Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
"Competência: DEZ/2025, NOV/2025, OUT/2025, SET/2025, AGO/2025, JUL/2025, JUN/2025, MAI/2025, ABR/2025, MAR/2025, FEV/2025, JAN/2025."
Tipo de Produção: Visita Domiciliar.


Uf;Ibge;Municipio;DEZ/2025;NOV/2025;OUT/2025;SET/2025;AGO/2025;JUL/2025;JUN/2025;MAI/2025;ABR/2025;MAR/2025;FEV/2025;JAN/2025;
MT;510770;ROSÁRIO OESTE;6.989;7.611;6.223;7.865;7.279;8.677;6.779;8.750;8.250;9.658;9.848;10.964;
GO;521600;PANAMÁ;2.004;2.479;2.305;2.238;3.132;2.482;2.399;752;0;1.591;91;949;
MA;210255;CAMPESTRE DO MARANHÃO;8.743;9.364;12.426;10.959;11.388;8.900;10.011;11.365;11.972;9.787;12.601;9.722;
PR;411840;PARANAVAÍ;19.668;21.590;23.968;31.792;28.749;30.754;22.557;26.742;24.680;29.481;28.071;22.502;
BA;291320;IBOTIRAMA;15.928;18.461;15.005;19.697;17.781;22.693;17.432;23.336;23.011;17.536;17.417;16.949;
SP;353010;MIRANDÓPOLIS;4.879;8.926;7.911;10.217;11.400;9.566;9.257;8.241;6.352;637;2.682;5.779;
MG;312280;DOM VIÇOSO;2.462;3.851;4.673;4.489;4.347;4.444;4.431;4.703;4.167;4.260;3.433;1.426;
PI;220435;GEMINIANO;7.267;7.227;7.947;5.778;6.347;7.685;6.170;5.606;5.869;6.062;6.320;3.411;
RS;430710;HERVAL;4.577;5.075;4.045;3.880;3.753;4.487;3.998;4.124;2.416;2.265;2.106;559;
MA;210005;AÇAILÂNDIA;64.277;68.180;65.428;61.995;60.782;62.508;55.245;62.438;55.787;58.593;56.396;64.327;
GO;520030;ALEXÂNIA;15.414;13.255;16.819;11.442;16.528;13.581;12.916;14.455;16.267;14.886;15.690;8.123;
MT;510562;MIRASSOL D'OESTE;5.574;5.724;5.537;6.197;6.299;6.356;6.084;6.193;5.419;5.608;4.925;3.009;
PI;220209;CALDEIRÃO GRANDE DO PIAUÍ;4.509;5.729;6.545;6.033;6.107;6.633;6.211;6.996;6.697;5.877;6.431;7.268;
RS;430461;CANUDOS DO VALE;947;455;819;740;790;1.180;955;712;471;303;160;386;
RS;431342;NOVO MACHADO;2.414;1.915;2.314;2.415;1.979;2.302;2.176;2.192;2.343;2.173;1.557;1.369;
MS;500240;CAARAPÓ;17.183;17.821;19.147;19.446;16.881;16.890;15.867;17.051;15.178;15.148;14.960;12.445;
PR;411575;MAUÁ DA SERRA;2.994;3.372;5.003;4.866;5.345;6.039;4.569;0;3.243;5.915;5.972;5.873;
PR;410810;FLÓRIDA;161;849;744;739;1.326;1.131;743;1.431;223;816;1.294;909;
MG;314030;MARLIÉRIA;2.131;3.000;2.775;4.018;1.277;392;865;479;2.465;2.536;3.258;2.128;
PB;250140;BAÍA DA TRAIÇÃO;6.201;7.656;7.810;7.990;8.635;9.727;6.805;7.700;5.948;6.674;8.268;6.812;
RS;430330;CAIBATÉ;2.047;2.411;2.509;2.738;2.272;2.873;1.718;1.627;1.938;2.578;2.409;1.218;
PI;220385;FLORESTA DO PIAUÍ;1.812;2.015;2.095;2.153;2.305;2.309;1.507;2.257;2.412;2.301;2.178;1.908;
RN;240300;CRUZETA;5.497;4.973;5.746;5.606;5.506;5.235;5.175;5.048;5.401;5.288;6.152;5.846;
PA;150175;BREJO GRANDE DO ARAGUAIA;5.276;5.253;5.679;5.066;3.038;4.812;6.939;7.322;7.323;6.901;7.383;7.100;
AL;270440;MAJOR ISIDORO;14.748;17.590;18.778;18.979;18.251;18.098;15.779;18.848;18.747;16.332;19.876;6.012;
PB;250680;INGÁ;15.381;18.074;23.798;20.476;16.147;15.017;15.683;18.893;16.710;16.721;15.015;9.910;
MG;317190;VIRGOLÂNDIA;3.538;4.080;3.812;3.535;3.237;3.123;3.780;2.572;638;3.588;2.741;1.845;
PR;412040;PRESIDENTE CASTELO BRANCO;373;1.312;1.068;1.153;1.036;1.140;1.009;1.424;1.435;1.508;1.976;98;
PE;260670;IBIRAJUBA;4.151;6.976;6.486;7.386;6.752;8.215;5.919;6.395;7.137;5.919;6.207;7.085;
BA;290630;CANAVIEIRAS;9.448;11.948;11.445;11.852;15.355;13.921;10.151;13.175;8.739;6.351;6.763;6.602;
SP;353060;MOGI DAS CRUZES;87.555;87.838;87.994;87.814;86.731;87.006;85.908;86.775;86.944;85.968;86.439;85.499;
PB;250190;BELÉM;10.484;14.577;14.185;15.744;14.993;16.887;7.212;15.261;15.359;14.961;13.651;7.474;
SP;354810;SANTO ANTÔNIO DO JARDIM;45;102;462;946;1.072;485;381;253;495;440;533;562;
AL;270480;MARIBONDO;7.537;10.148;9.146;11.481;12.656;13.271;9.952;11.928;10.506;6.065;2.094;800;
RJ;330460;SANTA MARIA MADALENA;2.824;3.396;3.631;3.605;3.793;3.020;2.781;1.548;3.473;2.793;3.437;5.032;
BA;290350;BELO CAMPO;11.768;11.173;8.659;13.494;14.150;14.093;11.969;14.898;14.154;12.979;12.506;11.856;
MG;312660;FRANCISCO DUMONT;4.250;5.305;5.434;5.512;4.935;5.824;5.211;5.081;4.277;4.909;4.933;4.336;
MA;210400;ESPERANTINÓPOLIS;18.225;20.163;20.397;21.622;19.874;23.111;22.091;21.293;22.416;18.819;18.947;17.139;
PB;251400;SÃO JOÃO DO CARIRI;2.717;2.836;2.987;2.722;2.323;2.658;1.938;3.393;3.132;2.887;2.689;2.649;
RO;110045;BURITIS;6.292;7.751;8.764;8.531;7.892;8.646;8.105;7.913;8.868;7.917;9.024;8.611;
SP;354150;PRESIDENTE VENCESLAU;7.220;8.252;8.661;9.438;8.677;8.132;9.153;9.769;9.616;12.505;9.218;8.907;
MG;312015;CRISÓLITA;497;3.530;3.898;3.992;3.688;3.925;4.028;4.727;4.665;4.369;3.402;2.232;
SP;352990;MIRACATU;2.879;4.271;5.749;5.360;4.035;4.145;4.200;6.483;6.847;6.181;7.806;5.866;
RS;431070;ITATIBA DO SUL;3.170;2.747;3.133;3.458;3.522;3.277;3.197;3.313;3.114;3.006;3.079;1.222;
GO;521570;PALMEIRAS DE GOIÁS;10.289;14.423;14.072;13.578;11.020;13.810;11.032;10.728;4.280;5.619;5.421;5.139;
MG;315370;QUARTEL GERAL;2.694;2.910;3.682;2.242;1.408;4.402;3.098;3.133;2.694;2.436;3.980;3.745;
PE;260770;ITAPETIM;13.099;13.972;14.342;14.238;14.092;12.675;10.831;11.704;12.352;11.945;11.201;9.410;
RJ;330350;NOVA IGUAÇU;130.039;122.836;117.890;127.291;140.455;137.418;125.922;122.157;118.031;113.798;114.523;130.123;
PB;250057;ALGODÃO DE JANDAÍRA;3.058;3.077;2.783;3.270;2.106;2.289;1.762;2.352;2.441;2.444;2.055;2.572;
MG;316810;TAPIRA;865;1.395;2.031;2.225;2.679;1.802;1.660;2.339;1.481;2.059;2.412;1.293;
BA;291770;JAGUARARI;11.732;12.460;11.880;14.667;13.412;15.201;9.464;12.806;12.371;12.747;11.769;13.533;
MT;510590;NOBRES;5.269;9.705;11.062;11.145;9.387;8.966;10.006;11.138;9.757;9.786;8.459;8.946;
BA;290160;ANTAS;3.925;6.024;5.925;6.873;6.497;6.582;4.394;5.682;6.023;6.083;5.717;6.582;
SC;420880;JAGUARUNA;15.254;17.432;15.853;16.342;14.662;16.393;16.028;15.972;14.781;16.363;15.438;12.596;
PR;411600;MIRASELVA;631;539;1.275;1.262;1.570;768;650;1.302;1.186;445;238;486;
RN;241250;SÃO MIGUEL;9.538;10.874;13.760;12.593;13.699;11.569;5.439;6.448;13.301;10.574;10.830;11.917;
BA;292630;RIACHÃO DO JACUÍPE;19.777;17.610;22.575;22.302;21.922;22.811;17.231;20.143;18.981;20.959;20.340;18.419;
RS;430471;CARAÁ;6.154;6.226;6.480;5.581;6.437;5.517;3.972;5.599;5.860;4.835;4.961;3.325;
MG;313300;ITAMONTE;3.068;4.119;4.902;5.634;4.319;4.737;3.714;3.558;1.911;1.539;3.302;2.695;
MA;210030;ALDEIAS ALTAS;9.114;11.106;10.918;11.945;13.184;12.430;9.703;11.145;6.689;8.289;8.830;12.956;
AC;120017;CAPIXABA;6.751;7.950;8.460;7.423;8.141;7.724;7.859;8.825;7.013;9.051;8.544;9.386;
BA;290323;BARRO ALTO;5.539;6.384;7.570;9.078;8.167;9.238;3.124;6.457;5.987;5.839;6.108;6.206;
PR;411510;MARILUZ;1.982;3.486;4.668;5.051;4.869;3.704;1.473;2.887;3.625;3.233;3.206;683;
MS;500320;CORUMBÁ;36.237;37.491;37.584;38.168;37.067;37.115;38.269;36.496;35.973;36.991;34.694;32.122;
RJ;330520;SÃO PEDRO DA ALDEIA;14.297;16.267;17.271;19.100;11.230;18.964;15.824;17.630;15.034;15.625;18.016;25.799;
PI;220554;LAGOINHA DO PIAUÍ;1.757;2.898;2.060;2.674;2.323;1.674;2.323;3.725;2.442;3.975;2.057;2.052;
RS;431650;SALVADOR DO SUL;5.416;4.547;5.801;3.633;3.499;3.332;2.228;3.152;2.963;2.364;2.132;1.875;
RS;431915;SÃO MIGUEL DAS MISSÕES;5.407;3.452;360;136;7.082;7.542;6.401;5.969;5.642;6.401;6.904;3.844;
RS;430770;ESTEIO;4.167;4.699;6.040;5.270;5.416;5.584;4.774;5.465;5.279;4.933;4.692;4.547;
SP;350300;ARAMINA;2.767;4.244;3.234;4.764;3.733;4.421;3.777;3.598;3.901;2.362;3.150;1.325;
PB;250240;BONITO DE SANTA FÉ;11.465;11.772;13.547;13.340;11.107;13.171;9.200;11.719;11.412;10.795;11.447;10.823;
SC;420775;IRACEMINHA;2.808;3.082;3.067;1.453;0;3.760;3.515;3.686;3.451;3.134;1.367;0;
RS;431860;SÃO JOSÉ DO OURO;2.704;2.312;3.366;3.184;2.817;2.984;2.702;2.721;3.491;3.576;3.125;2.508;
BA;292105;MATINA;4.812;5.234;4.398;6.774;6.186;5.745;3.794;4.644;3.969;3.616;3.691;1.891;
PR;412795;TUPÃSSI;1.290;1.346;1.163;1.536;0;692;996;929;0;1.113;1.239;889;
PA;150580;PORTEL;26.899;29.992;34.837;32.074;34.654;30.786;29.120;32.139;35.315;32.053;30.415;33.568;
RS;432000;SAPUCAIA DO SUL;8.454;9.541;9.871;9.708;10.503;8.608;7.426;3.791;2.311;4.744;9.026;9.513;
SP;354500;SALESÓPOLIS;2.020;1.106;1.980;2.030;1.404;2.267;1.732;1.808;670;784;1.271;611;
CE;230670;JAGUARETAMA;16.225;16.758;17.803;14.838;17.827;16.892;18.051;18.913;17.156;13.820;15.034;16.117;
MG;316557;SENADOR AMARAL;5.688;8.780;8.230;9.055;8.787;8.303;7.739;8.347;7.171;7.185;7.263;7.154;
BA;290510;CAÉM;6.054;9.817;10.271;6.606;8.795;10.071;8.502;10.643;9.002;8.667;9.495;10.178;
MG;313535;JAPONVAR;4.467;7.440;6.600;7.403;6.834;8.708;7.465;7.415;6.223;7.425;3.469;2.105;
BA;292110;MEDEIROS NETO;6.300;8.220;6.420;7.117;5.785;6.739;5.341;6.891;6.308;5.831;4.417;4.861;
PB;250200;BELÉM DO BREJO DO CRUZ;2.435;3.217;3.119;3.801;1.573;4.724;4.347;4.047;4.408;3.302;3.143;2.866;
PR;412410;SANTO ANTÔNIO DA PLATINA;5.407;6.702;9.173;8.341;8.907;8.631;8.352;10.029;9.194;7.763;6.610;6.376;
PE;260550;FERREIROS;6.065;6.709;7.281;7.268;6.539;6.804;6.219;7.841;8.032;6.013;7.354;6.679;
MG;315920;SANTA RITA DE CALDAS;5.891;8.167;7.799;7.368;8.437;8.393;6.925;8.209;7.823;6.685;5.029;4.739;
MG;311530;CATAGUASES;17.114;21.867;16.159;26.528;27.046;26.982;19.841;10.040;26.257;26.200;31.958;27.752;
MA;211070;SÃO DOMINGOS DO MARANHÃO;32.491;31.775;34.245;34.079;32.470;35.918;31.216;34.501;34.862;30.297;34.962;28.353;
AM;130160;FONTE BOA;3.102;1.542;1.097;2.435;3.332;2.606;2.031;641;322;670;1.819;4.451;
MA;210410;FORTALEZA DOS NOGUEIRAS;6.501;7.784;7.570;8.609;7.382;6.599;8.292;8.633;7.092;8.467;7.274;8.042;
BA;291090;FIRMINO ALVES;1.485;2.455;1.398;599;737;2.089;853;1.696;2.103;2.170;2.325;1.502;
SP;350070;AGUDOS;1.759;2.393;3.830;3.004;5.529;2.621;1.822;3.962;2.198;1.809;1.503;1.337;
MG;314467;NOVA BELÉM;4.234;2.734;4.497;3.733;3.990;4.069;4.362;2.426;3.702;3.778;2.823;3.653;
MA;211180;SÍTIO NOVO;17.471;18.158;21.039;18.751;18.952;19.193;19.293;19.891;19.687;17.940;18.101;19.550;
BA;291570;ITAMARI;3.476;1.728;1.041;3.628;4.366;3.157;2.979;3.680;4.076;3.197;3.493;2.872;
BA;290470;BUERAREMA;12.941;9.436;13.632;9.902;11.869;10.949;9.087;12.285;11.114;10.154;10.342;10.140;
TO;171200;LAJEADO;2.672;3.324;3.356;3.044;1.669;2.521;3.407;3.220;3.503;2.795;2.874;2.360;
BA;292250;NAZARÉ;19.271;17.160;20.879;24.006;20.766;23.941;16.944;22.012;19.979;22.372;21.077;22.896;
SP;352630;LAGOINHA;986;2.358;1.821;2.207;2.461;1.946;1.910;2.230;2.137;1.679;1.967;1.749;
MT;510645;PLANALTO DA SERRA;2.340;3.232;3.338;3.701;4.051;3.720;3.176;3.665;3.705;3.088;3.465;1.845;
PB;250390;CAMALAÚ;4.822;4.833;4.659;4.529;4.825;4.789;4.126;4.540;5.344;3.097;2.480;3.079;
SP;354470;SAGRES;2.912;1.972;3.262;2.814;1.942;3.500;2.531;1.920;3.330;1.697;2.435;1.159;
MG;315580;RIO POMBA;7.238;11.770;12.029;7.740;6.464;6.846;10.760;14.358;12.422;9.889;10.894;9.709;
BA;290420;BOTUPORÃ;6.983;5.250;8.154;9.952;9.409;10.299;5.836;10.724;9.900;10.289;9.405;11.700;
PE;261570;TRIUNFO;16.375;16.200;16.340;3.555;16.783;19.083;16.355;17.459;18.515;15.603;16.432;16.039;
MG;315880;SANTANA DO JACARÉ;4.591;4.758;4.698;2.659;4.800;3.915;4.814;4.727;4.973;4.927;3.760;4.449;
PA;150805;TRAIRÃO;10.151;11.834;11.327;9.979;6.574;5.021;2.511;1.978;14.056;11.404;13.091;13.500;
PE;260690;IGUARACY;7.709;7.729;8.595;4.817;3.673;7.496;6.509;8.767;5.100;282;8.292;5.184;
SP;351980;ICÉM;3.603;5.683;6.526;5.978;6.189;6.558;6.401;6.406;6.353;5.532;5.570;4.575;
AM;130040;BARCELOS;28.111;31.741;31.311;34.485;29.612;36.890;29.942;32.501;23.819;17.390;6.653;868;
PA;150440;MARAPANIM;4.090;5.827;4.884;7.065;4.912;3.670;3.012;5.406;3.886;3.538;3.767;4.083;
SP;350420;AURIFLAMA;4.953;4.913;6.085;6.089;5.149;7.505;5.620;5.704;4.753;4.643;5.368;4.260;
SP;351470;ECHAPORÃ;589;1.918;1.696;3.070;3.930;2.785;1.240;1.269;710;909;866;0;
SC;420245;BOMBINHAS;12.757;12.684;13.878;13.591;10.884;14.374;13.545;15.540;13.136;14.369;13.596;12.226;
SP;351310;CRAVINHOS;1.298;4.751;5.718;5.394;4.353;4.850;3.943;3.307;3.700;3.016;3.869;4.035;
BA;292180;MORTUGABA;7.136;5.612;7.424;5.982;3.933;7.891;5.886;6.531;5.112;4.380;3.979;3.034;
ES;320280;ITAPEMIRIM;24.940;28.591;28.868;28.807;20.044;11.574;10.363;10.790;12.644;12.512;13.646;7.370;
MG;310205;ALTO CAPARAÓ;3.671;4.738;4.679;4.746;5.348;6.008;5.713;6.260;4.457;5.512;4.116;5.422;
RS;431971;SÃO VALENTIM DO SUL;890;955;1.239;823;762;652;770;767;809;643;691;367;
TO;170320;BERNARDO SAYÃO;863;1.277;2.860;2.619;2.178;2.727;1.946;2.338;2.268;2.339;1.662;866;
GO;521305;MIMOSO DE GOIÁS;1.357;841;1.405;1.153;957;1.074;842;878;788;691;952;716;
SP;352670;LEME;6.263;10.334;10.169;11.084;10.779;11.874;8.761;11.798;8.679;9.209;11.697;9.269;
ES;320310;JERÔNIMO MONTEIRO;7.778;7.528;8.559;8.416;8.806;7.137;3.051;3.849;5.610;6.344;7.018;7.054;
MA;210637;MARANHÃOZINHO;7.477;8.252;8.521;8.726;7.150;9.095;9.021;8.122;8.093;8.543;7.226;6.095;
MA;210203;BOM JESUS DAS SELVAS;23.871;28.342;29.727;28.215;26.999;29.145;25.472;29.657;27.792;27.751;29.541;26.921;
RS;431890;SÃO LUIZ GONZAGA;18.348;20.913;21.009;20.577;21.503;16.846;20.066;21.669;17.518;11.798;10.411;8.244;
CE;230630;ITAPAGÉ;51.137;47.755;47.452;52.312;49.119;47.719;46.850;46.504;44.897;46.112;48.246;47.715;
GO;521390;MOSSÂMEDES;2.766;2.544;2.345;3.385;2.609;3.473;3.603;3.332;2.963;2.203;2.542;2.220;
PI;220345;DOM INOCÊNCIO;5.608;6.561;6.650;7.077;9.623;9.806;8.080;9.308;6.924;7.161;6.482;7.063;
MG;314240;MOEMA;3.430;3.793;4.156;4.160;4.004;3.917;3.292;3.233;2.150;3.842;3.890;3.078;
AM;130080;BORBA;26.017;26.342;22.731;26.124;23.811;22.565;18.543;15.833;5.647;4.022;5.380;8.738;
PR;412490;SÃO JOÃO DO CAIUÁ;1.658;2.692;3.257;3.287;2.872;2.773;2.047;3.307;2.217;2.603;2.776;1.399;
GO;520420;CACHOEIRA DE GOIÁS;1.826;1.669;1.731;1.512;1.923;0;1.778;1.644;1.339;1.564;1.499;1.580;
BA;292470;PIRIPÁ;5.959;6.069;5.679;8.552;7.047;7.287;4.985;7.297;6.645;6.129;6.484;6.485;
PB;250800;JURU;2.933;4.014;4.473;4.485;3.962;5.139;2.714;4.532;4.093;3.854;3.863;3.875;
PI;220400;FRANCINÓPOLIS;4.853;5.990;6.548;5.904;5.554;6.135;6.044;6.515;6.418;6.648;6.592;5.445;
MG;310860;BRASÍLIA DE MINAS;9.175;13.351;10.881;13.882;15.368;17.937;11.105;17.320;10.737;5.426;14.995;11.245;
SP;354990;SÃO JOSÉ DOS CAMPOS;20.507;21.051;25.262;29.450;28.614;29.496;25.472;23.470;21.630;19.060;21.530;23.755;
MG;311630;CIPOTÂNEA;85;466;4.366;5.050;4.535;3.751;4.793;3.616;5.393;4.763;5.722;5.508;
PA;150745;SÃO GERALDO DO ARAGUAIA;19.049;21.968;20.851;19.642;19.440;9.694;18.777;20.638;22.183;17.969;21.219;21.960;
MS;500520;LADÁRIO;10.315;10.520;10.149;10.507;9.624;8.659;10.031;9.664;10.321;9.935;9.159;10.530;
CE;230930;NOVA RUSSAS;25.028;27.644;31.771;33.829;26.644;30.515;26.693;29.513;29.264;22.113;25.580;24.396;
SP;353730;PENÁPOLIS;15.636;16.359;14.863;18.609;17.146;12.585;11.952;12.249;11.479;11.039;12.374;9.515;
RS;432220;TUPANCIRETÃ;2.315;2.694;2.575;2.380;2.128;1.614;1.045;1.142;2.468;1.854;1.631;1.929;
AL;270180;CARNEIROS;5.017;6.982;7.711;7.245;7.379;7.207;6.145;7.153;6.565;6.477;7.401;6.270;
MG;314130;MEDEIROS;3.639;3.287;3.387;3.898;2.700;3.791;4.524;3.569;4.254;3.543;3.718;4.182;
PE;260760;ILHA DE ITAMARACÁ;8.050;9.371;8.337;11.018;11.656;10.360;11.294;9.347;11.621;9.468;11.566;10.954;
AL;270520;MESSIAS;8.734;8.608;11.035;8.943;9.110;9.936;5.632;7.695;7.800;6.961;6.064;7.451;
CE;231380;URUBURETAMA;12.547;11.689;9.689;8.388;15.235;15.211;15.877;17.563;14.895;13.335;12.257;12.387;
PR;412640;SERTANEJA;1.149;972;1.801;1.876;1.203;3.579;3.371;3.806;3.708;3.711;5.016;1.824;
TO;170555;COMBINADO;3.177;3.759;3.250;3.192;3.554;3.572;3.266;3.258;3.882;3.871;2.999;2.698;
RS;431301;NOVA CANDELÁRIA;1.695;2.061;1.365;1.383;1.634;1.883;1.215;1.266;1.303;1.101;1.122;817;
BA;292665;RIBEIRÃO DO LARGO;3.601;6.419;6.882;7.274;7.946;7.656;5.788;7.770;9.293;8.708;8.207;7.984;
RS;430950;GUARANI DAS MISSÕES;2.620;2.475;3.068;2.737;2.850;2.655;2.524;2.464;2.696;2.119;1.647;2.153;
MT;510270;CANARANA;8.766;14.634;11.179;8.834;8.913;8.169;7.992;8.184;8.719;7.859;6.828;4.369;
SC;420110;ANITÁPOLIS;1.319;1.447;1.882;1.802;1.579;1.724;1.410;1.464;1.570;1.746;1.236;0;
BA;290940;COTEGIPE;6.666;7.064;7.729;7.857;7.486;8.722;7.036;8.851;7.814;8.142;7.077;6.069;
RS;431950;SÃO SEBASTIÃO DO CAÍ;2.862;2.620;2.316;3.229;3.087;3.434;2.074;2.275;3.046;2.282;1.225;927;
PR;411435;MANFRINÓPOLIS;582;836;677;730;838;1.025;550;452;545;412;361;189;
GO;520850;GOIANDIRA;2.109;2.490;3.246;3.050;3.417;3.403;2.547;3.601;3.275;3.257;3.018;3.486;
BA;292380;PARIPIRANGA;12.518;14.736;18.145;18.139;16.080;17.476;13.425;15.572;14.185;10.203;10.425;7.993;
PB;251180;PIRPIRITUBA;3.085;1.900;6.139;4.922;5.361;5.394;3.597;4.532;5.552;5.125;4.923;5.968;
TO;171330;MIRANORTE;7.481;7.889;7.632;7.086;4.100;6.383;8.994;9.798;8.735;10.047;11.028;11.777;
PI;220550;JOSÉ DE FREITAS;17.853;23.016;28.391;26.003;23.637;25.578;23.068;29.265;21.631;22.379;24.705;20.353;
BA;290395;BOM JESUS DA SERRA;2.532;3.552;3.951;5.749;4.270;3.399;2.307;4.290;4.962;4.655;3.973;2.371;
RJ;330060;BOM JESUS DO ITABAPOANA;9.690;12.190;11.200;11.434;7.940;9.452;9.324;8.060;5.182;4.337;4.983;4.972;
RS;431845;SÃO JOSÉ DAS MISSÕES;526;866;341;0;0;0;0;0;0;424;396;503;
PI;220545;JOCA MARQUES;3.563;5.839;6.925;5.542;6.244;7.027;6.165;6.260;5.985;5.597;6.405;5.605;
PB;251207;POÇO DE JOSÉ DE MOURA;4.270;4.522;4.459;5.085;4.135;5.197;4.668;5.113;5.162;4.759;5.011;4.824;
RN;241290;SÃO TOMÉ;7.342;9.239;9.583;9.876;10.393;11.010;9.727;9.913;9.554;8.566;8.943;9.300;
SP;352110;IPEÚNA;865;1.207;882;874;1.301;486;201;94;0;0;0;4;
MA;210945;RAPOSA;24.533;23.373;27.221;29.882;30.854;25.791;26.315;32.115;28.293;25.993;28.752;30.251;
RJ;330455;RIO DE JANEIRO;814.810;715.187;797.373;775.866;743.073;784.608;690.532;909.699;918.800;747.906;1.029.238;1.422.781;
PB;251350;SANTANA DE MANGUEIRA;1.973;2.659;3.105;2.819;3.123;3.350;2.615;3.055;2.716;3.412;2.749;821;
GO;522040;SÃO SIMÃO;5.299;7.470;6.792;8.930;8.000;7.187;7.351;7.398;6.809;7.156;8.169;5.849;
CE;230205;BARROQUINHA;10.033;11.327;12.739;12.634;9.662;10.863;12.026;12.609;13.383;11.002;10.789;12.503;
RS;432160;TRAMANDAÍ;334;869;5.996;5.934;6.518;6.109;5.703;6.175;5.344;3.651;3.045;4.620;
PI;220620;MIGUEL ALVES;20.154;28.645;28.641;28.749;28.015;31.741;29.553;30.790;30.241;25.581;24.732;8.179;
AM;130423;TONANTINS;21.707;24.856;27.065;23.360;22.105;26.353;15.542;16.698;18.355;9.932;5.838;6.446;
MG;316080;SÃO BENTO ABADE;887;1.305;1.637;1.731;1.757;2.365;1.172;573;1.309;1.686;1.718;1.290;
BA;292810;SANTA MARIA DA VITÓRIA;16.795;18.124;17.142;20.567;19.902;20.930;15.423;17.322;16.756;16.379;17.127;19.148;
SP;353400;ONDA VERDE;1.675;3.086;3.449;2.143;3.699;3.624;2.372;2.176;1.777;1.262;1.796;1.148;
SP;353050;MOCOCA;116.558;169.574;105.376;9.942;8.953;9.327;9.659;9.316;10.932;8.873;10.338;8.269;
GO;521377;MONTIVIDIU DO NORTE;962;1.855;1.656;1.292;2.419;1.830;1.678;2.288;1.845;1.788;1.779;1.477;
SC;421080;MELEIRO;7.338;6.772;7.169;7.358;6.369;6.716;4.241;6.239;6.746;8;5.855;77;
RS;432023;SEDE NOVA;2.194;2.101;1.649;2.095;2.225;1.845;1.614;2.857;2.271;2.419;1.459;1.532;
PR;411700;NOVA FÁTIMA;1.675;2.526;2.150;3.273;3.645;4.302;3.986;3.489;3.651;2.573;2.465;5.177;
RJ;330100;CAMPOS DOS GOYTACAZES;15.501;15.492;18.247;18.768;14.248;9.669;5.340;4.038;4.323;4.502;3.803;3.059;
SC;421835;TREVISO;3.474;7.334;1.092;1.025;843;3.230;3.983;4.080;4.171;3.862;4.057;4.350;
PE;260590;GAMELEIRA;12.938;14.969;8.400;3.494;19.366;22.188;14.339;19.266;14.812;14.510;15.247;14.389;
SP;355250;SUZANO;48.968;53.333;53.779;52.862;51.642;46.844;53.937;37.689;46.208;40.441;51.767;44.310;
MT;510626;NOVO MUNDO;6.309;7.522;8.197;8.063;7.969;8.025;8.340;6.256;7.329;7.103;8.079;7.748;
RO;110180;VALE DO PARAÍSO;3.064;4.379;1.558;891;3.630;4.551;3.858;4.712;5.178;3.510;3.038;3.460;
SP;350140;ÁLVARO DE CARVALHO;698;389;546;862;650;430;485;0;461;456;734;522;
PA;150230;CAPITÃO POÇO;16.417;15.342;16.619;19.409;18.607;16.304;13.767;16.958;13.823;15.424;18.099;17.712;
RS;431912;SÃO MARTINHO DA SERRA;0;0;0;0;1.498;2.074;1.508;1.155;1.658;1.936;975;1.041;
MA;210632;MARACAÇUMÉ;17.337;17.594;19.753;20.537;17.376;18.278;16.708;16.812;17.770;15.433;13.966;12.308;
BA;290485;CABACEIRAS DO PARAGUAÇU;10.238;11.655;12.836;12.879;10.950;12.969;6.504;10.651;10.621;8.473;11.210;0;
RN;240260;CEARÁ-MIRIM;36.137;21.410;61.662;65.459;58.203;56.579;53.433;55.234;52.044;48.161;51.855;59.567;
BA;291810;JEREMOABO;25.711;27.109;28.577;28.138;22.435;21.228;11.519;14.769;12.791;7.702;7.290;5.966;
SP;353590;PARANAPUÃ;1.316;2.726;646;951;783;765;1.191;2.745;1.189;1.249;1.101;1.316;
MG;312040;CRISTIANO OTONI;3.317;5.515;4.065;5.533;3.191;4.589;4.982;5.580;4.757;4.932;5.262;4.766;
BA;290660;CANDIBA;10.147;10.414;10.735;11.781;9.371;11.649;10.620;11.872;11.960;11.662;11.188;11.951;
SC;420515;DOUTOR PEDRINHO;941;1.136;1.271;1.618;1.542;1.275;1.064;1.505;1.204;1.237;1.671;968;
SP;351010;CÂNDIDO RODRIGUES;2.030;2.632;3.087;2.890;3.401;3.799;3.273;3.821;3.143;3.239;2.167;2.622;
PI;220265;CAXINGÓ;2.356;3.608;3.845;4.065;3.228;3.907;3.648;3.309;4.081;3.442;3.753;3.102;
RS;431170;MACHADINHO;4.984;4.066;6.086;4.876;2.280;1.930;4.574;3.316;4.043;4.018;2.884;1.746;
SP;355410;TAUBATÉ;20.008;25.638;29.655;30.729;29.915;26.012;24.457;24.257;26.151;24.171;25.994;26.714;
PI;220955;SÃO BRAZ DO PIAUÍ;1.829;2.638;3.227;2.450;2.758;2.455;2.111;2.028;2.295;2.799;1.807;1.860;
RS;431590;RODEIO BONITO;4.723;4.461;4.425;5.429;4.688;5.879;4.977;5.130;4.599;5.123;4.879;2.961;
PR;412627;SAUDADE DO IGUAÇU;4.276;5.014;5.788;5.654;5.499;4.512;5.679;5.937;5.343;5.699;5.728;635;
