Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
"Competência: DEZ/2025, NOV/2025, OUT/2025, SET/2025, AGO/2025, JUL/2025, JUN/2025, MAI/2025, ABR/2025, MAR/2025, FEV/2025, JAN/2025."
Tipo de Produção: Procedimento.


Uf;Ibge;Municipio;DEZ/2025;NOV/2025;OUT/2025;SET/2025;AGO/2025;JUL/2025;JUN/2025;MAI/2025;ABR/2025;MAR/2025;FEV/2025;JAN/2025;
AM;130280;MARAÃ;5.284;5.449;5.848;6.475;7.477;7.905;7.672;9.105;6.178;5.303;7.276;5.414;
SP;352040;ILHABELA;29.893;31.912;38.803;34.730;32.950;30.089;27.664;30.796;30.411;27.237;26.802;26.914;
CE;230080;ANTONINA DO NORTE;1.375;2.004;2.351;2.493;2.322;2.569;1.617;1.559;2.091;2.024;2.605;1.901;
MS;500124;ARAL MOREIRA;1.881;3.645;4.192;4.173;4.537;4.927;2.473;2.550;2.604;2.705;1.751;0;
RN;241470;VÁRZEA;2.771;3.219;3.309;3.770;3.852;3.776;2.603;3.435;3.950;3.049;2.708;1.202;
SP;350620;BENTO DE ABREU;2.215;2.612;3.020;3.547;3.186;2.549;2.598;2.943;2.564;2.417;3.253;2.801;
MT;510627;NOVO HORIZONTE DO NORTE;2.047;2.256;3.155;2.823;3.232;2.642;2.640;2.517;1.970;999;1.916;2.088;
CE;231320;TAMBORIL;10.162;11.534;13.274;13.825;13.084;12.192;11.351;9.646;9.210;8.232;10.145;7.782;
PR;412855;VERA CRUZ DO OESTE;2.195;2.380;2.816;2.581;2.064;2.430;1.991;2.388;2.340;1.757;2.138;2.064;
CE;231190;SABOEIRO;2.943;3.779;5.278;4.694;4.790;3.618;3.441;4.632;3.713;2.824;3.125;2.468;
MT;510719;RIBEIRÃOZINHO;1.279;1.787;1.707;1.492;1.238;1.575;1.276;1.950;1.584;1.167;1.119;1.025;
AC;120070;XAPURI;6.235;6.133;7.014;6.485;6.040;6.285;5.527;6.513;5.324;5.079;5.929;4.888;
SE;280510;PEDRINHAS;2.026;1.903;3.330;1.999;1.757;1.738;1.316;1.166;1.533;1.018;793;572;
PA;150190;BUJARU;5.670;6.518;7.399;7.199;6.335;5.953;7.634;7.459;6.730;7.305;8.680;8.966;
RR;140070;UIRAMUTÃ;1.160;1.596;1.624;2.099;1.973;2.254;2.270;1.494;1.085;1.913;1.042;1.701;
RS;432030;SELBACH;1.738;1.718;1.623;1.289;1.410;1.280;995;1.335;1.359;935;750;1.020;
PR;410710;DIAMANTE DO NORTE;2.956;3.614;3.996;2.569;3.756;3.282;3.226;3.451;3.588;1.554;2.418;1.929;
SP;353325;NOVAIS;5.670;5.235;6.069;6.543;7.837;6.798;6.863;7.108;7.386;6.840;6.766;7.785;
MT;510860;VILA RICA;6.703;9.259;9.691;10.879;10.117;8.703;9.359;9.093;9.300;8.634;9.694;7.648;
RS;431262;MULITERNO;3.154;2.814;2.734;3.111;2.675;2.821;2.112;2.662;2.347;2.268;2.121;2.160;
RS;432035;SENTINELA DO SUL;1.571;1.594;1.669;1.405;1.422;51;1.477;1.556;1.516;1.542;1.379;1.536;
PI;221050;SÃO PEDRO DO PIAUÍ;4.347;5.206;6.523;5.810;3.938;6.597;5.687;5.808;6.945;4.169;4.637;2.599;
PR;412250;RONCADOR;7.095;7.024;6.711;10.107;9.155;7.194;7.580;8.088;8.180;7.744;8.934;4.782;
PI;221062;SEBASTIÃO BARROS;963;1.388;1.593;1.256;1.093;1.016;993;1.248;1.092;895;1.024;401;
RJ;330370;PARAÍBA DO SUL;7.855;9.412;10.633;10.233;9.516;8.137;7.141;7.992;7.297;6.976;8.010;6.393;
PE;260790;JABOATÃO DOS GUARARAPES;50.328;51.187;66.715;59.992;56.082;45.989;35.132;34.511;32.383;28.168;32.431;30.079;
BA;291970;MACARANI;3.432;4.179;4.377;3.870;3.738;4.626;2.782;4.222;4.218;3.684;3.477;2.471;
MT;510729;SÃO JOSÉ DO POVO;2.597;2.984;3.452;3.041;3.205;2.834;3.153;3.502;3.720;2.907;3.225;2.989;
RS;432085;TABAÍ;4.944;4.967;5.654;5.636;5.122;5.415;4.456;4.628;4.371;4.519;3.527;3.285;
RS;430587;CORONEL BARROS;2.444;2.396;2.444;2.442;2.283;2.761;2.109;2.268;2.304;2.125;1.918;1.684;
MG;314465;NINHEIRA;7.519;7.559;7.896;8.021;8.005;8.360;7.205;9.035;7.498;4.524;4.245;3.403;
PR;410045;ALTAMIRA DO PARANÁ;3.394;4.318;4.867;4.718;5.198;4.563;3.988;4.101;3.090;3.002;3.142;2.271;
TO;171650;PEDRO AFONSO;5.325;5.513;6.213;6.137;4.829;4.422;5.546;5.626;6.269;5.044;5.220;5.021;
AM;130310;NOVA OLINDA DO NORTE;7.643;9.714;12.400;12.412;10.799;11.464;12.125;11.025;9.683;11.956;11.299;11.652;
PR;410347;CAFEZAL DO SUL;5.900;6.402;6.522;6.009;6.332;5.335;5.949;5.515;5.875;5.774;5.249;4.540;
MT;510682;PORTO ESPERIDIÃO;2.673;5.189;5.680;6.316;5.813;6.899;6.652;4.602;3.971;4.734;6.127;5.042;
MA;210215;BREJO DE AREIA;3.163;3.466;4.577;4.451;4.087;4.373;3.827;4.367;2.758;2.449;1.242;151;
MG;315130;PIRAÚBA;3.477;4.264;4.725;5.227;4.916;4.820;4.382;4.730;4.177;2.984;3.431;2.188;
BA;292045;MANSIDÃO;2.691;3.954;4.395;3.640;2.599;2.172;2.288;2.427;2.919;2.338;2.049;1.083;
MG;310890;BRAZÓPOLIS;6.718;7.547;9.129;8.677;8.294;9.305;8.253;8.907;9.594;8.197;7.766;7.108;
SC;421210;PALMITOS;7.207;8.700;8.444;7.948;8.384;9.095;8.415;8.093;8.589;7.937;7.569;8.053;
SP;353870;PIRACICABA;66.490;77.037;93.602;82.340;55.592;53.183;50.363;54.759;51.306;46.396;51.480;45.935;
PB;251465;SÃO JOSÉ DO BREJO DO CRUZ;1.068;958;1.511;1.266;1.326;1.316;1.367;1.078;1.361;1.286;1.498;1.488;
AM;130356;RIO PRETO DA EVA;15.484;21.521;22.605;22.331;22.486;21.077;18.831;19.179;18.259;16.769;18.399;19.103;
RN;240510;JANDAÍRA;3.518;2.540;3.912;3.750;2.956;3.850;3.376;3.360;3.013;2.597;3.623;3.308;
RN;241190;SÃO FRANCISCO DO OESTE;3.911;4.670;4.991;5.021;4.580;5.141;4.552;5.386;4.716;4.808;3.974;4.080;
RS;431442;PICADA CAFÉ;3.323;5.904;7.352;7.247;6.333;6.983;6.527;6.716;6.347;5.125;4.611;4.002;
SC;421250;PENHA;9.658;12.106;12.444;13.259;9.185;13.183;10.849;13.875;12.661;10.107;10.264;12.181;
MG;310420;ARCOS;14.116;14.184;15.665;18.176;15.141;16.855;14.344;15.557;14.464;12.028;15.090;9.182;
MS;500780;SELVÍRIA;2.130;2.841;3.533;3.728;2.369;2.900;2.490;3.009;3.211;2.431;2.647;3.273;
RN;241040;PUREZA;3.552;3.786;5.114;5.140;5.293;4.072;3.056;3.454;3.877;3.156;2.636;763;
MG;314590;OURO BRANCO;14.207;15.044;16.008;19.256;16.833;16.535;12.819;14.062;17.745;15.689;16.620;16.434;
PB;250950;MONTADAS;2.848;3.137;3.316;3.738;3.188;3.950;2.117;2.622;2.874;2.479;2.689;1.788;
SP;351890;GUZOLÂNDIA;3.011;2.913;3.038;3.276;2.310;2.458;2.741;3.304;3.411;2.605;3.361;3.652;
RS;430003;ACEGUÁ;2.287;2.320;3.153;2.776;2.650;2.726;2.170;2.372;2.319;2.706;2.170;2.609;
RS;431120;JÚLIO DE CASTILHOS;11.032;12.413;10.751;9.961;9.141;8.198;8.181;9.764;9.896;9.399;8.564;9.763;
MG;314655;PAI PEDRO;2.425;2.119;2.455;2.725;2.680;3.245;2.953;2.863;2.594;2.072;2.601;2.282;
PE;260825;JUCATI;6.788;5.103;5.739;6.368;6.245;6.745;4.853;5.953;6.229;5.037;4.724;5.474;
RO;110003;CABIXI;1.561;2.065;1.804;2.182;2.146;2.312;2.283;2.397;2.234;1.850;1.867;2.113;
PR;411690;NOVA ESPERANÇA;8.641;10.198;10.925;10.397;9.940;10.115;9.134;10.089;9.935;9.924;10.098;9.775;
SP;350350;AREIAS;786;1.106;699;911;1.069;1.133;1.256;1.318;1.344;1.280;1.454;1.450;
PI;220975;SÃO GONÇALO DO GURGUÉIA;2.503;2.400;1.998;2.302;2.177;2.043;2.464;2.306;2.445;1.944;1.967;1.854;
GO;520235;ARENÓPOLIS;1.448;1.722;1.829;1.984;1.560;1.375;1.316;1.212;1.251;1.428;1.390;1.271;
PR;410560;CIDADE GAÚCHA;9.661;11.769;13.583;14.235;14.526;13.876;12.693;11.986;11.988;11.364;12.304;8.526;
RJ;330550;SAQUAREMA;27.293;28.233;32.169;29.721;29.900;28.514;25.811;27.796;26.567;22.443;22.430;24.639;
GO;521205;JESÚPOLIS;1.264;1.214;1.475;1.179;1.217;1.422;1.350;1.534;1.503;1.567;1.233;1.174;
SP;353500;PALESTINA;4.616;5.348;6.161;15.814;16.269;15.404;15.428;17.666;17.112;15.739;16.721;17.345;
GO;520170;ARAGARÇAS;5.177;5.797;6.128;7.036;6.742;6.478;6.037;6.256;6.772;5.817;6.847;6.655;
RS;430495;CASEIROS;5.000;4.113;4.149;4.054;3.703;3.996;3.406;3.785;3.409;3.325;2.741;3.120;
MG;311350;CARBONITA;3.081;3.172;4.142;3.878;2.885;3.715;3.231;3.163;2.537;2.680;2.540;2.512;
SP;350750;BOTUCATU;50.312;62.503;72.908;73.165;70.808;66.217;64.358;75.015;65.237;60.479;63.275;55.435;
PA;150808;TUCUMÃ;11.941;13.371;14.476;15.199;14.576;13.993;14.423;15.880;14.936;14.285;15.810;16.701;
RS;431200;MARIANO MORO;3.473;3.232;3.139;2.879;2.840;3.462;2.525;2.626;2.778;2.456;2.470;3.025;
RN;241410;TENENTE ANANIAS;1.996;2.258;2.159;2.217;2.069;2.119;1.002;1.717;1.884;1.095;1.242;1.117;
RS;430781;ESTRELA VELHA;2.385;2.640;3.894;4.250;3.337;2.581;2.155;2.170;1.779;1.400;1.325;1.482;
GO;522130;TRÊS RANCHOS;2.755;2.833;3.171;3.113;2.874;2.070;228;163;527;547;570;562;
PB;251630;SUMÉ;3.748;5.498;5.561;5.327;5.125;4.334;4.099;4.933;4.175;4.413;4.559;4.674;
PB;250915;MARIZÓPOLIS;1.225;1.641;2.020;2.237;1.949;1.959;1.354;1.589;1.454;1.665;1.806;982;
BA;291960;MACAJUBA;2.919;3.390;4.219;3.814;3.929;3.774;2.194;2.822;3.345;3.340;3.575;2.629;
PI;220560;LANDRI SALES;2.114;2.435;2.521;2.574;2.489;2.394;2.264;2.468;2.349;2.451;3.417;2.359;
GO;521971;SANTO ANTÔNIO DA BARRA;837;1.173;1.174;1.198;1.735;1.879;1.473;1.615;1.466;1.380;1.526;1.636;
SP;350830;CABRÁLIA PAULISTA;3.270;3.280;4.163;3.836;3.874;4.048;3.259;4.086;4.388;4.064;3.915;3.314;
BA;292230;MURITIBA;4.776;6.125;6.444;5.456;5.390;6.756;4.157;5.234;5.130;4.351;5.018;3.790;
SC;420340;CAMPO BELO DO SUL;5.174;13.155;6.374;6.640;5.677;5.753;3.730;6.056;6.881;7.437;5.208;0;
BA;293050;SERRINHA;7.755;9.378;11.264;10.739;9.797;9.532;5.180;7.636;7.610;6.174;6.349;5.209;
AP;160023;FERREIRA GOMES;829;1.507;1.519;1.202;1.156;595;1.114;634;539;494;935;790;
AM;130360;SANTA ISABEL DO RIO NEGRO;381;384;429;464;942;761;863;831;1.281;535;193;154;
GO;520215;ARAGUAPAZ;1.829;1.828;2.177;2.306;2.139;1.779;1.784;1.812;1.986;1.986;2.091;2.175;
RS;431470;PLANALTO;6.433;7.443;8.809;8.824;6.392;7.551;6.265;7.135;6.987;7.392;3.760;6.278;
PE;261180;RIBEIRÃO;4.772;4.578;2.202;2.586;4.048;4.607;2.847;4.020;4.001;3.228;3.156;3.104;
MG;314537;NOVORIZONTE;5.343;4.746;5.323;5.321;6.300;5.126;4.664;5.030;5.121;4.642;4.733;4.158;
SE;280380;MALHADA DOS BOIS;1.346;1.512;1.669;1.971;2.207;2.060;1.430;1.901;1.838;1.396;1.447;1.057;
TO;170270;AURORA DO TOCANTINS;2.655;3.118;3.264;2.817;2.943;2.287;2.914;3.087;2.956;2.802;2.554;2.529;
PB;251490;SÃO MAMEDE;2.518;3.488;3.368;3.559;2.807;2.390;2.544;2.692;2.759;2.374;2.327;2.328;
TO;170130;ARAGOMINAS;1.907;2.246;2.545;2.742;2.331;1.901;2.186;2.684;2.597;2.178;2.230;1.872;
CE;231140;QUIXERAMOBIM;17.044;16.338;16.055;15.670;14.795;15.766;14.028;15.536;15.090;13.578;15.719;15.144;
BA;291800;JEQUIÉ;20.232;22.430;24.586;29.135;26.326;25.103;19.527;24.649;23.328;20.288;22.312;19.477;
SP;354220;RANCHARIA;14.701;19.802;22.127;22.811;19.950;20.051;17.781;21.069;20.408;19.395;21.211;19.912;
RS;430558;COLINAS;3.148;2.997;3.256;3.331;2.915;3.275;2.813;3.137;2.897;2.655;2.657;2.713;
TO;171150;JAÚ DO TOCANTINS;1.446;2.359;2.361;1.986;1.971;1.884;1.410;1.871;2.352;2.046;2.415;1.707;
AL;270830;SÃO JOSÉ DA LAJE;3.917;5.954;6.513;6.433;6.170;6.612;5.521;5.696;5.810;4.515;4.466;675;
MG;315360;PRUDENTE DE MORAIS;1.730;1.798;2.124;2.136;1.867;2.068;2.266;2.325;2.341;1.972;1.849;2.131;
GO;521130;ITARUMÃ;1.885;2.622;2.650;3.067;2.449;1.808;1.870;1.858;2.444;2.673;2.698;1.901;
PI;220192;BONFIM DO PIAUÍ;2.143;2.673;2.397;2.709;2.395;2.700;2.430;2.203;2.201;2.537;1.473;2.473;
SP;351130;CEDRAL;8.068;8.852;10.736;11.352;9.508;10.708;14.595;15.255;13.634;12.980;14.520;15.694;
AL;270040;ATALAIA;9.793;12.587;14.075;12.399;15.235;14.125;10.727;12.760;11.216;11.189;12.543;10.317;
PI;220730;PAES LANDIM;720;930;1.181;1.311;1.307;1.445;1.296;1.163;1.206;938;1.311;505;
MG;313330;ITAOBIM;8.004;9.160;9.551;11.018;10.952;11.723;8.717;10.346;10.865;9.172;9.471;9.928;
PI;220440;GILBUÉS;1.852;2.303;3.329;2.455;2.492;2.774;2.543;2.453;2.508;3.093;2.901;2.261;
BA;292780;SANTA CRUZ DA VITÓRIA;1.256;1.567;1.275;1.460;1.233;1.375;1.071;1.266;1.720;1.158;1.015;953;
PB;250550;VISTA SERRANA;1.300;1.950;1.533;1.724;1.632;1.247;1.158;860;1.155;991;1.042;641;
AM;130006;AMATURÁ;3.556;4.158;4.246;4.054;4.353;4.323;4.536;5.055;5.575;4.085;3.903;4.519;
MG;310680;BIAS FORTES;3.737;3.333;18;40;40;31;4;1;2;1;1;0;
MG;313700;LADAINHA;7.031;7.949;9.833;11.034;10.041;8.977;7.857;8.071;7.825;6.900;7.495;4.971;
MG;312150;DESTERRO DO MELO;2.906;2.907;3.554;3.866;3.622;3.780;3.451;3.515;3.374;2.834;2.541;1.954;
SC;420860;JABORÁ;1.573;1.571;1.909;1.779;1.814;2.083;1.688;1.868;1.692;1.614;1.450;1.403;
CE;231395;VARJOTA;9.789;10.367;12.176;11.661;13.542;10.418;11.326;11.153;12.165;9.921;10.599;9.684;
RS;432190;TRÊS PASSOS;13.628;12.810;15.933;14.841;13.881;14.067;13.030;13.220;12.762;13.099;11.852;13.172;
RS;431455;PIRAPÓ;1.185;1.127;1.315;1.111;0;1.225;1.165;0;1.324;1.045;913;910;
PR;410290;BITURUNA;5.228;9.516;11.414;10.027;9.798;10.073;9.655;11.337;10.938;9.939;11.909;6.837;
MT;510780;SANTO ANTÔNIO DO LEVERGER;2.152;2.460;3.612;3.482;2.629;3.443;2.688;2.458;2.612;2.376;3.210;3.134;
PB;251260;QUIXABÁ;871;1.744;1.407;1.255;639;1.470;1.331;1.805;1.616;1.480;1.445;735;
RS;431242;MORMAÇO;2.448;2.782;3.335;3.293;3.181;3.624;2.580;2.469;2.564;2.171;0;2.144;
RS;430990;IBIRAIARAS;1.407;1.602;1.867;1.714;1.776;1.801;1.475;1.791;84;1.559;1.335;1.300;
SP;355150;SERRANA;9.445;12.876;16.426;15.788;15.109;12.635;11.753;12.910;11.343;10.439;11.375;10.274;
MG;315270;PRADOS;2.002;2.598;2.177;2.339;3.058;1.919;1.386;1.463;2.275;2.177;1.323;1.665;
PB;250220;BOM JESUS;1.094;1.636;2.092;2.078;1.578;1.753;1.216;2.020;1.418;1.338;1.397;938;
SP;352210;ITANHAÉM;22.212;27.321;30.726;27.347;27.388;20.386;17.661;15.699;16.924;16.890;19.205;14.141;
SP;350730;BORACÉIA;3.170;3.468;3.851;3.832;3.577;3.415;3.144;3.585;4.173;3.911;2.852;1.857;
MG;312595;FERVEDOURO;3.390;4.316;3.767;3.327;3.951;2.105;2.011;1.557;3.766;2.835;2.453;1.566;
SP;350055;ÁGUAS DE SANTA BÁRBARA;6.505;6.568;7.830;7.551;8.893;7.719;8.809;10.002;9.891;9.575;8.706;7.731;
PB;250280;BREJO DO CRUZ;2.797;3.773;3.945;4.308;3.245;4.190;3.064;3.358;3.252;3.156;3.306;2.950;
MG;312710;FRUTAL;16.158;18.443;20.009;21.129;19.715;20.190;19.397;23.039;23.165;22.818;22.740;18.648;
GO;521270;MAMBAÍ;2.497;2.231;3.192;3.208;2.910;2.404;2.637;2.434;2.346;2.075;2.407;1.280;
SP;352680;LENÇÓIS PAULISTA;12.720;14.037;15.839;14.940;16.078;14.120;13.423;18.062;15.173;0;15.934;15.737;
AC;120040;RIO BRANCO;60.867;62.538;69.251;64.475;60.202;72.093;64.433;64.642;62.447;59.576;62.321;54.931;
MA;210370;CURURUPU;7.626;12.107;10.388;11.010;9.702;9.904;10.635;10.683;9.978;7.837;8.964;6.262;
PI;220900;RIO GRANDE DO PIAUÍ;1.195;1.613;2.061;2.188;2.175;1.728;1.589;1.526;1.636;1.713;1.966;1.097;
RJ;330190;ITABORAÍ;35.704;41.331;45.331;54.433;47.462;48.389;36.092;40.275;36.991;38.739;43.806;42.421;
PR;410520;CERRO AZUL;11.432;15.797;16.739;13.883;11.005;10.826;11.824;16.555;14.241;11.990;12.432;12.948;
GO;520630;CRISTIANÓPOLIS;825;1.067;1.201;1.025;1.036;1.181;1.190;1.185;1.000;797;798;900;
RS;431410;PASSO FUNDO;75.770;84.059;93.174;87.675;78.587;79.205;69.709;75.464;69.039;68.307;60.654;60.096;
MS;500460;ITAQUIRAÍ;5.212;7.174;8.681;8.532;7.134;7.525;7.002;7.800;8.193;7.526;7.384;6.804;
PI;220755;PAQUETÁ;860;1.173;1.517;1.300;1.325;997;1.264;1.165;1.174;1.045;973;729;
BA;293330;VITÓRIA DA CONQUISTA;47.267;61.567;71.581;76.661;63.564;65.826;50.004;66.157;62.666;59.191;59.192;55.778;
GO;521880;RIO VERDE;53.122;74.012;68.994;76.215;64.526;68.928;68.022;75.162;68.171;62.608;68.083;64.189;
PA;150495;NOVA ESPERANÇA DO PIRIÁ;2.416;2.851;2.777;2.795;2.420;2.610;2.695;2.770;2.792;2.527;2.834;3.112;
PR;412440;SANTO ANTÔNIO DO SUDOESTE;5.844;6.675;7.544;7.593;6.885;6.051;5.144;7.140;6.246;6.153;6.221;5.682;
PR;411280;JOAQUIM TÁVORA;7.705;7.914;9.710;9.536;9.555;9.748;0;8.254;7.717;6.870;7.383;6.610;
BA;290400;BONINAL;1.468;1.850;2.003;2.220;1.760;1.334;703;1.137;731;937;747;668;
SP;354540;SALTO GRANDE;4.585;5.546;5.681;5.535;6.532;6.429;5.338;6.663;6.104;5.483;5.289;5.928;
MT;510610;NOSSA SENHORA DO LIVRAMENTO;3.439;5.902;5.746;4.913;4.584;5.211;4.983;5.383;4.642;3.805;4.078;3.460;
CE;230330;CARIÚS;5.814;7.555;7.079;7.432;7.795;7.797;6.847;8.133;6.859;5.713;6.704;7.346;
MG;317000;UBAÍ;1.708;2.120;2.549;2.943;2.828;2.769;2.143;2.241;2.684;2.071;2.566;2.168;
MG;312290;DONA EUSÉBIA;1.091;1.797;2.078;2.066;1.621;2.458;2.313;1.797;1.861;1.665;1.777;1.366;
BA;291085;FILADÉLFIA;2.635;6.994;6.290;6.747;6.857;5.618;3.327;4.445;5.248;4.563;4.652;3.428;
SP;351110;CATANDUVA;38.149;38.320;48.262;46.562;42.578;45.214;41.539;46.976;44.131;47.249;46.654;46.377;
SC;421710;SÃO MARTINHO;3.656;4.446;4.992;4.875;3.593;3.981;3.713;4.069;3.151;2.996;2.771;2.655;
BA;292265;NORDESTINA;3.569;3.898;4.891;4.665;4.932;4.441;2.721;3.522;3.969;3.510;3.699;2.543;
MT;510525;LUCAS DO RIO VERDE;27.239;32.670;38.762;42.228;32.329;34.765;33.303;36.149;31.143;33.336;0;35.677;
MG;315380;QUELUZITO;2.431;2.341;2.792;2.923;2.699;2.438;2.658;2.819;2.269;2.174;2.448;2.375;
ES;320440;RIO NOVO DO SUL;2.926;3.334;4.178;4.183;3.876;3.443;3.483;3.970;3.753;1.640;2.273;3.021;
MG;313680;JURAMENTO;1.764;1.942;1.516;1.706;1.722;1.648;1.647;1.629;2.257;1.998;2.186;1.378;
SP;350395;ASPÁSIA;2.199;2.886;3.115;3.200;2.838;2.777;3.037;3.309;2.819;2.859;2.857;3.540;
RN;240050;ALEXANDRIA;4.716;5.365;6.718;6.288;5.932;7.004;4.212;4.552;4.547;4.280;4.722;3.968;
PB;251590;SERRARIA;1.602;2.424;2.707;2.644;2.666;2.902;1.663;2.143;1.896;1.757;1.795;2.176;
MG;313545;JENIPAPO DE MINAS;2.357;2.783;3.621;3.659;3.167;3.499;2.981;3.032;2.333;2.954;2.821;1.096;
PA;150280;CURRALINHO;1.823;3.707;4.099;5.644;3.619;3.399;3.217;3.793;3.644;3.167;4.107;2.820;
PA;150690;SANTARÉM NOVO;1.833;2.923;3.098;3.457;2.677;2.787;2.947;3.443;3.238;2.946;2.924;2.868;
PI;221100;TERESINA;120.893;149.485;165.064;170.440;150.573;169.282;163.309;161.587;147.680;136.915;124.632;125.080;
CE;230720;JATI;2.743;3.786;3.761;4.721;4.773;3.978;2.950;2.907;3.550;1.763;1.761;1.371;
RS;430410;CAMPOS BORGES;1.832;1.636;0;1.956;2.221;2.761;1.948;2.193;2.255;2.128;1.824;2.257;
ES;320450;SANTA LEOPOLDINA;6.478;6.868;8.291;7.165;7.849;7.882;4.808;4.726;5.419;5.766;5.347;4.221;
RS;430237;BOM PROGRESSO;2.080;1.787;1.837;1.902;1.978;2.096;1.688;1.977;1.915;1.855;1.537;1.745;
MA;211172;SATUBINHA;1.656;3.103;3.607;3.568;2.740;2.720;2.682;2.227;2.515;2.184;2.059;1.674;
MG;312250;DOM CAVATI;3.725;3.789;4.103;3.995;3.983;4.420;3.421;2.857;3.721;3.178;2.751;2.977;
SP;351500;EMBU DAS ARTES;49.929;66.761;71.441;83.560;73.138;70.530;62.803;67.464;67.429;68.374;67.039;71.432;
GO;520145;APARECIDA DO RIO DOCE;769;1.240;1.420;1.638;1.418;1.610;1.090;1.338;1.339;1.312;1.244;866;
MG;314085;MATIAS CARDOSO;1.384;2.336;2.455;2.562;2.448;2.451;1.885;2.077;2.126;1.652;2.846;2.157;
MA;210100;ARARI;7.175;8.635;10.000;8.576;7.280;8.636;7.073;9.030;9.698;6.861;6.643;2.833;
MG;314270;MONTALVÂNIA;5.036;4.956;7.591;7.776;7.742;7.529;4.637;6.938;6.937;7.306;7.831;7.914;
MA;210280;CAROLINA;3.643;4.761;4.315;3.671;3.820;2.977;4.541;4.808;4.875;3.690;3.913;898;
AM;130030;AUTAZES;16.063;22.090;22.975;20.380;18.715;14.771;14.533;14.620;15.514;14.570;9.168;3.361;
MG;311870;COQUEIRAL;4.142;4.374;5.677;5.972;5.377;5.163;4.262;5.005;6.170;4.789;5.063;4.469;
SP;351510;EMBU-GUAÇU;5.286;7.866;7.718;8.903;6.209;6.390;5.581;5.251;5.659;4.822;4.848;4.611;
PI;220665;MORRO CABEÇA NO TEMPO;1.122;1.148;1.765;2.992;2.142;1.440;1.354;1.336;671;560;655;640;
SC;421130;NAVEGANTES;18.971;11.088;28.283;27.600;25.709;23.107;25.739;34.048;30.543;23.389;26.084;27.119;
RS;431600;ROLANTE;11.211;8.118;9.771;12.760;11.896;12.075;11.177;7.112;11.131;11.528;10.228;10.232;
SP;355610;VALENTIM GENTIL;9.111;9.604;11.007;11.122;10.112;9.823;9.290;9.292;6.617;9.130;10.077;8.355;
PI;220760;PARNAGUÁ;1.500;2.531;2.840;1.882;2.185;1.864;1.533;1.351;1.398;808;922;791;
MA;211176;SENADOR LA ROCQUE;5.527;6.084;7.335;7.520;7.243;8.244;6.598;6.109;6.032;6.039;5.632;4.775;
MA;210667;MILAGRES DO MARANHÃO;611;914;1.233;1.228;877;1.138;976;1.933;1.298;1.416;1.366;1.273;
SP;354625;SANTA CRUZ DA ESPERANÇA;716;772;820;870;881;659;718;841;832;772;898;739;
RS;431340;NOVO HAMBURGO;76.737;90.549;108.356;101.865;90.662;95.082;85.971;89.221;88.990;85.684;75.707;85.292;
RO;110009;ESPIGÃO D'OESTE;7.304;8.551;9.477;8.658;8.377;9.532;8.528;8.723;8.835;7.913;7.196;6.496;
MA;210690;MONÇÃO;2.487;3.878;4.556;4.800;4.454;4.606;3.620;4.131;3.649;2.924;2.729;1.513;
TO;171395;MURICILÂNDIA;2.360;2.504;2.838;2.538;1.948;1.838;1.961;2.381;2.764;2.674;1.856;1.625;
PI;220213;CAMPO GRANDE DO PIAUÍ;1.952;1.994;2.130;1.997;2.084;1.901;2.015;1.962;1.925;1.524;1.790;599;
MG;315910;SANTANA DOS MONTES;3.215;3.754;3.754;4.199;4.224;3.854;3.856;4.320;3.536;3.059;3.329;3.696;
SE;280200;DIVINA PASTORA;1.479;1.915;1.972;1.755;1.726;1.461;1.057;1.440;1.349;1.026;1.042;971;
BA;292160;MORPARÁ;2.106;2.271;2.697;2.525;1.947;1.269;862;1.539;1.872;1.574;1.349;147;
GO;520082;AMARALINA;2.499;2.679;3.319;2.844;3.009;2.910;3.165;3.333;3.649;2.939;3.165;2.571;
PB;250760;JUAREZ TÁVORA;1.395;1.634;1.790;1.705;1.753;1.849;1.497;1.824;2.041;2.120;1.956;1.742;
SC;420720;IMARUÍ;2.117;2.660;2.994;3.046;0;3.231;3.113;2.754;2.898;2.278;2.655;2.969;
PR;410090;AMAPORÃ;2.391;2.713;3.151;3.145;3.166;3.842;3.286;3.473;3.340;3.362;3.542;3.780;
RN;240410;GALINHOS;1.033;1.194;1.490;1.557;1.172;2.138;1.409;1.452;1.139;658;496;218;
PR;411585;MERCEDES;5.762;7.087;7.018;7.059;7.849;6.544;6.048;6.671;6.955;7.656;6.572;5.258;
BA;291910;LAMARÃO;1.263;1.538;2.721;2.640;2.972;3.130;1.956;2.794;2.757;2.442;2.316;1.906;
PE;260850;LAGOA DE ITAENGA;4.994;6.076;7.358;6.142;6.251;6.581;4.267;5.155;5.366;4.454;4.901;3.171;
SP;352215;ITAÓCA;3.226;2.731;3.692;3.589;3.318;3.015;3.194;3.743;3.083;3.119;2.308;1.499;
SP;355000;SÃO LUÍS DO PARAITINGA;3.259;3.469;3.744;3.805;3.262;3.548;3.358;3.577;4.016;3.420;3.741;3.663;
SP;355385;TAQUARIVAÍ;2.813;4.130;4.648;4.836;4.359;4.738;3.442;4.115;4.613;3.707;3.677;3.054;
