"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""171488 NOVA OLINDA"";-;-;-;491525,73;-;491525,73"
"""171500 NOVA ROSALANDIA"";-;-;-;60786,57;-;60786,57"
"""171510 NOVO ACORDO"";-;-;-;29100,00;-;29100,00"
"""171515 NOVO ALEGRE"";-;-;-;195771,10;-;195771,10"
"""171525 NOVO JARDIM"";-;-;-;20400,00;-;20400,00"
"""171550 OLIVEIRA DE FATIMA"";-;-;-;15267,00;-;15267,00"
"""171570 PALMEIRANTE"";-;-;-;3,00;-;3,00"
"""171575 PALMEIROPOLIS"";-;-;-;388037,24;-;388037,24"
"""171610 PARAISO DO TOCANTINS"";-;-;-;3270684,13;-;3270684,13"
"""171620 PARANA"";-;-;-;552058,66;-;552058,66"
"""171650 PEDRO AFONSO"";-;-;-;1058635,95;-;1058635,95"
"""171660 PEIXE"";-;-;-;248136,63;-;248136,63"
"""171665 PEQUIZEIRO"";-;-;-;241050,51;-;241050,51"
"""171670 COLMEIA"";-;-;-;261522,05;-;261522,05"
"""171700 PINDORAMA DO TOCANTINS"";-;-;-;274074,40;-;274074,40"
"""171750 PIUM"";-;-;-;538408,74;-;538408,74"
"""171780 PONTE ALTA DO BOM JESUS"";-;-;-;63969,85;-;63969,85"
"""171790 PONTE ALTA DO TOCANTINS"";-;-;-;120559,95;-;120559,95"
"""171820 PORTO NACIONAL"";50133,02;283331,00;-;6636273,25;-;6969737,27"
"""171830 PRAIA NORTE"";-;-;-;70126,94;-;70126,94"
"""171840 PRESIDENTE KENNEDY"";-;-;-;58971,45;-;58971,45"
"""171845 PUGMIL"";-;-;-;69483,56;-;69483,56"
"""171850 RECURSOLANDIA"";-;-;-;10083,55;-;10083,55"
"""171855 RIACHINHO"";-;-;-;19248,59;-;19248,59"
"""171865 RIO DA CONCEICAO"";-;-;-;40759,06;-;40759,06"
"""171870 RIO DOS BOIS"";-;-;-;24854,00;-;24854,00"
"""171875 RIO SONO"";-;-;-;86409,54;-;86409,54"
"""171880 SAMPAIO"";-;-;-;38250,00;-;38250,00"
"""171884 SANDOLANDIA"";-;-;-;47088,55;-;47088,55"
"""171886 SANTA FE DO ARAGUAIA"";-;-;-;53557,15;-;53557,15"
"""171889 SANTA RITA DO TOCANTINS"";-;-;-;23338,15;-;23338,15"
"""171890 SANTA ROSA DO TOCANTINS"";-;-;-;45783,85;-;45783,85"
"""171900 SANTA TEREZA DO TOCANTINS"";-;-;-;13040,63;-;13040,63"
"""172000 SANTA TEREZINHA DO TOCANTINS"";-;-;-;55330,26;-;55330,26"
"""172010 SAO BENTO DO TOCANTINS"";-;-;-;5550,00;-;5550,00"
"""172020 SAO MIGUEL DO TOCANTINS"";-;-;-;235979,23;-;235979,23"
"""172025 SAO SALVADOR DO TOCANTINS"";-;-;-;64972,34;-;64972,34"
"""172030 SAO SEBASTIAO DO TOCANTINS"";-;-;-;11250,00;-;11250,00"
"""172049 SAO VALERIO"";-;-;-;122932,81;-;122932,81"
"""172065 SILVANOPOLIS"";-;-;-;61253,46;-;61253,46"
"""172080 SITIO NOVO DO TOCANTINS"";-;-;-;273025,01;-;273025,01"
"""172085 SUCUPIRA"";-;-;-;14850,00;-;14850,00"
"""172090 TAGUATINGA"";-;-;-;654264,85;-;654264,85"
"""172097 TALISMA"";-;-;-;68282,34;-;68282,34"
"""172100 PALMAS"";699496,15;8333309,16;-;49088487,60;-;58121292,91"
"""172110 TOCANTINIA"";-;-;-;33278,15;-;33278,15"
"""172120 TOCANTINOPOLIS"";-;-;-;1516258,42;-;1516258,42"
"""172125 TUPIRAMA"";-;-;-;16808,00;-;16808,00"
"""172130 TUPIRATINS"";-;-;-;38700,00;-;38700,00"
"""172208 WANDERLANDIA"";-;-;-;90335,05;-;90335,05"
"""172210 XAMBIOA"";-;-;-;371340,99;-;371340,99"
"""210005 ACAILANDIA"";-;4477775,61;-;9726031,87;-;14203807,48"
"""210010 AFONSO CUNHA"";-;-;-;1524706,81;-;1524706,81"
"""210015 AGUA DOCE DO MARANHAO"";-;-;-;40542,00;-;40542,00"
"""210020 ALCANTARA"";-;-;-;70809,95;-;70809,95"
"""210030 ALDEIAS ALTAS"";-;623153,70;43019,31;840188,10;-;1506361,11"
"""210040 ALTAMIRA DO MARANHAO"";-;-;-;87970,32;-;87970,32"
"""210043 ALTO ALEGRE DO MARANHAO"";-;133415,19;-;1674485,15;-;1807900,34"
"""210047 ALTO ALEGRE DO PINDARE"";-;8307,27;-;3967219,47;-;3975526,74"
"""210050 ALTO PARNAIBA"";-;-;-;113880,35;-;113880,35"
"""210055 AMAPA DO MARANHAO"";-;-;-;33036,70;-;33036,70"
"""210060 AMARANTE DO MARANHAO"";-;829859,40;-;1514828,61;-;2344688,01"
"""210070 ANAJATUBA"";-;-;-;1075556,13;-;1075556,13"
"""210080 ANAPURUS"";-;59387,22;-;785028,66;-;844415,88"
"""210083 APICUM-ACU"";-;-;-;1786618,95;-;1786618,95"
"""210087 ARAGUANA"";-;268956,00;-;1036007,36;-;1304963,36"
"""210090 ARAIOSES"";-;-;-;738069,71;-;738069,71"
"""210095 ARAME"";-;-;-;836154,86;-;836154,86"
"""210100 ARARI"";-;-;-;1351178,80;-;1351178,80"
"""210110 AXIXA"";-;-;-;999549,94;-;999549,94"
"""210120 BACABAL"";-;13210774,71;-;19525698,93;-;32736473,64"
"""210125 BACABEIRA"";-;-;-;875630,87;-;875630,87"
"""210130 BACURI"";-;-;-;3902840,52;-;3902840,52"
"""210135 BACURITUBA"";-;-;-;56765,41;-;56765,41"
"""210140 BALSAS"";-;3467,00;-;9248013,02;-;9251480,02"
"""210150 BARAO DE GRAJAU"";-;-;-;453784,32;-;453784,32"
"""210160 BARRA DO CORDA"";-;-;-;11129240,49;-;11129240,49"
"""210170 BARREIRINHAS"";-;2125,62;-;5092660,41;-;5094786,03"
"""210173 BELAGUA"";-;1269472,32;-;58911,10;-;1328383,42"
"""210177 BELA VISTA DO MARANHAO"";-;29042,91;-;1833879,72;-;1862922,63"
"""210180 BENEDITO LEITE"";-;-;-;348918,84;-;348918,84"
"""210190 BEQUIMAO"";-;-;-;329145,42;-;329145,42"
"""210193 BERNARDO DO MEARIM"";-;3860,82;-;389106,63;-;392967,45"
"""210197 BOA VISTA DO GURUPI"";-;-;-;436722,80;-;436722,80"
"""210200 BOM JARDIM"";-;171893,25;-;1134248,45;-;1306141,70"
"""210203 BOM JESUS DAS SELVAS"";-;588297,87;-;2203017,36;-;2791315,23"
"""210207 BOM LUGAR"";-;-;-;66037,51;-;66037,51"
"""210210 BREJO"";-;-;-;1141599,83;-;1141599,83"
"""210215 BREJO DE AREIA"";-;-;-;21830,98;-;21830,98"
"""210220 BURITI"";-;-;-;979049,66;-;979049,66"
"""210230 BURITI BRAVO"";-;-;-;1372706,96;-;1372706,96"
"""210232 BURITICUPU"";-;-;-;1408587,16;-;1408587,16"
"""210235 BURITIRANA"";-;-;-;4954,00;-;4954,00"
"""210237 CACHOEIRA GRANDE"";-;-;-;394438,25;-;394438,25"
"""210240 CAJAPIO"";-;-;-;317806,42;-;317806,42"
"""210250 CAJARI"";-;-;-;493974,26;-;493974,26"
"""210255 CAMPESTRE DO MARANHAO"";-;-;-;608589,54;-;608589,54"
"""210260 CANDIDO MENDES"";-;-;-;245518,22;-;245518,22"
"""210270 CANTANHEDE"";-;-;-;734499,25;-;734499,25"
"""210275 CAPINZAL DO NORTE"";-;527565,87;-;1441893,12;-;1969458,99"
"""210280 CAROLINA"";-;-;-;508819,36;-;508819,36"
"""210290 CARUTAPERA"";-;-;-;1203855,91;-;1203855,91"
"""210300 CAXIAS"";-;11570024,43;258594,00;25186352,40;5236,00;37020206,83"
"""210310 CEDRAL"";-;-;-;1750715,03;-;1750715,03"
"""210312 CENTRAL DO MARANHAO"";-;-;-;86953,09;-;86953,09"
"""210315 CENTRO DO GUILHERME"";-;-;-;1088590,27;-;1088590,27"
"""210317 CENTRO NOVO DO MARANHAO"";-;-;-;154943,04;-;154943,04"
"""210320 CHAPADINHA"";-;6424648,52;-;5375451,91;-;11800100,43"
"""210325 CIDELANDIA"";-;-;-;518453,41;-;518453,41"
"""210330 CODO"";-;4664234,15;-;6544900,04;-;11209134,19"
"""210340 COELHO NETO"";-;1640024,28;-;1964734,63;-;3604758,91"
"""210350 COLINAS"";-;-;-;4607907,99;-;4607907,99"
"""210355 CONCEICAO DO LAGO-ACU"";-;-;-;81283,50;-;81283,50"
"""210360 COROATA"";-;524919,69;-;7316179,92;-;7841099,61"
"""210370 CURURUPU"";-;-;-;2859316,89;-;2859316,89"
"""210375 DAVINOPOLIS"";-;-;-;218101,15;-;218101,15"
"""210380 DOM PEDRO"";-;-;-;1561688,55;-;1561688,55"
"""210390 DUQUE BACELAR"";-;-;-;422370,08;-;422370,08"
"""210400 ESPERANTINOPOLIS"";-;108,45;-;1004502,00;-;1004610,45"
"""210405 ESTREITO"";-;-;-;2088823,59;-;2088823,59"
"""210407 FEIRA NOVA DO MARANHAO"";-;-;-;296413,91;-;296413,91"
"""210408 FERNANDO FALCAO"";-;-;-;1698624,01;-;1698624,01"
"""210409 FORMOSA DA SERRA NEGRA"";-;-;-;329880,77;-;329880,77"
"""210410 FORTALEZA DOS NOGUEIRAS"";-;-;-;98895,68;-;98895,68"
"""210420 FORTUNA"";-;-;-;2422434,17;-;2422434,17"
"""210440 GONCALVES DIAS"";-;-;-;3077706,41;-;3077706,41"
"""210450 GOVERNADOR ARCHER"";-;-;-;1413419,40;-;1413419,40"
"""210455 GOVERNADOR EDISON LOBAO"";-;-;-;515140,16;-;515140,16"
"""210460 GOVERNADOR EUGENIO BARROS"";-;-;-;78053,50;-;78053,50"
"""210462 GOVERNADOR LUIZ ROCHA"";-;-;-;181427,04;-;181427,04"
"""210465 GOVERNADOR NEWTON BELLO"";-;491061,60;-;820279,59;-;1311341,19"
"""210467 GOVERNADOR NUNES FREIRE"";-;-;-;615789,51;-;615789,51"
"""210470 GRACA ARANHA"";-;-;-;1371864,47;-;1371864,47"
"""210480 GRAJAU"";-;3925,89;-;24418067,31;-;24421993,20"
"""210490 GUIMARAES"";-;-;-;24521,13;-;24521,13"
"""210500 HUMBERTO DE CAMPOS"";-;-;-;818298,06;-;818298,06"
"""210510 ICATU"";-;-;-;598175,98;-;598175,98"
"""210515 IGARAPE DO MEIO"";-;-;-;1206150,28;-;1206150,28"
"""210520 IGARAPE GRANDE"";-;-;-;800775,80;-;800775,80"
"""210530 IMPERATRIZ"";-;16203272,51;-;38035016,37;-;54238288,88"
"""210535 ITAIPAVA DO GRAJAU"";-;-;-;2010183,26;-;2010183,26"
"""210540 ITAPECURU MIRIM"";-;-;-;2820212,79;-;2820212,79"
"""210542 ITINGA DO MARANHAO"";-;-;-;383975,83;-;383975,83"
"""210545 JATOBA"";-;-;-;1014098,32;-;1014098,32"
"""210547 JENIPAPO DOS VIEIRAS"";-;-;-;1878758,74;-;1878758,74"
"""210550 JOAO LISBOA"";-;-;-;774932,21;-;774932,21"
"""210560 JOSELANDIA"";-;-;-;1986212,13;-;1986212,13"
"""210570 LAGO DA PEDRA"";-;200502,36;-;9580316,13;-;9780818,49"
"""210580 LAGO DO JUNCO"";-;-;-;386701,92;-;386701,92"
"""210592 LAGOA DO MATO"";-;-;-;374649,48;-;374649,48"
"""210594 LAGO DOS RODRIGUES"";-;-;-;39783,03;-;39783,03"
"""210596 LAGOA GRANDE DO MARANHAO"";-;216379,44;-;622570,63;-;838950,07"
"""210598 LAJEADO NOVO"";-;-;-;25573,62;-;25573,62"
"""210600 LIMA CAMPOS"";-;-;-;1239596,45;-;1239596,45"
"""210610 LORETO"";-;-;-;619174,65;-;619174,65"
"""210620 LUIS DOMINGUES"";-;-;-;8198,00;-;8198,00"
"""210630 MAGALHAES DE ALMEIDA"";-;-;-;438720,14;-;438720,14"
"""210632 MARACACUME"";-;8676,00;-;1205965,77;-;1214641,77"
"""210635 MARAJA DO SENA"";-;-;-;17661,96;-;17661,96"
"""210637 MARANHAOZINHO"";-;2169,00;-;1361275,95;-;1363444,95"
"""210640 MATA ROMA"";-;743533,20;-;1293003,75;-;2036536,95"
"""210650 MATINHA"";-;-;-;907688,01;-;907688,01"
"""210660 MATOES"";-;455590,20;-;927482,79;-;1383072,99"
"""210663 MATOES DO NORTE"";-;-;-;1210049,54;-;1210049,54"
"""210667 MILAGRES DO MARANHAO"";-;229436,82;-;416701,60;-;646138,42"
"""210670 MIRADOR"";-;-;-;2498832,31;-;2498832,31"
"""210675 MIRANDA DO NORTE"";-;-;-;3308736,35;-;3308736,35"
"""210680 MIRINZAL"";-;-;-;486863,75;-;486863,75"
"""210690 MONCAO"";-;-;-;1025016,73;-;1025016,73"
"""210700 MONTES ALTOS"";-;-;-;415996,35;-;415996,35"
"""210710 MORROS"";-;-;-;2049735,88;-;2049735,88"
"""210720 NINA RODRIGUES"";-;1120071,60;-;644041,00;-;1764112,60"
"""210725 NOVA COLINAS"";-;-;-;46703,67;-;46703,67"
"""210730 NOVA IORQUE"";-;-;-;725719,20;-;725719,20"
"""210735 NOVA OLINDA DO MARANHAO"";-;-;-;329723,40;-;329723,40"
"""210740 OLHO D'AGUA DAS CUNHAS"";-;-;-;117635,97;-;117635,97"
"""210745 OLINDA NOVA DO MARANHAO"";-;-;-;1776648,84;-;1776648,84"
"""210750 PACO DO LUMIAR"";-;-;-;3646359,90;-;3646359,90"
"""210760 PALMEIRANDIA"";-;-;-;5405581,33;-;5405581,33"
"""210770 PARAIBANO"";-;-;-;541575,90;-;541575,90"
"""210780 PARNARAMA"";-;1082656,35;-;2469903,32;-;3552559,67"
"""210790 PASSAGEM FRANCA"";-;-;-;289203,53;-;289203,53"
"""210800 PASTOS BONS"";-;-;-;2084312,33;-;2084312,33"
"""210805 PAULINO NEVES"";-;-;-;1570269,46;-;1570269,46"
"""210810 PAULO RAMOS"";-;-;-;3725312,97;-;3725312,97"
"""210820 PEDREIRAS"";-;6954499,49;-;4024126,50;-;10978625,99"
"""210825 PEDRO DO ROSARIO"";-;-;-;578010,71;-;578010,71"
"""210830 PENALVA"";-;-;-;507966,79;-;507966,79"
"""210840 PERI MIRIM"";-;-;-;139287,18;-;139287,18"
"""210845 PERITORO"";-;242060,40;-;3403059,02;-;3645119,42"
"""210850 PINDARE-MIRIM"";-;-;-;320426,58;-;320426,58"
"""210860 PINHEIRO"";-;6088473,84;-;27111182,07;-;33199655,91"
"""210870 PIO XII"";-;-;-;628674,05;-;628674,05"
"""210880 PIRAPEMAS"";-;-;-;716182,51;-;716182,51"
"""210890 POCAO DE PEDRAS"";-;-;-;177542,85;-;177542,85"
"""210900 PORTO FRANCO"";-;-;-;2735466,39;-;2735466,39"
"""210905 PORTO RICO DO MARANHAO"";-;-;-;2929,23;-;2929,23"
"""210910 PRESIDENTE DUTRA"";-;2440,00;-;9055897,27;-;9058337,27"
"""210920 PRESIDENTE JUSCELINO"";-;-;-;389618,42;-;389618,42"
"""210923 PRESIDENTE MEDICI"";-;-;-;1242833,28;-;1242833,28"
"""210927 PRESIDENTE SARNEY"";-;-;-;3171,00;-;3171,00"
"""210930 PRESIDENTE VARGAS"";-;-;-;535174,89;-;535174,89"
"""210940 PRIMEIRA CRUZ"";-;-;-;1086343,87;-;1086343,87"
"""210945 RAPOSA"";-;-;-;1011718,02;-;1011718,02"
"""210950 RIACHAO"";-;-;-;1081790,01;-;1081790,01"
"""210955 RIBAMAR FIQUENE"";-;-;-;65737,38;-;65737,38"
"""210960 ROSARIO"";-;-;-;2647494,99;-;2647494,99"
"""210970 SAMBAIBA"";-;-;-;86285,76;-;86285,76"
"""210980 SANTA HELENA"";-;-;-;1286605,11;-;1286605,11"
"""210990 SANTA INES"";-;802,53;-;12565698,96;-;12566501,49"
"""211000 SANTA LUZIA"";-;13209,21;-;2224659,64;-;2237868,85"
"""211003 SANTA LUZIA DO PARUA"";-;-;-;3200307,33;-;3200307,33"
"""211010 SANTA QUITERIA DO MARANHAO"";-;-;-;1513276,99;-;1513276,99"
"""211020 SANTA RITA"";-;-;-;1228474,11;-;1228474,11"
"""211023 SANTANA DO MARANHAO"";-;-;-;734580,17;-;734580,17"
"""211027 SANTO AMARO DO MARANHAO"";-;-;-;148495,49;-;148495,49"
"""211030 SANTO ANTONIO DOS LOPES"";-;-;-;736069,70;-;736069,70"
"""211040 SAO BENEDITO DO RIO PRETO"";-;563,94;-;929087,43;-;929651,37"
"""211050 SAO BENTO"";-;-;-;2400835,13;-;2400835,13"
"""211060 SAO BERNARDO"";-;-;-;3484193,19;-;3484193,19"
"""211065 SAO DOMINGOS DO AZEITAO"";-;-;-;136904,15;-;136904,15"
"""211070 SAO DOMINGOS DO MARANHAO"";-;-;-;979187,95;-;979187,95"
"""211080 SAO FELIX DE BALSAS"";-;-;-;114705,59;-;114705,59"
"""211085 SAO FRANCISCO DO BREJAO"";-;-;-;214555,95;-;214555,95"
"""211090 SAO FRANCISCO DO MARANHAO"";-;-;-;181857,01;-;181857,01"
"""211100 SAO JOAO BATISTA"";-;-;-;1062277,84;-;1062277,84"
"""211102 SAO JOAO DO CARU"";-;-;-;103031,21;-;103031,21"
"""211105 SAO JOAO DO PARAISO"";-;-;-;33790,00;-;33790,00"
"""211107 SAO JOAO DO SOTER"";-;133176,60;1070,00;797554,36;-;931800,96"
"""211110 SAO JOAO DOS PATOS"";-;-;-;4182454,43;-;4182454,43"
"""211120 SAO JOSE DE RIBAMAR"";-;-;-;8534390,89;-;8534390,89"
"""211125 SAO JOSE DOS BASILIOS"";-;-;-;147198,32;-;147198,32"
"""211130 SAO LUIS"";8791673,86;49789588,87;-;249030520,36;-;307611783,09"
"""211140 SAO LUIS GONZAGA DO MARANHAO"";-;-;-;391919,08;-;391919,08"
"""211150 SAO MATEUS DO MARANHAO"";-;572225,58;-;1732808,29;-;2305033,87"
"""211153 SAO PEDRO DA AGUA BRANCA"";-;-;-;744761,40;-;744761,40"
"""211157 SAO PEDRO DOS CRENTES"";-;-;-;119346,33;-;119346,33"
"""211160 SAO RAIMUNDO DAS MANGABEIRAS"";-;-;-;2519375,78;-;2519375,78"
"""211163 SAO RAIMUNDO DO DOCA BEZERRA"";-;110640,69;-;288283,38;-;398924,07"
"""211167 SAO ROBERTO"";-;54159,93;-;450656,10;-;504816,03"
"""211170 SAO VICENTE FERRER"";-;-;-;1693231,10;-;1693231,10"
"""211172 SATUBINHA"";-;177944,76;-;427135,30;-;605080,06"
"""211174 SENADOR ALEXANDRE COSTA"";-;-;-;227386,27;-;227386,27"
"""211176 SENADOR LA ROCQUE"";-;-;-;1706716,60;-;1706716,60"
"""211178 SERRANO DO MARANHAO"";-;-;-;608314,46;-;608314,46"
"""211180 SITIO NOVO"";-;-;-;380660,62;-;380660,62"
"""211190 SUCUPIRA DO NORTE"";-;-;-;412932,95;-;412932,95"
"""211195 SUCUPIRA DO RIACHAO"";-;-;-;114643,11;-;114643,11"
"""211200 TASSO FRAGOSO"";-;-;-;467167,75;-;467167,75"
"""211210 TIMBIRAS"";-;336961,26;-;2678671,42;-;3015632,68"
"""211220 TIMON"";-;3614466,74;-;9087301,64;2598,00;12704366,38"
"""211223 TRIZIDELA DO VALE"";-;342159,75;-;921390,85;-;1263550,60"
"""211227 TUFILANDIA"";-;-;-;161377,30;-;161377,30"
"""211230 TUNTUM"";-;-;-;5096089,29;-;5096089,29"
"""211240 TURIACU"";-;-;-;3447311,56;-;3447311,56"
"""211245 TURILANDIA"";-;-;-;2695323,02;-;2695323,02"
"""211250 TUTOIA"";-;-;-;2734395,74;-;2734395,74"
"""211260 URBANO SANTOS"";-;1757150,28;-;970242,56;-;2727392,84"
"""211270 VARGEM GRANDE"";-;966593,16;-;1709204,54;-;2675797,70"
"""211280 VIANA"";-;-;-;1837939,36;-;1837939,36"
"""211285 VILA NOVA DOS MARTIRIOS"";-;-;-;615795,55;-;615795,55"
"""211290 VITORIA DO MEARIM"";-;780,84;-;1228588,35;-;1229369,19"
"""211300 VITORINO FREIRE"";-;50797,98;-;1815872,27;-;1866670,25"
"""211400 ZE DOCA"";-;-;-;4928250,26;-;4928250,26"
"""220005 ACAUA"";-;-;-;33600,00;-;33600,00"
"""220010 AGRICOLANDIA"";-;-;-;58289,06;-;58289,06"
"""220020 AGUA BRANCA"";-;-;-;984497,65;-;984497,65"
"""220025 ALAGOINHA DO PIAUI"";-;-;-;87268,38;-;87268,38"
"""220027 ALEGRETE DO PIAUI"";-;-;-;43800,00;-;43800,00"
"""220030 ALTO LONGA"";-;-;-;183334,53;-;183334,53"
"""220040 ALTOS"";-;-;-;817007,03;-;817007,03"
"""220045 ALVORADA DO GURGUEIA"";-;-;-;21000,00;-;21000,00"
"""220050 AMARANTE"";-;-;-;582244,34;-;582244,34"
"""220060 ANGICAL DO PIAUI"";-;-;-;74970,07;-;74970,07"
"""220070 ANISIO DE ABREU"";-;-;-;32400,00;-;32400,00"
"""220080 ANTONIO ALMEIDA"";-;-;-;18450,00;-;18450,00"
"""220090 AROAZES"";-;-;-;71405,94;-;71405,94"
"""220095 AROEIRAS DO ITAIM"";-;-;-;38700,00;-;38700,00"
"""220100 ARRAIAL"";-;-;-;67509,69;-;67509,69"
"""220110 AVELINO LOPES"";-;-;-;47633,39;-;47633,39"
"""220115 BAIXA GRANDE DO RIBEIRO"";-;-;-;13800,00;-;13800,00"
"""220117 BARRA D'ALCANTARA"";-;-;-;41100,00;-;41100,00"
"""220120 BARRAS"";-;-;-;1315991,75;-;1315991,75"
"""220140 BARRO DURO"";-;-;-;60804,99;-;60804,99"
"""220150 BATALHA"";-;-;-;742561,80;-;742561,80"
"""220155 BELA VISTA DO PIAUI"";-;-;-;39900,00;-;39900,00"
"""220157 BELEM DO PIAUI"";-;-;-;28650,00;-;28650,00"
"""220160 BENEDITINOS"";-;-;-;378833,64;-;378833,64"
"""220173 BETANIA DO PIAUI"";-;-;-;39300,00;-;39300,00"
"""220177 BOA HORA"";-;-;-;43200,00;-;43200,00"
"""220180 BOCAINA"";-;-;-;94413,63;-;94413,63"
"""220190 BOM JESUS"";-;1936624,21;-;1014430,56;-;2951054,77"
"""220191 BOM PRINCIPIO DO PIAUI"";-;-;-;27900,00;-;27900,00"
"""220192 BONFIM DO PIAUI"";-;-;-;25500,00;-;25500,00"
"""220194 BOQUEIRAO DO PIAUI"";-;-;-;37050,00;-;37050,00"
"""220196 BRASILEIRA"";-;-;-;31650,00;-;31650,00"
"""220198 BREJO DO PIAUI"";-;-;-;32100,00;-;32100,00"
"""220200 BURITI DOS LOPES"";-;-;-;1187824,36;-;1187824,36"
"""220202 BURITI DOS MONTES"";-;-;-;4334,53;-;4334,53"
"""220205 CABECEIRAS DO PIAUI"";-;-;-;59350,93;-;59350,93"
"""220207 CAJAZEIRAS DO PIAUI"";-;-;-;34650,00;-;34650,00"
"""220208 CAJUEIRO DA PRAIA"";-;-;-;2550,00;-;2550,00"
"""220209 CALDEIRAO GRANDE DO PIAUI"";-;-;-;29400,00;-;29400,00"
"""220210 CAMPINAS DO PIAUI"";-;-;-;33000,00;-;33000,00"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;-;-;42900,00;-;42900,00"
"""220213 CAMPO GRANDE DO PIAUI"";-;-;-;39600,00;-;39600,00"
"""220217 CAMPO LARGO DO PIAUI"";-;-;-;19500,00;-;19500,00"
"""220220 CAMPO MAIOR"";-;9446819,22;-;3358797,43;-;12805616,65"
"""220225 CANAVIEIRA"";-;-;-;12450,00;-;12450,00"
"""220230 CANTO DO BURITI"";-;-;-;1506107,59;-;1506107,59"
"""220240 CAPITAO DE CAMPOS"";-;-;-;47950,80;-;47950,80"
"""220250 CARACOL"";-;-;-;83967,21;-;83967,21"
"""220253 CARAUBAS DO PIAUI"";-;-;-;40950,00;-;40950,00"
"""220255 CARIDADE DO PIAUI"";-;-;-;29700,00;-;29700,00"
"""220260 CASTELO DO PIAUI"";-;-;-;497179,79;-;497179,79"
"""220265 CAXINGO"";-;-;-;32700,00;-;32700,00"
"""220270 COCAL"";-;-;-;350668,18;-;350668,18"
"""220271 COCAL DE TELHA"";-;-;-;39626,46;-;39626,46"
"""220273 COIVARAS"";-;-;-;35100,00;-;35100,00"
"""220277 COLONIA DO PIAUI"";-;-;-;39450,00;-;39450,00"
"""220280 CONCEICAO DO CANINDE"";-;-;-;36750,00;-;36750,00"
"""220285 CORONEL JOSE DIAS"";-;-;-;28650,00;-;28650,00"
"""220290 CORRENTE"";-;-;-;506358,00;-;506358,00"
"""220300 CRISTALANDIA DO PIAUI"";-;-;-;39900,00;-;39900,00"
"""220310 CRISTINO CASTRO"";-;-;-;159126,00;-;159126,00"
"""220320 CURIMATA"";-;-;-;419517,46;-;419517,46"
"""220325 CURRALINHOS"";-;-;-;37650,00;-;37650,00"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;31500,00;-;31500,00"
"""220330 DEMERVAL LOBAO"";-;-;-;531635,90;-;531635,90"
"""220335 DIRCEU ARCOVERDE"";-;-;-;36000,00;-;36000,00"
"""220340 DOM EXPEDITO LOPES"";-;-;-;8550,00;-;8550,00"
"""220342 DOMINGOS MOURAO"";-;-;-;33300,00;-;33300,00"
"""220345 DOM INOCENCIO"";-;-;-;39000,00;-;39000,00"
"""220350 ELESBAO VELOSO"";-;-;-;328013,09;-;328013,09"
"""220370 ESPERANTINA"";-;472169,61;-;29433427,05;-;29905596,66"
"""220375 FARTURA DO PIAUI"";-;-;-;35897,08;-;35897,08"
"""220380 FLORES DO PIAUI"";-;-;-;39000,00;-;39000,00"
"""220385 FLORESTA DO PIAUI"";-;-;-;28350,00;-;28350,00"
"""220390 FLORIANO"";-;11453443,79;-;5725730,35;-;17179174,14"
"""220400 FRANCINOPOLIS"";-;-;-;31139,23;-;31139,23"
"""220410 FRANCISCO AYRES"";-;-;-;40350,00;-;40350,00"
"""220415 FRANCISCO MACEDO"";-;-;-;38850,00;-;38850,00"
"""220420 FRANCISCO SANTOS"";-;-;-;232336,98;-;232336,98"
"""220430 FRONTEIRAS"";-;-;-;445370,83;-;445370,83"
"""220440 GILBUES"";-;-;-;32243,58;-;32243,58"
"""220450 GUADALUPE"";-;-;-;342846,52;-;342846,52"
"""220460 HUGO NAPOLEAO"";-;-;-;37782,50;-;37782,50"
"""220465 ILHA GRANDE"";-;-;-;34671,00;-;34671,00"
"""220470 INHUMA"";-;-;-;231765,58;-;231765,58"
"""220480 IPIRANGA DO PIAUI"";-;-;-;41796,79;-;41796,79"
"""220490 ISAIAS COELHO"";-;-;-;115894,90;-;115894,90"
"""220500 ITAINOPOLIS"";-;-;-;157282,08;-;157282,08"
"""220510 ITAUEIRA"";-;-;-;357907,12;-;357907,12"
"""220515 JACOBINA DO PIAUI"";-;-;-;37050,00;-;37050,00"
"""220520 JAICOS"";-;-;-;821250,29;-;821250,29"
"""220525 JARDIM DO MULATO"";-;-;-;39300,00;-;39300,00"
"""220527 JATOBA DO PIAUI"";-;-;-;36300,00;-;36300,00"
"""220530 JERUMENHA"";-;-;-;36234,00;-;36234,00"
"""220535 JOAO COSTA"";-;-;-;28350,00;-;28350,00"
"""220540 JOAQUIM PIRES"";-;-;-;76283,06;-;76283,06"
"""220545 JOCA MARQUES"";-;-;-;48650,81;-;48650,81"
"""220550 JOSE DE FREITAS"";-;325350,00;-;1876908,72;-;2202258,72"
"""220551 JUAZEIRO DO PIAUI"";-;-;-;27450,00;-;27450,00"
"""220552 JULIO BORGES"";-;-;-;33750,00;-;33750,00"
"""220553 JUREMA"";-;-;-;28500,00;-;28500,00"
