"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""260980 OROCO"";23946;62705;-;44329;130980"
"""260990 OURICURI"";23583;391133;12040;144098;570854"
"""261000 PALMARES"";28251;1530649;60539;2958;1622397"
"""261010 PALMEIRINA"";9683;39388;-;199;49270"
"""261020 PANELAS"";75038;158900;-;5644;239582"
"""261030 PARANATAMA"";23140;84597;-;578;108315"
"""261040 PARNAMIRIM"";28468;108846;-;26920;164234"
"""261050 PASSIRA"";927;117882;-;4075;122884"
"""261060 PAUDALHO"";259384;832534;1684;1850;1095452"
"""261070 PAULISTA"";859141;2098346;49202;13849;3020538"
"""261080 PEDRA"";116077;83544;-;987;200608"
"""261090 PESQUEIRA"";170510;696079;391;56349;923329"
"""261100 PETROLANDIA"";110231;374387;363;312262;797243"
"""261110 PETROLINA"";809324;2653855;91644;196171;3750994"
"""261120 POCAO"";104481;140581;-;7050;252112"
"""261130 POMBOS"";35284;95170;30;2435;132919"
"""261140 PRIMAVERA"";12891;74108;-;-;86999"
"""261150 QUIPAPA"";38058;77883;-;3086;119027"
"""261153 QUIXABA"";142386;61405;-;59643;263434"
"""261160 RECIFE"";2021852;38686109;47908789;1149187;89765937"
"""261170 RIACHO DAS ALMAS"";114782;164036;-;27536;306354"
"""261180 RIBEIRAO"";45099;94410;-;356;139865"
"""261190 RIO FORMOSO"";80158;149382;-;1256;230796"
"""261200 SAIRE"";69961;66552;-;6498;143011"
"""261210 SALGADINHO"";13525;23754;-;4704;41983"
"""261220 SALGUEIRO"";27850;676825;27431;284090;1016196"
"""261230 SALOA"";20603;125422;9;4402;150436"
"""261240 SANHARO"";116501;161589;-;9673;287763"
"""261245 SANTA CRUZ"";1964;135739;146;49274;187123"
"""261247 SANTA CRUZ DA BAIXA VERDE"";71636;77703;-;4921;154260"
"""261250 SANTA CRUZ DO CAPIBARIBE"";361798;854268;971;21298;1238335"
"""261255 SANTA FILOMENA"";12334;33888;-;19093;65315"
"""261260 SANTA MARIA DA BOA VISTA"";100136;128708;-;26846;255690"
"""261270 SANTA MARIA DO CAMBUCA"";82023;166118;-;4797;252938"
"""261280 SANTA TEREZINHA"";22949;33669;-;1021;57639"
"""261290 SAO BENEDITO DO SUL"";15374;34534;-;416;50324"
"""261300 SAO BENTO DO UNA"";110933;501789;-;32424;645146"
"""261310 SAO CAITANO"";151020;233026;-;18795;402841"
"""261320 SAO JOAO"";55022;173386;186;535;229129"
"""261330 SAO JOAQUIM DO MONTE"";115751;217126;-;13260;346137"
"""261340 SAO JOSE DA COROA GRANDE"";62788;208279;-;6655;277722"
"""261350 SAO JOSE DO BELMONTE"";86676;95603;-;62674;244953"
"""261360 SAO JOSE DO EGITO"";53091;287309;3979;225171;569550"
"""261370 SAO LOURENCO DA MATA"";177169;1112213;-;4798;1294180"
"""261380 SAO VICENTE FERRER"";43175;101218;-;4856;149249"
"""261390 SERRA TALHADA"";85574;1353672;34015;52178;1525439"
"""261400 SERRITA"";30845;42467;-;15626;88938"
"""261410 SERTANIA"";106713;234017;28;55944;396702"
"""261420 SIRINHAEM"";59092;117584;-;496;177172"
"""261430 MOREILANDIA"";29734;112071;-;14688;156493"
"""261440 SOLIDAO"";55919;86969;-;1091;143979"
"""261450 SURUBIM"";28305;486593;2048;33645;550591"
"""261460 TABIRA"";49351;331550;-;150325;531226"
"""261470 TACAIMBO"";30613;26332;-;2426;59371"
"""261480 TACARATU"";43561;195346;-;102262;341169"
"""261485 TAMANDARE"";112538;242257;-;7244;362039"
"""261500 TAQUARITINGA DO NORTE"";45691;106386;-;7206;159283"
"""261510 TEREZINHA"";18086;74190;-;924;93200"
"""261520 TERRA NOVA"";32192;33760;127;56675;122754"
"""261530 TIMBAUBA"";168339;231020;42;5763;405164"
"""261540 TORITAMA"";71711;458758;14;178082;708565"
"""261550 TRACUNHAEM"";39760;47888;-;6175;93823"
"""261560 TRINDADE"";2248;74457;-;144463;221168"
"""261570 TRIUNFO"";30962;111831;-;8249;151042"
"""261580 TUPANATINGA"";30038;140325;-;1819;172182"
"""261590 TUPARETAMA"";1087;116944;-;26905;144936"
"""261600 VENTUROSA"";109695;214545;52;15458;339750"
"""261610 VERDEJANTE"";8285;35471;-;23890;67646"
"""261618 VERTENTE DO LERIO"";41061;61194;-;2115;104370"
"""261620 VERTENTES"";4514;186081;-;6971;197566"
"""261630 VICENCIA"";2963;99139;-;2481;104583"
"""261640 VITORIA DE SANTO ANTAO"";55177;1513186;62448;13691;1644502"
"""261650 XEXEU"";146;81093;-;3987;85226"
"""270010 AGUA BRANCA"";39272;173706;-;4520;217498"
"""270020 ANADIA"";18482;37350;-;821;56653"
"""270030 ARAPIRACA"";960381;3405061;252208;100183;4717833"
"""270040 ATALAIA"";217712;207006;1250;31752;457720"
"""270050 BARRA DE SANTO ANTONIO"";66804;101474;-;688;168966"
"""270060 BARRA DE SAO MIGUEL"";30977;177616;-;864;209457"
"""270070 BATALHA"";92848;70093;-;14527;177468"
"""270080 BELEM"";-;1261;-;1207;2468"
"""270090 BELO MONTE"";24340;6224;-;1049;31613"
"""270100 BOCA DA MATA"";32501;83205;-;27079;142785"
"""270110 BRANQUINHA"";9063;30249;-;2362;41674"
"""270120 CACIMBINHAS"";114573;20913;-;3096;138582"
"""270130 CAJUEIRO"";79436;71663;-;14249;165348"
"""270135 CAMPESTRE"";5943;8714;-;1168;15825"
"""270140 CAMPO ALEGRE"";194214;462153;84;4314;660765"
"""270150 CAMPO GRANDE"";16483;1613;-;764;18860"
"""270160 CANAPI"";80948;100332;-;4423;185703"
"""270170 CAPELA"";74031;175997;224;2097;252349"
"""270180 CARNEIROS"";30151;11561;-;11148;52860"
"""270190 CHA PRETA"";27771;30140;-;1257;59168"
"""270200 COITE DO NOIA"";38750;22231;-;662;61643"
"""270210 COLONIA LEOPOLDINA"";1868;117142;-;17709;136719"
"""270220 COQUEIRO SECO"";11065;50667;-;751;62483"
"""270230 CORURIPE"";248951;559086;598;36274;844909"
"""270235 CRAIBAS"";111019;167379;-;5059;283457"
"""270240 DELMIRO GOUVEIA"";36184;844159;12739;31636;924718"
"""270250 DOIS RIACHOS"";49300;20492;-;3756;73548"
"""270255 ESTRELA DE ALAGOAS"";2337;26407;-;3538;32282"
"""270260 FEIRA GRANDE"";46539;117534;-;967;165040"
"""270270 FELIZ DESERTO"";187;20420;-;2326;22933"
"""270280 FLEXEIRAS"";50863;81344;-;5784;137991"
"""270290 GIRAU DO PONCIANO"";73489;102847;-;698;177034"
"""270300 IBATEGUARA"";62101;42458;-;15959;120518"
"""270310 IGACI"";34259;109198;-;1407;144864"
"""270320 IGREJA NOVA"";78210;152089;-;1280;231579"
"""270330 INHAPI"";32564;179582;-;16143;228289"
"""270340 JACARE DOS HOMENS"";1707;29839;-;3711;35257"
"""270350 JACUIPE"";13896;2331;-;1041;17268"
"""270360 JAPARATINGA"";44964;34086;-;7553;86603"
"""270370 JARAMATAIA"";13501;52937;-;1220;67658"
"""270375 JEQUIA DA PRAIA"";13915;45704;-;7319;66938"
"""270380 JOAQUIM GOMES"";57180;122161;-;9795;189136"
"""270390 JUNDIA"";3312;4985;-;1010;9307"
"""270400 JUNQUEIRO"";40313;292942;-;4275;337530"
"""270410 LAGOA DA CANOA"";37122;138049;-;514;175685"
"""270420 LIMOEIRO DE ANADIA"";106037;86160;-;1931;194128"
"""270430 MACEIO"";1043476;14590114;12595197;272609;28501396"
"""270440 MAJOR ISIDORO"";31655;78732;-;7038;117425"
"""270450 MARAGOGI"";74698;134322;-;3238;212258"
"""270460 MARAVILHA"";45318;27953;-;8199;81470"
"""270470 MARECHAL DEODORO"";106766;449716;-;3114;559596"
"""270480 MARIBONDO"";9332;153899;3;419;163653"
"""270490 MAR VERMELHO"";16004;13937;-;890;30831"
"""270500 MATA GRANDE"";35327;80693;-;31101;147121"
"""270510 MATRIZ DE CAMARAGIBE"";2820;127255;-;23188;153263"
"""270520 MESSIAS"";102317;174797;-;842;277956"
"""270530 MINADOR DO NEGRAO"";7658;2296;-;3279;13233"
"""270540 MONTEIROPOLIS"";985;24673;-;5204;30862"
"""270550 MURICI"";86516;544433;-;32924;663873"
"""270560 NOVO LINO"";37988;38723;-;868;77579"
"""270570 OLHO D'AGUA DAS FLORES"";152156;204206;-;13721;370083"
"""270580 OLHO D'AGUA DO CASADO"";144;1507;-;11303;12954"
"""270590 OLHO D'AGUA GRANDE"";12003;184;-;1;12188"
"""270600 OLIVENCA"";-;1261;-;7043;8304"
"""270610 OURO BRANCO"";19366;20646;-;15798;55810"
"""270620 PALESTINA"";-;2362;-;339;2701"
"""270630 PALMEIRA DOS INDIOS"";65190;559774;26031;6149;657144"
"""270640 PAO DE ACUCAR"";51827;258011;-;2009;311847"
"""270642 PARICONHA"";26757;7337;-;3233;37327"
"""270644 PARIPUEIRA"";87807;118921;-;739;207467"
"""270650 PASSO DE CAMARAGIBE"";59611;90942;-;10002;160555"
"""270660 PAULO JACINTO"";187797;102677;-;9232;299706"
"""270670 PENEDO"";102030;1180278;20424;121589;1424321"
"""270680 PIACABUCU"";583665;4591;-;2769;591025"
"""270690 PILAR"";174607;513100;-;1882;689589"
"""270700 PINDOBA"";-;-;-;83;83"
"""270710 PIRANHAS"";1725;336448;-;52730;390903"
"""270720 POCO DAS TRINCHEIRAS"";83;38450;-;4817;43350"
"""270730 PORTO CALVO"";78225;554185;11403;24868;668681"
"""270740 PORTO DE PEDRAS"";40624;55167;-;1983;97774"
"""270750 PORTO REAL DO COLEGIO"";33365;44298;-;7066;84729"
"""270760 QUEBRANGULO"";61935;107054;-;2409;171398"
"""270770 RIO LARGO"";222309;811198;-;7599;1041106"
"""270780 ROTEIRO"";71;9484;-;628;10183"
"""270790 SANTA LUZIA DO NORTE"";1426;5868;-;666;7960"
"""270800 SANTANA DO IPANEMA"";34384;865738;4377;129045;1033544"
"""270810 SANTANA DO MUNDAU"";28245;27965;-;6321;62531"
"""270820 SAO BRAS"";36753;17861;-;468;55082"
"""270830 SAO JOSE DA LAJE"";37144;106694;-;27261;171099"
"""270840 SAO JOSE DA TAPERA"";61699;282659;-;26478;370836"
"""270850 SAO LUIS DO QUITUNDE"";1019;133331;-;7493;141843"
"""270860 SAO MIGUEL DOS CAMPOS"";116719;728525;32201;4142;881587"
"""270870 SAO MIGUEL DOS MILAGRES"";10622;56883;-;10727;78232"
"""270880 SAO SEBASTIAO"";98584;62845;-;1164;162593"
"""270890 SATUBA"";6201;58336;-;797;65334"
"""270895 SENADOR RUI PALMEIRA"";27119;45918;-;16623;89660"
"""270900 TANQUE D'ARCA"";-;2773;-;283;3056"
"""270910 TAQUARANA"";105061;148515;-;707;254283"
"""270915 TEOTONIO VILELA"";119207;395475;632;3087;518401"
"""270920 TRAIPU"";81434;105127;-;12518;199079"
"""270930 UNIAO DOS PALMARES"";42351;636624;745;44429;724149"
"""270940 VICOSA"";102693;293982;-;12495;409170"
"""280010 AMPARO DE SAO FRANCISCO"";5255;572;-;65;5892"
"""280020 AQUIDABA"";21624;72188;-;16657;110469"
"""280030 ARACAJU"";454642;10114502;12260349;485014;23314507"
"""280040 ARAUA"";15214;42386;-;486;58086"
"""280050 AREIA BRANCA"";34174;10581;-;1936;46691"
"""280060 BARRA DOS COQUEIROS"";96445;266669;-;1905;365019"
"""280067 BOQUIM"";44627;294093;-;7786;346506"
"""280070 BREJO GRANDE"";-;-;-;104;104"
"""280100 CAMPO DO BRITO"";107422;62532;-;6206;176160"
"""280110 CANHOBA"";113;1267;-;878;2258"
"""280120 CANINDE DE SAO FRANCISCO"";24377;144371;655;924;170327"
"""280130 CAPELA"";17644;100644;-;980;119268"
"""280140 CARIRA"";27901;140040;-;613;168554"
"""280150 CARMOPOLIS"";854;7290;-;-;8144"
"""280160 CEDRO DE SAO JOAO"";1583;17908;-;121;19612"
"""280170 CRISTINAPOLIS"";27473;47806;-;1886;77165"
"""280190 CUMBE"";-;6535;-;109;6644"
"""280200 DIVINA PASTORA"";287;-;-;88;375"
"""280210 ESTANCIA"";685187;1089396;24795;42749;1842127"
"""280220 FEIRA NOVA"";297;70;-;99;466"
"""280230 FREI PAULO"";521;89587;33;7345;97486"
"""280240 GARARU"";4043;-;-;-;4043"
"""280250 GENERAL MAYNARD"";12380;29;-;29;12438"
"""280260 GRACHO CARDOSO"";15055;-;-;-;15055"
"""280270 ILHA DAS FLORES"";-;9472;-;4562;14034"
"""280280 INDIAROBA"";17062;108350;-;159;125571"
"""280290 ITABAIANA"";18290;2281241;39972;4318;2343821"
"""280300 ITABAIANINHA"";60013;417047;-;7945;485005"
"""280310 ITABI"";617;2;-;1764;2383"
"""280320 ITAPORANGA D'AJUDA"";52863;228076;-;554;281493"
"""280330 JAPARATUBA"";38906;63674;-;798;103378"
"""280340 JAPOATA"";-;18050;181;8054;26285"
"""280350 LAGARTO"";368107;1336174;24813;25582;1754676"
"""280360 LARANJEIRAS"";41922;51852;-;490;94264"
"""280370 MACAMBIRA"";14646;6797;-;4830;26273"
"""280380 MALHADA DOS BOIS"";-;9176;-;65;9241"
"""280390 MALHADOR"";409;1581;-;1143;3133"
"""280400 MARUIM"";32484;100696;-;1031;134211"
"""280410 MOITA BONITA"";2065;21450;-;912;24427"
"""280420 MONTE ALEGRE DE SERGIPE"";97415;449;-;6037;103901"
"""280430 MURIBECA"";171;79;-;1029;1279"
"""280440 NEOPOLIS"";84318;130635;-;607;215560"
"""280445 NOSSA SENHORA APARECIDA"";406;6426;-;421;7253"
"""280450 NOSSA SENHORA DA GLORIA"";14131;836504;-;679;851314"
"""280460 NOSSA SENHORA DAS DORES"";40931;70834;-;496;112261"
"""280470 NOSSA SENHORA DE LOURDES"";-;420;-;2344;2764"
"""280480 NOSSA SENHORA DO SOCORRO"";211912;1672835;1610;8640;1894997"
"""280490 PACATUBA"";-;38604;1;6578;45183"
"""280500 PEDRA MOLE"";585;4665;-;270;5520"
"""280510 PEDRINHAS"";806;3398;-;238;4442"
"""280520 PINHAO"";9108;5905;-;310;15323"
"""280530 PIRAMBU"";14355;-;-;287;14642"
"""280540 POCO REDONDO"";33378;55993;-;3606;92977"
"""280550 POCO VERDE"";43655;96020;-;3182;142857"
"""280560 PORTO DA FOLHA"";44155;87561;-;311;132027"
"""280570 PROPRIA"";20376;529200;256;7720;557552"
"""280580 RIACHAO DO DANTAS"";29315;78704;-;745;108764"
"""280590 RIACHUELO"";275;17404;-;18;17697"
"""280600 RIBEIROPOLIS"";43347;87708;-;402;131457"
"""280610 ROSARIO DO CATETE"";7485;31256;-;342;39083"
"""280620 SALGADO"";9125;47347;-;6614;63086"
"""280630 SANTA LUZIA DO ITANHY"";-;2550;-;2739;5289"
"""280640 SANTANA DO SAO FRANCISCO"";28118;1737;-;3170;33025"
"""280650 SANTA ROSA DE LIMA"";-;-;-;24;24"
"""280660 SANTO AMARO DAS BROTAS"";59;19385;-;-;19444"
"""280670 SAO CRISTOVAO"";27018;393670;-;13943;434631"
"""280680 SAO DOMINGOS"";5835;7347;-;779;13961"
"""280690 SAO FRANCISCO"";-;67;-;385;452"
"""280700 SAO MIGUEL DO ALEIXO"";11513;2581;-;8901;22995"
"""280710 SIMAO DIAS"";24939;384853;-;2010;411802"
"""280720 SIRIRI"";3764;2795;-;157;6716"
"""280730 TELHA"";-;115;-;504;619"
"""280740 TOBIAS BARRETO"";184405;465083;-;53499;702987"
"""280750 TOMAR DO GERU"";12018;89905;-;5901;107824"
"""280760 UMBAUBA"";3;106940;-;9539;116482"
"""290010 ABAIRA"";788;3538;-;5371;9697"
"""290020 ABARE"";243970;112419;28;18282;374699"
"""290030 ACAJUTIBA"";60956;5930;-;1896;68782"
"""290035 ADUSTINA"";34819;100645;-;9312;144776"
"""290040 AGUA FRIA"";17436;16617;-;6477;40530"
"""290050 ERICO CARDOSO"";-;2219;-;870;3089"
"""290060 AIQUARA"";8596;3773;-;5241;17610"
"""290070 ALAGOINHAS"";246976;2075497;1277242;72000;3671715"
"""290080 ALCOBACA"";6543;56762;-;9477;72782"
"""290090 ALMADINA"";5461;403;-;2912;8776"
"""290100 AMARGOSA"";58780;458408;738501;36183;1291872"
"""290110 AMELIA RODRIGUES"";8348;218475;-;6713;233536"
"""290115 AMERICA DOURADA"";73156;128184;5;69739;271084"
"""290120 ANAGE"";11230;53786;-;10335;75351"
"""290130 ANDARAI"";1610;41793;-;7913;51316"
"""290135 ANDORINHA"";760598;25938;-;21608;808144"
"""290140 ANGICAL"";2239;34311;-;10415;46965"
"""290150 ANGUERA"";-;16176;-;948;17124"
"""290160 ANTAS"";4952;300562;32;3709;309255"
"""290170 ANTONIO CARDOSO"";675;52351;-;7194;60220"
"""290180 ANTONIO GONCALVES"";13816;7345;-;273;21434"
"""290190 APORA"";832;1210;-;2214;4256"
"""290195 APUAREMA"";-;-;-;2662;2662"
"""290200 ARACATU"";959;20303;-;6410;27672"
"""290205 ARACAS"";1030;28875;-;487;30392"
"""290210 ARACI"";175335;327112;-;65425;567872"
"""290220 ARAMARI"";344;28547;-;3517;32408"
"""290225 ARATACA"";-;198;-;2474;2672"
"""290230 ARATUIPE"";1572;14679;-;2901;19152"
"""290240 AURELINO LEAL"";552;234641;-;5288;240481"
"""290250 BAIANOPOLIS"";14173;7845;-;3915;25933"
"""290260 BAIXA GRANDE"";5844;114937;-;12632;133413"
"""290265 BANZAE"";28612;23142;-;26534;78288"
"""290270 BARRA"";4889;185099;-;22475;212463"
"""290280 BARRA DA ESTIVA"";26465;69628;-;6901;102994"
"""290290 BARRA DO CHOCA"";260548;373395;-;27554;661497"
"""290300 BARRA DO MENDES"";30095;91957;69;48824;170945"
"""290310 BARRA DO ROCHA"";198;33172;-;2657;36027"
"""290320 BARREIRAS"";1153847;3043666;1733061;382776;6313350"
"""290323 BARRO ALTO"";84708;48091;110;19957;152866"
"""290327 BARROCAS"";79661;126897;-;6955;213513"
"""290330 BARRO PRETO"";28700;63071;-;2921;94692"
"""290340 BELMONTE"";3231;65447;-;11935;80613"
"""290350 BELO CAMPO"";78493;179542;-;38113;296148"
"""290360 BIRITINGA"";32408;56825;-;2791;92024"
"""290370 BOA NOVA"";875;-;-;3226;4101"
"""290380 BOA VISTA DO TUPIM"";2746;10674;-;8258;21678"
"""290390 BOM JESUS DA LAPA"";72453;474760;24767;206616;778596"
"""290395 BOM JESUS DA SERRA"";293;26528;-;487;27308"
"""290400 BONINAL"";1494;74753;66;9683;85996"
"""290405 BONITO"";63395;36586;-;64827;164808"
"""290410 BOQUIRA"";992;91076;533063;24596;649727"
"""290420 BOTUPORA"";36443;44355;-;1991;82789"
"""290430 BREJOES"";-;13405;-;2819;16224"
"""290440 BREJOLANDIA"";1305;29251;-;7428;37984"
"""290450 BROTAS DE MACAUBAS"";38456;35216;-;7484;81156"
"""290460 BRUMADO"";7674;831889;1311984;214626;2366173"
"""290470 BUERAREMA"";23354;3398;-;3781;30533"
"""290475 BURITIRAMA"";61788;60959;-;12163;134910"
"""290480 CAATIBA"";22692;28010;-;2895;53597"
"""290485 CABACEIRAS DO PARAGUACU"";96849;118373;-;12013;227235"
"""290490 CACHOEIRA"";8514;113984;-;13820;136318"
"""290500 CACULE"";12897;66559;-;10181;89637"
"""290510 CAEM"";35688;45761;-;6461;87910"
"""290515 CAETANOS"";8125;-;-;295;8420"
"""290520 CAETITE"";90705;290873;1310042;193803;1885423"
"""290530 CAFARNAUM"";86394;87459;50;51359;225262"
"""290540 CAIRU"";-;1235;-;10040;11275"
"""290550 CALDEIRAO GRANDE"";16038;47077;-;21603;84718"
"""290560 CAMACAN"";2171;404670;-;18193;425034"
"""290570 CAMACARI"";1053553;3564140;60889;33086;4711668"
"""290580 CAMAMU"";10261;57572;-;8296;76129"
"""290590 CAMPO ALEGRE DE LOURDES"";400;50726;-;6136;57262"
"""290600 CAMPO FORMOSO"";1005;313918;3405;64104;382432"
"""290610 CANAPOLIS"";3275;33809;-;2442;39526"
"""290620 CANARANA"";98152;119039;-;102777;319968"
"""290630 CANAVIEIRAS"";85226;75933;-;16008;177167"
"""290640 CANDEAL"";-;2269;-;5543;7812"
"""290650 CANDEIAS"";118708;1193277;3716;19282;1334983"
"""290660 CANDIBA"";114;63430;-;3370;66914"
"""290670 CANDIDO SALES"";8932;51545;-;1926;62403"
"""290680 CANSANCAO"";97646;308779;-;60293;466718"
"""290682 CANUDOS"";250;90889;-;5590;96729"
"""290685 CAPELA DO ALTO ALEGRE"";2702;38478;-;3367;44547"
"""290687 CAPIM GROSSO"";1749;207482;-;56929;266160"
"""290689 CARAIBAS"";9818;32705;-;5177;47700"
"""290690 CARAVELAS"";2227;73465;-;28448;104140"
"""290700 CARDEAL DA SILVA"";212;21940;-;4509;26661"
"""290710 CARINHANHA"";441;25142;-;12812;38395"
"""290720 CASA NOVA"";196578;68719;-;15781;281078"
"""290730 CASTRO ALVES"";16074;54953;-;28530;99557"
"""290740 CATOLANDIA"";4236;-;-;327;4563"
"""290750 CATU"";95914;284711;-;10824;391449"
"""290755 CATURAMA"";455;40342;-;4375;45172"
"""290760 CENTRAL"";56373;101482;-;18122;175977"
"""290770 CHORROCHO"";17462;35660;-;27331;80453"
"""290780 CICERO DANTAS"";62890;139353;742187;36515;980945"
"""290790 CIPO"";56692;336334;-;10115;403141"
"""290800 COARACI"";3564;96134;-;9597;109295"
"""290810 COCOS"";6573;39091;-;10457;56121"
"""290820 CONCEICAO DA FEIRA"";25737;169399;-;3628;198764"
"""290830 CONCEICAO DO ALMEIDA"";31606;170383;-;8461;210450"
"""290840 CONCEICAO DO COITE"";121939;365905;165;17512;505521"
"""290850 CONCEICAO DO JACUIPE"";38590;341794;165;3935;384484"
"""290860 CONDE"";13013;69497;-;4057;86567"
"""290870 CONDEUBA"";266303;525310;-;41411;833024"
"""290880 CONTENDAS DO SINCORA"";19816;10213;-;5132;35161"
"""290890 CORACAO DE MARIA"";1845;446687;-;5226;453758"
"""290900 CORDEIROS"";86629;77;-;5004;91710"
"""290910 CORIBE"";629359;21753;-;6177;657289"
"""290920 CORONEL JOAO SA"";32967;49979;-;16140;99086"
"""290930 CORRENTINA"";26383;92776;-;22367;141526"
"""290940 COTEGIPE"";251660;9292;-;6482;267434"
"""290950 CRAVOLANDIA"";1544;43403;-;7811;52758"
"""290960 CRISOPOLIS"";71254;109112;-;23306;203672"
"""290970 CRISTOPOLIS"";786;368062;-;8238;377086"
"""290980 CRUZ DAS ALMAS"";20813;766918;1042344;11564;1841639"
"""290990 CURACA"";8539;297024;-;19888;325451"
"""291000 DARIO MEIRA"";40311;7931;-;5818;54060"
"""291005 DIAS D'AVILA"";265633;613137;-;14656;893426"
"""291010 DOM BASILIO"";4633;13778;-;4784;23195"
"""291020 DOM MACEDO COSTA"";1286;3044;-;7739;12069"
"""291030 ELISIO MEDRADO"";435;1412;-;198;2045"
"""291040 ENCRUZILHADA"";45835;147978;-;19062;212875"
"""291050 ENTRE RIOS"";102726;256020;-;17846;376592"
"""291060 ESPLANADA"";674;169207;-;5443;175324"
"""291070 EUCLIDES DA CUNHA"";76;616609;36395;25429;678509"
"""291072 EUNAPOLIS"";150061;951594;1013205;162040;2276900"
"""291075 FATIMA"";24524;67095;-;32789;124408"
"""291077 FEIRA DA MATA"";-;9356;-;4134;13490"
"""291080 FEIRA DE SANTANA"";1480906;9142293;4550923;113342;15287464"
"""291085 FILADELFIA"";14639;67791;-;19933;102363"
"""291090 FIRMINO ALVES"";-;-;-;3671;3671"
"""291100 FLORESTA AZUL"";187;103;-;1326;1616"
"""291110 FORMOSA DO RIO PRETO"";4707;68834;-;867;74408"
"""291120 GANDU"";30351;141055;546378;20575;738359"
"""291125 GAVIAO"";13209;10;-;1931;15150"
"""291130 GENTIO DO OURO"";33664;50881;-;53317;137862"
"""291140 GLORIA"";22956;52184;-;12191;87331"
"""291150 GONGOGI"";1609;21038;-;604;23251"
"""291160 GOVERNADOR MANGABEIRA"";51646;92041;-;4037;147724"
"""291165 GUAJERU"";409915;99102;-;4020;513037"
"""291170 GUANAMBI"";969118;1048002;1506450;289639;3813209"
"""291180 GUARATINGA"";-;31287;-;2342;33629"
"""291185 HELIOPOLIS"";188;53934;-;3982;58104"
"""291190 IACU"";8914;41321;-;293;50528"
"""291200 IBIASSUCE"";609;59345;-;11515;71469"
"""291210 IBICARAI"";8140;118718;-;6231;133089"
"""291220 IBICOARA"";-;1374;-;7959;9333"
"""291230 IBICUI"";1317;42447;-;6623;50387"
"""291240 IBIPEBA"";62166;64856;-;58101;185123"
"""291250 IBIPITANGA"";8845;65314;-;4354;78513"
"""291260 IBIQUERA"";36;-;-;1396;1432"
"""291270 IBIRAPITANGA"";2609;65756;-;9254;77619"
"""291280 IBIRAPUA"";331;22940;-;2538;25809"
"""291290 IBIRATAIA"";609;43866;-;26821;71296"
"""291300 IBITIARA"";2017;38716;24;51798;92555"
"""291310 IBITITA"";78055;51275;12;29390;158732"
"""291320 IBOTIRAMA"";39922;127366;298173;3240;468701"
"""291330 ICHU"";-;15034;-;2641;17675"
"""291340 IGAPORA"";3604;107816;-;12087;123507"
"""291345 IGRAPIUNA"";-;43848;-;5947;49795"
"""291350 IGUAI"";51;216250;-;6849;223150"
"""291360 ILHEUS"";182825;1910048;954850;10231;3057954"
"""291370 INHAMBUPE"";136368;266070;-;7928;410366"
"""291380 IPECAETA"";61628;23475;-;6802;91905"
"""291390 IPIAU"";3127;261769;-;14945;279841"
"""291400 IPIRA"";153952;616473;-;38905;809330"
"""291410 IPUPIARA"";57532;5952;-;5633;69117"
"""291420 IRAJUBA"";-;16945;-;1274;18219"
"""291430 IRAMAIA"";5837;84393;-;11340;101570"
"""291440 IRAQUARA"";22776;12566;-;7192;42534"
"""291450 IRARA"";92065;78650;-;653;171368"
"""291460 IRECE"";323949;1734745;1283697;246565;3588956"
"""291465 ITABELA"";31434;223810;151;35872;291267"
"""291470 ITABERABA"";277335;1017136;1019190;29209;2342870"
"""291480 ITABUNA"";199241;2405062;1692336;110124;4406763"
"""291490 ITACARE"";400219;324575;-;3592;728386"
