"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""260760 ILHA DE ITAMARACA"";96217;127571;-;1929;225717"
"""260765 ITAMBE"";24093;191332;-;388;215813"
"""260770 ITAPETIM"";21180;75305;-;27429;123914"
"""260775 ITAPISSUMA"";38836;193824;1091;297;234048"
"""260780 ITAQUITINGA"";232792;123214;-;606;356612"
"""260790 JABOATAO DOS GUARARAPES"";1674023;4170372;61867;10615;5916877"
"""260795 JAQUEIRA"";65047;93868;-;3324;162239"
"""260800 JATAUBA"";132646;121247;-;8977;262870"
"""260805 JATOBA"";19936;75405;-;1037;96378"
"""260810 JOAO ALFREDO"";34048;151294;-;7014;192356"
"""260820 JOAQUIM NABUCO"";15790;25042;-;827;41659"
"""260825 JUCATI"";15196;58150;-;478;73824"
"""260830 JUPI"";51840;97331;-;919;150090"
"""260840 JUREMA"";24575;48709;-;2470;75754"
"""260845 LAGOA DO CARRO"";21969;116871;-;2622;141462"
"""260850 LAGOA DE ITAENGA"";24653;125760;-;2348;152761"
"""260860 LAGOA DO OURO"";28009;92753;264;1706;122732"
"""260870 LAGOA DOS GATOS"";48751;36119;-;486;85356"
"""260875 LAGOA GRANDE"";73386;27937;-;-;101323"
"""260880 LAJEDO"";66792;161267;-;1309;229368"
"""260890 LIMOEIRO"";65064;985511;272;9705;1060552"
"""260900 MACAPARANA"";26679;139890;-;3697;170266"
"""260910 MACHADOS"";49541;103803;-;3900;157244"
"""260915 MANARI"";46527;66589;-;3986;117102"
"""260920 MARAIAL"";45496;66760;-;540;112796"
"""260930 MIRANDIBA"";18884;22099;-;20199;61182"
"""260940 MORENO"";87427;482338;-;8290;578055"
"""260950 NAZARE DA MATA"";149448;362449;-;3347;515244"
"""260960 OLINDA"";188180;2631304;20624;8695;2848803"
"""260970 OROBO"";39539;104728;-;584;144851"
"""260980 OROCO"";19379;44606;-;44545;108530"
"""260990 OURICURI"";15926;388389;631;81008;485954"
"""261000 PALMARES"";11288;725341;50679;4644;791952"
"""261010 PALMEIRINA"";6474;24366;-;113;30953"
"""261020 PANELAS"";79740;113788;-;10399;203927"
"""261030 PARANATAMA"";26627;75511;58;373;102569"
"""261040 PARNAMIRIM"";52077;43082;-;50145;145304"
"""261050 PASSIRA"";5431;114334;-;3708;123473"
"""261060 PAUDALHO"";101874;669960;-;1547;773381"
"""261070 PAULISTA"";599057;2221647;46784;8293;2875781"
"""261080 PEDRA"";41596;101034;-;3246;145876"
"""261090 PESQUEIRA"";78105;378004;-;179456;635565"
"""261100 PETROLANDIA"";104659;240935;89;84548;430231"
"""261110 PETROLINA"";763382;2676138;67055;311769;3818344"
"""261120 POCAO"";39668;84313;-;11793;135774"
"""261130 POMBOS"";102320;114857;-;2290;219467"
"""261140 PRIMAVERA"";47911;65459;-;11038;124408"
"""261150 QUIPAPA"";33701;81553;22;3097;118373"
"""261153 QUIXABA"";25973;46218;-;2233;74424"
"""261160 RECIFE"";1672340;34235179;37101880;1111788;74121187"
"""261170 RIACHO DAS ALMAS"";81174;153157;212;26261;260804"
"""261180 RIBEIRAO"";29595;148802;-;900;179297"
"""261190 RIO FORMOSO"";39088;85428;-;1622;126138"
"""261200 SAIRE"";35692;29363;-;299;65354"
"""261210 SALGADINHO"";15212;45269;-;2239;62720"
"""261220 SALGUEIRO"";6795;428514;23242;21664;480215"
"""261230 SALOA"";15300;67629;-;1020;83949"
"""261240 SANHARO"";111644;126522;-;9244;247410"
"""261245 SANTA CRUZ"";1837;24938;-;11281;38056"
"""261247 SANTA CRUZ DA BAIXA VERDE"";21470;60600;-;10624;92694"
"""261250 SANTA CRUZ DO CAPIBARIBE"";148183;714072;996;196276;1059527"
"""261255 SANTA FILOMENA"";9088;48310;-;17056;74454"
"""261260 SANTA MARIA DA BOA VISTA"";150178;315537;-;67189;532904"
"""261270 SANTA MARIA DO CAMBUCA"";39256;75368;-;5433;120057"
"""261280 SANTA TEREZINHA"";27751;64140;-;9137;101028"
"""261290 SAO BENEDITO DO SUL"";11359;29607;-;2937;43903"
"""261300 SAO BENTO DO UNA"";61241;110006;-;34386;205633"
"""261310 SAO CAITANO"";127652;283163;-;15728;426543"
"""261320 SAO JOAO"";47541;178972;123;722;227358"
"""261330 SAO JOAQUIM DO MONTE"";105282;182837;-;1076;289195"
"""261340 SAO JOSE DA COROA GRANDE"";31931;170571;-;3574;206076"
"""261350 SAO JOSE DO BELMONTE"";97937;48691;-;552;147180"
"""261360 SAO JOSE DO EGITO"";7409;92715;-;145758;245882"
"""261370 SAO LOURENCO DA MATA"";198975;779894;-;382;979251"
"""261380 SAO VICENTE FERRER"";58550;112489;-;4364;175403"
"""261390 SERRA TALHADA"";54595;934001;5418;104592;1098606"
"""261400 SERRITA"";50985;38333;-;1922;91240"
"""261410 SERTANIA"";52712;140847;-;129734;323293"
"""261420 SIRINHAEM"";47651;181279;-;9282;238212"
"""261430 MOREILANDIA"";23120;84614;-;8457;116191"
"""261440 SOLIDAO"";32374;65523;9;669;98575"
"""261450 SURUBIM"";33601;558209;236;33412;625458"
"""261460 TABIRA"";64636;202210;-;73489;340335"
"""261470 TACAIMBO"";29788;47519;-;2280;79587"
"""261480 TACARATU"";31426;78720;-;83499;193645"
"""261485 TAMANDARE"";70416;152953;-;7917;231286"
"""261500 TAQUARITINGA DO NORTE"";28214;42090;-;6517;76821"
"""261510 TEREZINHA"";4101;32348;-;1986;38435"
"""261520 TERRA NOVA"";22468;13268;-;3164;38900"
"""261530 TIMBAUBA"";115412;288448;-;7375;411235"
"""261540 TORITAMA"";53714;237526;-;164845;456085"
"""261550 TRACUNHAEM"";16714;36829;-;5894;59437"
"""261560 TRINDADE"";4125;76961;-;97578;178664"
"""261570 TRIUNFO"";20671;45956;-;14648;81275"
"""261580 TUPANATINGA"";17198;97955;-;2778;117931"
"""261590 TUPARETAMA"";2482;110259;-;8561;121302"
"""261600 VENTUROSA"";221622;238269;-;12795;472686"
"""261610 VERDEJANTE"";19070;3512;-;7176;29758"
"""261618 VERTENTE DO LERIO"";72194;19901;-;1848;93943"
"""261620 VERTENTES"";11381;174802;1;3551;189735"
"""261630 VICENCIA"";3878;73586;-;3723;81187"
"""261640 VITORIA DE SANTO ANTAO"";64369;1115147;60155;13653;1253324"
"""261650 XEXEU"";55020;152499;-;7011;214530"
"""270010 AGUA BRANCA"";19880;123410;-;11859;155149"
"""270020 ANADIA"";37249;47922;-;2404;87575"
"""270030 ARAPIRACA"";792524;2961660;243928;150391;4148503"
"""270040 ATALAIA"";83613;160828;633;27391;272465"
"""270050 BARRA DE SANTO ANTONIO"";364156;96403;-;969;461528"
"""270060 BARRA DE SAO MIGUEL"";22818;120020;-;958;143796"
"""270070 BATALHA"";57258;222255;-;8779;288292"
"""270080 BELEM"";-;3006;-;569;3575"
"""270090 BELO MONTE"";26278;7139;-;988;34405"
"""270100 BOCA DA MATA"";36945;73805;-;24301;135051"
"""270110 BRANQUINHA"";17587;34145;-;1613;53345"
"""270120 CACIMBINHAS"";69465;20876;-;1322;91663"
"""270130 CAJUEIRO"";82881;108415;-;11044;202340"
"""270135 CAMPESTRE"";2050;3158;-;305;5513"
"""270140 CAMPO ALEGRE"";150134;521239;-;4439;675812"
"""270150 CAMPO GRANDE"";15616;1796;-;769;18181"
"""270160 CANAPI"";3034;24845;-;15479;43358"
"""270170 CAPELA"";73611;184140;408;8331;266490"
"""270180 CARNEIROS"";27704;7931;-;7924;43559"
"""270190 CHA PRETA"";24036;22502;-;741;47279"
"""270200 COITE DO NOIA"";55642;54259;-;410;110311"
"""270210 COLONIA LEOPOLDINA"";1004;125424;-;20806;147234"
"""270220 COQUEIRO SECO"";1088;23519;-;577;25184"
"""270230 CORURIPE"";216174;412103;-;10822;639099"
"""270235 CRAIBAS"";76644;105114;-;5121;186879"
"""270240 DELMIRO GOUVEIA"";11985;325874;3183;38961;380003"
"""270250 DOIS RIACHOS"";30885;22604;-;3543;57032"
"""270255 ESTRELA DE ALAGOAS"";379;2031;-;1190;3600"
"""270260 FEIRA GRANDE"";37991;171619;-;466;210076"
"""270270 FELIZ DESERTO"";17;16603;-;4937;21557"
"""270280 FLEXEIRAS"";51032;67743;-;1066;119841"
"""270290 GIRAU DO PONCIANO"";99618;139733;-;1744;241095"
"""270300 IBATEGUARA"";81744;57638;-;20154;159536"
"""270310 IGACI"";27164;123078;-;828;151070"
"""270320 IGREJA NOVA"";29936;112896;-;1152;143984"
"""270330 INHAPI"";23708;147522;-;19292;190522"
"""270340 JACARE DOS HOMENS"";1204;19013;-;2619;22836"
"""270350 JACUIPE"";12516;536;-;781;13833"
"""270360 JAPARATINGA"";32632;21872;-;2063;56567"
"""270370 JARAMATAIA"";2815;22597;-;1222;26634"
"""270375 JEQUIA DA PRAIA"";16005;59934;-;4747;80686"
"""270380 JOAQUIM GOMES"";11763;99821;-;10627;122211"
"""270390 JUNDIA"";12407;8883;-;96;21386"
"""270400 JUNQUEIRO"";80645;282081;-;1360;364086"
"""270410 LAGOA DA CANOA"";65342;86572;-;785;152699"
"""270420 LIMOEIRO DE ANADIA"";64045;141161;-;764;205970"
"""270430 MACEIO"";877339;12947535;11825983;211132;25861989"
"""270440 MAJOR ISIDORO"";14620;43936;-;7384;65940"
"""270450 MARAGOGI"";145565;140681;-;16070;302316"
"""270460 MARAVILHA"";36591;2252;-;7033;45876"
"""270470 MARECHAL DEODORO"";74257;395546;206;2559;472568"
"""270480 MARIBONDO"";6384;146105;-;1081;153570"
"""270490 MAR VERMELHO"";14971;16200;-;1041;32212"
"""270500 MATA GRANDE"";29467;58618;-;30392;118477"
"""270510 MATRIZ DE CAMARAGIBE"";8864;121280;-;9120;139264"
"""270520 MESSIAS"";85265;147585;-;883;233733"
"""270530 MINADOR DO NEGRAO"";4311;2224;-;1127;7662"
"""270540 MONTEIROPOLIS"";1638;18711;-;3756;24105"
"""270550 MURICI"";34523;273730;-;26081;334334"
"""270560 NOVO LINO"";46273;46381;-;1244;93898"
"""270570 OLHO D'AGUA DAS FLORES"";155782;162030;-;15146;332958"
"""270580 OLHO D'AGUA DO CASADO"";624;1097;-;5311;7032"
"""270590 OLHO D'AGUA GRANDE"";17150;792;-;1220;19162"
"""270600 OLIVENCA"";74;1734;-;10005;11813"
"""270610 OURO BRANCO"";15222;25416;-;8825;49463"
"""270620 PALESTINA"";11;1591;-;501;2103"
"""270630 PALMEIRA DOS INDIOS"";54536;570604;25400;6707;657247"
"""270640 PAO DE ACUCAR"";34201;209325;-;8608;252134"
"""270642 PARICONHA"";32652;7515;-;1920;42087"
"""270644 PARIPUEIRA"";55768;26998;-;774;83540"
"""270650 PASSO DE CAMARAGIBE"";69340;109991;-;111393;290724"
"""270660 PAULO JACINTO"";34269;68459;-;10970;113698"
"""270670 PENEDO"";56679;837487;1089;18211;913466"
"""270680 PIACABUCU"";46793;51290;-;5299;103382"
"""270690 PILAR"";160707;445357;-;1302;607366"
"""270700 PINDOBA"";7384;1412;-;2527;11323"
"""270710 PIRANHAS"";1221;263072;-;35946;300239"
"""270720 POCO DAS TRINCHEIRAS"";810;28928;-;7909;37647"
"""270730 PORTO CALVO"";95521;274188;4570;22946;397225"
"""270740 PORTO DE PEDRAS"";24861;44164;-;1099;70124"
"""270750 PORTO REAL DO COLEGIO"";78845;78563;-;15098;172506"
"""270760 QUEBRANGULO"";53906;108780;-;3900;166586"
"""270770 RIO LARGO"";236389;744791;-;5241;986421"
"""270780 ROTEIRO"";15417;7921;-;980;24318"
"""270790 SANTA LUZIA DO NORTE"";3502;17586;-;660;21748"
"""270800 SANTANA DO IPANEMA"";9563;871644;11192;123562;1015961"
"""270810 SANTANA DO MUNDAU"";23281;20031;-;4625;47937"
"""270820 SAO BRAS"";33191;13841;-;278;47310"
"""270830 SAO JOSE DA LAJE"";27415;382737;-;25734;435886"
"""270840 SAO JOSE DA TAPERA"";100921;235734;-;26209;362864"
"""270850 SAO LUIS DO QUITUNDE"";1019;95467;-;7887;104373"
"""270860 SAO MIGUEL DOS CAMPOS"";62668;594075;26335;3344;686422"
"""270870 SAO MIGUEL DOS MILAGRES"";2752;20729;-;3831;27312"
"""270880 SAO SEBASTIAO"";3275;43101;-;1108;47484"
"""270890 SATUBA"";6861;38119;-;145;45125"
"""270895 SENADOR RUI PALMEIRA"";22623;41003;-;4441;68067"
"""270900 TANQUE D'ARCA"";142;3252;-;436;3830"
"""270910 TAQUARANA"";107052;89866;-;459;197377"
"""270915 TEOTONIO VILELA"";94698;473008;2626;4596;574928"
"""270920 TRAIPU"";72207;71564;-;5656;149427"
"""270930 UNIAO DOS PALMARES"";10629;649067;2580;58587;720863"
"""270940 VICOSA"";71690;267378;-;12092;351160"
"""280010 AMPARO DE SAO FRANCISCO"";6625;36582;-;85;43292"
"""280020 AQUIDABA"";-;52636;-;10222;62858"
"""280030 ARACAJU"";280762;8110387;5737887;440391;14569427"
"""280040 ARAUA"";25356;41706;-;130;67192"
"""280050 AREIA BRANCA"";22761;30613;-;228;53602"
"""280060 BARRA DOS COQUEIROS"";65780;104756;-;460;170996"
"""280067 BOQUIM"";19952;245056;-;4772;269780"
"""280100 CAMPO DO BRITO"";39617;33441;-;1200;74258"
"""280110 CANHOBA"";-;-;-;145;145"
"""280120 CANINDE DE SAO FRANCISCO"";34945;95159;268;2221;132593"
"""280130 CAPELA"";15344;120985;-;828;137157"
"""280140 CARIRA"";28816;28085;-;1090;57991"
"""280150 CARMOPOLIS"";589;731;-;301;1621"
"""280160 CEDRO DE SAO JOAO"";1241;21748;-;232;23221"
"""280170 CRISTINAPOLIS"";35393;37594;-;2219;75206"
"""280190 CUMBE"";649;10543;-;909;12101"
"""280200 DIVINA PASTORA"";4313;75;-;472;4860"
"""280210 ESTANCIA"";565045;822003;18950;26508;1432506"
"""280220 FEIRA NOVA"";240;-;-;133;373"
"""280230 FREI PAULO"";686;46484;-;2834;50004"
"""280240 GARARU"";2127;-;-;-;2127"
"""280250 GENERAL MAYNARD"";198;-;-;5794;5992"
"""280260 GRACHO CARDOSO"";13224;-;-;-;13224"
"""280270 ILHA DAS FLORES"";2983;657;-;4152;7792"
"""280280 INDIAROBA"";89393;52939;-;804;143136"
"""280290 ITABAIANA"";11099;1218051;24923;5715;1259788"
"""280300 ITABAIANINHA"";35716;258057;73;7453;301299"
"""280310 ITABI"";-;-;-;979;979"
"""280320 ITAPORANGA D'AJUDA"";63302;358635;-;638;422575"
"""280330 JAPARATUBA"";14365;67480;-;846;82691"
"""280340 JAPOATA"";1444;19101;312;5378;26235"
"""280350 LAGARTO"";216986;931329;14642;28009;1190966"
"""280360 LARANJEIRAS"";26961;40501;-;-;67462"
"""280370 MACAMBIRA"";16880;8502;-;2553;27935"
"""280380 MALHADA DOS BOIS"";50;8670;-;43;8763"
"""280390 MALHADOR"";2109;1143;-;1583;4835"
"""280400 MARUIM"";21213;57196;-;115;78524"
"""280410 MOITA BONITA"";2032;10251;-;124;12407"
"""280420 MONTE ALEGRE DE SERGIPE"";131485;563;-;2663;134711"
"""280430 MURIBECA"";1099;653;-;1167;2919"
"""280440 NEOPOLIS"";73400;94394;-;1598;169392"
"""280445 NOSSA SENHORA APARECIDA"";-;2392;-;1375;3767"
"""280450 NOSSA SENHORA DA GLORIA"";46940;443723;-;562;491225"
"""280460 NOSSA SENHORA DAS DORES"";29418;77712;-;641;107771"
"""280470 NOSSA SENHORA DE LOURDES"";-;1205;-;1514;2719"
"""280480 NOSSA SENHORA DO SOCORRO"";113128;1117443;429;7188;1238188"
"""280490 PACATUBA"";163;3316;-;4965;8444"
"""280500 PEDRA MOLE"";17863;2514;-;-;20377"
"""280510 PEDRINHAS"";158;2492;-;140;2790"
"""280520 PINHAO"";1809;5340;-;122;7271"
"""280530 PIRAMBU"";9398;16266;-;474;26138"
"""280540 POCO REDONDO"";19149;35835;-;2273;57257"
"""280550 POCO VERDE"";22892;76923;-;3806;103621"
"""280560 PORTO DA FOLHA"";7108;43779;99;3057;54043"
"""280570 PROPRIA"";35780;396197;9;863;432849"
"""280580 RIACHAO DO DANTAS"";22658;49378;-;204;72240"
"""280590 RIACHUELO"";637;17836;-;608;19081"
"""280600 RIBEIROPOLIS"";3961;30511;-;980;35452"
"""280610 ROSARIO DO CATETE"";12101;48639;-;539;61279"
"""280620 SALGADO"";532;56649;-;5818;62999"
"""280630 SANTA LUZIA DO ITANHY"";-;3302;-;2570;5872"
"""280640 SANTANA DO SAO FRANCISCO"";13660;47;-;142;13849"
"""280650 SANTA ROSA DE LIMA"";-;-;-;404;404"
"""280660 SANTO AMARO DAS BROTAS"";73;13114;-;57;13244"
"""280670 SAO CRISTOVAO"";60292;407535;-;3119;470946"
"""280680 SAO DOMINGOS"";2542;3111;-;448;6101"
"""280690 SAO FRANCISCO"";-;22;-;258;280"
"""280700 SAO MIGUEL DO ALEIXO"";-;-;-;4;4"
"""280710 SIMAO DIAS"";8719;173984;-;910;183613"
"""280720 SIRIRI"";3817;3915;-;569;8301"
"""280730 TELHA"";-;-;-;156;156"
"""280740 TOBIAS BARRETO"";56425;324512;112;48306;429355"
"""280750 TOMAR DO GERU"";35208;64468;-;8816;108492"
"""280760 UMBAUBA"";65;81511;-;8411;89987"
"""290010 ABAIRA"";384;3385;-;5209;8978"
"""290020 ABARE"";12485;51048;-;14976;78509"
"""290030 ACAJUTIBA"";53971;4448;-;7364;65783"
"""290035 ADUSTINA"";61298;51885;-;10066;123249"
"""290040 AGUA FRIA"";-;25850;-;1471;27321"
"""290050 ERICO CARDOSO"";5371;17839;-;644;23854"
"""290060 AIQUARA"";59;316;-;1634;2009"
"""290070 ALAGOINHAS"";97255;1052535;891401;28738;2069929"
"""290080 ALCOBACA"";9699;51587;-;10991;72277"
"""290090 ALMADINA"";8359;296;-;116;8771"
"""290100 AMARGOSA"";38623;261549;467621;67568;835361"
"""290110 AMELIA RODRIGUES"";-;71892;-;387;72279"
"""290115 AMERICA DOURADA"";49671;41778;-;7748;99197"
"""290120 ANAGE"";902;23169;-;11488;35559"
"""290130 ANDARAI"";1993;45103;-;5715;52811"
"""290135 ANDORINHA"";104521;16583;-;4824;125928"
"""290140 ANGICAL"";2327;20759;-;6138;29224"
"""290150 ANGUERA"";-;5807;-;656;6463"
"""290160 ANTAS"";-;179770;-;3906;183676"
"""290170 ANTONIO CARDOSO"";-;14102;-;2789;16891"
"""290180 ANTONIO GONCALVES"";12684;11172;-;2035;25891"
"""290190 APORA"";22075;3973;-;548;26596"
"""290195 APUAREMA"";15971;318;-;2581;18870"
"""290200 ARACATU"";198;20104;-;6049;26351"
"""290205 ARACAS"";275;27860;-;1350;29485"
"""290210 ARACI"";119761;210216;292;28856;359125"
"""290220 ARAMARI"";457;10915;-;2350;13722"
"""290225 ARATACA"";19;224;-;294;537"
"""290230 ARATUIPE"";2361;15571;-;5804;23736"
"""290240 AURELINO LEAL"";-;224800;-;2590;227390"
"""290250 BAIANOPOLIS"";118996;1979;-;609;121584"
"""290260 BAIXA GRANDE"";328;30300;-;9652;40280"
"""290265 BANZAE"";11231;17918;-;12693;41842"
"""290270 BARRA"";12478;250037;-;23553;286068"
"""290280 BARRA DA ESTIVA"";21841;69327;-;6490;97658"
"""290290 BARRA DO CHOCA"";126086;91857;-;33218;251161"
"""290300 BARRA DO MENDES"";22897;10314;-;10947;44158"
"""290310 BARRA DO ROCHA"";-;1836;-;330;2166"
"""290320 BARREIRAS"";981273;1813555;1122555;462483;4379866"
"""290323 BARRO ALTO"";70222;15790;-;7790;93802"
"""290327 BARROCAS"";40790;22093;-;5521;68404"
"""290330 BARRO PRETO"";25057;56452;-;2660;84169"
"""290340 BELMONTE"";863;41724;-;12547;55134"
"""290350 BELO CAMPO"";58463;119774;-;32432;210669"
"""290360 BIRITINGA"";32436;11382;-;3590;47408"
"""290370 BOA NOVA"";-;-;-;6888;6888"
"""290380 BOA VISTA DO TUPIM"";2008;14022;-;8031;24061"
"""290390 BOM JESUS DA LAPA"";73378;513352;2071;165111;753912"
"""290395 BOM JESUS DA SERRA"";1439;5989;-;2641;10069"
"""290400 BONINAL"";-;15316;-;7250;22566"
"""290405 BONITO"";106;15495;-;2960;18561"
"""290410 BOQUIRA"";893;75532;359836;16217;452478"
"""290420 BOTUPORA"";37449;73995;-;4404;115848"
"""290430 BREJOES"";-;13539;-;3172;16711"
"""290440 BREJOLANDIA"";763;13720;-;7034;21517"
"""290450 BROTAS DE MACAUBAS"";44389;31814;-;5479;81682"
"""290460 BRUMADO"";13500;686684;1066270;156158;1922612"
"""290470 BUERAREMA"";9680;1232;-;3487;14399"
"""290475 BURITIRAMA"";40655;6162;-;13368;60185"
"""290480 CAATIBA"";8;13528;-;1982;15518"
"""290485 CABACEIRAS DO PARAGUACU"";23045;50612;-;6905;80562"
"""290490 CACHOEIRA"";26734;197160;-;11354;235248"
"""290500 CACULE"";5263;28997;-;5714;39974"
"""290510 CAEM"";37094;29802;-;5416;72312"
"""290515 CAETANOS"";7936;-;-;5888;13824"
"""290520 CAETITE"";43267;339064;843738;198095;1424164"
"""290530 CAFARNAUM"";61160;19397;-;8561;89118"
"""290540 CAIRU"";-;-;-;2822;2822"
"""290550 CALDEIRAO GRANDE"";13295;30484;-;3973;47752"
"""290560 CAMACAN"";672;460604;1925;12732;475933"
"""290570 CAMACARI"";759584;3046215;47355;10046;3863200"
"""290580 CAMAMU"";28074;60710;-;5659;94443"
"""290590 CAMPO ALEGRE DE LOURDES"";-;37538;-;9428;46966"
"""290600 CAMPO FORMOSO"";541;334099;3109;78406;416155"
"""290610 CANAPOLIS"";1834;31927;-;5180;38941"
"""290620 CANARANA"";75264;50547;-;20668;146479"
"""290630 CANAVIEIRAS"";87700;80911;-;19297;187908"
"""290640 CANDEAL"";-;672;-;4626;5298"
"""290650 CANDEIAS"";55296;858739;367;20094;934496"
"""290660 CANDIBA"";45;64739;-;7010;71794"
"""290670 CANDIDO SALES"";1812;43370;-;1354;46536"
"""290680 CANSANCAO"";45214;149619;-;51079;245912"
"""290682 CANUDOS"";216;63836;-;56276;120328"
"""290685 CAPELA DO ALTO ALEGRE"";1434;20457;-;2779;24670"
"""290687 CAPIM GROSSO"";2635;263407;-;39150;305192"
"""290689 CARAIBAS"";3049;5808;-;3817;12674"
"""290690 CARAVELAS"";1934;86149;985;11046;100114"
"""290700 CARDEAL DA SILVA"";157;7653;-;3450;11260"
"""290710 CARINHANHA"";62394;14371;-;4300;81065"
"""290720 CASA NOVA"";82670;126657;-;64432;273759"
"""290730 CASTRO ALVES"";1883;104018;-;9574;115475"
"""290740 CATOLANDIA"";9879;-;-;2780;12659"
"""290750 CATU"";118874;288631;-;3902;411407"
"""290755 CATURAMA"";1419;33497;-;5645;40561"
"""290760 CENTRAL"";37253;40203;-;23327;100783"
"""290770 CHORROCHO"";-;591;-;5181;5772"
"""290780 CICERO DANTAS"";33489;167321;432369;21445;654624"
"""290790 CIPO"";1320;81390;-;3589;86299"
"""290800 COARACI"";1702;80579;-;1248;83529"
"""290810 COCOS"";21732;85001;-;49937;156670"
"""290820 CONCEICAO DA FEIRA"";26409;61027;-;3233;90669"
"""290830 CONCEICAO DO ALMEIDA"";25649;186796;-;11911;224356"
"""290840 CONCEICAO DO COITE"";116065;293378;55;24766;434264"
"""290850 CONCEICAO DO JACUIPE"";32799;378944;114;3774;415631"
"""290860 CONDE"";18228;66927;-;11353;96508"
"""290870 CONDEUBA"";1172974;142278;-;28894;1344146"
"""290880 CONTENDAS DO SINCORA"";9500;2152;-;2193;13845"
"""290890 CORACAO DE MARIA"";-;642418;-;5176;647594"
"""290900 CORDEIROS"";321162;-;-;4588;325750"
"""290910 CORIBE"";194965;31128;-;25663;251756"
"""290920 CORONEL JOAO SA"";23911;61134;-;9447;94492"
"""290930 CORRENTINA"";6945;50038;-;16833;73816"
"""290940 COTEGIPE"";46686;9407;-;6375;62468"
"""290950 CRAVOLANDIA"";-;868;-;4130;4998"
"""290960 CRISOPOLIS"";68245;89336;-;17769;175350"
"""290970 CRISTOPOLIS"";1119;102419;-;6128;109666"
"""290980 CRUZ DAS ALMAS"";124667;453520;677542;13769;1269498"
"""290990 CURACA"";83991;224546;-;43736;352273"
"""291000 DARIO MEIRA"";-;25128;-;5560;30688"
"""291005 DIAS D'AVILA"";835147;468082;-;19748;1322977"
"""291010 DOM BASILIO"";2807;14557;-;6279;23643"
"""291020 DOM MACEDO COSTA"";-;-;-;96;96"
"""291030 ELISIO MEDRADO"";-;1690;-;352;2042"
"""291040 ENCRUZILHADA"";-;1772;-;4258;6030"
"""291050 ENTRE RIOS"";60686;241351;-;24567;326604"
"""291060 ESPLANADA"";9538;195480;-;15585;220603"
"""291070 EUCLIDES DA CUNHA"";1838;447797;27490;17827;494952"
"""291072 EUNAPOLIS"";769973;1475690;565270;155281;2966214"
"""291075 FATIMA"";13766;48413;-;28244;90423"
"""291077 FEIRA DA MATA"";84;7658;-;4446;12188"
"""291080 FEIRA DE SANTANA"";1153879;6985102;3260422;109751;11509154"
"""291085 FILADELFIA"";18675;60288;-;21522;100485"
"""291090 FIRMINO ALVES"";166;-;-;2771;2937"
"""291100 FLORESTA AZUL"";600;131;-;1693;2424"
"""291110 FORMOSA DO RIO PRETO"";2338;25478;-;3742;31558"
"""291120 GANDU"";18770;83645;138398;16213;257026"
"""291125 GAVIAO"";15975;-;-;1846;17821"
"""291130 GENTIO DO OURO"";39376;16199;-;5360;60935"
"""291140 GLORIA"";18719;12873;-;5871;37463"
"""291150 GONGOGI"";922;24780;-;1305;27007"
"""291160 GOVERNADOR MANGABEIRA"";24186;70600;-;4897;99683"
"""291165 GUAJERU"";124267;299;-;3551;128117"
"""291170 GUANAMBI"";121202;787902;645667;255418;1810189"
"""291180 GUARATINGA"";416;30282;-;4898;35596"
"""291185 HELIOPOLIS"";5433;66464;-;6199;78096"
"""291190 IACU"";1282;42287;-;-;43569"
"""291200 IBIASSUCE"";525;44708;-;8563;53796"
"""291210 IBICARAI"";63036;203645;-;6361;273042"
"""291220 IBICOARA"";19296;2292;-;8288;29876"
"""291230 IBICUI"";5610;64214;-;11434;81258"
"""291240 IBIPEBA"";73393;26905;-;8843;109141"
"""291250 IBIPITANGA"";5185;34945;-;4526;44656"
"""291260 IBIQUERA"";240;-;-;964;1204"
"""291270 IBIRAPITANGA"";1681;58609;-;9172;69462"
"""291280 IBIRAPUA"";1334;123165;-;6968;131467"
"""291290 IBIRATAIA"";234;32852;-;7155;40241"
"""291300 IBITIARA"";23;24129;-;19358;43510"
