"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""241290 SAO TOME"";-;-;-;940393,85;-;940393,85"
"""241300 SAO VICENTE"";-;1270,00;-;957609,10;-;958879,10"
"""241310 SENADOR ELOI DE SOUZA"";-;-;-;408850,80;-;408850,80"
"""241320 SENADOR GEORGINO AVELINO"";-;-;-;51873,36;-;51873,36"
"""241330 SERRA DE SAO BENTO"";-;-;-;378712,42;-;378712,42"
"""241335 SERRA DO MEL"";-;-;-;1050284,12;-;1050284,12"
"""241340 SERRA NEGRA DO NORTE"";-;-;-;451735,27;-;451735,27"
"""241350 SERRINHA"";-;-;-;257029,60;-;257029,60"
"""241355 SERRINHA DOS PINTOS"";-;-;-;310857,09;-;310857,09"
"""241360 SEVERIANO MELO"";-;-;-;98085,63;-;98085,63"
"""241370 SITIO NOVO"";-;-;-;544228,61;-;544228,61"
"""241380 TABOLEIRO GRANDE"";-;-;-;80865,69;-;80865,69"
"""241390 TAIPU"";-;-;-;406352,17;-;406352,17"
"""241400 TANGARA"";-;-;-;656022,20;-;656022,20"
"""241410 TENENTE ANANIAS"";-;-;-;1616083,96;-;1616083,96"
"""241415 TENENTE LAURENTINO CRUZ"";-;-;-;654692,08;-;654692,08"
"""241420 TIBAU DO SUL"";-;-;-;756171,70;-;756171,70"
"""241430 TIMBAUBA DOS BATISTAS"";-;-;-;215262,60;-;215262,60"
"""241440 TOUROS"";-;-;-;651866,97;-;651866,97"
"""241445 TRIUNFO POTIGUAR"";-;-;-;210850,07;-;210850,07"
"""241450 UMARIZAL"";-;-;-;813401,04;-;813401,04"
"""241460 UPANEMA"";-;-;-;768347,37;-;768347,37"
"""241470 VARZEA"";-;-;-;2307,71;-;2307,71"
"""241475 VENHA-VER"";-;-;-;367336,74;-;367336,74"
"""241480 VERA CRUZ"";-;-;-;413256,02;-;413256,02"
"""241490 VICOSA"";-;-;-;138953,56;-;138953,56"
"""241500 VILA FLOR"";-;-;-;104551,11;-;104551,11"
"""250010 AGUA BRANCA"";-;-;-;765881,22;-;765881,22"
"""250020 AGUIAR"";-;-;-;220938,09;-;220938,09"
"""250030 ALAGOA GRANDE"";-;-;-;1221550,82;-;1221550,82"
"""250040 ALAGOA NOVA"";-;-;-;888514,61;-;888514,61"
"""250050 ALAGOINHA"";-;-;-;189470,06;-;189470,06"
"""250053 ALCANTIL"";-;-;-;232017,50;-;232017,50"
"""250057 ALGODAO DE JANDAIRA"";-;-;-;82776,68;-;82776,68"
"""250060 ALHANDRA"";-;30078,00;-;2067017,69;-;2097095,69"
"""250070 SAO JOAO DO RIO DO PEIXE"";-;-;-;617447,76;-;617447,76"
"""250073 AMPARO"";-;-;-;105455,19;-;105455,19"
"""250077 APARECIDA"";-;-;-;272439,67;-;272439,67"
"""250080 ARACAGI"";-;-;-;737138,19;-;737138,19"
"""250090 ARARA"";-;-;-;228238,72;-;228238,72"
"""250100 ARARUNA"";-;-;-;475893,78;-;475893,78"
"""250110 AREIA"";-;-;-;1038833,56;-;1038833,56"
"""250115 AREIA DE BARAUNAS"";-;-;-;80346,96;-;80346,96"
"""250120 AREIAL"";-;-;-;224817,67;-;224817,67"
"""250130 AROEIRAS"";-;-;-;1007729,92;-;1007729,92"
"""250135 ASSUNCAO"";-;-;-;126665,58;-;126665,58"
"""250140 BAIA DA TRAICAO"";-;-;-;172272,62;-;172272,62"
"""250150 BANANEIRAS"";-;313624,00;-;1481250,97;-;1794874,97"
"""250153 BARAUNA"";-;-;-;220763,11;-;220763,11"
"""250157 BARRA DE SANTANA"";-;-;-;348802,36;-;348802,36"
"""250160 BARRA DE SANTA ROSA"";-;-;-;395845,17;-;395845,17"
"""250170 BARRA DE SAO MIGUEL"";-;-;-;140384,29;-;140384,29"
"""250180 BAYEUX"";-;300,00;-;3565695,00;-;3565995,00"
"""250190 BELEM"";-;28923,84;-;595213,20;-;624137,04"
"""250200 BELEM DO BREJO DO CRUZ"";-;10990,00;-;224065,71;-;235055,71"
"""250205 BERNARDINO BATISTA"";-;-;-;179579,62;-;179579,62"
"""250210 BOA VENTURA"";-;-;-;98181,33;-;98181,33"
"""250215 BOA VISTA"";-;-;-;497433,39;-;497433,39"
"""250220 BOM JESUS"";-;110,00;-;145468,27;-;145578,27"
"""250230 BOM SUCESSO"";-;-;-;212397,46;-;212397,46"
"""250240 BONITO DE SANTA FE"";-;-;-;416934,57;-;416934,57"
"""250250 BOQUEIRAO"";-;-;-;1170344,77;-;1170344,77"
"""250260 IGARACY"";-;-;-;305930,98;-;305930,98"
"""250270 BORBOREMA"";-;-;-;120825,00;-;120825,00"
"""250280 BREJO DO CRUZ"";-;-;-;1221400,74;-;1221400,74"
"""250290 BREJO DOS SANTOS"";-;-;-;159171,47;-;159171,47"
"""250300 CAAPORA"";-;-;-;964824,41;-;964824,41"
"""250310 CABACEIRAS"";-;-;-;198091,32;-;198091,32"
"""250320 CABEDELO"";-;205820,00;-;4456999,33;-;4662819,33"
"""250330 CACHOEIRA DOS INDIOS"";-;-;-;283077,10;-;283077,10"
"""250340 CACIMBA DE AREIA"";-;-;-;70883,82;-;70883,82"
"""250350 CACIMBA DE DENTRO"";-;-;-;400444,76;-;400444,76"
"""250355 CACIMBAS"";-;-;-;108747,17;-;108747,17"
"""250360 CAICARA"";-;-;-;438734,36;-;438734,36"
"""250370 CAJAZEIRAS"";-;5198735,38;-;6715673,89;-;11914409,27"
"""250375 CAJAZEIRINHAS"";-;-;-;195380,92;-;195380,92"
"""250380 CALDAS BRANDAO"";-;-;-;173407,93;-;173407,93"
"""250390 CAMALAU"";-;1301,40;-;249481,99;-;250783,39"
"""250400 CAMPINA GRANDE"";9687253,01;34852196,04;391017,00;74008523,02;-;118938989,07"
"""250403 CAPIM"";-;-;-;103461,26;-;103461,26"
"""250407 CARAUBAS"";-;-;-;99315,06;-;99315,06"
"""250410 CARRAPATEIRA"";-;-;-;95131,80;-;95131,80"
"""250415 CASSERENGUE"";-;-;-;154130,94;-;154130,94"
"""250420 CATINGUEIRA"";-;-;-;101607,63;-;101607,63"
"""250430 CATOLE DO ROCHA"";-;327249,36;-;3435047,58;-;3762296,94"
"""250435 CATURITE"";-;-;-;76655,69;-;76655,69"
"""250440 CONCEICAO"";-;-;-;796409,46;-;796409,46"
"""250450 CONDADO"";-;-;-;208965,22;-;208965,22"
"""250460 CONDE"";-;-;-;2583731,17;-;2583731,17"
"""250470 CONGO"";-;-;-;221871,24;-;221871,24"
"""250480 COREMAS"";-;876,48;-;730570,47;-;731446,95"
"""250485 COXIXOLA"";-;-;-;79875,16;-;79875,16"
"""250490 CRUZ DO ESPIRITO SANTO"";-;-;-;186053,04;-;186053,04"
"""250510 CUITE"";-;-;-;2524743,32;-;2524743,32"
"""250520 CUITEGI"";-;-;-;91804,06;-;91804,06"
"""250523 CUITE DE MAMANGUAPE"";-;-;-;161717,56;-;161717,56"
"""250527 CURRAL DE CIMA"";-;-;-;468678,82;-;468678,82"
"""250530 CURRAL VELHO"";-;-;-;51536,40;-;51536,40"
"""250535 DAMIAO"";-;-;-;112595,49;-;112595,49"
"""250540 DESTERRO"";-;-;-;340994,86;-;340994,86"
"""250550 VISTA SERRANA"";-;-;-;71085,87;-;71085,87"
"""250560 DIAMANTE"";-;-;-;144566,31;-;144566,31"
"""250570 DONA INES"";-;-;-;411538,82;-;411538,82"
"""250580 DUAS ESTRADAS"";-;-;-;171869,33;-;171869,33"
"""250590 EMAS"";-;-;-;116598,04;-;116598,04"
"""250600 ESPERANCA"";-;42795,58;-;1755311,49;-;1798107,07"
"""250610 FAGUNDES"";-;-;-;404502,87;-;404502,87"
"""250620 FREI MARTINHO"";-;-;-;141403,99;-;141403,99"
"""250625 GADO BRAVO"";-;-;-;277204,33;-;277204,33"
"""250630 GUARABIRA"";-;4904822,29;-;6491789,98;-;11396612,27"
"""250640 GURINHEM"";-;-;-;434580,41;-;434580,41"
"""250650 GURJAO"";-;-;-;164789,09;-;164789,09"
"""250660 IBIARA"";-;-;-;279999,81;-;279999,81"
"""250670 IMACULADA"";-;-;-;302779,78;-;302779,78"
"""250680 INGA"";-;-;-;1086044,43;-;1086044,43"
"""250690 ITABAIANA"";-;535446,16;-;1327217,42;-;1862663,58"
"""250700 ITAPORANGA"";-;-;-;923101,69;-;923101,69"
"""250710 ITAPOROROCA"";-;18320,64;-;463794,15;-;482114,79"
"""250720 ITATUBA"";-;-;-;266609,41;-;266609,41"
"""250730 JACARAU"";-;-;-;437014,09;-;437014,09"
"""250740 JERICO"";-;-;-;340633,81;-;340633,81"
"""250750 JOAO PESSOA"";32405826,42;49958794,28;-;197173271,66;-;279537892,36"
"""250770 JUAZEIRINHO"";-;-;-;857215,05;-;857215,05"
"""250780 JUNCO DO SERIDO"";-;-;-;556463,44;-;556463,44"
"""250790 JURIPIRANGA"";-;107805,40;-;639753,97;-;747559,37"
"""250800 JURU"";-;-;-;478424,77;-;478424,77"
"""250810 LAGOA"";-;-;-;59658,10;-;59658,10"
"""250820 LAGOA DE DENTRO"";-;-;-;455472,33;-;455472,33"
"""250830 LAGOA SECA"";-;-;-;929247,98;-;929247,98"
"""250840 LASTRO"";-;-;-;152176,60;-;152176,60"
"""250850 LIVRAMENTO"";-;-;-;87513,42;-;87513,42"
"""250855 LOGRADOURO"";-;-;-;189620,34;-;189620,34"
"""250860 LUCENA"";-;-;-;459723,46;-;459723,46"
"""250870 MAE D'AGUA"";-;-;-;98869,95;-;98869,95"
"""250880 MALTA"";-;1339,24;-;221773,52;-;223112,76"
"""250890 MAMANGUAPE"";-;176820,88;-;2702880,98;-;2879701,86"
"""250900 MANAIRA"";-;-;-;726774,44;-;726774,44"
"""250905 MARCACAO"";-;-;-;250179,11;-;250179,11"
"""250910 MARI"";-;-;-;579709,86;-;579709,86"
"""250915 MARIZOPOLIS"";-;-;-;101095,16;-;101095,16"
"""250920 MASSARANDUBA"";-;-;-;617204,67;-;617204,67"
"""250930 MATARACA"";-;-;-;403561,94;-;403561,94"
"""250933 MATINHAS"";-;-;-;102496,41;-;102496,41"
"""250937 MATO GROSSO"";-;-;-;55211,74;-;55211,74"
"""250939 MATUREIA"";-;-;-;51952,41;-;51952,41"
"""250940 MOGEIRO"";-;-;-;347806,14;-;347806,14"
"""250950 MONTADAS"";-;-;-;231466,88;-;231466,88"
"""250960 MONTE HOREBE"";-;-;-;94421,93;-;94421,93"
"""250970 MONTEIRO"";-;694620,38;-;4498273,33;-;5192893,71"
"""250980 MULUNGU"";-;-;-;241481,02;-;241481,02"
"""250990 NATUBA"";-;-;-;437860,32;-;437860,32"
"""251000 NAZAREZINHO"";-;-;-;248757,06;-;248757,06"
"""251020 NOVA OLINDA"";-;-;-;143788,66;-;143788,66"
"""251030 NOVA PALMEIRA"";-;-;-;102923,77;-;102923,77"
"""251040 OLHO D'AGUA"";-;-;-;3696,62;-;3696,62"
"""251050 OLIVEDOS"";-;-;-;200060,80;-;200060,80"
"""251060 OURO VELHO"";-;-;-;233712,89;-;233712,89"
"""251065 PARARI"";-;-;-;183259,91;-;183259,91"
"""251070 PASSAGEM"";-;-;-;92395,47;-;92395,47"
"""251080 PATOS"";-;11745419,95;5868650,00;42053178,25;-;59667248,20"
"""251090 PAULISTA"";-;-;-;823490,36;-;823490,36"
"""251100 PEDRA BRANCA"";-;-;-;121341,58;-;121341,58"
"""251110 PEDRA LAVRADA"";-;-;-;330721,03;-;330721,03"
"""251120 PEDRAS DE FOGO"";-;-;-;2335277,79;-;2335277,79"
"""251130 PIANCO"";-;738040,52;-;4115926,37;-;4853966,89"
"""251140 PICUI"";-;274739,68;-;1930383,09;-;2205122,77"
"""251150 PILAR"";-;56330,00;-;514275,57;-;570605,57"
"""251160 PILOES"";-;-;-;99310,45;-;99310,45"
"""251170 PILOEZINHOS"";-;-;-;77456,32;-;77456,32"
"""251180 PIRPIRITUBA"";-;-;-;288839,38;-;288839,38"
"""251190 PITIMBU"";-;-;-;875528,31;-;875528,31"
"""251200 POCINHOS"";-;-;-;1447327,16;-;1447327,16"
"""251203 POCO DANTAS"";-;-;-;249666,59;-;249666,59"
"""251207 POCO DE JOSE DE MOURA"";-;-;-;234300,47;-;234300,47"
"""251210 POMBAL"";-;210524,72;-;3972956,31;-;4183481,03"
"""251220 PRATA"";-;-;-;192076,48;-;192076,48"
"""251230 PRINCESA ISABEL"";-;-;-;3056200,94;-;3056200,94"
"""251240 PUXINANA"";-;-;-;399822,76;-;399822,76"
"""251250 QUEIMADAS"";-;49614,72;-;2601961,98;-;2651576,70"
"""251260 QUIXABA"";-;-;-;33025,17;-;33025,17"
"""251270 REMIGIO"";-;-;-;859961,28;-;859961,28"
"""251272 PEDRO REGIS"";-;-;-;754416,67;-;754416,67"
"""251274 RIACHAO"";-;-;-;174297,97;-;174297,97"
"""251275 RIACHAO DO BACAMARTE"";-;-;-;28910,50;-;28910,50"
"""251276 RIACHAO DO POCO"";-;-;-;109832,76;-;109832,76"
"""251278 RIACHO DE SANTO ANTONIO"";-;-;-;140863,14;-;140863,14"
"""251280 RIACHO DOS CAVALOS"";-;-;-;143309,94;-;143309,94"
"""251290 RIO TINTO"";-;-;-;592308,20;-;592308,20"
"""251300 SALGADINHO"";-;-;-;113903,03;-;113903,03"
"""251310 SALGADO DE SAO FELIX"";-;-;-;265939,14;-;265939,14"
"""251315 SANTA CECILIA"";-;-;-;86247,66;-;86247,66"
"""251320 SANTA CRUZ"";-;-;-;196739,07;-;196739,07"
"""251330 SANTA HELENA"";-;-;-;232997,70;-;232997,70"
"""251335 SANTA INES"";-;-;-;101148,50;-;101148,50"
"""251340 SANTA LUZIA"";-;32210,64;-;1437324,84;-;1469535,48"
"""251350 SANTANA DE MANGUEIRA"";-;-;-;171687,47;-;171687,47"
"""251360 SANTANA DOS GARROTES"";-;-;-;124602,99;-;124602,99"
"""251365 JOCA CLAUDINO"";-;-;-;48728,97;-;48728,97"
"""251370 SANTA RITA"";-;1116088,48;-;13840829,09;-;14956917,57"
"""251380 SANTA TERESINHA"";-;-;-;94668,30;-;94668,30"
"""251385 SANTO ANDRE"";-;-;-;102018,14;-;102018,14"
"""251390 SAO BENTO"";-;-;-;1659313,41;-;1659313,41"
"""251392 SAO BENTINHO"";-;-;-;300766,75;-;300766,75"
"""251394 SAO DOMINGOS DO CARIRI"";-;-;-;182019,95;-;182019,95"
"""251396 SAO DOMINGOS"";-;-;-;84190,78;-;84190,78"
"""251398 SAO FRANCISCO"";-;-;-;335230,62;-;335230,62"
"""251400 SAO JOAO DO CARIRI"";-;-;-;186941,95;-;186941,95"
"""251410 SAO JOAO DO TIGRE"";-;-;-;83822,98;-;83822,98"
"""251420 SAO JOSE DA LAGOA TAPADA"";-;-;-;315694,26;-;315694,26"
"""251430 SAO JOSE DE CAIANA"";-;-;-;176592,36;-;176592,36"
"""251440 SAO JOSE DE ESPINHARAS"";-;-;-;44960,34;-;44960,34"
"""251445 SAO JOSE DOS RAMOS"";-;-;-;154574,71;-;154574,71"
"""251450 SAO JOSE DE PIRANHAS"";-;-;-;1524104,11;-;1524104,11"
"""251455 SAO JOSE DE PRINCESA"";-;-;-;229524,98;-;229524,98"
"""251460 SAO JOSE DO BONFIM"";-;-;-;475,68;-;475,68"
"""251465 SAO JOSE DO BREJO DO CRUZ"";-;-;-;113457,24;-;113457,24"
"""251470 SAO JOSE DO SABUGI"";-;-;-;329266,17;-;329266,17"
"""251480 SAO JOSE DOS CORDEIROS"";-;-;-;159621,41;-;159621,41"
"""251490 SAO MAMEDE"";-;-;-;253206,20;-;253206,20"
"""251500 SAO MIGUEL DE TAIPU"";-;-;-;253724,44;-;253724,44"
"""251510 SAO SEBASTIAO DE LAGOA DE ROCA"";-;-;-;457864,90;-;457864,90"
"""251520 SAO SEBASTIAO DO UMBUZEIRO"";-;-;-;84092,61;-;84092,61"
"""251530 SAPE"";-;-;-;3547056,79;-;3547056,79"
"""251540 SAO VICENTE DO SERIDO"";-;-;-;488411,10;-;488411,10"
"""251550 SERRA BRANCA"";-;-;-;699272,78;-;699272,78"
"""251560 SERRA DA RAIZ"";-;-;-;93931,63;-;93931,63"
"""251570 SERRA GRANDE"";-;-;-;137212,07;-;137212,07"
"""251580 SERRA REDONDA"";-;-;-;129165,94;-;129165,94"
"""251590 SERRARIA"";-;-;-;443756,77;-;443756,77"
"""251593 SERTAOZINHO"";-;-;-;48717,50;-;48717,50"
"""251597 SOBRADO"";-;-;-;185938,90;-;185938,90"
"""251600 SOLANEA"";-;324204,80;-;1313170,88;-;1637375,68"
"""251610 SOLEDADE"";-;-;-;1847365,13;-;1847365,13"
"""251615 SOSSEGO"";-;-;-;138267,70;-;138267,70"
"""251620 SOUSA"";-;8082575,60;-;9393236,83;-;17475812,43"
"""251630 SUME"";-;-;-;1496400,72;-;1496400,72"
"""251640 TACIMA"";-;-;-;151576,53;-;151576,53"
"""251650 TAPEROA"";-;303905,76;-;933798,15;-;1237703,91"
"""251660 TAVARES"";-;-;-;941083,53;-;941083,53"
"""251670 TEIXEIRA"";-;-;-;447941,89;-;447941,89"
"""251675 TENORIO"";-;-;-;86640,87;-;86640,87"
"""251680 TRIUNFO"";-;-;-;559945,95;-;559945,95"
"""251690 UIRAUNA"";-;25700,00;-;1003483,17;-;1029183,17"
"""251700 UMBUZEIRO"";-;-;-;743525,44;-;743525,44"
"""251710 VARZEA"";-;-;-;169040,87;-;169040,87"
"""251720 VIEIROPOLIS"";-;-;-;113548,91;-;113548,91"
"""251740 ZABELE"";-;-;-;47347,81;-;47347,81"
"""260005 ABREU E LIMA"";-;5640,00;-;7741086,21;-;7746726,21"
"""260010 AFOGADOS DA INGAZEIRA"";-;108872,40;-;7384898,93;-;7493771,33"
"""260020 AFRANIO"";-;9710,00;-;2534468,86;-;2544178,86"
"""260030 AGRESTINA"";-;20519,50;-;1762432,64;-;1782952,14"
"""260040 AGUA PRETA"";-;-;-;1082804,06;-;1082804,06"
"""260050 AGUAS BELAS"";-;-;-;321396,47;-;321396,47"
"""260060 ALAGOINHA"";-;-;-;392115,12;-;392115,12"
"""260070 ALIANCA"";-;24960,00;-;1317988,67;580,00;1343528,67"
"""260080 ALTINHO"";-;-;-;654142,04;-;654142,04"
"""260090 AMARAJI"";-;-;-;498832,62;-;498832,62"
"""260100 ANGELIM"";-;-;-;252250,63;-;252250,63"
"""260105 ARACOIABA"";-;-;-;1065472,36;-;1065472,36"
"""260110 ARARIPINA"";-;6430543,71;-;3139531,40;-;9570075,11"
"""260120 ARCOVERDE"";-;13118891,31;-;14458662,60;3305,50;27580859,41"
"""260130 BARRA DE GUABIRABA"";-;-;-;854760,52;-;854760,52"
"""260140 BARREIROS"";-;-;-;2081098,58;-;2081098,58"
"""260150 BELEM DE MARIA"";-;-;-;188134,04;-;188134,04"
"""260160 BELEM DO SAO FRANCISCO"";-;-;-;254718,29;-;254718,29"
"""260170 BELO JARDIM"";-;5420,00;-;3842368,63;-;3847788,63"
"""260180 BETANIA"";-;-;-;442754,77;-;442754,77"
"""260190 BEZERROS"";-;157352,96;-;2674763,59;-;2832116,55"
"""260200 BODOCO"";-;14420,00;-;1991525,59;-;2005945,59"
"""260210 BOM CONSELHO"";-;81148,78;-;1521247,53;-;1602396,31"
"""260220 BOM JARDIM"";-;-;-;2407721,02;-;2407721,02"
"""260230 BONITO"";-;38850,00;-;1635527,51;-;1674377,51"
"""260240 BREJAO"";-;4550,00;-;727658,68;-;732208,68"
"""260250 BREJINHO"";-;-;-;647461,92;-;647461,92"
"""260260 BREJO DA MADRE DE DEUS"";-;700,00;-;3465694,84;-;3466394,84"
"""260270 BUENOS AIRES"";-;-;376,00;725594,97;466,00;726436,97"
"""260280 BUIQUE"";-;-;-;1547117,76;338,00;1547455,76"
"""260290 CABO DE SANTO AGOSTINHO"";-;13814804,06;-;16045380,13;-;29860184,19"
"""260300 CABROBO"";-;28310,00;-;1431074,81;-;1459384,81"
"""260310 CACHOEIRINHA"";-;-;-;1004808,89;-;1004808,89"
"""260320 CAETES"";-;-;-;372870,63;-;372870,63"
"""260330 CALCADO"";-;-;-;409853,23;-;409853,23"
"""260340 CALUMBI"";-;-;-;403780,67;-;403780,67"
"""260345 CAMARAGIBE"";-;22548,80;-;12044553,86;-;12067102,66"
"""260350 CAMOCIM DE SAO FELIX"";-;-;-;934621,12;-;934621,12"
"""260360 CAMUTANGA"";-;-;-;505381,75;-;505381,75"
"""260370 CANHOTINHO"";-;-;-;801603,61;-;801603,61"
"""260380 CAPOEIRAS"";-;8572,80;-;1011725,75;-;1020298,55"
"""260390 CARNAIBA"";-;4820,64;-;1438894,64;-;1443715,28"
"""260392 CARNAUBEIRA DA PENHA"";-;-;-;331204,29;-;331204,29"
"""260400 CARPINA"";-;24147215,27;982,00;5956536,68;-;30104733,95"
"""260410 CARUARU"";-;34446807,29;-;56825279,98;-;91272087,27"
"""260415 CASINHAS"";-;-;604,00;987877,38;604,00;989085,38"
"""260420 CATENDE"";-;-;-;1894511,70;-;1894511,70"
"""260430 CEDRO"";-;-;-;239471,57;-;239471,57"
"""260440 CHA DE ALEGRIA"";-;-;482,00;619687,43;100,00;620269,43"
"""260450 CHA GRANDE"";-;12372,40;-;1277765,74;-;1290138,14"
"""260460 CONDADO"";-;-;-;564722,93;-;564722,93"
"""260470 CORRENTES"";-;-;-;456790,75;-;456790,75"
"""260480 CORTES"";-;-;-;426232,08;-;426232,08"
"""260490 CUMARU"";-;-;-;641110,48;-;641110,48"
"""260500 CUPIRA"";-;2860,00;-;1084221,53;-;1087081,53"
"""260510 CUSTODIA"";-;4820,64;-;1713486,14;-;1718306,78"
"""260515 DORMENTES"";-;605568,22;-;1541161,00;-;2146729,22"
"""260520 ESCADA"";-;4235,00;-;2560545,31;-;2564780,31"
"""260530 EXU"";-;14300,00;-;637524,88;-;651824,88"
"""260540 FEIRA NOVA"";-;25050,00;698,00;1314580,44;-;1340328,44"
"""260545 FERNANDO DE NORONHA"";-;-;-;1358353,09;-;1358353,09"
"""260550 FERREIROS"";-;-;-;417377,61;-;417377,61"
"""260560 FLORES"";-;-;-;932261,94;-;932261,94"
"""260570 FLORESTA"";-;59560,00;-;1591307,67;-;1650867,67"
"""260580 FREI MIGUELINHO"";-;-;546,00;446249,49;-;446795,49"
"""260590 GAMELEIRA"";-;-;-;604495,63;-;604495,63"
"""260600 GARANHUNS"";-;14121238,24;-;44337654,18;-;58458892,42"
"""260610 GLORIA DO GOITA"";-;-;-;1091153,52;-;1091153,52"
"""260620 GOIANA"";-;20271,28;-;7861869,30;-;7882140,58"
"""260630 GRANITO"";-;-;-;312095,69;-;312095,69"
"""260640 GRAVATA"";-;21020,72;-;3790863,67;-;3811884,39"
"""260650 IATI"";-;13598,19;-;801002,61;-;814600,80"
"""260660 IBIMIRIM"";-;-;-;583697,75;-;583697,75"
"""260670 IBIRAJUBA"";-;-;-;195684,71;-;195684,71"
"""260680 IGARASSU"";-;19541,98;-;7587008,85;-;7606550,83"
"""260690 IGUARACY"";-;-;-;600719,90;-;600719,90"
"""260700 INAJA"";-;15210,00;-;425506,82;-;440716,82"
"""260710 INGAZEIRA"";-;3350,00;-;664980,44;-;668330,44"
"""260720 IPOJUCA"";-;1040,00;-;8799958,02;-;8800998,02"
"""260730 IPUBI"";-;-;-;162275,49;-;162275,49"
"""260740 ITACURUBA"";-;-;-;264858,77;-;264858,77"
"""260750 ITAIBA"";-;-;-;244552,31;-;244552,31"
"""260760 ILHA DE ITAMARACA"";-;-;-;962694,28;-;962694,28"
"""260765 ITAMBE"";-;4160,00;-;534245,12;-;538405,12"
"""260770 ITAPETIM"";-;26132,08;-;983690,98;-;1009823,06"
"""260775 ITAPISSUMA"";-;-;-;1609828,81;-;1609828,81"
"""260780 ITAQUITINGA"";-;-;-;702070,90;-;702070,90"
"""260790 JABOATAO DOS GUARARAPES"";-;29553741,60;-;45084166,37;-;74637907,97"
"""260795 JAQUEIRA"";-;-;-;453288,16;-;453288,16"
"""260800 JATAUBA"";-;-;-;981847,30;-;981847,30"
"""260805 JATOBA"";-;-;-;213658,47;-;213658,47"
"""260810 JOAO ALFREDO"";-;139,70;-;1281909,24;136,00;1282184,94"
"""260820 JOAQUIM NABUCO"";-;-;-;385372,19;-;385372,19"
"""260825 JUCATI"";-;7340,00;-;471775,23;-;479115,23"
"""260830 JUPI"";-;-;-;695300,25;-;695300,25"
"""260840 JUREMA"";-;-;-;173679,12;-;173679,12"
"""260845 LAGOA DO CARRO"";-;-;-;1128819,82;-;1128819,82"
"""260850 LAGOA DE ITAENGA"";-;-;-;851594,84;-;851594,84"
"""260860 LAGOA DO OURO"";-;-;-;725927,40;-;725927,40"
"""260870 LAGOA DOS GATOS"";-;-;-;288255,36;-;288255,36"
"""260875 LAGOA GRANDE"";-;-;-;1110841,88;-;1110841,88"
"""260880 LAJEDO"";-;-;-;935764,16;-;935764,16"
"""260890 LIMOEIRO"";-;348835,08;-;12456827,91;1206,00;12806868,99"
"""260900 MACAPARANA"";-;30355,00;968,00;1008331,38;1,00;1039655,38"
"""260910 MACHADOS"";-;-;-;297756,89;-;297756,89"
"""260915 MANARI"";-;-;-;583978,53;-;583978,53"
"""260920 MARAIAL"";-;-;-;376378,92;-;376378,92"
"""260930 MIRANDIBA"";-;-;-;550772,47;-;550772,47"
"""260940 MORENO"";-;23000,00;1312,00;5578748,24;-;5603060,24"
"""260950 NAZARE DA MATA"";-;5770,00;11480,00;1760635,06;184,00;1778069,06"
"""260960 OLINDA"";-;6466824,59;-;18434726,69;-;24901551,28"
"""260970 OROBO"";-;-;978,00;2489393,57;444,72;2490816,29"
"""260980 OROCO"";-;216611,48;-;732887,13;-;949498,61"
"""260990 OURICURI"";-;18740,64;-;5318563,78;-;5337304,42"
"""261000 PALMARES"";-;11493996,66;-;16159312,86;-;27653309,52"
"""261010 PALMEIRINA"";-;-;-;250130,54;-;250130,54"
"""261020 PANELAS"";-;8809,76;-;797074,63;-;805884,39"
"""261030 PARANATAMA"";-;8860,00;-;552972,30;-;561832,30"
"""261040 PARNAMIRIM"";-;-;-;611745,87;-;611745,87"
"""261050 PASSIRA"";-;-;-;744360,93;-;744360,93"
"""261060 PAUDALHO"";-;1988878,24;-;4493837,82;-;6482716,06"
"""261070 PAULISTA"";-;9755559,30;-;13899495,31;-;23655054,61"
"""261080 PEDRA"";-;-;-;635943,58;-;635943,58"
"""261090 PESQUEIRA"";-;-;-;2822948,32;-;2822948,32"
"""261100 PETROLANDIA"";-;201074,00;-;4075742,11;-;4276816,11"
"""261110 PETROLINA"";-;6084449,65;-;40625974,13;-;46710423,78"
"""261120 POCAO"";-;-;-;918330,52;-;918330,52"
"""261130 POMBOS"";-;22900,00;-;676015,63;-;698915,63"
"""261140 PRIMAVERA"";-;-;696,00;392540,56;-;393236,56"
"""261150 QUIPAPA"";-;-;-;584147,30;-;584147,30"
"""261153 QUIXABA"";-;-;-;1042945,43;-;1042945,43"
"""261160 RECIFE"";50150521,40;162410960,35;-;524944334,01;-;737505815,76"
"""261170 RIACHO DAS ALMAS"";-;12220,00;-;875992,42;-;888212,42"
"""261180 RIBEIRAO"";-;-;-;670156,84;-;670156,84"
"""261190 RIO FORMOSO"";-;-;-;1080659,21;-;1080659,21"
"""261200 SAIRE"";-;-;-;457668,36;-;457668,36"
"""261210 SALGADINHO"";-;-;-;338011,83;197,76;338209,59"
"""261220 SALGUEIRO"";-;5997967,44;-;10573163,40;-;16571130,84"
"""261230 SALOA"";-;7880,00;-;621995,94;-;629875,94"
"""261240 SANHARO"";-;2500,00;-;1195948,45;-;1198448,45"
