"""Munic¡pio"";""2021/Ago"";""2021/Set"";""2021/Out"";""2021/Nov"";""2021/Dez"";""2022/Jan"";""2022/Fev"";""2022/Mar"";""2022/Abr"";""2022/Mai"";""2022/Jun"";""2022/Jul"";""2022/Ago"";""2022/Set"";""2022/Out"";""2022/Nov"";""2022/Dez"";""2023/Jan"";""2023/Fev"";""2023/Mar"";""2023/Abr"";""2023/Mai"";""2023/Jun"";""2023/Jul"";""2023/Ago"";""2023/Set"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""313390 ITAVERAVA"";-;-;-;-;-;1983,37;1446,60;1597,58;1600,90;1701,48;1674,66;1634,48;2467,96;1975,44;1847,65;664,51;980,58;1750,74;1679,19;2593,87;2585,48;2359,76;2770,40;3178,72;3293,51;2851,76;1607,08;1660,75;1657,14;3281,68;3435,51;3002,54;6301,37;6484,09;5970,39;4911,86;8034,25;6591,40;5683,97;4753,65;2282,09;6188,38;4544,42;4020,24;3817,13;5941,40;5280,75;4690,00;4800,00;5334,29;4530,00;3740,00;3266,82;-;164449,84"
"""313400 ITINGA"";-;-;-;-;-;9450,92;14699,33;16049,35;27040,59;30966,06;31469,90;40239,89;27748,55;34560,97;33401,21;37313,51;37727,96;39790,36;45061,14;51364,86;44687,44;43186,51;44120,57;43106,27;28095,48;29068,18;36847,01;39795,46;39701,27;35921,24;39155,59;38418,07;43856,62;35800,37;37618,91;36929,08;51576,54;45282,95;43598,08;44384,73;25115,84;27152,21;24425,84;27414,05;23594,72;34666,40;26505,91;36441,33;36945,14;32136,01;32167,96;37678,68;29834,77;37745,58;1709859,41"
"""313410 ITUETA"";-;-;-;-;-;6215,74;6366,08;7300,80;7300,99;7450,85;7150,52;7300,59;7299,86;7300,44;7298,76;4025,09;8145,92;15794,75;13062,99;14568,21;12135,54;16602,64;13608,06;12877,82;12208,04;10348,70;15368,59;12590,13;12095,13;13863,96;8891,64;8325,01;15672,28;15954,06;15815,79;14374,99;1405,80;-;13396,59;14592,78;15339,22;13241,31;20165,04;20820,87;22110,98;23132,99;-;-;-;-;-;-;-;-;481519,55"
"""313420 ITUIUTABA"";-;-;33,13;35,68;16,38;927800,81;904404,11;976711,92;977971,94;1120141,72;1083126,99;1016037,33;1144317,03;1063591,30;1009337,38;1008376,98;1113934,00;1042920,97;1053980,50;1170851,60;1086157,32;1233203,21;1363490,30;1214392,00;1353480,65;1299437,11;1323569,42;1410733,39;1249098,18;1225667,34;1281103,30;1305884,23;1646824,86;1743112,87;1716540,30;1469193,09;1416433,79;1561917,87;1397641,21;1377055,33;1382790,02;1399909,86;1362124,13;1411400,13;1535987,77;1625831,14;1499024,03;1563861,43;1516721,88;1851163,83;1433218,19;1389545,25;1425335,31;1321202,35;64006640,86"
"""313430 ITUMIRIM"";-;-;-;-;-;988,79;921,22;1148,55;1139,36;1713,89;695,63;679,57;1326,05;733,19;887,30;437,67;275,53;1190,85;1083,44;1111,46;1286,10;943,34;387,61;1060,09;943,34;915,32;887,10;938,67;747,20;121,42;1060,09;976,03;457,66;569,74;1167,50;1064,76;1232,88;976,03;1181,51;705,17;798,57;567,49;801,73;364,26;717,87;256,85;303,55;1111,46;1008,72;1335,62;1573,79;1499,07;-;-;42293,04"
"""313440 ITURAMA"";-;-;-;-;-;191777,74;188000,66;194982,14;173403,90;233878,04;156476,57;202215,41;239491,59;237957,57;264948,68;225296,54;160980,78;241906,87;215845,92;304903,39;206004,59;277341,53;272565,71;253509,96;194209,74;187841,62;214045,04;296634,03;217361,33;199689,62;201216,62;249366,81;189419,91;189539,07;172917,76;204579,28;233129,59;290883,99;242191,50;183624,33;179482,79;246965,20;267324,92;320847,88;283002,82;275902,30;283739,44;285971,75;293578,26;298036,98;268093,44;254838,06;213917,03;242055,07;11421893,77"
"""313450 ITUTINGA"";-;-;-;-;-;2900,48;2796,82;3140,55;2735,97;6466,93;5327,28;5522,54;6140,48;6012,12;5717,62;7814,03;8140,91;37880,31;28259,49;3165,65;6005,73;4341,47;3595,23;4273,20;3855,35;2416,72;2416,72;4051,09;4044,57;4109,00;4021,56;4035,85;7884,42;6806,28;5358,77;5748,87;6274,80;6192,77;6304,64;5649,48;6742,16;6991,38;11675,31;7676,20;4304,81;9467,25;9904,49;8269,18;8105,97;8843,29;8423,74;1731,95;8075,47;7506,46;337125,36"
"""313460 JABOTICATUBAS"";-;-;-;-;-;42241,78;64145,55;72819,60;71440,33;69108,04;93165,96;71309,56;92292,44;89273,32;95630,35;89546,49;78000,77;96819,25;66723,89;56120,47;62410,05;66692,03;64225,57;81981,30;82435,87;69926,74;65028,05;71592,65;57929,72;68414,20;45434,02;74527,05;71986,01;74153,14;49541,69;101194,41;76996,21;99167,86;102683,78;86058,67;78977,38;82698,98;92370,76;83561,44;88380,13;89278,78;87459,86;104373,07;92614,02;84451,36;103918,77;142929,11;115537,92;186724,20;4054292,60"
"""313470 JACINTO"";-;-;-;-;28,50;61722,92;78505,92;151262,95;87289,93;81205,31;82074,38;84658,42;92561,49;104539,11;87976,67;68483,93;46785,02;51481,18;64858,41;69525,83;72133,73;73425,75;82263,52;91250,13;83787,93;76963,77;109844,63;150477,25;66991,76;72753,33;125290,23;271240,19;180402,32;171753,82;154987,89;160159,36;198841,01;364229,54;181074,67;300312,95;110975,05;72695,86;118533,95;172569,66;174330,07;155475,28;131893,59;714246,58;175460,46;220307,88;345787,11;199081,56;101148,25;62693,62;6956342,67"
"""313480 JACUI"";-;-;-;-;-;6233,80;6422,23;6469,29;6395,49;6404,26;6201,10;6237,36;6237,20;6048,53;6214,59;6118,00;6087,28;10832,40;11974,12;8538,86;9523,38;10299,92;9519,60;8150,62;10851,22;11172,25;15596,95;20888,15;16296,24;7324,09;14804,54;19283,35;21626,08;25226,36;25905,58;40178,41;23885,08;31275,96;25190,35;23616,32;24925,68;29997,29;27316,31;24016,69;23885,96;28447,38;19902,98;21002,02;19528,56;28856,31;23048,66;21855,07;18394,33;-;788206,20"
"""313490 JACUTINGA"";-;-;-;-;-;13919,53;13422,45;13179,71;13379,00;13914,21;13523,18;13421,03;13441,34;13271,61;13398,16;13391,69;13384,75;13302,86;94319,42;114750,14;94389,23;94724,74;130126,88;129170,99;129597,55;129295,79;128480,20;131743,17;128777,39;129465,69;145627,07;146972,46;137614,66;155015,13;157899,02;151378,82;150638,78;151008,71;9718,94;6709,00;7187,80;155,50;131,37;104,51;130,26;59177,84;69933,12;87185,84;25983,04;25978,37;25978,37;133983,86;-;-;3258303,18"
"""313500 JAGUARACU"";-;-;-;-;-;4010,00;4010,00;4290,00;3630,00;4550,00;4250,00;4450,00;4780,00;4930,00;4720,00;4610,00;3480,00;4120,00;4850,00;4760,00;5278,50;14364,15;8070,25;8324,25;8075,10;9410,30;7912,80;7548,80;7640,90;10051,90;8862,20;8128,60;8158,55;9660,60;9189,80;9188,75;8436,85;8288,70;8736,70;8526,00;7769,95;7891,50;9331,95;7769,00;8273,50;8182,20;8900,55;9124,90;10478,10;10949,40;8931,50;6776,90;7170,20;10509,60;361352,95"
"""313505 JAIBA"";-;-;-;-;-;52362,01;53730,56;52396,76;52596,02;55787,87;53188,42;53052,96;53077,93;53567,96;51595,43;51768,87;52921,59;51101,02;86992,65;71734,58;72514,37;77636,78;68848,96;68038,41;78573,48;89652,24;92439,97;108045,78;99347,60;90986,27;87370,67;91496,20;106286,77;122951,04;91348,10;119827,13;98504,02;114469,87;117630,51;101386,16;89717,62;86013,47;94896,61;121031,63;119837,56;123723,00;99393,63;116913,07;106157,74;123803,32;96680,66;127638,93;125281,43;77905,54;4252223,17"
"""313507 JAMPRUCA"";-;-;-;-;-;-;-;-;3600,00;6054,00;6510,30;6434,70;4050,00;5102,40;3267,00;2190,60;403,20;315,00;604,80;459,90;630,00;630,00;630,00;604,80;630,00;598,50;604,80;485,10;560,70;428,40;340,20;308,70;510,30;478,80;630,00;516,60;630,00;447,30;478,80;630,00;630,00;630,00;434,70;252,00;466,20;5340,60;4966,20;4770,90;4905,00;5130,00;5029,20;4734,90;630,00;-;87684,60"
"""313510 JANAUBA"";-;-;-;-;14,37;1213627,80;1330217,57;1401502,83;1279507,28;1288819,78;1316531,45;1387587,13;1485019,68;1503567,27;1432476,89;1542679,06;1462694,41;1575590,96;1493381,98;1839426,00;1580868,44;1622870,37;1601034,71;1747149,97;1749342,81;1818331,81;1755270,08;1791002,71;1666197,89;1858113,60;1815085,01;1959660,66;1907872,81;1939903,57;1874825,41;2175834,63;2078182,47;2131083,23;1994007,77;1851975,69;1628451,59;2010601,69;2106682,37;1957000,40;2086371,86;2193108,70;2094481,11;2137868,24;2056251,76;2219300,09;2581107,55;2011200,97;2233147,28;2330387,54;88117219,25"
"""313520 JANUARIA"";-;-;-;11,00;-;276008,51;168082,57;177868,28;209341,88;245777,70;180094,66;232218,88;268226,86;218562,07;616366,19;274068,44;348062,89;334633,98;335864,62;434118,36;340900,40;459213,09;520476,67;478922,96;515247,29;710113,98;576387,51;537431,43;560670,29;463877,47;597767,89;721022,94;898314,79;992708,99;1162547,77;1289834,97;942959,62;911474,29;882401,78;908734,28;883151,13;886262,59;860705,59;953379,64;979847,28;960044,78;981936,73;1086230,35;1034994,27;1111025,21;1162045,97;1037633,17;1150185,32;1086699,87;32964457,20"
"""313530 JAPARAIBA"";-;-;-;-;-;2361,86;2198,46;2458,79;2309,94;3091,85;2311,67;2098,80;3202,00;3048,90;2895,09;2755,37;2487,06;2382,17;6594,63;7226,32;9375,93;8565,47;6309,49;6894,54;7348,50;4064,66;11147,95;8061,23;8465,35;9372,94;8783,72;9649,03;30332,68;26986,93;29735,88;24660,26;23624,30;26688,52;23038,25;25436,21;22589,64;23121,41;23385,61;22037,03;25505,14;18892,31;25430,00;26891,83;19591,09;12806,79;12154,97;17789,56;14523,29;14437,21;635120,63"
"""313535 JAPONVAR"";-;-;-;-;-;15017,20;18597,20;24713,90;14867,60;31458,20;14868,00;10882,40;16068,20;25514,20;28858,80;27683,70;26391,70;17989,60;16605,20;22460,10;15393,20;14027,60;16812,90;18583,90;17683,90;14251,60;34656,50;20985,00;10696,50;21113,70;-;42604,88;38564,23;33813,35;31852,60;38072,45;37430,95;33185,20;31409,60;35474,40;31110,20;33470,15;31988,75;26964,50;33005,05;36648,75;44020,35;36080,00;32048,68;26638,72;26638,52;26062,60;21993,77;21575,14;1246833,64"
"""313540 JECEABA"";-;-;-;-;-;18886,76;20651,92;16147,48;18137,51;22720,84;19330,16;17965,07;16983,48;18020,80;17879,81;20938,84;16529,58;15071,10;18075,76;18420,50;19226,69;22373,02;19178,13;19258,55;18627,44;21282,29;20447,29;22327,09;20061,90;15253,03;18528,50;22957,27;23593,83;74287,65;69601,15;67014,16;73912,68;87917,82;82399,11;59129,64;63412,76;57138,08;95087,90;74719,56;74639,15;69160,94;77212,25;78363,75;80402,33;74481,51;71081,55;73117,66;55838,06;63303,52;2061095,87"
"""313545 JENIPAPO DE MINAS"";-;-;-;-;-;7209,99;9107,10;6064,42;6134,22;6102,66;6110,45;6293,97;6268,70;6269,66;20252,36;17132,07;17127,53;10896,58;11325,86;18569,39;19638,92;26317,56;24601,14;32263,79;30387,96;26764,30;30605,21;18213,65;23087,20;25204,28;28056,03;28844,13;29423,32;33972,62;33470,28;33988,74;28763,84;33350,88;26951,45;26214,15;22501,78;30903,17;30610,20;28276,50;33361,05;38194,89;49203,34;47465,08;41982,62;51090,66;39895,06;42882,52;38045,46;40348,73;1249745,47"
"""313550 JEQUERI"";-;-;-;-;-;8558,05;11571,05;11579,30;11207,61;11573,78;8569,65;7401,97;9506,12;11571,05;11869,65;8574,56;8570,86;8790,91;10040,13;14005,08;11866,68;14316,63;14232,78;11386,53;14316,93;15296,73;16683,03;18187,83;13732,83;14555,18;20346,03;19455,03;20544,03;18564,03;19251,63;18613,53;20732,13;21885,48;21850,83;16504,83;16584,03;17212,68;22159,08;24291,18;18152,88;25875,18;41720,88;24565,73;26846,73;75371,69;74277,08;73072,10;56168,93;75628,80;1067639,44"
"""313560 JEQUITAI"";-;-;-;-;-;11411,62;10773,81;9271,91;10163,13;6292,47;6277,23;11638,37;6280,35;11364,49;6153,23;9586,67;10948,07;6293,44;9266,44;9722,25;9826,87;11459,85;11884,20;11555,80;11619,60;11984,99;11549,16;11534,19;15714,27;15289,53;15474,56;15329,28;12740,90;20478,06;19300,93;18075,63;16012,21;16972,70;15353,58;16340,10;8944,03;12923,96;8022,76;8305,07;17667,94;34837,56;25142,48;19259,77;24904,93;17949,83;29132,36;20842,35;27078,63;24837,33;703788,89"
"""313570 JEQUITIBA"";-;-;-;-;-;4464,62;5066,97;5367,14;5516,88;5815,96;5816,80;6414,63;6717,27;6566,26;6866,66;6715,94;6265,54;9833,54;9523,91;9660,49;10497,69;11062,29;10528,52;11151,67;10512,99;9398,21;10381,76;8758,21;13232,62;10998,37;10584,97;11515,44;30608,72;31692,97;29170,17;30158,40;31350,04;55640,70;35097,79;33672,76;27159,90;30837,53;31156,24;33953,72;31760,92;35608,74;36163,73;36542,27;51451,56;47894,48;50228,05;28629,81;36288,86;35471,45;1019774,16"
"""313580 JEQUITINHONHA"";-;-;-;-;1051,17;55253,98;56343,54;58866,23;57232,52;54600,68;58827,17;62368,40;67843,34;70603,30;62755,07;60796,61;62021,94;95202,14;77875,90;101664,32;99723,66;114664,54;126475,25;148923,80;356703,47;105866,61;121219,03;118901,72;115209,23;81190,50;101851,65;125717,48;148018,41;132542,69;129619,21;131202,30;143728,39;127668,80;131232,23;126919,65;102945,85;115589,13;116410,64;101572,65;115334,89;111705,05;127842,45;185618,75;231524,64;200957,58;148715,11;142537,96;142336,97;136559,93;5670336,53"
"""313590 JESUANIA"";-;-;-;-;-;8896,46;8032,89;8441,34;8752,04;8702,88;8214,36;8511,55;7996,87;8529,48;8218,37;8725,75;9137,63;8367,95;10520,24;9339,48;9540,97;9351,25;9265,39;9296,31;9647,93;10292,67;9100,43;8966,23;11654,73;9896,72;9904,70;9619,82;11935,46;9801,61;18437,16;16790,69;9856,53;9301,87;9875,39;10206,21;8597,50;9961,98;9879,30;8893,54;11622,74;12995,77;10968,57;10238,30;8235,67;12992,92;16440,28;11254,05;9411,71;11588,24;496209,93"
"""313600 JOAIMA"";-;-;-;-;-;41565,53;30384,91;29293,09;31047,00;30145,69;26996,77;21610,69;4050,00;23225,70;28928,57;29571,40;28775,36;37319,98;37979,90;42852,51;26727,17;41375,50;42296,86;46291,52;30010,39;38234,86;36184,42;31590,70;30919,67;38196,91;35367,12;33387,48;47871,26;49202,75;44118,38;47629,84;48217,73;52881,87;43551,30;41685,50;33285,72;34694,99;30934,69;33789,25;33343,13;34520,53;44795,18;42573,44;41680,38;40855,46;48543,08;38630,07;38569,51;40792,68;1786496,44"
"""313610 JOANESIA"";-;-;-;-;-;866,45;890,10;883,30;883,30;888,70;893,60;885,90;885,90;889,40;956,35;825,25;820,10;884,95;892,90;891,50;892,20;1216,75;902,00;891,00;885,15;1529,75;1005,05;896,15;-;896,15;896,15;1034,75;8528,19;7920,75;10436,76;-;5307,13;4980,93;3788,39;4485,56;2849,06;5474,37;5498,17;6672,49;6552,05;7102,04;7425,35;6691,44;6832,85;6451,89;5632,94;5809,72;6138,23;3591,50;152452,61"
"""313620 JOAO MONLEVADE"";-;-;-;-;1538,84;878206,16;974025,79;1098927,78;1059091,99;1080728,97;1110754,55;1089834,39;1166064,65;1162823,83;1118257,77;1144736,32;1220011,71;929525,91;1070428,44;1212407,07;1091005,51;1266783,96;1207189,02;1168928,19;1298397,49;1290012,40;1226428,52;1286217,43;1299012,52;1149025,14;1212437,66;1297765,05;1454664,34;1642778,24;1562396,80;1627840,53;1804878,28;1775745,17;1699013,60;1787263,41;1528982,67;1324812,17;1468434,50;1510617,29;1561917,57;1607472,26;1487109,16;1643037,34;1730422,58;1591854,25;1664708,48;1487419,64;1631626,06;1348507,25;66052068,65"
"""313630 JOAO PINHEIRO"";-;-;65,38;416,13;3147,29;257567,73;233139,11;469900,50;450564,11;291921,25;214497,93;387183,31;440145,99;269084,67;248836,07;253959,04;452851,74;300056,32;494447,46;416638,47;285523,88;282499,92;284960,66;244208,71;270430,10;225461,90;243250,59;249991,51;242796,67;430264,22;242527,00;266472,30;333645,33;286966,18;260628,86;235642,95;266081,40;273430,40;358060,55;275304,50;202876,99;200096,11;194784,15;267415,31;406453,92;435913,84;368731,95;343758,41;342833,62;358679,48;531260,28;414203,52;407570,29;393115,32;15610263,32"
"""313640 JOAQUIM FELICIO"";-;-;-;-;-;1729,14;2199,73;2559,12;2558,01;2223,26;1174,70;2559,37;2559,21;2557,93;2640,86;2640,36;1998,16;1284,90;2640,37;2640,39;7775,12;15335,26;11749,39;11051,16;14434,31;13959,12;5790,05;8340,72;2116,96;14184,75;14875,11;19137,90;10602,99;19592,56;14232,27;12224,69;12888,31;21600,37;16211,75;15114,24;11596,29;14133,53;19884,86;16894,16;16620,32;23167,62;17244,06;22641,01;19899,48;18738,49;27667,96;26973,87;25418,61;15415,49;571478,29"
"""313650 JORDANIA"";-;-;18,26;-;-;12623,04;12367,54;4308,10;12454,58;18105,33;16336,74;15470,56;16730,40;15580,22;15892,73;14431,93;12741,22;15086,09;14464,04;17547,74;17297,29;15321,57;12422,07;12313,88;21303,67;21488,08;17383,21;7092,90;5165,45;25657,72;22911,69;24401,17;30994,42;24087,23;23888,77;27737,94;25424,74;25635,14;27037,20;22371,33;21923,66;16559,15;17644,08;36034,12;25330,17;64439,44;107811,00;92594,38;94629,13;69595,57;73139,59;64314,48;65195,19;53495,77;1426799,72"
"""313652 JOSE GONCALVES DE MINAS"";-;-;-;-;-;3800,62;3800,62;3800,62;3950,27;3820,43;3749,12;6913,19;6952,65;6947,52;6931,77;6948,61;6991,43;7078,88;22533,95;23097,65;23986,72;28051,62;25132,74;25532,10;25629,38;25878,44;25111,49;22546,81;17513,41;21668,58;23412,77;27255,59;22829,98;27932,73;25868,07;32665,20;37355,63;31510,61;15552,36;35703,93;25799,55;18494,67;24073,91;16350,75;33786,00;35470,38;31597,69;35996,82;31515,58;37470,12;31022,75;37781,69;23805,98;22344,30;1043965,68"
"""313655 JOSE RAYDAN"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3098,70;3217,50;3158,10;3925,35;3925,35;4049,10;-;-;-;-;-;-;-;2702,70;3900,60;1504,80;2182,95;1395,90;3583,80;7029,00;-;-;-;5568,75;5227,20;5558,85;6890,40;6741,90;9523,80;7895,25;7439,85;7741,80;7563,60;18781,65;11714,85;-;144321,75"
"""313657 JOSENOPOLIS"";-;-;-;-;-;7636,17;7183,79;7396,32;7158,91;5974,81;6196,26;7267,43;6904,70;8077,09;7835,01;8729,90;5326,58;6141,86;6160,64;5410,64;8110,64;7149,14;19801,94;16298,39;16476,44;7826,92;21581,84;18674,24;10756,64;16003,64;18788,24;20591,84;21630,44;21112,20;22964,20;23960,60;23838,80;25291,40;29435,20;23321,00;14241,20;8690,00;8465,00;15106,80;16495,80;23472,00;28724,17;29530,57;28170,82;28920,52;28164,57;27764,57;25832,67;19037,67;779630,22"
"""313660 NOVA UNIAO"";-;-;-;-;-;4358,66;4361,45;4339,03;4350,56;4326,10;4442,04;4307,03;4364,48;4357,92;4329,61;4394,94;4410,21;4346,49;4307,71;4330,35;5339,03;5127,99;5266,13;5677,04;5623,04;5268,48;5127,33;5529,30;5198,57;5609,44;5565,64;5933,80;19915,42;16718,47;18978,27;19034,03;19224,38;22054,40;19386,84;18340,39;20194,75;16263,19;15551,46;17372,33;16948,45;10318,70;17169,52;16177,94;12840,73;16286,08;17896,79;-;-;-;461264,51"
"""313665 JUATUBA"";-;-;-;-;-;26395,20;25900,69;25679,85;29752,45;32011,35;30037,40;29774,86;28879,60;32486,57;32486,21;34130,85;32157,73;33033,61;25648,46;25668,69;25633,30;25672,50;25668,27;25679,45;25672,24;28680,37;27322,79;26404,81;27325,75;28486,05;27846,77;27654,72;27078,42;27344,15;26421,59;27423,44;27341,79;27705,16;28357,22;38466,89;32127,59;102654,65;135975,76;143508,89;204201,24;188998,95;152499,54;256860,72;153913,36;146355,71;183246,48;168693,55;179130,33;173035,67;3217431,64"
"""313670 JUIZ DE FORA"";-;-;628,65;14888,13;203381,29;7997937,37;7671003,68;8884260,69;8317955,41;8906806,64;8799252,04;8217017,19;9248371,84;8643887,77;8936131,97;8999056,32;9424664,61;8341856,57;7883021,73;10122437,17;9668692,52;10065265,30;9406947,47;9659203,09;10238644,70;9575225,80;10198672,24;10333831,43;10342448,20;9563055,51;9552236,29;10208454,71;11360361,19;10704719,06;10949460,90;11090936,03;10681823,64;10731536,23;11175708,19;10305162,35;10094947,97;10354265,13;10309426,28;10049402,18;11461560,32;11309491,13;11299551,83;11573702,70;11111523,35;11950543,56;11771586,62;12698942,24;11702059,51;11061357,71;493173304,45"
"""313680 JURAMENTO"";-;-;-;-;-;7121,22;7666,57;7434,42;7399,22;7610,61;6962,55;7360,80;6642,39;7028,35;6284,52;6446,06;5148,92;6770,64;7690,17;6660,89;3591,65;7483,56;7061,47;6751,96;6918,97;7650,65;7629,55;7866,21;3970,06;9537,09;8306,99;10445,32;9865,43;9779,43;8745,38;11712,32;11178,89;9250,19;4888,02;9668,88;9535,77;8304,23;9243,93;4493,78;9489,87;4785,59;10715,49;9642,12;9567,14;8468,45;9582,31;9364,71;9155,64;8734,65;387613,03"
"""313690 JURUAIA"";-;-;-;-;-;25047,37;17641,32;21324,01;37978,01;34630,87;38271,03;37173,18;51334,87;35840,30;49627,20;47690,59;36485,08;44546,39;36794,92;54844,32;34526,21;41190,75;34204,63;53928,18;58307,34;57859,57;55186,40;21614,31;89926,54;47855,52;44075,30;47186,00;52235,88;41302,99;46323,02;57633,31;48918,57;60202,46;54679,07;42485,16;37571,77;41714,59;56078,96;50429,54;47403,76;57950,85;42020,39;54370,42;52533,01;22588,82;44051,41;54767,61;45886,44;-;2166238,24"
"""313695 JUVENILIA"";-;-;-;6267,10;5285,40;5901,40;-;-;-;-;-;11715,00;11186,00;11905,00;6861,00;7569,00;2850,00;3000,00;4793,00;1555,00;805,00;1233,00;2850,00;3600,00;3600,00;3000,00;1350,00;2925,00;2250,00;3375,00;2700,00;7846,20;7131,60;1178,10;1504,80;316,80;2025,60;20600,10;5643,00;5296,50;2376,00;6964,65;9999,00;12167,10;12474,00;5390,55;11493,90;14454,00;20088,90;19521,00;23960,26;24714,90;22983,14;21790,05;366496,05"
"""313700 LADAINHA"";-;-;-;-;-;14753,15;16882,66;20302,12;14937,32;14470,89;14954,25;25384,16;21914,03;25151,76;15499,72;13373,05;14312,91;14655,32;13149,15;16904,23;23849,99;26704,10;33298,99;22112,70;26106,57;21466,79;25360,70;21971,80;28689,73;27338,19;23752,15;29131,19;31254,70;30332,58;26268,09;27899,48;27644,64;26129,05;30397,44;23455,66;20920,34;20145,78;25573,09;33460,77;26455,99;29852,95;27419,53;32150,91;37704,23;29864,25;32944,81;29484,71;30628,30;28039,35;1194454,27"
"""313710 LAGAMAR"";-;-;-;-;-;2693,15;5819,42;5745,00;5818,74;5818,99;5819,52;5819,77;5744,78;5819,07;5819,07;5819,26;5818,97;5819,10;12209,63;11560,58;10075,95;10477,80;10417,77;14102,58;9867,34;9085,39;8852,86;12368,35;13724,82;8666,46;9834,32;10551,82;15311,61;13811,21;1097,33;14805,91;13087,03;10330,03;7980,70;2446,36;5484,17;7485,60;7804,34;9046,13;6805,68;28838,09;24543,00;76965,96;41620,65;66847,64;79338,87;76529,67;70594,43;60000,17;864945,09"
"""313720 LAGOA DA PRATA"";-;-;-;-;169,40;265097,45;211512,86;215794,58;209065,68;217347,25;235152,63;217407,38;191010,01;213686,81;225200,34;212792,48;208583,00;196128,20;236237,36;231502,21;234064,05;258045,81;233160,54;251425,46;268857,54;240944,13;251332,04;259028,71;239886,18;246350,84;288597,43;317357,86;290081,36;279588,62;286813,85;427799,68;452455,46;394759,67;548827,47;504523,87;526053,65;619313,61;536206,07;544581,20;581667,73;661043,89;595458,63;650620,34;580727,50;646353,16;670837,26;590078,05;648879,54;604924,09;18017332,93"
"""313730 LAGOA DOS PATOS"";-;-;-;-;-;5655,02;4003,88;705,78;3256,78;703,40;3556,78;4756,26;4006,88;3706,26;3406,26;3704,86;4456,26;4153,98;706,26;3706,26;3706,26;3706,26;3706,26;6406,26;3856,17;706,26;703,98;706,26;706,26;706,26;3104,73;3151,00;10916,23;8005,18;9156,73;9510,43;6508,03;2023,33;10008,13;2864,83;3033,13;2181,73;3914,23;3815,23;5597,23;6904,03;16497,13;7017,88;11529,13;7110,37;8585,23;6587,23;4854,73;2775,73;231046,78"
"""313740 LAGOA DOURADA"";-;-;-;-;-;13997,60;-;9641,01;33163,03;-;40882,79;18460,07;14547,51;15841,72;16347,15;12340,47;7435,03;17683,61;-;17862,85;20911,82;-;18696,71;20071,99;17205,47;16471,23;15304,43;17476,05;17449,90;15492,81;16118,29;16470,05;45863,10;18578,37;14213,61;32061,78;16433,55;13208,83;13257,01;30479,18;30645,50;18296,76;29597,29;21684,85;27463,85;22057,59;29586,42;-;-;-;-;-;-;-;773299,28"
"""313750 LAGOA FORMOSA"";-;-;-;-;-;90390,01;71260,33;315785,02;65730,32;136844,03;91528,71;100466,15;123519,50;155655,39;229758,31;160472,01;205781,60;260848,88;166349,28;238834,69;298341,10;224008,16;276003,32;280413,45;406079,91;297974,00;44571,08;604687,62;228632,14;266291,95;306918,01;320653,62;368906,50;370953,37;454556,28;431137,69;482897,73;492171,79;450697,67;241633,74;228306,96;841934,77;866316,08;1076123,47;1118456,74;843583,44;852473,70;886904,09;461926,74;843401,37;654635,48;856252,29;624795,14;563100,25;19978963,88"
