"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""292510 POCOES"";14739;21557;-;2266;38562"
"""292530 PORTO SEGURO"";35759;166571;350;11146;213826"
"""292540 POTIRAGUA"";-;-;-;363;363"
"""292550 PRADO"";669;19532;-;348;20549"
"""292570 PRESIDENTE JANIO QUADROS"";1977;6153;-;969;9099"
"""292575 PRESIDENTE TANCREDO NEVES"";953;4821;-;1747;7521"
"""292590 QUIJINGUE"";1729;6958;-;3040;11727"
"""292593 QUIXABEIRA"";-;-;-;264;264"
"""292595 RAFAEL JAMBEIRO"";4047;7704;-;1299;13050"
"""292610 RETIROLANDIA"";88;6940;-;862;7890"
"""292630 RIACHAO DO JACUIPE"";-;12477;-;1101;13578"
"""292650 RIBEIRA DO AMPARO"";3044;2618;-;1464;7126"
"""292660 RIBEIRA DO POMBAL"";1713;52548;5323;5963;65547"
"""292665 RIBEIRAO DO LARGO"";379;1792;-;690;2861"
"""292670 RIO DE CONTAS"";1796;1189;-;1065;4050"
"""292680 RIO DO ANTONIO"";656;4989;-;174;5819"
"""292690 RIO DO PIRES"";194;3711;-;41;3946"
"""292700 RIO REAL"";11542;23574;-;1175;36291"
"""292710 RODELAS"";99;1199;-;1357;2655"
"""292720 RUY BARBOSA"";356;19233;81;1355;21025"
"""292730 SALINAS DA MARGARIDA"";-;311;-;42;353"
"""292740 SALVADOR"";483958;4223309;2326358;69610;7103235"
"""292750 SANTA BARBARA"";-;1607;-;258;1865"
"""292760 SANTA BRIGIDA"";98;3715;-;2189;6002"
"""292780 SANTA CRUZ DA VITORIA"";-;-;-;230;230"
"""292790 SANTA INES"";339;11769;-;1975;14083"
"""292800 SANTALUZ"";-;2078;-;-;2078"
"""292805 SANTA LUZIA"";-;-;-;492;492"
"""292810 SANTA MARIA DA VITORIA"";309;23446;83505;14500;121760"
"""292820 SANTANA"";2762;13379;-;96;16237"
"""292830 SANTANOPOLIS"";52;2228;-;111;2391"
"""292840 SANTA RITA DE CASSIA"";13228;27648;-;198;41074"
"""292860 SANTO AMARO"";-;15707;2636;93;18436"
"""292870 SANTO ANTONIO DE JESUS"";5402;146904;155335;10246;317887"
"""292880 SANTO ESTEVAO"";5735;42836;1968;110;50649"
"""292890 SAO DESIDERIO"";3702;20675;220;959;25556"
"""292900 SAO FELIX"";54;30971;267;19;31311"
"""292905 SAO FELIX DO CORIBE"";-;3102;-;127;3229"
"""292910 SAO FELIPE"";9311;12010;-;841;22162"
"""292920 SAO FRANCISCO DO CONDE"";21;1731;291;-;2043"
"""292930 SAO GONCALO DOS CAMPOS"";43;28450;-;188;28681"
"""292935 SAO JOSE DA VITORIA"";57;564;-;157;778"
"""292940 SAO MIGUEL DAS MATAS"";25;98;-;327;450"
"""292950 SAO SEBASTIAO DO PASSE"";19569;27737;-;951;48257"
"""292960 SAPEACU"";1744;10486;172;833;13235"
"""292975 SAUBARA"";2578;7017;-;1056;10651"
"""292980 SAUDE"";1018;2133;-;34;3185"
"""292990 SEABRA"";3824;48761;57937;5382;115904"
"""293000 SEBASTIAO LARANJEIRAS"";266;3967;-;416;4649"
"""293010 SENHOR DO BONFIM"";356;29413;100955;16218;146942"
"""293020 SENTO SE"";102;3196;-;488;3786"
"""293030 SERRA DOURADA"";64;40557;-;275;40896"
"""293040 SERRA PRETA"";3082;7600;-;780;11462"
"""293050 SERRINHA"";6;21517;529384;24;550931"
"""293060 SERROLANDIA"";68;3517;-;1112;4697"
"""293070 SIMOES FILHO"";720;78211;627;137;79695"
"""293076 SITIO DO QUINTO"";-;1169;-;3024;4193"
"""293080 SOUTO SOARES"";-;3389;13;1774;5176"
"""293110 TANQUINHO"";-;1093;-;266;1359"
"""293120 TAPEROA"";-;945;-;729;1674"
"""293135 TEIXEIRA DE FREITAS"";83;49752;154863;33;204731"
"""293140 TEODORO SAMPAIO"";4864;240;-;356;5460"
"""293150 TEOFILANDIA"";533;1251;-;119;1903"
"""293160 TEOLANDIA"";1453;864;-;1866;4183"
"""293190 TUCANO"";10833;18286;-;2643;31762"
"""293200 UAUA"";90;18395;-;80668;99153"
"""293210 UBAIRA"";-;2583;-;625;3208"
"""293220 UBAITABA"";-;15442;-;682;16124"
"""293230 UBATA"";296;5947;-;1813;8056"
"""293245 UMBURANAS"";7973;1663;-;550;10186"
"""293250 UNA"";151;11328;-;4649;16128"
"""293260 URANDI"";227;10309;-;71;10607"
"""293270 URUCUCA"";2442;6747;-;1040;10229"
"""293280 UTINGA"";90;2633;-;-;2723"
"""293290 VALENCA"";5;92532;3413;51;96001"
"""293300 VALENTE"";1192;13256;-;759;15207"
"""293305 VARZEA DA ROCA"";173;1700;-;81;1954"
"""293315 VARZEA NOVA"";-;1916;-;496;2412"
"""293320 VERA CRUZ"";7036;39663;3;251;46953"
"""293330 VITORIA DA CONQUISTA"";8350;174444;291842;22105;496741"
"""293340 WAGNER"";-;1745;300;-;2045"
"""293345 WANDERLEY"";126;34145;-;30;34301"
"""293360 XIQUE-XIQUE"";11625;14345;-;11973;37943"
"""310010 ABADIA DOS DOURADOS"";292;3318;-;1947;5557"
"""310020 ABAETE"";594;21454;-;14980;37028"
"""310030 ABRE CAMPO"";550;12688;-;421;13659"
"""310050 ACUCENA"";-;2477;-;1210;3687"
"""310070 AGUA COMPRIDA"";2241;1480;-;697;4418"
"""310080 AGUANIL"";-;141;-;140;281"
"""310090 AGUAS FORMOSAS"";129;4352;20;7290;11791"
"""310100 AGUAS VERMELHAS"";2201;2767;-;2040;7008"
"""310110 AIMORES"";104;18528;-;2977;21609"
"""310120 AIURUOCA"";-;21;-;-;21"
"""310130 ALAGOA"";1633;2377;-;1012;5022"
"""310150 ALEM PARAIBA"";5680;17234;788;2211;25913"
"""310160 ALFENAS"";48833;173006;416228;7700;645767"
"""310163 ALFREDO VASCONCELOS"";41;3908;-;1147;5096"
"""310170 ALMENARA"";626;27190;-;28865;56681"
"""310180 ALPERCATA"";20;-;-;6;26"
"""310190 ALPINOPOLIS"";-;67;-;-;67"
"""310200 ALTEROSA"";10;2917;-;4214;7141"
"""310205 ALTO CAPARAO"";-;-;-;123;123"
"""310210 ALTO RIO DOCE"";11;5568;-;408;5987"
"""310220 ALVARENGA"";29;742;-;496;1267"
"""310230 ALVINOPOLIS"";-;3396;-;3180;6576"
"""310240 ALVORADA DE MINAS"";-;2104;-;654;2758"
"""310260 ANDRADAS"";8741;30587;33;1734;41095"
"""310270 CACHOEIRA DE PAJEU"";2389;7322;-;10326;20037"
"""310280 ANDRELANDIA"";6345;10181;-;38;16564"
"""310285 ANGELANDIA"";-;2087;-;34;2121"
"""310290 ANTONIO CARLOS"";1152;10075;-;825;12052"
"""310300 ANTONIO DIAS"";-;1606;-;719;2325"
"""310320 ARACAI"";284;29;-;607;920"
"""310330 ARACITABA"";313;200;-;1016;1529"
"""310340 ARACUAI"";1793;15735;-;997;18525"
"""310350 ARAGUARI"";13910;117484;3423;4596;139413"
"""310370 ARAPONGA"";14125;6514;-;2023;22662"
"""310375 ARAPORA"";1145;7823;-;2561;11529"
"""310380 ARAPUA"";186;2587;-;2283;5056"
"""310390 ARAUJOS"";-;81;-;-;81"
"""310400 ARAXA"";2287;56425;2895;5852;67459"
"""310410 ARCEBURGO"";5460;5838;-;453;11751"
"""310420 ARCOS"";-;234;-;-;234"
"""310430 AREADO"";198;4488;-;33;4719"
"""310440 ARGIRITA"";1251;321;-;852;2424"
"""310445 ARICANDUVA"";-;2339;-;1110;3449"
"""310450 ARINOS"";-;70;-;-;70"
"""310460 ASTOLFO DUTRA"";704;8637;-;3166;12507"
"""310470 ATALEIA"";1054;3976;-;6;5036"
"""310480 AUGUSTO DE LIMA"";-;3337;-;3187;6524"
"""310490 BAEPENDI"";241;10622;41;1178;12082"
"""310500 BALDIM"";2393;5147;-;2336;9876"
"""310510 BAMBUI"";7073;7727;-;108;14908"
"""310520 BANDEIRA"";1636;578;-;1458;3672"
"""310550 BARAO DE MONTE ALTO"";-;2004;-;212;2216"
"""310560 BARBACENA"";4613;145656;338504;20268;509041"
"""310570 BARRA LONGA"";-;595;-;1440;2035"
"""310590 BARROSO"";355;28411;-;1660;30426"
"""310600 BELA VISTA DE MINAS"";2926;12806;-;1805;17537"
"""310610 BELMIRO BRAGA"";934;1906;-;210;3050"
"""310620 BELO HORIZONTE"";65405;2670693;4060404;51485;6847987"
"""310630 BELO ORIENTE"";86;10332;-;2468;12886"
"""310640 BELO VALE"";8509;13277;-;63;21849"
"""310665 BERIZAL"";-;3017;-;1601;4618"
"""310670 BETIM"";92909;444701;10020;8936;556566"
"""310690 BICAS"";20492;26918;670;2243;50323"
"""310710 BOA ESPERANCA"";-;189;-;-;189"
"""310720 BOCAINA DE MINAS"";75;25;-;301;401"
"""310730 BOCAIUVA"";8839;51096;118;255;60308"
"""310740 BOM DESPACHO"";1594;40478;2943;4494;49509"
"""310750 BOM JARDIM DE MINAS"";2491;8875;-;39;11405"
"""310760 BOM JESUS DA PENHA"";903;6632;-;483;8018"
"""310780 BOM JESUS DO GALHO"";804;8090;61;2098;11053"
"""310800 BOM SUCESSO"";-;55;-;-;55"
"""310810 BONFIM"";731;2242;-;-;2973"
"""310820 BONFINOPOLIS DE MINAS"";1774;5119;-;1036;7929"
"""310825 BONITO DE MINAS"";-;1219;-;148;1367"
"""310830 BORDA DA MATA"";1;28997;-;-;28998"
"""310840 BOTELHOS"";2558;8147;-;2167;12872"
"""310850 BOTUMIRIM"";100;561;-;3913;4574"
"""310855 BRASILANDIA DE MINAS"";-;30;-;-;30"
"""310860 BRASILIA DE MINAS"";2892;25482;2892;3868;35134"
"""310870 BRAS PIRES"";897;4668;-;406;5971"
"""310890 BRAZOPOLIS"";22;10606;-;1274;11902"
"""310900 BRUMADINHO"";5714;70512;683;238;77147"
"""310910 BUENO BRANDAO"";1379;4906;-;7488;13773"
"""310920 BUENOPOLIS"";-;982;-;2130;3112"
"""310930 BURITIS"";7837;52974;-;15339;76150"
"""310945 CABECEIRA GRANDE"";-;166;-;948;1114"
"""310950 CABO VERDE"";565;5307;-;1582;7454"
"""310960 CACHOEIRA DA PRATA"";812;6141;-;1730;8683"
"""310970 CACHOEIRA DE MINAS"";6;2822;-;948;3776"
"""310980 CACHOEIRA DOURADA"";1599;1750;-;1110;4459"
"""310990 CAETANOPOLIS"";96;6846;-;422;7364"
"""311010 CAIANA"";297;727;-;1123;2147"
"""311020 CAJURI"";6;2874;-;930;3810"
"""311040 CAMACHO"";-;208;-;136;344"
"""311050 CAMANDUCAIA"";4341;21995;-;226;26562"
"""311060 CAMBUI"";464;31716;29;729;32938"
"""311070 CAMBUQUIRA"";314;7873;-;23;8210"
"""311080 CAMPANARIO"";-;34;-;881;915"
"""311090 CAMPANHA"";20707;11525;45;2835;35112"
"""311110 CAMPINA VERDE"";2000;10625;-;1281;13906"
"""311115 CAMPO AZUL"";-;1624;6;1388;3018"
"""311120 CAMPO BELO"";14371;50134;1440;1428;67373"
"""311130 CAMPO DO MEIO"";-;2408;-;2852;5260"
"""311140 CAMPO FLORIDO"";1797;6228;-;355;8380"
"""311150 CAMPOS ALTOS"";11118;8711;-;4790;24619"
"""311160 CAMPOS GERAIS"";-;71;-;-;71"
"""311170 CANAA"";4453;5305;-;2660;12418"
"""311180 CANAPOLIS"";-;9377;-;4194;13571"
"""311190 CANA VERDE"";-;207;-;12;219"
"""311200 CANDEIAS"";75;7719;-;249;8043"
"""311205 CANTAGALO"";-;72;-;1277;1349"
"""311210 CAPARAO"";1965;560;-;1418;3943"
"""311220 CAPELA NOVA"";-;3159;-;518;3677"
"""311230 CAPELINHA"";21;22900;55;2352;25328"
"""311250 CAPIM BRANCO"";3972;7525;-;49;11546"
"""311260 CAPINOPOLIS"";1299;10086;-;1464;12849"
"""311270 CAPITAO ENEAS"";-;1078;-;383;1461"
"""311280 CAPITOLIO"";328;526;-;683;1537"
"""311290 CAPUTIRA"";350;1738;-;99;2187"
"""311300 CARAI"";20;5896;-;612;6528"
"""311310 CARANAIBA"";-;2083;-;18;2101"
"""311320 CARANDAI"";2083;26393;185;1039;29700"
"""311330 CARANGOLA"";-;201;-;-;201"
"""311340 CARATINGA"";20036;85142;3227;7225;115630"
"""311350 CARBONITA"";1364;7016;-;5345;13725"
"""311370 CARLOS CHAGAS"";1173;6611;-;2436;10220"
"""311380 CARMESIA"";630;1869;-;833;3332"
"""311400 CARMO DA MATA"";3;8209;-;1683;9895"
"""311410 CARMO DE MINAS"";134;4631;-;4052;8817"
"""311420 CARMO DO CAJURU"";4632;24890;-;1492;31014"
"""311430 CARMO DO PARANAIBA"";25153;59379;143;11997;96672"
"""311440 CARMO DO RIO CLARO"";-;19620;-;2281;21901"
"""311450 CARMOPOLIS DE MINAS"";-;3717;-;1260;4977"
"""311455 CARNEIRINHO"";10968;2231;-;9;13208"
"""311470 CARVALHOPOLIS"";3597;106;-;544;4247"
"""311510 CASSIA"";9495;14453;188;1851;25987"
"""311520 CONCEICAO DA BARRA DE MINAS"";2383;3641;-;1622;7646"
"""311530 CATAGUASES"";33822;44533;1507;4104;83966"
"""311547 CATUTI"";16;1137;11;1305;2469"
"""311550 CAXAMBU"";4601;14587;10;35;19233"
"""311560 CEDRO DO ABAETE"";399;88;-;1523;2010"
"""311570 CENTRAL DE MINAS"";-;4634;-;2559;7193"
"""311580 CENTRALINA"";5084;24743;68;538;30433"
"""311590 CHACARA"";-;31;-;-;31"
"""311600 CHALE"";-;652;-;653;1305"
"""311610 CHAPADA DO NORTE"";-;4392;-;3826;8218"
"""311615 CHAPADA GAUCHA"";8303;19699;-;6494;34496"
"""311630 CIPOTANEA"";21;4854;-;211;5086"
"""311660 CLAUDIO"";3364;38879;-;4057;46300"
"""311670 COIMBRA"";-;16613;-;122;16735"
"""311680 COLUNA"";13733;6558;-;5138;25429"
"""311690 COMENDADOR GOMES"";-;233;-;701;934"
"""311710 CONCEICAO DA APARECIDA"";48;7510;-;457;8015"
"""311730 CONCEICAO DAS ALAGOAS"";14940;41910;-;2329;59179"
"""311740 CONCEICAO DE IPANEMA"";1488;1572;-;1157;4217"
"""311750 CONCEICAO DO MATO DENTRO"";-;50;-;-;50"
"""311760 CONCEICAO DO PARA"";-;389;-;545;934"
"""311770 CONCEICAO DO RIO VERDE"";643;8688;-;334;9665"
"""311780 CONCEICAO DOS OUROS"";1445;5374;-;315;7134"
"""311783 CONEGO MARINHO"";-;336;-;1332;1668"
"""311800 CONGONHAS"";12129;74601;599;1173;88502"
"""311820 CONQUISTA"";-;2507;-;487;2994"
"""311830 CONSELHEIRO LAFAIETE"";5559;139600;3216;143;148518"
"""311840 CONSELHEIRO PENA"";3477;7542;-;631;11650"
"""311850 CONSOLACAO"";-;27;-;602;629"
"""311860 CONTAGEM"";42305;561099;11601;15088;630093"
"""311870 COQUEIRAL"";1137;5957;-;1369;8463"
"""311880 CORACAO DE JESUS"";13979;15587;-;1960;31526"
"""311890 CORDISBURGO"";105;2004;-;617;2726"
"""311900 CORDISLANDIA"";-;724;-;1306;2030"
"""311910 CORINTO"";15064;18246;-;8938;42248"
"""311920 COROACI"";39;2447;-;841;3327"
"""311930 COROMANDEL"";13881;23839;-;4417;42137"
"""311940 CORONEL FABRICIANO"";8348;78724;47487;3535;138094"
"""311950 CORONEL MURTA"";-;1225;-;797;2022"
"""311960 CORONEL PACHECO"";3346;1296;-;1186;5828"
"""311980 CORREGO DANTA"";47;381;-;10;438"
"""311990 CORREGO DO BOM JESUS"";-;82;-;424;506"
"""311995 CORREGO FUNDO"";2900;4996;-;760;8656"
"""312000 CORREGO NOVO"";-;324;-;2187;2511"
"""312015 CRISOLITA"";-;-;-;1785;1785"
"""312020 CRISTAIS"";-;16219;-;2410;18629"
"""312030 CRISTALIA"";28;975;-;1796;2799"
"""312050 CRISTINA"";1637;5838;-;1632;9107"
"""312060 CRUCILANDIA"";-;493;-;1293;1786"
"""312070 CRUZEIRO DA FORTALEZA"";-;2210;-;1499;3709"
"""312080 CRUZILIA"";270;13132;-;1394;14796"
"""312083 CUPARAQUE"";600;1874;-;827;3301"
"""312087 CURRAL DE DENTRO"";4011;1965;-;49;6025"
"""312090 CURVELO"";6383;77530;4529;10688;99130"
"""312110 DELFIM MOREIRA"";1183;116;-;1253;2552"
"""312120 DELFINOPOLIS"";2861;14544;-;1468;18873"
"""312140 DESTERRO DE ENTRE RIOS"";10135;-;-;-;10135"
"""312150 DESTERRO DO MELO"";60;266;-;856;1182"
"""312160 DIAMANTINA"";10578;42427;298927;10516;362448"
"""312180 DIONISIO"";1099;13992;-;-;15091"
"""312190 DIVINESIA"";-;1519;-;596;2115"
"""312200 DIVINO"";40420;17856;-;825;59101"
"""312210 DIVINO DAS LARANJEIRAS"";11;4214;-;1247;5472"
"""312220 DIVINOLANDIA DE MINAS"";-;6849;-;2107;8956"
"""312230 DIVINOPOLIS"";42636;314429;882308;32956;1272329"
"""312235 DIVISA ALEGRE"";-;1774;-;660;2434"
"""312240 DIVISA NOVA"";13;3104;-;746;3863"
"""312245 DIVISOPOLIS"";2302;3176;-;3212;8690"
"""312247 DOM BOSCO"";7380;3101;-;5679;16160"
"""312270 DOM SILVERIO"";162;4617;-;1212;5991"
"""312290 DONA EUSEBIA"";900;444;-;878;2222"
"""312300 DORES DE CAMPOS"";5883;2113;-;1400;9396"
"""312310 DORES DE GUANHAES"";596;424;-;364;1384"
"""312320 DORES DO INDAIA"";28207;7168;-;379;35754"
"""312340 DORESOPOLIS"";506;2602;-;1118;4226"
"""312350 DOURADOQUARA"";-;-;-;133;133"
"""312370 ENGENHEIRO CALDAS"";37;4189;-;697;4923"
"""312380 ENGENHEIRO NAVARRO"";-;2614;-;110;2724"
"""312385 ENTRE FOLHAS"";-;573;-;1718;2291"
"""312390 ENTRE RIOS DE MINAS"";-;65;-;-;65"
"""312400 ERVALIA"";51;12868;-;4378;17297"
"""312410 ESMERALDAS"";2975;11417;-;230;14622"
"""312420 ESPERA FELIZ"";9759;41201;-;9644;60604"
"""312430 ESPINOSA"";1189;18246;41;4738;24214"
"""312460 ESTRELA DALVA"";51;793;-;268;1112"
"""312470 ESTRELA DO INDAIA"";7074;1547;-;264;8885"
"""312480 ESTRELA DO SUL"";-;30;-;-;30"
"""312490 EUGENOPOLIS"";245;7616;-;359;8220"
"""312500 EWBANK DA CAMARA"";-;609;-;557;1166"
"""312510 EXTREMA"";-;2356;1738;634;4728"
"""312520 FAMA"";4403;76;-;1;4480"
"""312530 FARIA LEMOS"";-;1224;-;330;1554"
"""312540 FELICIO DOS SANTOS"";24;1962;-;3526;5512"
"""312550 SAO GONCALO DO RIO PRETO"";48;1485;-;2638;4171"
"""312560 FELISBURGO"";118;1437;-;343;1898"
"""312570 FELIXLANDIA"";2679;5561;-;3842;12082"
"""312580 FERNANDES TOURINHO"";14;22;-;138;174"
"""312590 FERROS"";-;6040;-;3247;9287"
"""312595 FERVEDOURO"";433;5092;-;693;6218"
"""312600 FLORESTAL"";-;497;-;443;940"
"""312610 FORMIGA"";11737;61248;2657;10511;86153"
"""312620 FORMOSO"";5681;2508;-;2928;11117"
"""312630 FORTALEZA DE MINAS"";1563;1416;-;407;3386"
"""312640 FORTUNA DE MINAS"";-;497;-;37;534"
"""312650 FRANCISCO BADARO"";1189;4058;-;3221;8468"
"""312660 FRANCISCO DUMONT"";-;15;-;-;15"
"""312670 FRANCISCO SA"";3032;33356;-;661;37049"
"""312675 FRANCISCOPOLIS"";858;1160;-;481;2499"
"""312680 FREI GASPAR"";-;2950;-;556;3506"
"""312690 FREI INOCENCIO"";68;1704;-;299;2071"
"""312695 FREI LAGONEGRO"";2898;421;-;2217;5536"
"""312700 FRONTEIRA"";4608;15912;-;1598;22118"
"""312705 FRONTEIRA DOS VALES"";25182;432;-;2969;28583"
"""312710 FRUTAL"";601;102641;1765;709;105716"
"""312720 FUNILANDIA"";629;3091;-;349;4069"
"""312730 GALILEIA"";213;2668;-;3865;6746"
"""312733 GAMELEIRAS"";102;464;-;1842;2408"
"""312735 GLAUCILANDIA"";-;221;-;197;418"
"""312737 GOIABEIRA"";4400;1085;-;750;6235"
"""312738 GOIANA"";-;246;-;1614;1860"
"""312740 GONCALVES"";-;291;-;1067;1358"
"""312750 GONZAGA"";-;563;-;1484;2047"
"""312760 GOUVEIA"";1;5187;-;3191;8379"
"""312770 GOVERNADOR VALADARES"";11200;256079;383031;18769;669079"
"""312780 GRAO MOGOL"";835;8154;-;585;9574"
"""312800 GUANHAES"";2586;15809;178;4946;23519"
"""312810 GUAPE"";17027;7092;-;3749;27868"
"""312820 GUARACIABA"";60;4884;-;1922;6866"
"""312830 GUARANESIA"";3878;23968;-;1555;29401"
"""312840 GUARANI"";2;3599;-;77;3678"
"""312850 GUARARA"";485;88;-;18;591"
"""312860 GUARDA-MOR"";135;8355;-;1355;9845"
"""312870 GUAXUPE"";9892;50114;1974;4322;66302"
"""312880 GUIDOVAL"";745;6146;-;575;7466"
"""312890 GUIMARANIA"";150;12991;-;4476;17617"
"""312910 GURINHATA"";220;3109;-;2272;5601"
"""312920 HELIODORA"";-;10;-;-;10"
"""312930 IAPU"";-;8537;-;610;9147"
"""312940 IBERTIOGA"";504;5177;-;252;5933"
"""312960 IBIAI"";7092;19;-;170;7281"
"""312965 IBIRACATU"";-;246;-;1935;2181"
"""312980 IBIRITE"";14732;92673;373;346;108124"
"""313000 IBITURUNA"";3255;-;-;5;3260"
"""313005 ICARAI DE MINAS"";-;7550;-;524;8074"
"""313020 IGARATINGA"";1156;10000;-;40;11196"
"""313030 IGUATAMA"";1;8796;-;1822;10619"
"""313080 INGAI"";-;232;-;-;232"
"""313090 INHAPIM"";-;52;-;-;52"
"""313100 INHAUMA"";556;2003;-;304;2863"
"""313115 IPABA"";-;17469;-;218;17687"
"""313120 IPANEMA"";5421;24221;-;5171;34813"
"""313130 IPATINGA"";-;1071;-;-;1071"
"""313140 IPIACU"";783;1232;-;540;2555"
"""313150 IPUIUNA"";1412;5794;4;35;7245"
"""313160 IRAI DE MINAS"";-;10;-;-;10"
"""313170 ITABIRA"";4930;105345;341356;2226;453857"
"""313180 ITABIRINHA"";-;7799;-;602;8401"
"""313190 ITABIRITO"";10708;41684;193;4344;56929"
"""313200 ITACAMBIRA"";-;639;-;72;711"
"""313210 ITACARAMBI"";4452;10998;-;3903;19353"
"""313220 ITAGUARA"";6660;7963;-;2434;17057"
"""313230 ITAIPE"";-;1082;-;1068;2150"
"""313240 ITAJUBA"";12675;60244;3235;1137;77291"
"""313250 ITAMARANDIBA"";49474;31300;46;1467;82287"
"""313260 ITAMARATI DE MINAS"";1543;179;-;1290;3012"
"""313270 ITAMBACURI"";3;20015;40;2587;22645"
"""313280 ITAMBE DO MATO DENTRO"";-;1512;-;1444;2956"
"""313300 ITAMONTE"";12;1525;-;1723;3260"
"""313310 ITANHANDU"";2643;34623;154;5139;42559"
"""313320 ITANHOMI"";-;4814;-;876;5690"
"""313330 ITAOBIM"";5571;12580;2259;992;21402"
"""313340 ITAPAGIPE"";10412;11546;-;3826;25784"
"""313350 ITAPECERICA"";2126;34286;-;2678;39090"
"""313360 ITAPEVA"";2724;6173;-;344;9241"
"""313370 ITATIAIUCU"";14626;22973;-;1024;38623"
"""313375 ITAU DE MINAS"";18233;13920;-;1704;33857"
"""313380 ITAUNA"";6107;55076;3302;1950;66435"
"""313400 ITINGA"";-;2834;-;3163;5997"
"""313420 ITUIUTABA"";119862;80107;176778;8537;385284"
"""313430 ITUMIRIM"";-;14;-;-;14"
"""313440 ITURAMA"";16544;25065;202;7510;49321"
"""313450 ITUTINGA"";5173;865;-;22;6060"
"""313460 JABOTICATUBAS"";20203;33063;-;2155;55421"
"""313470 JACINTO"";2556;6078;117;6780;15531"
"""313500 JAGUARACU"";-;206;-;931;1137"
"""313505 JAIBA"";85;19930;-;130;20145"
"""313510 JANAUBA"";769;99567;6262;5592;112190"
"""313520 JANUARIA"";60880;50728;181977;4952;298537"
"""313530 JAPARAIBA"";150;2186;-;1261;3597"
"""313535 JAPONVAR"";1986;3121;-;520;5627"
"""313540 JECEABA"";-;10318;-;107;10425"
"""313545 JENIPAPO DE MINAS"";1711;4829;-;2119;8659"
"""313550 JEQUERI"";6891;9103;-;2036;18030"
"""313560 JEQUITAI"";-;957;-;1926;2883"
"""313570 JEQUITIBA"";1174;3969;-;709;5852"
"""313580 JEQUITINHONHA"";345;14903;-;5663;20911"
"""313590 JESUANIA"";92;1477;-;707;2276"
"""313600 JOAIMA"";20;5135;-;2502;7657"
"""313610 JOANESIA"";984;408;-;68;1460"
"""313620 JOAO MONLEVADE"";929;72474;3122;7745;84270"
"""313630 JOAO PINHEIRO"";18989;39760;738;14430;73917"
"""313640 JOAQUIM FELICIO"";-;1001;-;1439;2440"
"""313650 JORDANIA"";2248;2240;-;61;4549"
"""313652 JOSE GONCALVES DE MINAS"";244;20;-;1946;2210"
"""313657 JOSENOPOLIS"";1599;3167;-;31;4797"
"""313665 JUATUBA"";4054;31539;50;373;36016"
"""313670 JUIZ DE FORA"";29259;593943;539669;42196;1205067"
"""313680 JURAMENTO"";-;593;-;282;875"
"""313695 JUVENILIA"";70;15;-;1688;1773"
"""313700 LADAINHA"";31;2568;-;1033;3632"
"""313710 LAGAMAR"";109;5291;-;1949;7349"
"""313720 LAGOA DA PRATA"";6309;55442;79;12282;74112"
"""313730 LAGOA DOS PATOS"";380;79;-;454;913"
"""313740 LAGOA DOURADA"";-;40;-;-;40"
"""313750 LAGOA FORMOSA"";4502;22750;662;3033;30947"
"""313753 LAGOA GRANDE"";2774;9360;-;497;12631"
"""313770 LAJINHA"";5405;14124;-;2968;22497"
"""313780 LAMBARI"";3260;13425;-;8618;25303"
"""313800 LARANJAL"";-;27;-;-;27"
"""313810 LASSANCE"";66;3760;-;1679;5505"
"""313820 LAVRAS"";9554;103481;2682;5457;121174"
"""313830 LEANDRO FERREIRA"";-;572;-;-;572"
"""313840 LEOPOLDINA"";4262;47248;182609;2619;236738"
"""313850 LIBERDADE"";23;3481;-;635;4139"
"""313860 LIMA DUARTE"";20275;3675;-;2400;26350"
"""313862 LIMEIRA DO OESTE"";8965;3101;-;1197;13263"
"""313865 LONTRA"";2373;3479;-;307;6159"
"""313867 LUISBURGO"";-;3702;-;1165;4867"
"""313870 LUMINARIAS"";2812;1534;-;1858;6204"
"""313880 LUZ"";-;9802;17;7713;17532"
"""313890 MACHACALIS"";522;5997;-;1982;8501"
"""313900 MACHADO"";13;26394;123;3744;30274"
"""313910 MADRE DE DEUS DE MINAS"";2487;4423;-;1463;8373"
"""313920 MALACACHETA"";7;4900;-;892;5799"
"""313925 MAMONAS"";83;1355;-;1681;3119"
"""313930 MANGA"";28;12965;-;1571;14564"
"""313940 MANHUACU"";-;2245;43;-;2288"
"""313950 MANHUMIRIM"";5249;30108;250398;4119;289874"
"""313960 MANTENA"";1895;29810;257;8196;40158"
"""313970 MARAVILHAS"";1114;1521;-;736;3371"
"""313980 MAR DE ESPANHA"";-;4043;-;3533;7576"
"""313990 MARIA DA FE"";-;5638;-;322;5960"
"""314000 MARIANA"";20858;46897;2289;36;70080"
"""314010 MARILAC"";-;768;-;1197;1965"
"""314015 MARIO CAMPOS"";-;8067;-;2218;10285"
"""314020 MARIPA DE MINAS"";1983;353;-;997;3333"
"""314050 MARTINHO CAMPOS"";-;6390;-;4109;10499"
"""314053 MARTINS SOARES"";467;-;-;-;467"
"""314055 MATA VERDE"";1700;5095;-;5268;12063"
"""314060 MATERLANDIA"";-;2270;-;1298;3568"
"""314070 MATEUS LEME"";75225;24796;1;3627;103649"
"""314080 MATIAS BARBOSA"";3471;2628;-;399;6498"
"""314085 MATIAS CARDOSO"";142;3756;-;6171;10069"
