"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""260080 ALTINHO"";51364;129909;-;30696;211969"
"""260090 AMARAJI"";77761;143313;-;7444;228518"
"""260100 ANGELIM"";26649;60120;-;189;86958"
"""260105 ARACOIABA"";65917;264258;-;4603;334778"
"""260110 ARARIPINA"";2837;385465;26827;237831;652960"
"""260120 ARCOVERDE"";166022;1129845;83235;10670;1389772"
"""260130 BARRA DE GUABIRABA"";59550;75515;-;2465;137530"
"""260140 BARREIROS"";100073;239957;-;19595;359625"
"""260150 BELEM DE MARIA"";184950;20298;-;346;205594"
"""260160 BELEM DO SAO FRANCISCO"";9517;35920;-;8956;54393"
"""260170 BELO JARDIM"";408607;673262;141;28713;1110723"
"""260180 BETANIA"";22674;17004;-;697;40375"
"""260190 BEZERROS"";113436;592931;364;2123;708854"
"""260200 BODOCO"";79279;391512;-;69423;540214"
"""260210 BOM CONSELHO"";141445;619635;-;5326;766406"
"""260220 BOM JARDIM"";185264;334559;-;9119;528942"
"""260230 BONITO"";150962;284137;-;25257;460356"
"""260240 BREJAO"";76679;89708;-;5887;172274"
"""260250 BREJINHO"";232;94291;-;11828;106351"
"""260260 BREJO DA MADRE DE DEUS"";258021;481099;13;159872;899005"
"""260270 BUENOS AIRES"";12227;63726;-;1231;77184"
"""260280 BUIQUE"";129236;177553;-;13018;319807"
"""260290 CABO DE SANTO AGOSTINHO"";163922;3297825;57205;1573;3520525"
"""260300 CABROBO"";21671;166040;394;5013;193118"
"""260310 CACHOEIRINHA"";83538;150581;-;9227;243346"
"""260320 CAETES"";20409;104891;-;3506;128806"
"""260330 CALCADO"";1679;67161;-;4077;72917"
"""260340 CALUMBI"";5397;47397;1;385;53180"
"""260345 CAMARAGIBE"";176849;1725190;-;2597;1904636"
"""260350 CAMOCIM DE SAO FELIX"";85370;154405;-;950;240725"
"""260360 CAMUTANGA"";13802;62778;-;3444;80024"
"""260370 CANHOTINHO"";15617;104257;74;838;120786"
"""260380 CAPOEIRAS"";40988;216974;-;2866;260828"
"""260390 CARNAIBA"";35458;292690;-;43975;372123"
"""260392 CARNAUBEIRA DA PENHA"";23939;44612;-;7982;76533"
"""260400 CARPINA"";95433;838474;104571;8866;1047344"
"""260410 CARUARU"";2129637;4999701;195205;210847;7535390"
"""260415 CASINHAS"";18204;153407;-;6975;178586"
"""260420 CATENDE"";75595;338751;-;1226;415572"
"""260430 CEDRO"";12510;22951;-;13981;49442"
"""260440 CHA DE ALEGRIA"";19497;64704;-;2006;86207"
"""260450 CHA GRANDE"";57246;178043;-;17284;252573"
"""260460 CONDADO"";27898;106378;-;23180;157456"
"""260470 CORRENTES"";20794;43837;-;-;64631"
"""260480 CORTES"";2253;73878;-;2329;78460"
"""260490 CUMARU"";24595;59471;-;3903;87969"
"""260500 CUPIRA"";147425;223823;-;1377;372625"
"""260510 CUSTODIA"";111432;251408;2;66596;429438"
"""260515 DORMENTES"";41827;215396;268;44316;301807"
"""260520 ESCADA"";36425;339975;304;17760;394464"
"""260530 EXU"";27249;109710;-;408;137367"
"""260540 FEIRA NOVA"";9166;143338;-;1254;153758"
"""260545 FERNANDO DE NORONHA"";26102;95510;1;4239;125852"
"""260550 FERREIROS"";35362;38065;-;3237;76664"
"""260560 FLORES"";9394;104153;14;24727;138288"
"""260570 FLORESTA"";32378;121477;-;3083;156938"
"""260580 FREI MIGUELINHO"";11952;96837;-;1263;110052"
"""260590 GAMELEIRA"";97402;92030;-;2435;191867"
"""260600 GARANHUNS"";539520;3173520;75612;6167;3794819"
"""260610 GLORIA DO GOITA"";55780;151600;-;2821;210201"
"""260620 GOIANA"";111310;1248370;1951;13032;1374663"
"""260630 GRANITO"";13938;38942;-;9756;62636"
"""260640 GRAVATA"";199033;592604;358;17761;809756"
"""260650 IATI"";74311;102449;-;4635;181395"
"""260660 IBIMIRIM"";59134;72666;-;965;132765"
"""260670 IBIRAJUBA"";14568;29238;-;553;44359"
"""260680 IGARASSU"";954784;1385588;-;2932;2343304"
"""260690 IGUARACY"";11478;76426;8;41411;129323"
"""260700 INAJA"";55236;134256;-;648;190140"
"""260710 INGAZEIRA"";13901;51380;1;29735;95017"
"""260720 IPOJUCA"";1098108;1950623;-;3228;3051959"
"""260730 IPUBI"";11854;10633;-;735;23222"
"""260740 ITACURUBA"";9880;48880;-;22080;80840"
"""260750 ITAIBA"";57032;122385;-;1297;180714"
"""260760 ILHA DE ITAMARACA"";119884;122913;-;1810;244607"
"""260765 ITAMBE"";18966;258088;-;197;277251"
"""260770 ITAPETIM"";32951;112816;-;37323;183090"
"""260775 ITAPISSUMA"";68552;257577;2336;1705;330170"
"""260780 ITAQUITINGA"";23293;118132;-;3697;145122"
"""260790 JABOATAO DOS GUARARAPES"";1846951;5077569;71454;20011;7015985"
"""260795 JAQUEIRA"";58233;60717;-;12324;131274"
"""260800 JATAUBA"";124049;132558;1;12398;269006"
"""260805 JATOBA"";29977;124165;-;676;154818"
"""260810 JOAO ALFREDO"";34108;155109;-;9390;198607"
"""260820 JOAQUIM NABUCO"";3011;21041;-;1159;25211"
"""260825 JUCATI"";23906;70944;-;583;95433"
"""260830 JUPI"";10770;48069;-;632;59471"
"""260840 JUREMA"";34944;85515;-;-;120459"
"""260845 LAGOA DO CARRO"";41697;126867;-;1972;170536"
"""260850 LAGOA DE ITAENGA"";27362;158852;-;4065;190279"
"""260860 LAGOA DO OURO"";28535;89409;1023;634;119601"
"""260870 LAGOA DOS GATOS"";46271;50235;-;414;96920"
"""260875 LAGOA GRANDE"";32550;56774;-;303;89627"
"""260880 LAJEDO"";113988;235169;1;925;350083"
"""260890 LIMOEIRO"";128780;1212800;367;8791;1350738"
"""260900 MACAPARANA"";31515;156487;-;4674;192676"
"""260910 MACHADOS"";47291;123069;-;5420;175780"
"""260915 MANARI"";52951;91356;-;4583;148890"
"""260920 MARAIAL"";20835;68161;-;4636;93632"
"""260930 MIRANDIBA"";50413;69278;-;23676;143367"
"""260940 MORENO"";130981;626171;88;2746;759986"
"""260950 NAZARE DA MATA"";183225;473250;-;3325;659800"
"""260960 OLINDA"";377750;3036437;19223;7826;3441236"
"""260970 OROBO"";49876;142053;-;460;192389"
"""260980 OROCO"";23632;38887;-;40265;102784"
"""260990 OURICURI"";14450;349519;10060;54162;428191"
"""261000 PALMARES"";27287;1010491;55972;2904;1096654"
"""261010 PALMEIRINA"";11324;39400;-;68;50792"
"""261020 PANELAS"";68160;137792;-;8999;214951"
"""261030 PARANATAMA"";21681;124178;-;489;146348"
"""261040 PARNAMIRIM"";54976;79176;-;61009;195161"
"""261050 PASSIRA"";2045;103735;-;4390;110170"
"""261060 PAUDALHO"";210181;812993;1085;2662;1026921"
"""261070 PAULISTA"";775087;2177743;51344;12421;3016595"
"""261080 PEDRA"";31899;78263;-;32191;142353"
"""261090 PESQUEIRA"";180415;586284;602;70213;837514"
"""261100 PETROLANDIA"";119533;356304;344;184466;660647"
"""261110 PETROLINA"";1057828;2855830;75409;811863;4800930"
"""261120 POCAO"";77246;121368;-;7518;206132"
"""261130 POMBOS"";61543;110389;-;2581;174513"
"""261140 PRIMAVERA"";45033;84482;30;8622;138167"
"""261150 QUIPAPA"";49025;78093;-;1984;129102"
"""261153 QUIXABA"";29908;70002;-;53719;153629"
"""261160 RECIFE"";1795671;37437157;42537696;1093205;82863729"
"""261170 RIACHO DAS ALMAS"";91351;152096;-;25788;269235"
"""261180 RIBEIRAO"";35584;127424;-;421;163429"
"""261190 RIO FORMOSO"";67247;108637;-;1710;177594"
"""261200 SAIRE"";34682;60265;-;4545;99492"
"""261210 SALGADINHO"";4795;7502;-;4556;16853"
"""261220 SALGUEIRO"";14512;756596;26855;26747;824710"
"""261230 SALOA"";19464;100029;14;2654;122161"
"""261240 SANHARO"";101876;153785;-;9456;265117"
"""261245 SANTA CRUZ"";2282;113628;358;47076;163344"
"""261247 SANTA CRUZ DA BAIXA VERDE"";8980;46454;-;5397;60831"
"""261250 SANTA CRUZ DO CAPIBARIBE"";396069;785025;853;21638;1203585"
"""261255 SANTA FILOMENA"";9607;41042;2;177;50828"
"""261260 SANTA MARIA DA BOA VISTA"";100831;258702;-;98405;457938"
"""261270 SANTA MARIA DO CAMBUCA"";44830;83187;-;4855;132872"
"""261280 SANTA TEREZINHA"";27810;51780;-;10851;90441"
"""261290 SAO BENEDITO DO SUL"";12288;33363;-;1351;47002"
"""261300 SAO BENTO DO UNA"";56972;430003;-;29819;516794"
"""261310 SAO CAITANO"";162896;295196;-;16896;474988"
"""261320 SAO JOAO"";48386;191705;-;587;240678"
"""261330 SAO JOAQUIM DO MONTE"";101360;190482;-;11352;303194"
"""261340 SAO JOSE DA COROA GRANDE"";64593;164163;1;6329;235086"
"""261350 SAO JOSE DO BELMONTE"";25870;83576;-;35350;144796"
"""261360 SAO JOSE DO EGITO"";40092;198272;-;122526;360890"
"""261370 SAO LOURENCO DA MATA"";165056;961162;2;3018;1129238"
"""261380 SAO VICENTE FERRER"";40814;103083;-;3688;147585"
"""261390 SERRA TALHADA"";93263;1828562;30941;44902;1997668"
"""261400 SERRITA"";34561;30726;-;1479;66766"
"""261410 SERTANIA"";52541;185454;-;129361;367356"
"""261420 SIRINHAEM"";59466;149580;-;992;210038"
"""261430 MOREILANDIA"";30848;123477;-;12962;167287"
"""261440 SOLIDAO"";45496;75401;-;728;121625"
"""261450 SURUBIM"";18892;639008;2330;31461;691691"
"""261460 TABIRA"";67970;252221;-;107148;427339"
"""261470 TACAIMBO"";29907;41381;-;3605;74893"
"""261480 TACARATU"";33192;207933;-;88901;330026"
"""261485 TAMANDARE"";106897;204245;-;6934;318076"
"""261500 TAQUARITINGA DO NORTE"";27911;36577;-;8071;72559"
"""261510 TEREZINHA"";35434;53757;-;2632;91823"
"""261520 TERRA NOVA"";36510;21861;-;3385;61756"
"""261530 TIMBAUBA"";132451;326212;51;7229;465943"
"""261540 TORITAMA"";45217;227568;7;161433;434225"
"""261550 TRACUNHAEM"";32796;47853;-;5192;85841"
"""261560 TRINDADE"";8171;90132;-;97525;195828"
"""261570 TRIUNFO"";28684;112191;-;8465;149340"
"""261580 TUPANATINGA"";59278;139242;-;2435;200955"
"""261590 TUPARETAMA"";1113;108796;-;24568;134477"
"""261600 VENTUROSA"";194228;290927;55;14687;499897"
"""261610 VERDEJANTE"";21324;3651;-;7564;32539"
"""261618 VERTENTE DO LERIO"";52073;14456;-;2108;68637"
"""261620 VERTENTES"";12331;224537;-;8680;245548"
"""261630 VICENCIA"";2401;74931;-;2210;79542"
"""261640 VITORIA DE SANTO ANTAO"";56867;1562667;64265;14271;1698070"
"""261650 XEXEU"";40;116651;-;2918;119609"
"""270010 AGUA BRANCA"";38519;194375;-;4126;237020"
"""270020 ANADIA"";33659;58318;-;1241;93218"
"""270030 ARAPIRACA"";969256;3550691;271900;126137;4917984"
"""270040 ATALAIA"";201880;247216;772;26254;476122"
"""270050 BARRA DE SANTO ANTONIO"";74940;95752;-;543;171235"
"""270060 BARRA DE SAO MIGUEL"";29951;139512;-;759;170222"
"""270070 BATALHA"";55420;111383;-;12157;178960"
"""270080 BELEM"";-;3229;-;1491;4720"
"""270090 BELO MONTE"";24861;9692;-;1192;35745"
"""270100 BOCA DA MATA"";32918;81628;-;25453;139999"
"""270110 BRANQUINHA"";21734;43731;-;1797;67262"
"""270120 CACIMBINHAS"";119253;19828;-;4628;143709"
"""270130 CAJUEIRO"";90342;149117;-;11938;251397"
"""270135 CAMPESTRE"";13359;12286;-;419;26064"
"""270140 CAMPO ALEGRE"";173400;485874;-;4225;663499"
"""270150 CAMPO GRANDE"";16894;1748;-;884;19526"
"""270160 CANAPI"";33067;51970;-;10396;95433"
"""270170 CAPELA"";75003;206423;550;5933;287909"
"""270180 CARNEIROS"";29775;11182;-;10660;51617"
"""270190 CHA PRETA"";30568;27237;-;1657;59462"
"""270200 COITE DO NOIA"";47803;28793;-;386;76982"
"""270210 COLONIA LEOPOLDINA"";1201;124246;-;17791;143238"
"""270220 COQUEIRO SECO"";16402;35360;-;690;52452"
"""270230 CORURIPE"";248439;701306;811;34088;984644"
"""270235 CRAIBAS"";100421;124836;-;5280;230537"
"""270240 DELMIRO GOUVEIA"";23784;889477;12721;24149;950131"
"""270250 DOIS RIACHOS"";38219;38129;-;6531;82879"
"""270255 ESTRELA DE ALAGOAS"";165;1382;-;1646;3193"
"""270260 FEIRA GRANDE"";49886;162637;-;898;213421"
"""270270 FELIZ DESERTO"";-;19287;-;3885;23172"
"""270280 FLEXEIRAS"";40620;60558;-;4334;105512"
"""270290 GIRAU DO PONCIANO"";96890;132497;-;1346;230733"
"""270300 IBATEGUARA"";69027;57983;-;14795;141805"
"""270310 IGACI"";45889;99743;-;1562;147194"
"""270320 IGREJA NOVA"";57065;118651;-;1355;177071"
"""270330 INHAPI"";19647;171385;-;20344;211376"
"""270340 JACARE DOS HOMENS"";735;25783;-;3280;29798"
"""270350 JACUIPE"";14203;2112;-;1049;17364"
"""270360 JAPARATINGA"";39819;32953;-;4066;76838"
"""270370 JARAMATAIA"";10953;49526;-;1217;61696"
"""270375 JEQUIA DA PRAIA"";16665;67887;-;6970;91522"
"""270380 JOAQUIM GOMES"";26819;129627;-;8668;165114"
"""270390 JUNDIA"";12236;12436;-;154;24826"
"""270400 JUNQUEIRO"";36578;259150;-;814;296542"
"""270410 LAGOA DA CANOA"";76678;177950;-;863;255491"
"""270420 LIMOEIRO DE ANADIA"";44615;88830;-;2718;136163"
"""270430 MACEIO"";840775;14321748;13404673;202689;28769885"
"""270440 MAJOR ISIDORO"";41787;53387;-;8007;103181"
"""270450 MARAGOGI"";110733;160966;-;16244;287943"
"""270460 MARAVILHA"";49033;37559;-;11042;97634"
"""270470 MARECHAL DEODORO"";112770;419026;-;3763;535559"
"""270480 MARIBONDO"";14817;155864;-;861;171542"
"""270490 MAR VERMELHO"";18378;19191;-;434;38003"
"""270500 MATA GRANDE"";29139;73844;-;29618;132601"
"""270510 MATRIZ DE CAMARAGIBE"";1483;128397;-;21153;151033"
"""270520 MESSIAS"";72755;189566;-;928;263249"
"""270530 MINADOR DO NEGRAO"";7852;2662;-;3095;13609"
"""270540 MONTEIROPOLIS"";1116;34510;-;4560;40186"
"""270550 MURICI"";47032;551936;-;29590;628558"
"""270560 NOVO LINO"";54402;48100;-;1311;103813"
"""270570 OLHO D'AGUA DAS FLORES"";144757;200406;-;10294;355457"
"""270580 OLHO D'AGUA DO CASADO"";438;1329;-;10485;12252"
"""270590 OLHO D'AGUA GRANDE"";13245;540;-;180;13965"
"""270600 OLIVENCA"";76;1561;-;10672;12309"
"""270610 OURO BRANCO"";26109;35768;-;10949;72826"
"""270620 PALESTINA"";13;1755;-;294;2062"
"""270630 PALMEIRA DOS INDIOS"";133152;553453;26196;5531;718332"
"""270640 PAO DE ACUCAR"";46639;259839;-;5400;311878"
"""270642 PARICONHA"";53230;13974;-;3583;70787"
"""270644 PARIPUEIRA"";81595;107270;-;685;189550"
"""270650 PASSO DE CAMARAGIBE"";79281;99323;-;11819;190423"
"""270660 PAULO JACINTO"";37391;91977;-;10404;139772"
"""270670 PENEDO"";65070;1153363;11105;143923;1373461"
"""270680 PIACABUCU"";8258;15964;-;4874;29096"
"""270690 PILAR"";165813;572789;-;1751;740353"
"""270710 PIRANHAS"";1943;354494;-;37982;394419"
"""270720 POCO DAS TRINCHEIRAS"";480;38335;-;4936;43751"
"""270730 PORTO CALVO"";85523;625121;12809;22348;745801"
"""270740 PORTO DE PEDRAS"";32179;51754;-;1959;85892"
"""270750 PORTO REAL DO COLEGIO"";83770;92190;-;13440;189400"
"""270760 QUEBRANGULO"";60763;96476;-;4890;162129"
"""270770 RIO LARGO"";239512;952495;-;9694;1201701"
"""270780 ROTEIRO"";13371;9572;-;1121;24064"
"""270790 SANTA LUZIA DO NORTE"";63620;14694;-;357;78671"
"""270800 SANTANA DO IPANEMA"";33653;866329;2062;159363;1061407"
"""270810 SANTANA DO MUNDAU"";26161;29534;-;4463;60158"
"""270820 SAO BRAS"";37357;12828;-;477;50662"
"""270830 SAO JOSE DA LAJE"";7812;156008;-;27654;191474"
"""270840 SAO JOSE DA TAPERA"";144329;314531;-;23398;482258"
"""270850 SAO LUIS DO QUITUNDE"";1114;125808;-;4196;131118"
"""270860 SAO MIGUEL DOS CAMPOS"";97480;1189137;32848;4300;1323765"
"""270870 SAO MIGUEL DOS MILAGRES"";20599;47636;-;6832;75067"
"""270880 SAO SEBASTIAO"";20545;45368;-;1037;66950"
"""270890 SATUBA"";2095;38749;-;426;41270"
"""270895 SENADOR RUI PALMEIRA"";41888;72910;-;14933;129731"
"""270900 TANQUE D'ARCA"";30;3140;-;316;3486"
"""270910 TAQUARANA"";103619;145532;-;172;249323"
"""270915 TEOTONIO VILELA"";116678;424372;986;3808;545844"
"""270920 TRAIPU"";81864;130162;-;9677;221703"
"""270930 UNIAO DOS PALMARES"";12777;689934;445;66742;769898"
"""270940 VICOSA"";105568;278570;-;11348;395486"
"""280010 AMPARO DE SAO FRANCISCO"";3572;3076;-;75;6723"
"""280020 AQUIDABA"";-;52404;-;15809;68213"
"""280030 ARACAJU"";323537;10068272;6758578;454590;17604977"
"""280040 ARAUA"";25529;41559;-;1107;68195"
"""280050 AREIA BRANCA"";75200;43804;-;1227;120231"
"""280060 BARRA DOS COQUEIROS"";83613;172043;-;1931;257587"
"""280067 BOQUIM"";18550;297169;-;4996;320715"
"""280100 CAMPO DO BRITO"";38740;51256;-;4982;94978"
"""280110 CANHOBA"";79;1074;-;113;1266"
"""280120 CANINDE DE SAO FRANCISCO"";8154;161344;572;4526;174596"
"""280130 CAPELA"";11742;94089;-;1071;106902"
"""280140 CARIRA"";34980;135009;-;760;170749"
"""280150 CARMOPOLIS"";335;6792;-;370;7497"
"""280160 CEDRO DE SAO JOAO"";1891;19225;-;218;21334"
"""280170 CRISTINAPOLIS"";29689;39707;-;1575;70971"
"""280190 CUMBE"";78;4863;-;103;5044"
"""280200 DIVINA PASTORA"";33575;-;-;313;33888"
"""280210 ESTANCIA"";638304;975577;25142;37025;1676048"
"""280220 FEIRA NOVA"";185;-;-;-;185"
"""280230 FREI PAULO"";4357;107455;4;4816;116632"
"""280240 GARARU"";2381;-;-;-;2381"
"""280250 GENERAL MAYNARD"";29;-;-;39;68"
"""280260 GRACHO CARDOSO"";14068;-;-;-;14068"
"""280270 ILHA DAS FLORES"";30;372;-;5456;5858"
"""280280 INDIAROBA"";19168;94340;-;341;113849"
"""280290 ITABAIANA"";14006;2126155;35767;6839;2182767"
"""280300 ITABAIANINHA"";52062;337788;-;8642;398492"
"""280310 ITABI"";420;-;-;2115;2535"
"""280320 ITAPORANGA D'AJUDA"";45419;242722;-;323;288464"
"""280330 JAPARATUBA"";22268;68465;-;587;91320"
"""280340 JAPOATA"";11;18001;186;7706;25904"
"""280350 LAGARTO"";200666;995565;23658;23625;1243514"
"""280360 LARANJEIRAS"";33203;38975;-;-;72178"
"""280370 MACAMBIRA"";38249;10716;-;4748;53713"
"""280380 MALHADA DOS BOIS"";24;249;-;90;363"
"""280390 MALHADOR"";393;1155;-;1182;2730"
"""280400 MARUIM"";20445;88361;-;899;109705"
"""280410 MOITA BONITA"";1980;19026;-;742;21748"
"""280420 MONTE ALEGRE DE SERGIPE"";91327;364;-;3380;95071"
"""280430 MURIBECA"";309;268;-;1032;1609"
"""280440 NEOPOLIS"";48753;77067;-;1358;127178"
"""280445 NOSSA SENHORA APARECIDA"";-;8685;-;1169;9854"
"""280450 NOSSA SENHORA DA GLORIA"";12111;711499;-;1839;725449"
"""280460 NOSSA SENHORA DAS DORES"";33512;102496;-;685;136693"
"""280470 NOSSA SENHORA DE LOURDES"";-;814;-;2608;3422"
"""280480 NOSSA SENHORA DO SOCORRO"";160437;1291238;1727;5648;1459050"
"""280490 PACATUBA"";-;1583;-;3352;4935"
"""280500 PEDRA MOLE"";9301;2250;-;213;11764"
"""280510 PEDRINHAS"";35;6913;-;456;7404"
"""280520 PINHAO"";8340;5406;-;341;14087"
"""280530 PIRAMBU"";616957;8742;-;421;626120"
"""280540 POCO REDONDO"";15958;71058;-;2928;89944"
"""280550 POCO VERDE"";3886;88629;-;3415;95930"
"""280560 PORTO DA FOLHA"";3773;44896;-;1421;50090"
"""280570 PROPRIA"";3173;532476;497;125;536271"
"""280580 RIACHAO DO DANTAS"";23131;67685;-;572;91388"
"""280590 RIACHUELO"";1010;18626;-;294;19930"
"""280600 RIBEIROPOLIS"";17213;109652;-;599;127464"
"""280610 ROSARIO DO CATETE"";3112;39348;-;391;42851"
"""280620 SALGADO"";617;52903;-;6040;59560"
"""280630 SANTA LUZIA DO ITANHY"";-;1682;-;3288;4970"
"""280640 SANTANA DO SAO FRANCISCO"";32084;1048;-;2033;35165"
"""280650 SANTA ROSA DE LIMA"";-;-;-;309;309"
"""280660 SANTO AMARO DAS BROTAS"";-;8055;-;-;8055"
"""280670 SAO CRISTOVAO"";7760;383825;-;3491;395076"
"""280680 SAO DOMINGOS"";5502;3442;-;705;9649"
"""280690 SAO FRANCISCO"";334;285;-;211;830"
"""280700 SAO MIGUEL DO ALEIXO"";1891;-;-;127;2018"
"""280710 SIMAO DIAS"";15850;321278;-;1750;338878"
"""280720 SIRIRI"";3639;3575;-;489;7703"
"""280730 TELHA"";211;-;-;203;414"
"""280740 TOBIAS BARRETO"";66221;361669;-;45577;473467"
"""280750 TOMAR DO GERU"";15974;65593;-;10451;92018"
"""280760 UMBAUBA"";-;40772;-;9835;50607"
"""290010 ABAIRA"";182;3984;-;5080;9246"
"""290020 ABARE"";16162;62310;-;17330;95802"
"""290030 ACAJUTIBA"";111692;4554;-;6356;122602"
"""290035 ADUSTINA"";41895;100330;-;12609;154834"
"""290040 AGUA FRIA"";6110;20651;-;6661;33422"
"""290050 ERICO CARDOSO"";-;2567;-;1279;3846"
"""290060 AIQUARA"";86;689;-;1225;2000"
"""290070 ALAGOINHAS"";90244;1593426;1102577;63661;2849908"
"""290080 ALCOBACA"";11474;67746;-;10738;89958"
"""290090 ALMADINA"";7410;389;-;257;8056"
"""290100 AMARGOSA"";70395;423649;542167;39927;1076138"
"""290110 AMELIA RODRIGUES"";7570;127279;-;5099;139948"
"""290115 AMERICA DOURADA"";71634;101655;6;47929;221224"
"""290120 ANAGE"";14416;57568;-;11835;83819"
"""290130 ANDARAI"";91948;43847;-;7688;143483"
"""290135 ANDORINHA"";293491;27727;-;23440;344658"
"""290140 ANGICAL"";2291;34908;-;3092;40291"
"""290150 ANGUERA"";-;5892;-;895;6787"
"""290160 ANTAS"";1859;278203;22;431;280515"
"""290170 ANTONIO CARDOSO"";-;44594;-;2533;47127"
"""290180 ANTONIO GONCALVES"";15394;7536;-;2681;25611"
"""290190 APORA"";2912;2909;-;4983;10804"
"""290195 APUAREMA"";7994;488;-;3119;11601"
"""290200 ARACATU"";1255;22015;-;6505;29775"
"""290205 ARACAS"";480;31709;-;544;32733"
"""290210 ARACI"";405808;303700;-;57917;767425"
"""290220 ARAMARI"";498;16916;-;2984;20398"
"""290225 ARATACA"";-;231;-;818;1049"
"""290230 ARATUIPE"";1103;7953;-;1767;10823"
"""290240 AURELINO LEAL"";132;230795;-;7126;238053"
"""290250 BAIANOPOLIS"";66339;16335;-;1515;84189"
"""290260 BAIXA GRANDE"";6991;21948;-;9632;38571"
"""290265 BANZAE"";38412;51743;-;25787;115942"
"""290270 BARRA"";7672;255582;-;20469;283723"
"""290280 BARRA DA ESTIVA"";26739;69121;-;8878;104738"
"""290290 BARRA DO CHOCA"";430109;380520;-;30509;841138"
"""290300 BARRA DO MENDES"";27437;77399;4;24501;129341"
"""290310 BARRA DO ROCHA"";197;28449;-;1232;29878"
"""290320 BARREIRAS"";841732;2696991;1803709;441950;5784382"
"""290323 BARRO ALTO"";75004;38750;90;18917;132761"
"""290327 BARROCAS"";37798;20512;-;5517;63827"
"""290330 BARRO PRETO"";28189;70586;-;3212;101987"
"""290340 BELMONTE"";1084;34382;-;11549;47015"
"""290350 BELO CAMPO"";88495;178010;-;35588;302093"
"""290360 BIRITINGA"";34416;2867;-;291;37574"
"""290370 BOA NOVA"";793;-;-;2255;3048"
"""290380 BOA VISTA DO TUPIM"";1542;10636;-;8400;20578"
"""290390 BOM JESUS DA LAPA"";109808;647669;16140;201487;975104"
"""290395 BOM JESUS DA SERRA"";2632;16845;-;2803;22280"
"""290400 BONINAL"";520;59011;22;5836;65389"
"""290405 BONITO"";60914;104704;-;55964;221582"
"""290410 BOQUIRA"";849;88894;470041;19865;579649"
"""290420 BOTUPORA"";44942;51383;-;1773;98098"
"""290430 BREJOES"";2;13555;-;2986;16543"
"""290440 BREJOLANDIA"";1149;24487;-;6971;32607"
"""290450 BROTAS DE MACAUBAS"";44719;37956;-;7394;90069"
"""290460 BRUMADO"";11985;797140;1099366;205060;2113551"
"""290470 BUERAREMA"";23785;1308;-;3414;28507"
"""290475 BURITIRAMA"";66829;34933;-;12047;113809"
"""290480 CAATIBA"";437;15213;-;2586;18236"
"""290485 CABACEIRAS DO PARAGUACU"";24899;77912;-;6892;109703"
"""290490 CACHOEIRA"";4078;161542;-;15240;180860"
"""290500 CACULE"";9724;87595;-;7282;104601"
"""290510 CAEM"";35566;34209;-;6181;75956"
"""290515 CAETANOS"";8868;-;-;1497;10365"
"""290520 CAETITE"";72042;457650;1479882;212716;2222290"
"""290530 CAFARNAUM"";118328;18219;-;9182;145729"
"""290540 CAIRU"";-;-;-;9546;9546"
"""290550 CALDEIRAO GRANDE"";16406;49626;-;24589;90621"
"""290560 CAMACAN"";907;416808;1281;17389;436385"
"""290570 CAMACARI"";1569350;2622539;57384;17072;4266345"
"""290580 CAMAMU"";22615;59956;-;11076;93647"
"""290590 CAMPO ALEGRE DE LOURDES"";600;52659;-;2524;55783"
"""290600 CAMPO FORMOSO"";1445;389539;3234;64017;458235"
"""290610 CANAPOLIS"";2552;33190;-;5089;40831"
"""290620 CANARANA"";62759;85802;-;30948;179509"
