"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""171420 NATIVIDADE"";-;85647,60;-;395711,37;-;481358,97"
"""171430 NAZARE"";-;-;-;29224,94;-;29224,94"
"""171488 NOVA OLINDA"";-;-;-;532578,55;-;532578,55"
"""171500 NOVA ROSALANDIA"";-;-;-;92768,37;-;92768,37"
"""171510 NOVO ACORDO"";-;-;-;1069,20;-;1069,20"
"""171515 NOVO ALEGRE"";-;-;-;184603,09;-;184603,09"
"""171525 NOVO JARDIM"";-;-;-;15906,95;-;15906,95"
"""171550 OLIVEIRA DE FATIMA"";-;-;-;22495,69;-;22495,69"
"""171575 PALMEIROPOLIS"";-;771,60;-;512188,19;-;512959,79"
"""171610 PARAISO DO TOCANTINS"";-;-;-;3679271,26;-;3679271,26"
"""171620 PARANA"";-;-;-;559967,71;-;559967,71"
"""171650 PEDRO AFONSO"";-;-;-;968560,47;-;968560,47"
"""171660 PEIXE"";-;-;-;457800,88;-;457800,88"
"""171665 PEQUIZEIRO"";-;-;-;321119,41;-;321119,41"
"""171670 COLMEIA"";-;-;-;294655,06;-;294655,06"
"""171700 PINDORAMA DO TOCANTINS"";-;48610,80;-;218944,16;-;267554,96"
"""171720 PIRAQUE"";-;-;-;6986,12;-;6986,12"
"""171750 PIUM"";-;-;-;262305,99;-;262305,99"
"""171780 PONTE ALTA DO BOM JESUS"";-;-;-;116329,35;-;116329,35"
"""171790 PONTE ALTA DO TOCANTINS"";-;-;-;134661,17;-;134661,17"
"""171800 PORTO ALEGRE DO TOCANTINS"";-;-;-;12900,00;-;12900,00"
"""171820 PORTO NACIONAL"";86279,17;75086,30;-;7037179,26;-;7198544,73"
"""171830 PRAIA NORTE"";-;-;-;104694,80;-;104694,80"
"""171840 PRESIDENTE KENNEDY"";-;-;-;138179,47;-;138179,47"
"""171845 PUGMIL"";-;-;-;116136,27;-;116136,27"
"""171850 RECURSOLANDIA"";-;-;-;54252,10;-;54252,10"
"""171855 RIACHINHO"";-;-;-;39545,09;-;39545,09"
"""171865 RIO DA CONCEICAO"";-;-;-;42428,42;-;42428,42"
"""171870 RIO DOS BOIS"";-;-;-;8755,00;-;8755,00"
"""171875 RIO SONO"";-;-;-;93793,98;-;93793,98"
"""171880 SAMPAIO"";-;-;-;35700,00;-;35700,00"
"""171884 SANDOLANDIA"";-;-;-;51239,72;-;51239,72"
"""171886 SANTA FE DO ARAGUAIA"";-;-;-;44251,45;-;44251,45"
"""171889 SANTA RITA DO TOCANTINS"";-;-;-;31644,51;-;31644,51"
"""171890 SANTA ROSA DO TOCANTINS"";-;-;-;40502,85;-;40502,85"
"""171900 SANTA TEREZA DO TOCANTINS"";-;-;-;43529,50;-;43529,50"
"""172000 SANTA TEREZINHA DO TOCANTINS"";-;-;-;61636,58;-;61636,58"
"""172010 SAO BENTO DO TOCANTINS"";-;-;-;31251,45;-;31251,45"
"""172020 SAO MIGUEL DO TOCANTINS"";-;-;-;91889,03;-;91889,03"
"""172025 SAO SALVADOR DO TOCANTINS"";-;-;-;97065,95;-;97065,95"
"""172030 SAO SEBASTIAO DO TOCANTINS"";-;-;-;50175,00;-;50175,00"
"""172049 SAO VALERIO"";-;-;-;81077,08;-;81077,08"
"""172065 SILVANOPOLIS"";-;-;-;192409,32;-;192409,32"
"""172080 SITIO NOVO DO TOCANTINS"";-;-;-;439332,99;-;439332,99"
"""172085 SUCUPIRA"";-;-;-;78998,03;-;78998,03"
"""172090 TAGUATINGA"";-;-;-;853111,80;-;853111,80"
"""172093 TAIPAS DO TOCANTINS"";-;-;-;14400,00;-;14400,00"
"""172097 TALISMA"";-;-;-;74681,04;-;74681,04"
"""172100 PALMAS"";929196,41;9320759,18;-;51064841,84;-;61314797,43"
"""172110 TOCANTINIA"";-;-;-;31631,00;-;31631,00"
"""172120 TOCANTINOPOLIS"";-;-;-;1296481,17;-;1296481,17"
"""172125 TUPIRAMA"";-;-;-;12183,00;-;12183,00"
"""172130 TUPIRATINS"";-;-;-;37350,00;-;37350,00"
"""172208 WANDERLANDIA"";-;-;-;60064,63;-;60064,63"
"""172210 XAMBIOA"";-;-;-;444023,65;-;444023,65"
"""210005 ACAILANDIA"";-;4860168,13;-;11166170,65;-;16026338,78"
"""210010 AFONSO CUNHA"";-;-;-;91798,20;-;91798,20"
"""210015 AGUA DOCE DO MARANHAO"";-;-;-;47505,22;-;47505,22"
"""210020 ALCANTARA"";-;-;-;290123,44;-;290123,44"
"""210030 ALDEIAS ALTAS"";-;-;49886,94;928049,80;-;977936,74"
"""210040 ALTAMIRA DO MARANHAO"";-;-;-;40483,33;-;40483,33"
"""210043 ALTO ALEGRE DO MARANHAO"";-;-;-;1660135,84;-;1660135,84"
"""210047 ALTO ALEGRE DO PINDARE"";-;238,59;-;4404182,73;-;4404421,32"
"""210050 ALTO PARNAIBA"";-;-;-;103350,36;-;103350,36"
"""210055 AMAPA DO MARANHAO"";-;-;-;357381,06;-;357381,06"
"""210060 AMARANTE DO MARANHAO"";-;-;-;1575154,82;-;1575154,82"
"""210070 ANAJATUBA"";-;-;-;1187865,40;-;1187865,40"
"""210080 ANAPURUS"";-;-;-;772984,65;-;772984,65"
"""210083 APICUM-ACU"";-;23316,75;-;1453595,19;-;1476911,94"
"""210087 ARAGUANA"";-;-;-;913096,67;-;913096,67"
"""210090 ARAIOSES"";-;-;-;813718,64;-;813718,64"
"""210095 ARAME"";-;-;-;958336,19;-;958336,19"
"""210100 ARARI"";-;-;-;1619679,80;-;1619679,80"
"""210110 AXIXA"";-;-;-;798187,04;-;798187,04"
"""210120 BACABAL"";-;13211721,66;-;21523808,17;-;34735529,83"
"""210125 BACABEIRA"";-;-;-;1427060,55;-;1427060,55"
"""210130 BACURI"";-;303,66;-;1024508,87;-;1024812,53"
"""210135 BACURITUBA"";-;-;-;56976,45;-;56976,45"
"""210140 BALSAS"";-;342590,40;-;8290526,40;-;8633116,80"
"""210150 BARAO DE GRAJAU"";-;-;-;606530,65;-;606530,65"
"""210160 BARRA DO CORDA"";-;3477,00;-;7374184,49;-;7377661,49"
"""210170 BARREIRINHAS"";-;2190,69;-;5824993,19;-;5827183,88"
"""210173 BELAGUA"";-;-;-;4573,60;-;4573,60"
"""210177 BELA VISTA DO MARANHAO"";-;-;-;827792,50;-;827792,50"
"""210180 BENEDITO LEITE"";-;-;-;324244,59;-;324244,59"
"""210190 BEQUIMAO"";-;-;-;321986,28;-;321986,28"
"""210193 BERNARDO DO MEARIM"";-;-;-;408639,10;-;408639,10"
"""210197 BOA VISTA DO GURUPI"";-;-;-;496552,60;-;496552,60"
"""210200 BOM JARDIM"";-;-;-;798564,83;-;798564,83"
"""210203 BOM JESUS DAS SELVAS"";-;-;-;1624683,39;-;1624683,39"
"""210207 BOM LUGAR"";-;-;-;81502,46;-;81502,46"
"""210210 BREJO"";-;-;-;964491,72;-;964491,72"
"""210215 BREJO DE AREIA"";-;-;-;14923,50;-;14923,50"
"""210220 BURITI"";-;-;-;1044662,85;-;1044662,85"
"""210230 BURITI BRAVO"";-;-;-;844188,26;-;844188,26"
"""210232 BURITICUPU"";-;-;-;2474204,86;-;2474204,86"
"""210235 BURITIRANA"";-;-;-;145124,11;-;145124,11"
"""210237 CACHOEIRA GRANDE"";-;-;-;378808,90;-;378808,90"
"""210240 CAJAPIO"";-;-;-;277750,31;-;277750,31"
"""210250 CAJARI"";-;-;-;551773,98;-;551773,98"
"""210255 CAMPESTRE DO MARANHAO"";-;-;-;711337,46;-;711337,46"
"""210260 CANDIDO MENDES"";-;-;-;374654,00;-;374654,00"
"""210270 CANTANHEDE"";-;-;-;1123811,33;-;1123811,33"
"""210275 CAPINZAL DO NORTE"";-;-;-;1561766,27;-;1561766,27"
"""210280 CAROLINA"";-;-;-;592929,83;-;592929,83"
"""210290 CARUTAPERA"";-;-;-;1209800,68;-;1209800,68"
"""210300 CAXIAS"";-;12224811,61;256826,00;27969687,89;6434,00;40457759,50"
"""210310 CEDRAL"";-;-;-;410868,62;-;410868,62"
"""210312 CENTRAL DO MARANHAO"";-;-;-;40038,13;-;40038,13"
"""210315 CENTRO DO GUILHERME"";-;-;-;982101,46;-;982101,46"
"""210317 CENTRO NOVO DO MARANHAO"";-;-;-;225285,96;-;225285,96"
"""210320 CHAPADINHA"";-;3984563,99;-;7265633,26;-;11250197,25"
"""210325 CIDELANDIA"";-;-;-;621699,07;-;621699,07"
"""210330 CODO"";-;5498692,61;-;6532010,43;-;12030703,04"
"""210340 COELHO NETO"";-;53937,57;-;2443607,40;-;2497544,97"
"""210350 COLINAS"";-;-;-;3768817,33;-;3768817,33"
"""210355 CONCEICAO DO LAGO-ACU"";-;46296,00;-;74277,00;-;120573,00"
"""210360 COROATA"";-;-;-;7647868,38;-;7647868,38"
"""210370 CURURUPU"";-;-;-;1636177,70;-;1636177,70"
"""210375 DAVINOPOLIS"";-;-;-;192058,12;-;192058,12"
"""210380 DOM PEDRO"";-;-;-;707328,62;-;707328,62"
"""210390 DUQUE BACELAR"";-;-;-;520382,86;-;520382,86"
"""210400 ESPERANTINOPOLIS"";-;-;-;1026838,52;-;1026838,52"
"""210405 ESTREITO"";-;-;-;2607099,39;-;2607099,39"
"""210407 FEIRA NOVA DO MARANHAO"";-;-;-;372271,59;-;372271,59"
"""210408 FERNANDO FALCAO"";-;-;-;588248,32;-;588248,32"
"""210409 FORMOSA DA SERRA NEGRA"";-;-;-;331271,85;-;331271,85"
"""210410 FORTALEZA DOS NOGUEIRAS"";-;-;-;34314,68;-;34314,68"
"""210420 FORTUNA"";-;-;-;1722361,22;-;1722361,22"
"""210430 GODOFREDO VIANA"";-;-;-;13507,89;-;13507,89"
"""210440 GONCALVES DIAS"";-;-;-;1988508,16;-;1988508,16"
"""210450 GOVERNADOR ARCHER"";-;-;-;977538,68;-;977538,68"
"""210455 GOVERNADOR EDISON LOBAO"";-;-;-;475631,05;-;475631,05"
"""210460 GOVERNADOR EUGENIO BARROS"";-;-;-;199749,07;-;199749,07"
"""210462 GOVERNADOR LUIZ ROCHA"";-;-;-;170322,72;-;170322,72"
"""210465 GOVERNADOR NEWTON BELLO"";-;-;-;632011,21;-;632011,21"
"""210467 GOVERNADOR NUNES FREIRE"";-;-;-;883630,89;-;883630,89"
"""210470 GRACA ARANHA"";-;-;-;679096,96;-;679096,96"
"""210480 GRAJAU"";-;316135,26;-;30618593,98;-;30934729,24"
"""210490 GUIMARAES"";-;-;-;8184,08;-;8184,08"
"""210500 HUMBERTO DE CAMPOS"";-;-;-;1080374,60;-;1080374,60"
"""210510 ICATU"";-;-;-;527337,33;-;527337,33"
"""210515 IGARAPE DO MEIO"";-;-;-;1030735,51;-;1030735,51"
"""210520 IGARAPE GRANDE"";-;-;-;947133,29;-;947133,29"
"""210530 IMPERATRIZ"";-;19117825,04;-;36114199,75;-;55232024,79"
"""210535 ITAIPAVA DO GRAJAU"";-;-;-;878067,00;-;878067,00"
"""210540 ITAPECURU MIRIM"";-;-;-;2544931,35;-;2544931,35"
"""210542 ITINGA DO MARANHAO"";-;-;-;323604,31;-;323604,31"
"""210545 JATOBA"";-;-;-;253193,22;-;253193,22"
"""210547 JENIPAPO DOS VIEIRAS"";-;-;-;552117,59;-;552117,59"
"""210550 JOAO LISBOA"";-;-;-;807751,97;-;807751,97"
"""210560 JOSELANDIA"";-;-;-;1639808,59;-;1639808,59"
"""210570 LAGO DA PEDRA"";-;246457,17;-;5956133,01;-;6202590,18"
"""210580 LAGO DO JUNCO"";-;-;-;214630,11;-;214630,11"
"""210590 LAGO VERDE"";-;-;-;236484,43;-;236484,43"
"""210592 LAGOA DO MATO"";-;-;-;255704,75;-;255704,75"
"""210594 LAGO DOS RODRIGUES"";-;-;-;169640,32;-;169640,32"
"""210596 LAGOA GRANDE DO MARANHAO"";-;-;-;611847,74;-;611847,74"
"""210598 LAJEADO NOVO"";-;-;-;23388,27;-;23388,27"
"""210600 LIMA CAMPOS"";-;-;-;878461,13;-;878461,13"
"""210610 LORETO"";-;-;-;419525,60;-;419525,60"
"""210620 LUIS DOMINGUES"";-;-;-;31206,50;-;31206,50"
"""210630 MAGALHAES DE ALMEIDA"";-;-;-;538849,65;-;538849,65"
"""210632 MARACACUME"";-;-;-;1129977,89;-;1129977,89"
"""210635 MARAJA DO SENA"";-;-;-;40033,86;-;40033,86"
"""210637 MARANHAOZINHO"";-;759,15;-;1662411,30;-;1663170,45"
"""210640 MATA ROMA"";-;-;-;758213,83;-;758213,83"
"""210650 MATINHA"";-;-;-;654026,38;-;654026,38"
"""210660 MATOES"";-;44752,80;-;896896,88;-;941649,68"
"""210663 MATOES DO NORTE"";-;-;-;1265061,98;-;1265061,98"
"""210667 MILAGRES DO MARANHAO"";-;-;-;615799,18;-;615799,18"
"""210670 MIRADOR"";-;-;-;1345241,74;-;1345241,74"
"""210675 MIRANDA DO NORTE"";-;-;-;1325820,55;-;1325820,55"
"""210680 MIRINZAL"";-;-;-;499420,27;-;499420,27"
"""210690 MONCAO"";-;-;-;1165122,72;-;1165122,72"
"""210700 MONTES ALTOS"";-;-;-;440920,84;-;440920,84"
"""210710 MORROS"";-;-;-;1714180,94;-;1714180,94"
"""210720 NINA RODRIGUES"";-;-;-;447738,11;-;447738,11"
"""210725 NOVA COLINAS"";-;-;-;48422,32;-;48422,32"
"""210730 NOVA IORQUE"";-;-;-;211004,45;-;211004,45"
"""210735 NOVA OLINDA DO MARANHAO"";-;-;-;375988,68;-;375988,68"
"""210740 OLHO D'AGUA DAS CUNHAS"";-;-;-;181078,08;-;181078,08"
"""210745 OLINDA NOVA DO MARANHAO"";-;-;-;1256033,13;-;1256033,13"
"""210750 PACO DO LUMIAR"";-;-;-;3547050,54;-;3547050,54"
"""210760 PALMEIRANDIA"";-;-;-;1009540,57;-;1009540,57"
"""210770 PARAIBANO"";-;-;-;694033,23;-;694033,23"
"""210780 PARNARAMA"";-;-;-;1790659,90;-;1790659,90"
"""210790 PASSAGEM FRANCA"";-;-;-;265110,73;-;265110,73"
"""210800 PASTOS BONS"";-;-;-;2095526,98;-;2095526,98"
"""210805 PAULINO NEVES"";-;-;-;1539695,05;-;1539695,05"
"""210810 PAULO RAMOS"";-;-;-;2005892,87;-;2005892,87"
"""210820 PEDREIRAS"";-;3812779,14;-;3319712,66;-;7132491,80"
"""210825 PEDRO DO ROSARIO"";-;-;-;502324,77;-;502324,77"
"""210830 PENALVA"";-;-;-;515194,94;-;515194,94"
"""210840 PERI MIRIM"";-;-;-;401753,49;-;401753,49"
"""210845 PERITORO"";-;-;-;2909466,06;-;2909466,06"
"""210850 PINDARE-MIRIM"";-;-;-;584709,93;-;584709,93"
"""210860 PINHEIRO"";-;7198924,73;-;23771317,33;-;30970242,06"
"""210870 PIO XII"";-;-;-;772588,95;-;772588,95"
"""210880 PIRAPEMAS"";-;-;-;729775,78;-;729775,78"
"""210890 POCAO DE PEDRAS"";-;-;-;327794,64;-;327794,64"
"""210900 PORTO FRANCO"";-;-;-;2745189,21;-;2745189,21"
"""210905 PORTO RICO DO MARANHAO"";-;-;-;79228,83;-;79228,83"
"""210910 PRESIDENTE DUTRA"";-;1735758,19;-;7747833,06;-;9483591,25"
"""210920 PRESIDENTE JUSCELINO"";-;87190,80;-;436266,23;-;523457,03"
"""210923 PRESIDENTE MEDICI"";-;-;-;1119977,34;-;1119977,34"
"""210927 PRESIDENTE SARNEY"";-;-;-;11245,00;-;11245,00"
"""210930 PRESIDENTE VARGAS"";-;-;-;315066,69;-;315066,69"
"""210940 PRIMEIRA CRUZ"";-;-;-;250129,03;-;250129,03"
"""210945 RAPOSA"";-;-;-;1369359,21;-;1369359,21"
"""210950 RIACHAO"";-;-;-;1077448,31;-;1077448,31"
"""210955 RIBAMAR FIQUENE"";-;-;-;46604,18;-;46604,18"
"""210960 ROSARIO"";-;119598,00;-;3176146,28;-;3295744,28"
"""210970 SAMBAIBA"";-;-;-;109417,55;-;109417,55"
"""210975 SANTA FILOMENA DO MARANHAO"";-;-;-;80096,97;-;80096,97"
"""210980 SANTA HELENA"";-;-;-;1369797,02;-;1369797,02"
"""210990 SANTA INES"";-;7686,00;-;10159486,42;-;10167172,42"
"""211000 SANTA LUZIA"";-;2537,73;-;1956351,45;-;1958889,18"
"""211003 SANTA LUZIA DO PARUA"";-;-;-;2619342,41;-;2619342,41"
"""211010 SANTA QUITERIA DO MARANHAO"";-;-;-;1196343,61;-;1196343,61"
"""211020 SANTA RITA"";-;-;-;2594470,93;-;2594470,93"
"""211023 SANTANA DO MARANHAO"";-;-;-;541062,33;-;541062,33"
"""211027 SANTO AMARO DO MARANHAO"";-;-;-;198937,10;-;198937,10"
"""211030 SANTO ANTONIO DOS LOPES"";-;-;-;288504,09;-;288504,09"
"""211040 SAO BENEDITO DO RIO PRETO"";-;-;-;505273,00;-;505273,00"
"""211050 SAO BENTO"";-;-;-;2585845,44;-;2585845,44"
"""211060 SAO BERNARDO"";-;-;-;1576936,70;-;1576936,70"
"""211065 SAO DOMINGOS DO AZEITAO"";-;-;-;173395,80;-;173395,80"
"""211070 SAO DOMINGOS DO MARANHAO"";-;-;-;699023,28;-;699023,28"
"""211080 SAO FELIX DE BALSAS"";-;-;-;193379,46;-;193379,46"
"""211085 SAO FRANCISCO DO BREJAO"";-;-;-;254342,07;-;254342,07"
"""211090 SAO FRANCISCO DO MARANHAO"";-;-;-;200348,26;-;200348,26"
"""211100 SAO JOAO BATISTA"";-;-;-;1858084,06;-;1858084,06"
"""211102 SAO JOAO DO CARU"";-;-;-;101814,61;-;101814,61"
"""211105 SAO JOAO DO PARAISO"";-;-;-;18332,00;-;18332,00"
"""211107 SAO JOAO DO SOTER"";-;54783,60;1005,00;528933,10;-;584721,70"
"""211110 SAO JOAO DOS PATOS"";-;-;-;1869921,94;-;1869921,94"
"""211120 SAO JOSE DE RIBAMAR"";-;183537,48;-;12929589,97;-;13113127,45"
"""211125 SAO JOSE DOS BASILIOS"";-;-;-;161413,59;-;161413,59"
"""211130 SAO LUIS"";7939375,77;57338589,92;-;262276418,00;-;327554383,69"
"""211140 SAO LUIS GONZAGA DO MARANHAO"";-;-;-;436566,16;-;436566,16"
"""211150 SAO MATEUS DO MARANHAO"";-;-;-;2795431,72;-;2795431,72"
"""211153 SAO PEDRO DA AGUA BRANCA"";-;-;-;715119,76;-;715119,76"
"""211157 SAO PEDRO DOS CRENTES"";-;-;-;234308,67;-;234308,67"
"""211160 SAO RAIMUNDO DAS MANGABEIRAS"";-;-;-;3195624,97;-;3195624,97"
"""211163 SAO RAIMUNDO DO DOCA BEZERRA"";-;-;-;278496,87;-;278496,87"
"""211167 SAO ROBERTO"";-;-;-;464653,43;-;464653,43"
"""211170 SAO VICENTE FERRER"";-;-;-;1105697,15;-;1105697,15"
"""211172 SATUBINHA"";-;-;-;389919,43;-;389919,43"
"""211174 SENADOR ALEXANDRE COSTA"";-;-;-;221626,06;-;221626,06"
"""211176 SENADOR LA ROCQUE"";-;-;-;279783,29;-;279783,29"
"""211178 SERRANO DO MARANHAO"";-;-;-;337961,20;-;337961,20"
"""211180 SITIO NOVO"";-;-;-;315123,27;-;315123,27"
"""211190 SUCUPIRA DO NORTE"";-;-;-;423045,67;-;423045,67"
"""211195 SUCUPIRA DO RIACHAO"";-;-;-;151356,12;-;151356,12"
"""211200 TASSO FRAGOSO"";-;-;-;542634,61;-;542634,61"
"""211210 TIMBIRAS"";-;-;-;2000137,99;-;2000137,99"
"""211220 TIMON"";-;3889738,97;-;10921736,39;250,00;14811725,36"
"""211223 TRIZIDELA DO VALE"";-;-;-;1486111,86;-;1486111,86"
"""211227 TUFILANDIA"";-;-;-;189802,10;-;189802,10"
"""211230 TUNTUM"";-;-;-;4739056,37;-;4739056,37"
"""211240 TURIACU"";-;-;-;4255547,37;-;4255547,37"
"""211245 TURILANDIA"";-;-;-;1020039,56;-;1020039,56"
"""211250 TUTOIA"";-;-;-;1565005,79;-;1565005,79"
"""211260 URBANO SANTOS"";-;-;-;833905,01;-;833905,01"
"""211270 VARGEM GRANDE"";-;191457,63;-;840789,84;-;1032247,47"
"""211280 VIANA"";-;-;-;2281282,08;-;2281282,08"
"""211285 VILA NOVA DOS MARTIRIOS"";-;-;-;1017908,11;-;1017908,11"
"""211290 VITORIA DO MEARIM"";-;-;-;1375857,44;-;1375857,44"
"""211300 VITORINO FREIRE"";-;-;-;1201181,95;-;1201181,95"
"""211400 ZE DOCA"";-;694,08;-;5066205,76;-;5066899,84"
"""220005 ACAUA"";-;-;-;33000,00;-;33000,00"
"""220010 AGRICOLANDIA"";-;-;-;66414,00;-;66414,00"
"""220020 AGUA BRANCA"";-;3752,37;-;1052409,58;-;1056161,95"
"""220025 ALAGOINHA DO PIAUI"";-;-;-;91580,79;-;91580,79"
"""220027 ALEGRETE DO PIAUI"";-;-;-;16500,00;-;16500,00"
"""220030 ALTO LONGA"";-;-;-;262736,44;-;262736,44"
"""220040 ALTOS"";-;-;-;880314,82;-;880314,82"
"""220045 ALVORADA DO GURGUEIA"";-;-;-;40500,00;-;40500,00"
"""220050 AMARANTE"";-;-;-;565539,74;-;565539,74"
"""220060 ANGICAL DO PIAUI"";-;-;-;75663,29;-;75663,29"
"""220070 ANISIO DE ABREU"";-;-;-;43200,00;-;43200,00"
"""220080 ANTONIO ALMEIDA"";-;-;-;41100,00;-;41100,00"
"""220090 AROAZES"";-;-;-;64579,44;-;64579,44"
"""220095 AROEIRAS DO ITAIM"";-;-;-;36000,00;-;36000,00"
"""220100 ARRAIAL"";-;-;-;67764,33;-;67764,33"
"""220110 AVELINO LOPES"";-;-;-;37147,37;-;37147,37"
"""220117 BARRA D'ALCANTARA"";-;-;-;35250,00;-;35250,00"
"""220120 BARRAS"";-;-;-;1648244,76;-;1648244,76"
"""220140 BARRO DURO"";-;-;-;86989,67;-;86989,67"
"""220150 BATALHA"";-;-;-;702953,62;-;702953,62"
"""220155 BELA VISTA DO PIAUI"";-;-;-;36000,00;-;36000,00"
"""220157 BELEM DO PIAUI"";-;-;-;35700,00;-;35700,00"
"""220160 BENEDITINOS"";-;-;-;338776,76;-;338776,76"
"""220177 BOA HORA"";-;-;-;41550,00;-;41550,00"
"""220180 BOCAINA"";-;-;-;94387,98;-;94387,98"
"""220190 BOM JESUS"";-;2385624,59;-;1133304,56;-;3518929,15"
"""220191 BOM PRINCIPIO DO PIAUI"";-;-;-;18750,00;-;18750,00"
"""220192 BONFIM DO PIAUI"";-;-;-;13500,00;-;13500,00"
"""220194 BOQUEIRAO DO PIAUI"";-;-;-;30300,00;-;30300,00"
"""220196 BRASILEIRA"";-;-;-;3900,00;-;3900,00"
"""220198 BREJO DO PIAUI"";-;-;-;30600,00;-;30600,00"
"""220200 BURITI DOS LOPES"";-;-;-;980235,22;-;980235,22"
"""220202 BURITI DOS MONTES"";-;-;-;48377,16;-;48377,16"
"""220205 CABECEIRAS DO PIAUI"";-;-;-;44467,88;-;44467,88"
"""220207 CAJAZEIRAS DO PIAUI"";-;-;-;42000,00;-;42000,00"
"""220210 CAMPINAS DO PIAUI"";-;-;-;45450,00;-;45450,00"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;-;-;39600,00;-;39600,00"
"""220213 CAMPO GRANDE DO PIAUI"";-;-;-;39000,00;-;39000,00"
"""220220 CAMPO MAIOR"";-;10468941,31;-;3445286,35;-;13914227,66"
"""220225 CANAVIEIRA"";-;-;-;38700,00;-;38700,00"
"""220230 CANTO DO BURITI"";-;-;-;1503346,41;-;1503346,41"
"""220240 CAPITAO DE CAMPOS"";-;-;-;26925,32;-;26925,32"
"""220245 CAPITAO GERVASIO OLIVEIRA"";-;-;-;16500,00;-;16500,00"
"""220250 CARACOL"";-;-;-;61475,16;-;61475,16"
"""220253 CARAUBAS DO PIAUI"";-;-;-;42300,00;-;42300,00"
"""220255 CARIDADE DO PIAUI"";-;-;-;44700,00;-;44700,00"
"""220260 CASTELO DO PIAUI"";-;-;-;547286,87;-;547286,87"
"""220265 CAXINGO"";-;-;-;25200,00;-;25200,00"
"""220270 COCAL"";-;-;-;322697,20;-;322697,20"
"""220271 COCAL DE TELHA"";-;-;-;38681,85;-;38681,85"
"""220272 COCAL DOS ALVES"";-;-;-;25275,00;-;25275,00"
"""220273 COIVARAS"";-;-;-;37650,00;-;37650,00"
"""220275 COLONIA DO GURGUEIA"";-;-;-;2550,00;-;2550,00"
"""220277 COLONIA DO PIAUI"";-;-;-;20850,00;-;20850,00"
"""220280 CONCEICAO DO CANINDE"";-;-;-;42300,00;-;42300,00"
"""220285 CORONEL JOSE DIAS"";-;-;-;19200,00;-;19200,00"
"""220290 CORRENTE"";-;-;-;415564,52;-;415564,52"
"""220300 CRISTALANDIA DO PIAUI"";-;-;-;32250,00;-;32250,00"
"""220310 CRISTINO CASTRO"";-;-;-;158676,55;-;158676,55"
"""220320 CURIMATA"";-;-;-;544304,06;-;544304,06"
"""220323 CURRAIS"";-;-;-;14175,00;-;14175,00"
"""220325 CURRALINHOS"";-;-;-;38325,00;-;38325,00"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;16050,00;-;16050,00"
"""220330 DEMERVAL LOBAO"";-;-;-;665344,23;-;665344,23"
"""220335 DIRCEU ARCOVERDE"";-;-;-;11850,00;-;11850,00"
"""220342 DOMINGOS MOURAO"";-;-;-;24000,00;-;24000,00"
"""220345 DOM INOCENCIO"";-;-;-;29708,30;-;29708,30"
"""220350 ELESBAO VELOSO"";-;-;-;325607,75;-;325607,75"
"""220370 ESPERANTINA"";-;225163,89;-;2601103,87;-;2826267,76"
"""220375 FARTURA DO PIAUI"";-;-;-;35850,00;-;35850,00"
"""220380 FLORES DO PIAUI"";-;-;-;39450,00;-;39450,00"
"""220385 FLORESTA DO PIAUI"";-;-;-;34200,00;-;34200,00"
"""220390 FLORIANO"";-;11167994,90;-;6521310,11;-;17689305,01"
"""220400 FRANCINOPOLIS"";-;-;-;36496,42;-;36496,42"
"""220410 FRANCISCO AYRES"";-;-;-;35400,00;-;35400,00"
"""220415 FRANCISCO MACEDO"";-;-;-;31950,00;-;31950,00"
"""220420 FRANCISCO SANTOS"";-;-;-;232175,79;-;232175,79"
"""220430 FRONTEIRAS"";-;-;-;422604,58;-;422604,58"
"""220440 GILBUES"";-;-;-;37174,51;-;37174,51"
"""220450 GUADALUPE"";-;-;-;319942,22;-;319942,22"
"""220455 GUARIBAS"";-;-;-;35775,00;-;35775,00"
"""220460 HUGO NAPOLEAO"";-;-;-;40483,60;-;40483,60"
"""220465 ILHA GRANDE"";-;-;-;24384,00;-;24384,00"
"""220470 INHUMA"";-;-;-;258190,40;-;258190,40"
"""220480 IPIRANGA DO PIAUI"";-;-;-;65591,95;-;65591,95"
"""220490 ISAIAS COELHO"";-;-;-;116409,52;-;116409,52"
"""220500 ITAINOPOLIS"";-;-;-;142172,91;-;142172,91"
"""220510 ITAUEIRA"";-;-;-;316579,68;-;316579,68"
"""220515 JACOBINA DO PIAUI"";-;-;-;37800,00;-;37800,00"
"""220520 JAICOS"";-;-;-;604391,90;-;604391,90"
"""220525 JARDIM DO MULATO"";-;-;-;39150,00;-;39150,00"
"""220527 JATOBA DO PIAUI"";-;-;-;21000,00;-;21000,00"
"""220530 JERUMENHA"";-;-;-;22158,00;-;22158,00"
"""220535 JOAO COSTA"";-;-;-;37650,00;-;37650,00"
"""220540 JOAQUIM PIRES"";-;-;-;77614,56;-;77614,56"
"""220545 JOCA MARQUES"";-;-;-;9294,30;-;9294,30"
"""220550 JOSE DE FREITAS"";-;389552,40;-;1840547,42;-;2230099,82"
