"""Munic¡pio"";""2021/Ago"";""2021/Set"";""2021/Out"";""2021/Nov"";""2021/Dez"";""2022/Jan"";""2022/Fev"";""2022/Mar"";""2022/Abr"";""2022/Mai"";""2022/Jun"";""2022/Jul"";""2022/Ago"";""2022/Set"";""2022/Out"";""2022/Nov"";""2022/Dez"";""2023/Jan"";""2023/Fev"";""2023/Mar"";""2023/Abr"";""2023/Mai"";""2023/Jun"";""2023/Jul"";""2023/Ago"";""2023/Set"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""312670 FRANCISCO SA"";-;-;-;-;-;90378,22;77826,68;119131,74;109046,46;109178,62;110732,10;101275,38;231420,74;157008,94;114566,89;113535,82;97754,77;105542,19;112496,72;146162,88;129727,87;142371,96;127010,23;139165,18;136598,53;127132,86;142197,42;158635,07;124282,27;126161,77;117592,06;141597,62;141709,85;145885,46;148945,26;225402,87;184269,68;161811,62;163934,29;161595,41;93437,92;107483,39;153730,49;140663,93;160784,09;194081,42;194290,23;204156,82;202615,28;222624,81;238853,05;224457,05;214976,61;224871,86;7319112,38"
"""312675 FRANCISCOPOLIS"";-;-;-;-;-;7825,24;8210,84;8946,53;8762,82;9268,56;8580,05;7667,05;8725,77;8794,32;8722,28;7708,19;7463,47;9519,35;11346,77;11749,73;11455,51;15715,05;15204,46;12618,43;17648,10;13766,88;14524,43;11466,58;11767,74;17134,09;10282,71;13631,61;14157,31;12916,70;12786,53;13047,24;12264,92;11989,32;10882,61;11347,66;10330,23;10162,51;16011,82;13533,99;14432,65;13463,30;14149,71;14418,15;10592,92;13607,43;13988,28;13684,34;13911,11;11886,14;582071,43"
"""312680 FREI GASPAR"";-;-;-;-;-;6002,70;5356,91;5317,94;5780,55;5982,88;4233,82;4431,81;6453,20;5629,89;4103,04;6545,10;530,00;3560,10;4616,09;4103,79;4433,44;4395,24;3404,12;5111,23;7502,06;5922,19;7181,28;5874,06;6125,50;2393,05;3194,02;3621,33;7344,36;7932,90;1039259,25;7733,25;7919,40;7276,70;7371,30;7010,37;6602,75;1389,60;1608,30;1462,65;636,93;2601,35;830,00;878,00;750,00;630,00;46089,30;37399,35;121074,63;29098,11;1474703,84"
"""312690 FREI INOCENCIO"";-;-;-;-;-;37820,81;37166,53;37087,62;36288,28;32394,99;31044,12;30671,94;32328,16;27992,27;27533,54;29069,62;20381,87;25133,42;25897,70;23844,79;22418,18;22181,38;20739,60;22880,92;21329,56;22252,59;32754,87;40035,85;37893,97;52675,49;53064,76;80707,11;71609,11;64384,23;59589,89;63026,54;67424,08;59444,73;70155,59;77870,82;69545,52;58845,19;54849,12;69482,64;84133,30;48215,61;43128,60;43359,57;42875,63;43496,88;44099,02;32257,85;40350,73;32846,07;2124580,66"
"""312695 FREI LAGONEGRO"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8637,75;7811,10;6727,05;7578,45;9583,20;8073,45;8296,20;5578,65;11325,60;7147,80;6500,85;8458,90;9876,30;10026,65;11054,85;13264,50;15787,85;14941,95;14084,75;17532,95;18378,35;18221,65;15203,50;254092,30"
"""312700 FRONTEIRA"";-;-;-;-;-;102584,96;99426,29;100813,63;121014,11;66103,83;67285,39;74239,63;139891,86;116197,08;90489,64;166273,09;122134,49;145264,01;135173,76;186491,82;128152,74;144575,63;152728,52;121953,87;156681,08;164021,60;177244,82;112938,36;158336,46;94672,27;155086,37;132128,02;163515,45;206567,10;160020,93;162023,42;169934,23;181940,03;172038,45;118274,93;146217,67;176468,42;162698,17;165003,43;169486,00;183503,54;168270,05;175923,42;136517,95;148412,31;168834,35;235399,37;58822,58;126881,66;6988656,79"
"""312705 FRONTEIRA DOS VALES"";-;-;-;-;-;4727,25;4220,60;4709,20;4533,05;4237,65;4222,65;4410,15;4424,30;4174,10;4441,15;4451,35;4051,65;1310,10;4171,45;1268,40;6346,30;6732,15;547,60;915,20;9718,05;11410,90;15012,25;20537,90;17479,95;14651,35;17202,95;17747,25;17822,55;17202,30;16790,80;18079,55;17203,50;17748,15;18308,65;19358,70;15425,70;14913,20;19288,05;15843,95;15045,35;15520,85;12336,55;17918,20;19337,55;18946,80;18292,90;18929,00;15430,00;20286,45;577683,65"
"""312707 FRUTA DE LEITE"";-;-;-;-;-;3463,42;9049,55;10888,04;12163,42;9049,55;7288,04;6163,42;3463,42;6349,55;3411,71;6081,08;6611,64;3696,56;3463,42;4447,93;7154,26;11384,33;6871,92;8110,82;8748,28;9521,41;10089,42;14596,88;15733,93;21240,23;28429,78;27270,87;25245,91;31678,93;17253,31;37718,78;25517,67;21070,57;17410,54;12661,34;10266,52;12281,99;8132,11;24618,37;26001,17;31312,49;22907,41;22270,28;-;-;-;-;-;-;611090,27"
"""312710 FRUTAL"";-;-;-;-;-;437721,62;432098,46;492144,33;491695,82;535863,00;548009,18;548771,89;587747,68;590732,77;578979,91;588977,86;582265,09;533260,54;597933,72;653266,62;618165,83;651187,32;630438,27;648987,66;671955,19;655759,60;673883,47;678320,80;640998,85;630553,44;655644,68;798611,73;777495,28;905047,11;762288,52;817927,61;823764,75;782451,73;781649,32;830575,36;800148,71;740280,93;693199,44;710678,89;770529,64;729897,22;710610,70;753543,96;794815,23;807888,78;851627,00;804325,82;1129200,82;711753,60;33643675,75"
"""312720 FUNILANDIA"";-;-;-;-;-;4137,94;5403,27;5661,17;4686,10;4999,48;6271,50;4543,50;5024,63;5122,03;5405,13;6070,74;1629,32;6443,84;6489,15;10946,29;4672,38;10897,79;6983,45;5735,71;15536,75;11850,13;16566,07;18443,37;9037,34;19921,11;17219,92;20394,83;20063,78;22192,05;23942,64;20880,59;20907,52;18099,74;26720,89;24674,09;10002,09;17569,50;28722,53;33149,05;31005,21;65685,64;79238,40;79274,37;78021,86;89484,55;70417,84;65505,56;58690,04;50522,36;1174863,24"
"""312730 GALILEIA"";-;-;-;-;-;7819,16;6292,86;6577,56;7888,46;9385,26;7775,06;11092,56;9099,21;9067,71;9231,51;9659,91;7814,66;9641,01;9666,21;9839,01;6564,91;9410,71;8350,64;7792,96;7975,29;7185,29;6244,16;5724,41;6031,31;6447,11;6016,46;18979,96;22372,98;25670,74;37713,26;31200,91;43554,88;43284,69;51759,59;34565,94;40422,06;31625,56;40466,73;43976,63;62562,69;57026,73;50659,97;69117,68;57169,28;60312,06;26319,10;50269,45;26794,07;41417,05;1175835,41"
"""312733 GAMELEIRAS"";-;-;-;-;-;8829,48;14550,70;10454,24;11649,49;11812,17;10052,71;11576,72;13981,71;5292,15;6905,35;7426,17;3492,09;9327,04;8333,97;9711,04;12716,60;14329,88;12761,99;13740,95;14635,92;13495,89;15108,15;15352,33;15051,14;17977,25;14986,70;20491,26;21366,29;22035,22;23738,51;21914,60;25634,44;22115,24;22591,17;15276,33;15336,05;20477,14;12991,90;19373,17;19922,27;22954,39;20278,92;18652,20;17580,65;19354,80;18598,05;19380,10;20004,18;19204,19;762822,90"
"""312735 GLAUCILANDIA"";-;-;-;-;-;4640,25;4997,49;5666,88;4392,57;5116,65;6811,29;7166,19;6888,15;7561,77;7335,03;7169,04;7727,55;7025,34;2263,14;8012,55;5790,63;6660,03;6415,08;6634,65;6359,94;6551,25;5629,20;6707,55;7433,55;8352,63;12400,65;6847,65;6738,75;7300,35;6887,25;6844,95;6129,90;6463,80;6332,85;6570,45;1907,10;6387,30;9962,55;6436,80;6441,75;15422,85;7674,30;6324,75;7649,55;7461,45;7706,25;7443,72;6946,65;6996,15;336586,17"
"""312737 GOIABEIRA"";-;-;-;-;-;3772,16;4405,68;5248,43;4902,43;5387,87;4724,86;4823,06;5068,44;5378,29;5203,36;4866,47;4402,37;12810,84;29884,58;18425,42;30441,18;19349,62;20899,98;29682,29;26201,25;26082,61;20963,37;20701,77;18023,99;6494,77;19225,81;18474,64;16531,07;17619,85;14979,50;22870,43;12297,42;19408,65;15659,76;9656,70;24239,60;24117,35;19480,21;17306,81;36391,67;31320,62;24175,27;27889,08;17043,34;30145,63;28857,96;30755,54;27688,81;24475,96;868756,77"
"""312738 GOIANA"";-;-;-;-;-;-;-;-;1988,50;2006,52;1825,51;1408,28;539,69;569,69;559,69;734,24;920,46;865,94;4315,80;1409,00;5483,70;732,30;863,80;2563,02;3879,56;3184,20;2942,60;661,01;5133,58;6303,41;1999,90;5691,05;-;6407,55;1974,40;7395,45;7789,30;12477,55;5065,80;12500,10;5767,15;10718,25;9474,35;9603,45;5380,00;13803,55;7976,70;7014,35;5287,55;7256,70;7444,80;7242,05;5732,10;8823,45;221716,05"
"""312740 GONCALVES"";-;-;-;-;-;380,10;20,00;16,00;1822,05;834,25;1235,90;40,00;1749,50;1012,40;1061,50;10,00;623,30;583,35;971,25;8138,20;7347,15;30,00;17,00;5641,95;4089,95;10345,60;9534,95;9014,35;8493,15;5501,85;9245,15;7689,19;10307,61;9977,41;7288,85;8524,57;9114,86;11377,94;10994,36;9262,05;5819,62;8101,41;8136,30;8560,07;8922,48;10185,20;9176,70;8114,10;8228,55;9675,38;10458,50;8622,91;5989,65;7488,39;289775,00"
"""312750 GONZAGA"";-;-;-;-;-;5620,55;3931,11;3750,00;7759,01;5275,96;2550,00;1320,00;-;4231,20;6873,18;12095,93;11684,36;11213,44;10526,49;11583,56;10608,56;11547,51;8391,54;10382,68;24287,59;23315,39;22586,05;19523,91;19275,42;13438,40;14099,97;21097,13;22768,21;23507,36;21972,84;25562,87;13296,58;26154,95;21916,87;24245,22;14350,79;19973,20;28298,79;30156,05;38603,58;26453,90;28608,88;29919,00;29665,30;29447,16;31812,15;29384,59;18645,52;17639,89;849352,64"
"""312760 GOUVEIA"";-;-;-;-;-;51599,78;45446,71;51822,58;51341,45;50886,24;57593,00;60655,05;68577,43;61308,34;62954,20;79568,41;82603,04;92479,36;85241,25;122023,63;105180,21;104860,68;96491,70;100595,92;111361,98;92577,17;186979,75;100189,17;845786,44;152577,44;344767,13;160138,89;215145,57;247826,63;126813,07;122066,83;445356,83;394566,61;370170,51;170969,02;115661,31;151594,40;252441,52;265928,74;228623,37;530009,96;132003,86;362707,50;235909,06;209337,88;280949,14;306973,96;203090,75;124573,66;8918327,13"
"""312770 GOVERNADOR VALADARES"";-;-;12220,36;82542,29;550409,13;4357914,37;4289618,14;4848506,66;4724797,93;5136793,16;4989617,39;5130404,09;5646125,83;5304735,53;5288472,64;4808250,39;4316273,35;4456092,20;4513487,24;5044467,05;4564678,92;5229417,62;4964882,11;5164624,68;5237483,86;5347653,11;5743986,25;5640566,41;6381053,22;5524416,31;6037667,86;6160824,47;6472953,48;6687805,03;6410032,92;6668642,22;6419026,31;7687784,34;6437377,79;5693359,70;6036916,87;5772220,98;5466747,55;5529626,06;5810000,41;6182566,53;6216989,68;6815594,62;6472249,89;6505714,44;6943900,05;6351458,59;6181058,38;6110971,96;278370980,37"
"""312780 GRAO MOGOL"";-;-;-;-;-;4821,88;5844,87;56730,09;69466,55;63195,02;62846,14;54502,75;57936,91;47693,06;40585,14;45262,12;41569,52;51964,09;44230,51;66499,81;67483,73;65751,42;65561,64;73138,54;77562,90;72401,38;81485,64;67857,13;129601,80;48654,12;59535,05;80985,05;72750,04;70896,21;76636,87;76619,89;67725,68;83840,78;76276,87;66875,12;59986,77;42644,46;49906,65;65708,21;56038,53;65803,28;51383,82;68932,29;72223,73;143759,96;72839,34;64154,33;57202,99;40033,71;3105406,39"
"""312790 GRUPIARA"";-;-;-;-;-;-;11397,13;6881,43;5302,16;9234,12;11859,24;6572,27;12318,73;10055,16;9190,48;12988,34;8916,46;8739,66;7182,30;10371,66;6583,62;14299,67;18674,40;11852,71;13821,99;7167,96;4628,71;9906,66;4926,44;6502,04;3940,41;768,95;5870,53;2758,87;4544,53;3754,80;4181,37;6686,83;3950,48;18029,86;3661,67;3565,19;17873,45;17257,76;7942,73;7864,28;7504,14;8906,01;8301,25;7715,64;7768,82;8004,37;-;-;390225,28"
"""312800 GUANHAES"";-;-;-;-;1149,78;117150,88;169996,88;185390,61;177649,64;179423,14;164765,32;184290,96;202488,60;194084,97;221722,48;213007,95;250524,43;179461,80;218513,90;302462,76;230790,24;227590,99;253098,10;337399,06;264007,97;256354,09;211468,47;256433,49;200215,88;1265020,93;275610,55;211451,50;331353,29;229357,45;232488,27;222032,15;238015,08;246371,11;274618,87;272905,76;199870,92;182535,38;230966,03;239782,00;255884,66;284633,87;282805,23;323328,66;242177,47;308643,94;274567,08;235191,41;216455,64;214695,63;12490205,27"
"""312810 GUAPE"";-;-;-;-;-;40931,33;46545,84;38362,57;43811,49;46524,22;44530,47;46126,02;46583,04;47075,57;46797,88;42057,78;43527,72;29771,96;37975,83;50422,46;50705,92;60268,64;50353,85;53659,08;47069,22;39596,20;69851,49;68791,85;57675,11;64836,13;59255,57;71826,58;69816,75;80197,19;69707,96;78239,23;122631,17;137536,36;78286,23;70634,44;68311,04;70189,50;73521,85;65456,25;84717,71;123264,01;112076,77;90040,23;83602,33;107568,66;83211,59;79731,45;71877,11;75996,25;3241547,90"
"""312820 GUARACIABA"";-;-;-;-;-;19781,41;15254,97;17518,84;15613,20;15785,75;17277,45;15087,81;17021,43;14834,96;14905,33;6608477,07;15214,73;13723,41;16555,60;21243,11;18453,83;22392,86;21668,26;23714,53;22729,45;21347,01;19897,66;22647,70;18781,47;19537,04;23211,24;26326,91;33550,43;36066,65;28247,85;31202,72;31796,66;31342,38;33044,45;27529,30;21857,30;21342,21;24551,28;24943,51;24110,36;30004,25;31136,98;31752,93;31462,01;41663,15;45761,27;54111,42;54581,33;43282,81;7832344,28"
"""312825 GUARACIAMA"";-;-;-;-;-;558,05;7068,98;5400,29;5710,33;5118,39;4475,80;5110,97;4517,92;5588,79;4964,71;4668,67;4653,12;4770,27;5789,06;2136,33;5070,95;7471,28;8004,14;9101,44;10314,59;10316,34;8051,78;6862,15;8685,61;9076,28;10376,37;8044,01;9312,57;14821,47;13861,17;11153,13;12906,68;9421,18;14341,28;13203,71;9851,74;7748,79;6075,40;5780,95;10615,49;13469,18;7044,01;5563,01;250,00;8451,05;13484,08;12396,78;7432,48;-;379090,77"
"""312830 GUARANESIA"";-;-;-;-;-;22006,45;33891,67;46065,97;41606,06;44015,00;40164,32;36255,11;39854,69;41029,94;36764,85;35789,43;44132,10;52826,97;60266,53;109296,61;60442,97;75175,49;68366,32;85595,81;84574,98;100598,31;75867,26;73652,11;56168,48;62120,37;77244,45;83048,18;85220,77;170613,25;109708,51;155373,03;169558,18;174301,32;168784,81;173918,60;84696,74;150953,31;151320,64;166187,44;174029,36;209982,49;208444,27;213195,80;211012,31;209567,92;236461,25;213290,91;176355,79;177181,45;5376978,58"
"""312840 GUARANI"";-;-;-;-;-;20144,66;22968,80;25473,96;23700,86;22429,98;21375,38;20357,27;22271,57;23398,16;18882,72;47362,08;38676,32;42652,88;44671,35;58430,89;62302,15;70040,71;56155,27;63031,77;60554,24;53749,16;46008,85;54696,51;52076,14;53846,05;61399,20;63269,16;63879,27;69304,23;61601,36;58370,16;52960,77;-;-;-;61293,32;40568,44;42666,76;86433,78;66259,36;89902,18;104963,73;89824,71;99217,89;103702,38;85177,43;-;-;30620,89;2356672,75"
"""312850 GUARARA"";-;-;-;-;-;176,62;168,25;139,57;28,02;62,63;1508,41;1293,59;-;1583,13;1427,35;1433,69;770,55;576,26;1069,43;1868,00;5738,11;14326,43;7711,27;9359,26;10044,71;7514,38;6900,10;7309,95;2574,55;3938,72;3705,39;6415,19;7549,31;6608,37;11007,52;9463,99;10508,92;7510,98;10584,02;7068,01;7613,64;5895,75;4815,00;4364,26;5484,66;5941,55;11036,10;10009,64;8374,60;7456,77;9729,83;6312,80;3224,35;3335,96;261539,59"
"""312860 GUARDA-MOR"";-;-;-;-;-;9215,48;9760,98;8886,18;9203,39;9666,12;9177,62;9238,27;10331,89;9575,54;12793,71;13967,95;24161,85;32458,18;35110,37;47300,15;39184,97;50248,38;44120,40;40648,52;42289,43;40359,26;42186,90;38757,08;39733,88;40642,10;41814,20;47109,83;50139,10;47941,64;42512,31;49447,26;47411,79;50442,53;48584,98;44414,19;39801,43;44456,79;44225,47;47421,19;48461,89;51046,88;47060,49;51660,61;50353,13;52312,93;54168,95;43401,56;44200,29;44594,75;1802002,79"
"""312870 GUAXUPE"";-;-;1480,00;296,00;1184,00;592989,02;608988,87;627509,29;612078,53;674074,91;637306,40;676877,20;684702,79;627554,88;660586,37;696947,43;699417,56;679429,45;610079,05;737807,24;691607,43;787660,97;764059,43;758493,02;859690,96;813550,82;777911,18;752410,82;782100,35;910528,88;811299,01;823739,66;860847,36;889436,03;850947,09;1075781,20;1052571,50;941447,38;1041093,73;929380,97;841664,16;948240,18;848309,13;856464,61;896177,62;1023402,44;951970,31;953521,74;907408,48;892578,50;933126,33;899253,80;1025128,77;933776,23;39914889,08"
"""312880 GUIDOVAL"";-;-;-;-;-;18816,95;15729,74;20117,57;17584,82;16020,84;15444,63;13520,26;16696,63;19309,24;17106,51;14111,02;13375,91;12882,77;13949,51;20058,02;17213,52;19909,47;18983,95;14020,01;9721,71;24573,77;26148,04;26488,63;26689,52;30607,55;26619,66;31699,36;36560,16;33390,27;37242,44;41366,61;37285,71;49138,02;34849,34;36557,07;28293,36;23615,49;36395,00;26051,53;13527,81;31231,80;27728,49;42722,86;44844,39;41348,01;47256,12;32182,64;40139,28;40548,95;1299674,96"
"""312890 GUIMARANIA"";-;-;-;-;-;8949,95;8898,17;8277,04;8009,60;10636,30;11014,90;18958,10;14229,78;13008,12;13466,54;17171,39;15867,04;31842,64;29181,34;20424,97;46879,40;34619,34;28379,21;28824,02;31487,26;34609,55;35854,61;40758,09;39715,97;33716,56;38172,42;23792,02;6920,31;6760,00;50376,37;64548,67;6617,27;65998,12;8831,96;6232,50;56863,12;59600,65;57952,32;63133,16;65022,89;93485,84;124026,16;105729,93;143929,28;124637,85;52337,94;-;158925,60;147941,69;2116615,96"
"""312900 GUIRICEMA"";-;-;-;-;-;15548,63;12888,43;11174,69;9925,33;14346,35;18464,27;15048,29;19972,73;11428,10;11467,40;12499,16;13486,30;13274,11;16517,94;15436,40;11135,33;15831,07;16616,29;7720,59;18057,99;17067,99;16736,15;17285,67;23463,74;22603,84;19772,67;29207,87;24155,41;29092,56;29384,74;31698,20;22250,02;31127,20;24568,20;24496,54;23348,16;30535,10;28099,19;25255,76;18325,22;21052,38;25480,00;23130,87;16887,92;31408,18;26095,87;20411,46;24058,11;-;957838,42"
"""312910 GURINHATA"";-;-;-;-;-;15430,49;16617,32;24063,21;20134,44;20575,49;20684,19;17900,51;19547,21;19519,88;19400,10;19249,26;19642,56;17900,19;19451,77;36981,05;23334,65;30281,45;25424,67;30908,57;26732,44;24144,93;13984,67;33496,63;23911,29;25610,92;28364,56;31201,93;36128,60;46600,38;38144,81;45695,08;38231,58;40085,03;41233,30;40005,04;25496,43;30327,35;37145,48;41121,00;50357,22;48965,74;52175,41;61459,62;65925,76;57609,92;58378,29;55510,32;53946,06;49206,53;1638243,33"
"""312920 HELIODORA"";-;-;-;-;-;3348,12;3390,53;3702,54;3676,54;3798,43;3703,39;4096,59;2702,05;2805,38;3210,64;3138,12;4558,12;4011,63;4958,12;4160,57;4749,86;2994,66;5075,84;4424,58;6190,69;5511,99;5335,45;6557,33;5271,93;1759,63;4541,02;15279,98;13229,81;11569,72;10654,36;10143,18;8913,22;6819,78;6012,93;5551,37;4701,18;7517,73;8471,87;9117,23;12885,28;14384,98;-;-;-;-;-;-;-;-;252926,37"
"""312930 IAPU"";-;-;-;-;-;15477,94;11850,33;14882,10;14404,74;14385,83;14778,35;15002,75;15000,49;15436,45;15148,51;15306,21;14833,06;18782,50;18764,68;23948,92;26703,26;31794,78;30511,35;31078,79;30636,57;30297,40;28405,59;31331,86;26097,03;28944,62;33829,68;44158,63;38394,39;41913,69;42356,48;41725,07;43700,35;49703,38;43260,46;39482,43;31230,48;43232,62;39286,34;41613,53;50279,07;50548,30;43694,93;49694,51;43120,63;47920,97;51331,59;46392,89;31247,56;53664,00;1575586,09"
"""312940 IBERTIOGA"";-;-;-;-;-;12875,98;11053,11;37336,71;17437,83;21129,08;28757,42;26648,96;18323,90;18728,67;19001,14;23309,98;36659,13;21791,58;29229,92;24362,89;25434,49;27379,82;19424,35;23418,77;24579,16;25310,59;22358,24;27878,01;21465,16;20548,91;25021,37;25996,50;44756,93;45319,56;38124,23;28676,48;24446,01;25030,31;33788,71;36350,21;26062,09;26797,12;54979,65;56380,29;66826,68;35393,27;35160,29;32616,79;44518,56;45215,59;34576,50;38467,63;33842,07;29359,63;1472150,27"
"""312950 IBIA"";-;-;-;-;-;110040,51;93314,65;103664,62;112018,79;125746,34;110069,46;88863,03;127857,88;109892,39;123339,27;128939,88;119938,17;116332,46;118309,07;136614,16;145185,08;169302,66;199355,59;185160,24;172621,22;134113,17;135543,28;146335,35;138655,13;159174,10;159214,77;188640,69;216996,67;230352,14;181194,61;134913,46;116827,15;218814,93;168527,56;151575,96;142158,78;140063,33;154226,71;394995,32;232676,71;188330,69;210386,81;230449,29;254187,59;265531,89;237996,07;185074,70;187944,95;-;7901467,28"
"""312960 IBIAI"";-;-;-;-;-;3772,52;6622,52;5272,52;6022,52;5872,52;2722,52;5422,52;5872,52;5572,52;4070,00;5420,00;1070,00;7810,85;10887,95;10831,40;11446,10;12028,40;13269,95;14444,90;10336,70;12738,20;14428,10;10065,90;4559,75;23296,94;29200,22;35948,69;34332,71;36707,13;35063,26;33440,74;36490,20;36813,66;35129,85;30301,90;23227,10;25041,55;18964,37;12861,45;15275,25;10727,55;12256,20;13785,75;16005,60;13662,90;9885,60;13740,30;14184,00;7883,10;764786,90"
"""312965 IBIRACATU"";-;-;-;-;1557,72;6357,72;4557,72;4557,72;4857,72;5457,72;6657,72;5907,72;5607,72;5607,72;5907,72;5757,72;5907,72;5230,92;5400,72;5824,02;6163,62;5304,72;6140,22;6389,67;5030,82;5206,02;5418,42;6043,62;7143,42;6455,82;5993,22;7037,22;11233,02;1493,22;9126,24;-;9064,01;11808,73;12174,45;10493,90;5356,11;2866,05;5879,70;14072,88;11201,94;28642,05;31978,79;28861,80;15799,67;14189,83;22659,24;12622,50;14866,05;20267,27;452140,26"
"""312970 IBIRACI"";-;-;-;-;36239,95;82450,90;79450,09;77582,12;99573,25;104947,28;115759,17;103202,34;106791,88;105121,44;94646,13;96849,76;89663,08;87007,44;92200,58;199442,38;-;97212,21;125436,93;127489,84;143467,64;114733,82;120568,77;98438,49;110654,34;91449,09;101241,80;190594,53;164018,29;155000,55;132444,13;139711,75;135719,28;145112,06;142526,57;123493,37;85585,54;130751,84;132125,06;126746,72;146286,78;170074,26;137340,97;115279,46;97724,05;-;-;-;-;-;5172155,93"
"""312980 IBIRITE"";-;-;-;-;3226,23;577550,23;620239,76;611736,01;466570,34;527512,74;486600,55;477214,22;661144,66;619489,30;792334,45;614087,61;542726,94;429598,13;463417,68;566844,13;650282,17;599439,18;524793,44;510009,20;540922,96;517957,56;530184,25;537741,70;500655,76;526303,81;373816,11;521437,49;550582,94;595138,73;685506,74;598792,08;659583,33;569115,55;599502,19;533332,69;523867,89;518095,59;253130,66;462813,93;409539,16;619011,97;518032,13;552497,84;433022,79;520603,68;560276,51;903253,89;731518,16;616173,30;27207228,36"
"""312990 IBITIURA DE MINAS"";-;-;-;-;-;-;-;-;-;-;922,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1069,20;6538,95;6395,40;7578,45;8484,30;7345,80;4623,30;4237,20;3890,70;5365,80;2465,10;480,15;6860,70;6598,35;-;-;-;-;-;-;-;72855,50"
"""313000 IBITURUNA"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3612,36;3037,44;3068,52;3055,15;3150,00;3483,02;3130,60;3541,76;737,66;3045,14;3112,34;27,30;5596,54;4764,97;5172,84;3848,00;4531,50;4527,74;4522,30;4511,00;4510,44;4522,00;4517,14;4500,00;7,30;13,60;-;-;-;-;-;-;-;-;-;-;-;-;-;88546,66"
"""313005 ICARAI DE MINAS"";-;-;-;-;-;4370,20;8404,65;7414,96;7855,38;5233,52;5554,26;4004,39;9569,84;9271,99;10479,50;8015,15;7123,53;6542,54;9354,91;11201,39;8070,20;8077,45;1218141,19;12605,95;9942,72;6831,69;7304,18;9652,63;9122,88;6811,51;8906,41;7832,77;70928,35;54558,97;43343,58;60012,48;41821,27;45924,98;52109,16;51610,87;41876,92;47003,44;51313,59;49293,89;46828,06;53086,93;47216,35;49330,06;53205,86;36736,69;56182,40;51207,48;42316,11;41776,01;2515379,24"
"""313010 IGARAPE"";-;-;-;-;-;236767,77;383383,69;471553,88;380791,29;382857,19;443773,12;602595,42;622044,57;550056,16;536244,13;458336,48;451282,34;558591,23;526430,75;650614,80;578543,02;787953,42;698286,51;702149,83;869729,40;908123,89;951157,74;962131,50;1161715,98;961560,68;947279,56;989980,86;1066423,66;1038147,15;1115475,92;1147043,42;1190951,32;1243457,51;1165615,54;1131610,84;1009185,41;810953,22;1001754,02;1049088,44;1084715,74;1236987,62;1191703,99;1174156,79;1138627,80;965010,25;1220735,47;1057979,52;-;-;39813558,84"
"""313020 IGARATINGA"";-;-;50,00;-;464,67;15171,55;10589,90;16671,91;15268,76;18567,99;18458,33;20174,95;17066,45;17985,65;16185,01;14477,20;17738,00;11405,19;29681,74;38539,87;43314,81;20572,08;23467,35;21681,26;24203,93;23886,18;17429,17;24603,28;19214,95;18994,59;19204,64;27317,87;52015,80;80702,09;63408,17;76198,05;68867,16;73846,29;66385,16;67797,58;61098,84;55775,45;69342,16;50297,75;66061,26;63244,29;1465,00;1313,62;37322,82;57503,26;89346,18;72220,47;21831,90;64701,27;1823131,85"
"""313030 IGUATAMA"";-;-;-;-;-;31002,18;65232,97;59734,71;25275,19;32458,67;27471,08;27209,37;27240,44;32713,01;32394,36;32199,66;24701,66;36913,89;42113,07;37787,74;35151,52;61334,92;43655,28;43584,95;46128,02;45039,04;38596,46;39260,38;40474,47;38898,29;44142,00;52302,23;64285,02;65707,44;56806,33;50384,81;50353,45;51094,58;55291,81;49646,49;39323,47;51383,15;47845,18;55157,05;56725,51;50010,98;67201,63;61515,13;57872,69;59346,28;64116,71;63319,21;47679,50;59777,52;2287859,50"
