"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""290682 CANUDOS"";-;-;-;48959,02;-;48959,02"
"""290687 CAPIM GROSSO"";-;-;-;137093,02;-;137093,02"
"""290689 CARAIBAS"";-;-;-;2293,50;-;2293,50"
"""290700 CARDEAL DA SILVA"";-;31042,24;-;20673,75;-;51715,99"
"""290720 CASA NOVA"";-;-;-;46603,80;-;46603,80"
"""290730 CASTRO ALVES"";-;51116,38;-;91111,19;-;142227,57"
"""290750 CATU"";-;-;-;126575,13;-;126575,13"
"""290755 CATURAMA"";-;-;-;15299,95;-;15299,95"
"""290760 CENTRAL"";-;-;-;60259,87;-;60259,87"
"""290770 CHORROCHO"";-;-;-;37826,25;-;37826,25"
"""290780 CICERO DANTAS"";38526,11;-;-;88817,28;-;127343,39"
"""290800 COARACI"";-;59712,70;-;50799,94;-;110512,64"
"""290820 CONCEICAO DA FEIRA"";-;25127,68;-;56128,15;-;81255,83"
"""290830 CONCEICAO DO ALMEIDA"";-;-;-;53968,60;-;53968,60"
"""290840 CONCEICAO DO COITE"";-;144723,42;-;167748,42;-;312471,84"
"""290850 CONCEICAO DO JACUIPE"";-;72200,76;-;66007,32;-;138208,08"
"""290860 CONDE"";-;-;-;46278,65;-;46278,65"
"""290870 CONDEUBA"";-;16097,42;-;56326,20;-;72423,62"
"""290880 CONTENDAS DO SINCORA"";-;20416,24;-;3891,47;-;24307,71"
"""290890 CORACAO DE MARIA"";-;-;-;219932,83;-;219932,83"
"""290900 CORDEIROS"";-;16882,66;-;12650,70;-;29533,36"
"""290920 CORONEL JOAO SA"";-;-;-;46534,90;-;46534,90"
"""290940 COTEGIPE"";-;-;-;18558,03;-;18558,03"
"""290950 CRAVOLANDIA"";-;4761,96;-;56108,32;-;60870,28"
"""290960 CRISOPOLIS"";-;-;-;62544,40;-;62544,40"
"""290970 CRISTOPOLIS"";-;-;-;329344,77;-;329344,77"
"""290980 CRUZ DAS ALMAS"";95602,78;-;-;370397,59;-;466000,37"
"""290990 CURACA"";-;-;-;245388,36;-;245388,36"
"""291000 DARIO MEIRA"";-;57239,88;-;8548,58;-;65788,46"
"""291005 DIAS D'AVILA"";-;-;-;397914,09;-;397914,09"
"""291010 DOM BASILIO"";-;-;-;15021,17;-;15021,17"
"""291020 DOM MACEDO COSTA"";-;-;-;6849,65;-;6849,65"
"""291060 ESPLANADA"";-;-;-;56558,18;-;56558,18"
"""291070 EUCLIDES DA CUNHA"";-;806558,19;-;246219,25;-;1052777,44"
"""291072 EUNAPOLIS"";57095,97;1025237,16;-;1261470,24;-;2343803,37"
"""291075 FATIMA"";-;-;-;31884,82;-;31884,82"
"""291077 FEIRA DA MATA"";-;-;-;6489,68;-;6489,68"
"""291080 FEIRA DE SANTANA"";360976,76;3930760,31;-;8821757,46;-;13113494,53"
"""291085 FILADELFIA"";-;28920,72;-;37294,06;-;66214,78"
"""291090 FIRMINO ALVES"";-;-;-;1520,55;-;1520,55"
"""291100 FLORESTA AZUL"";-;-;-;871,45;-;871,45"
"""291110 FORMOSA DO RIO PRETO"";-;-;-;36488,63;-;36488,63"
"""291120 GANDU"";23638,26;391018,84;-;28893,68;-;443550,78"
"""291140 GLORIA"";-;-;-;17420,14;-;17420,14"
"""291150 GONGOGI"";-;-;-;10967,12;-;10967,12"
"""291160 GOVERNADOR MANGABEIRA"";-;-;-;49635,48;-;49635,48"
"""291165 GUAJERU"";-;-;-;17730,81;-;17730,81"
"""291170 GUANAMBI"";85749,65;919928,80;-;1185773,39;-;2191451,84"
"""291185 HELIOPOLIS"";-;-;-;43179,89;-;43179,89"
"""291190 IACU"";-;70278,98;-;30714,61;-;100993,59"
"""291200 IBIASSUCE"";-;-;-;27585,84;-;27585,84"
"""291210 IBICARAI"";-;42279,00;-;30405,36;-;72684,36"
"""291220 IBICOARA"";-;-;-;4067,91;-;4067,91"
"""291230 IBICUI"";-;19063,90;-;26506,32;-;45570,22"
"""291240 IBIPEBA"";-;49077,50;-;60989,58;-;110067,08"
"""291250 IBIPITANGA"";-;-;-;31156,20;-;31156,20"
"""291270 IBIRAPITANGA"";-;-;-;30069,54;-;30069,54"
"""291300 IBITIARA"";-;-;-;89876,05;-;89876,05"
"""291310 IBITITA"";-;57648,56;-;62688,25;-;120336,81"
"""291320 IBOTIRAMA"";19439,66;5490,15;-;71869,73;-;96799,54"
"""291330 ICHU"";-;-;-;7393,98;-;7393,98"
"""291340 IGAPORA"";-;20650,44;-;44691,80;-;65342,24"
"""291345 IGRAPIUNA"";-;-;-;20024,97;-;20024,97"
"""291350 IGUAI"";-;-;-;81221,16;-;81221,16"
"""291360 ILHEUS"";30801,77;1064270,77;-;2530635,83;-;3625708,37"
"""291370 INHAMBUPE"";-;-;-;184413,57;-;184413,57"
"""291380 IPECAETA"";-;-;-;12135,43;-;12135,43"
"""291390 IPIAU"";-;-;-;109338,96;-;109338,96"
"""291400 IPIRA"";-;223823,66;-;285923,37;-;509747,03"
"""291410 IPUPIARA"";-;-;-;7269,29;-;7269,29"
"""291430 IRAMAIA"";-;-;-;18636,92;-;18636,92"
"""291440 IRAQUARA"";-;-;-;13063,79;-;13063,79"
"""291450 IRARA"";-;19589,68;-;29000,38;-;48590,06"
"""291460 IRECE"";74328,43;1099802,79;-;1864490,35;-;3038621,57"
"""291470 ITABERABA"";49752,96;654916,64;-;849836,49;-;1554506,09"
"""291480 ITABUNA"";103511,88;1372715,69;-;3625399,43;-;5101627,00"
"""291490 ITACARE"";-;10208,12;-;228344,23;-;238552,35"
"""291500 ITAETE"";-;-;-;8607,46;-;8607,46"
"""291510 ITAGI"";-;126207,84;-;9466,66;-;135674,50"
"""291520 ITAGIBA"";-;-;-;3807,90;-;3807,90"
"""291530 ITAGIMIRIM"";-;-;-;26614,12;-;26614,12"
"""291535 ITAGUACU DA BAHIA"";-;-;-;66002,54;-;66002,54"
"""291540 ITAJU DO COLONIA"";-;-;-;17875,71;-;17875,71"
"""291550 ITAJUIPE"";-;-;-;29098,52;-;29098,52"
"""291560 ITAMARAJU"";-;-;-;276589,13;-;276589,13"
"""291580 ITAMBE"";-;16097,42;-;69633,31;-;85730,73"
"""291590 ITANAGRA"";-;-;-;5165,80;-;5165,80"
"""291610 ITAPARICA"";-;-;-;78549,94;-;78549,94"
"""291620 ITAPE"";-;-;-;22890,23;-;22890,23"
"""291630 ITAPEBI"";-;-;-;7184,09;-;7184,09"
"""291640 ITAPETINGA"";69828,18;587235,72;-;193683,84;-;850747,74"
"""291650 ITAPICURU"";-;-;-;24418,56;-;24418,56"
"""291680 ITARANTIM"";-;-;-;46430,71;-;46430,71"
"""291685 ITATIM"";-;-;-;74718,26;-;74718,26"
"""291690 ITIRUCU"";-;39539,86;-;30541,82;-;70081,68"
"""291700 ITIUBA"";-;193862,44;-;82950,58;-;276813,02"
"""291710 ITORORO"";-;29262,82;-;175139,16;-;204401,98"
"""291720 ITUACU"";-;23557,20;-;35010,28;-;58567,48"
"""291730 ITUBERA"";-;-;-;59960,19;-;59960,19"
"""291735 JABORANDI"";-;-;-;57340,67;-;57340,67"
"""291740 JACARACI"";-;31225,92;-;36539,20;-;67765,12"
"""291750 JACOBINA"";126251,11;998262,17;-;998772,18;-;2123285,46"
"""291760 JAGUAQUARA"";-;-;-;100462,09;-;100462,09"
"""291770 JAGUARARI"";-;152963,20;-;163096,07;-;316059,27"
"""291780 JAGUARIPE"";-;-;-;6686,39;-;6686,39"
"""291790 JANDAIRA"";-;69493,74;-;33282,84;-;102776,58"
"""291800 JEQUIE"";147619,34;1499646,04;35,00;2012308,94;-;3659609,32"
"""291810 JEREMOABO"";-;-;-;112507,82;-;112507,82"
"""291820 JIQUIRICA"";-;12798,04;-;95625,29;-;108423,33"
"""291830 JITAUNA"";-;-;-;17542,46;-;17542,46"
"""291835 JOAO DOURADO"";-;61485,26;-;138609,10;-;200094,36"
"""291840 JUAZEIRO"";166714,19;2235503,03;-;1824109,93;-;4226327,15"
"""291855 JUSSARI"";-;87763,20;-;17144,81;-;104908,01"
"""291860 JUSSIAPE"";-;-;-;9252,12;-;9252,12"
"""291870 LAFAIETE COUTINHO"";-;-;-;7875,00;-;7875,00"
"""291875 LAGOA REAL"";-;-;-;8374,27;-;8374,27"
"""291880 LAJE"";-;32463,50;-;18334,62;-;50798,12"
"""291900 LAJEDINHO"";-;-;-;949,85;-;949,85"
"""291910 LAMARAO"";-;-;-;10048,75;-;10048,75"
"""291915 LAPAO"";-;-;-;86149,77;-;86149,77"
"""291920 LAURO DE FREITAS"";-;549649,03;-;664943,12;-;1214592,15"
"""291940 LICINIO DE ALMEIDA"";-;-;-;33886,76;-;33886,76"
"""291950 LIVRAMENTO DE NOSSA SENHORA"";-;45147,76;-;144317,27;-;189465,03"
"""291955 LUIS EDUARDO MAGALHAES"";-;-;-;598717,80;-;598717,80"
"""291970 MACARANI"";-;-;-;29425,53;-;29425,53"
"""291990 MACURURE"";-;-;-;2297,93;-;2297,93"
"""291992 MADRE DE DEUS"";-;-;-;133740,71;-;133740,71"
"""292000 MAIQUINIQUE"";-;-;-;5987,79;-;5987,79"
"""292010 MAIRI"";-;-;-;74245,98;-;74245,98"
"""292040 MANOEL VITORINO"";-;-;-;9900,00;-;9900,00"
"""292045 MANSIDAO"";-;-;-;19846,70;-;19846,70"
"""292060 MARAGOGIPE"";-;-;-;98813,16;-;98813,16"
"""292070 MARAU"";-;-;-;12835,38;-;12835,38"
"""292080 MARCIONILIO SOUZA"";-;-;-;8449,89;-;8449,89"
"""292090 MASCOTE"";-;-;-;1264,03;-;1264,03"
"""292100 MATA DE SAO JOAO"";-;2817,58;-;277711,26;-;280528,84"
"""292105 MATINA"";-;-;-;7898,31;-;7898,31"
"""292110 MEDEIROS NETO"";-;75,00;-;49037,84;-;49112,84"
"""292120 MIGUEL CALMON"";-;-;-;78076,25;-;78076,25"
"""292130 MILAGRES"";-;28803,62;-;5869,40;-;34673,02"
"""292140 MIRANGABA"";-;62033,96;-;34316,31;-;96350,27"
"""292145 MIRANTE"";-;15704,80;-;12034,55;-;27739,35"
"""292150 MONTE SANTO"";-;54574,18;-;172816,11;-;227390,29"
"""292170 MORRO DO CHAPEU"";-;12632,76;-;166931,19;-;179563,95"
"""292180 MORTUGABA"";-;-;-;24157,56;-;24157,56"
"""292190 MUCUGE"";-;-;-;2660,00;-;2660,00"
"""292210 MUNDO NOVO"";1751,57;-;-;31038,45;-;32790,02"
"""292220 MUNIZ FERREIRA"";-;-;-;8851,55;-;8851,55"
"""292240 MUTUIPE"";-;-;-;90842,59;-;90842,59"
"""292250 NAZARE"";-;-;-;97695,89;-;97695,89"
"""292260 NILO PECANHA"";-;-;-;14339,85;-;14339,85"
"""292265 NORDESTINA"";-;-;-;31742,95;-;31742,95"
"""292270 NOVA CANAA"";-;8637,64;-;10669,16;-;19306,80"
"""292273 NOVA FATIMA"";-;-;-;2326,58;-;2326,58"
"""292275 NOVA IBIA"";-;-;-;14512,19;-;14512,19"
"""292280 NOVA ITARANA"";-;-;-;1952,48;-;1952,48"
"""292290 NOVA SOURE"";-;392,62;-;79224,00;-;79616,62"
"""292303 NOVO HORIZONTE"";-;-;-;8532,32;-;8532,32"
"""292305 NOVO TRIUNFO"";-;-;-;13825,43;-;13825,43"
"""292310 OLINDINA"";-;75383,04;-;80764,06;-;156147,10"
"""292320 OLIVEIRA DOS BREJINHOS"";-;-;-;36185,42;-;36185,42"
"""292330 OURICANGAS"";-;-;-;4589,61;-;4589,61"
"""292335 OUROLANDIA"";-;-;-;33449,84;-;33449,84"
"""292340 PALMAS DE MONTE ALTO"";-;-;-;27210,59;-;27210,59"
"""292350 PALMEIRAS"";-;-;-;2284,95;-;2284,95"
"""292360 PARAMIRIM"";-;-;-;98344,94;-;98344,94"
"""292370 PARATINGA"";-;-;-;68380,68;-;68380,68"
"""292380 PARIPIRANGA"";-;-;-;37810,89;-;37810,89"
"""292390 PAU BRASIL"";-;-;-;7909,60;-;7909,60"
"""292400 PAULO AFONSO"";67487,14;1298856,35;-;477640,61;-;1843984,10"
"""292405 PE DE SERRA"";-;-;-;13427,42;-;13427,42"
"""292410 PEDRAO"";-;-;-;5860,50;-;5860,50"
"""292420 PEDRO ALEXANDRE"";-;-;-;29010,66;-;29010,66"
"""292430 PIATA"";-;-;-;43150,78;-;43150,78"
"""292450 PINDAI"";-;-;-;15912,84;-;15912,84"
"""292460 PINDOBACU"";-;107486,04;-;101954,03;-;209440,07"
"""292465 PINTADAS"";-;-;-;10925,84;-;10925,84"
"""292467 PIRAI DO NORTE"";-;-;-;2192,70;-;2192,70"
"""292470 PIRIPA"";-;19631,00;-;30399,58;-;50030,58"
"""292480 PIRITIBA"";-;-;-;35098,91;-;35098,91"
"""292490 PLANALTINO"";-;-;-;19346,18;-;19346,18"
"""292500 PLANALTO"";-;-;-;71265,15;-;71265,15"
"""292510 POCOES"";-;-;-;149857,94;-;149857,94"
"""292530 PORTO SEGURO"";-;127723,20;-;983893,73;-;1111616,93"
"""292540 POTIRAGUA"";-;-;-;2549,25;-;2549,25"
"""292550 PRADO"";-;-;-;112521,88;-;112521,88"
"""292570 PRESIDENTE JANIO QUADROS"";-;-;-;32604,69;-;32604,69"
"""292575 PRESIDENTE TANCREDO NEVES"";-;-;-;34883,51;-;34883,51"
"""292590 QUIJINGUE"";-;-;-;47292,90;-;47292,90"
"""292593 QUIXABEIRA"";-;-;-;2186,70;-;2186,70"
"""292595 RAFAEL JAMBEIRO"";-;98940,24;-;46358,03;-;145298,27"
"""292610 RETIROLANDIA"";-;-;-;50020,82;-;50020,82"
"""292630 RIACHAO DO JACUIPE"";-;-;-;94161,81;-;94161,81"
"""292650 RIBEIRA DO AMPARO"";-;74999,62;-;25013,49;-;100013,11"
"""292660 RIBEIRA DO POMBAL"";-;922700,92;-;745164,53;-;1667865,45"
"""292665 RIBEIRAO DO LARGO"";-;17275,28;-;13212,48;-;30487,76"
"""292670 RIO DE CONTAS"";-;-;-;13417,46;-;13417,46"
"""292680 RIO DO ANTONIO"";-;-;-;22013,26;-;22013,26"
"""292690 RIO DO PIRES"";-;18453,14;-;34212,93;-;52666,07"
"""292700 RIO REAL"";-;-;-;106051,90;-;106051,90"
"""292710 RODELAS"";-;-;-;15235,23;-;15235,23"
"""292720 RUY BARBOSA"";-;25646,60;-;139434,59;-;165081,19"
"""292730 SALINAS DA MARGARIDA"";-;-;-;1235,29;-;1235,29"
"""292740 SALVADOR"";3216315,09;19205414,50;-;51811958,78;-;74233688,37"
"""292750 SANTA BARBARA"";-;105915,88;-;12703,60;-;118619,48"
"""292760 SANTA BRIGIDA"";-;51075,06;-;63492,11;-;114567,17"
"""292780 SANTA CRUZ DA VITORIA"";-;-;-;1386,90;-;1386,90"
"""292790 SANTA INES"";-;6215,34;-;89097,03;-;95312,37"
"""292800 SANTALUZ"";-;34866,66;-;205985,07;-;240851,73"
"""292805 SANTA LUZIA"";-;-;-;2991,45;-;2991,45"
"""292810 SANTA MARIA DA VITORIA"";39311,71;184830,12;-;335163,88;-;559305,71"
"""292820 SANTANA"";-;-;-;50218,63;-;50218,63"
"""292830 SANTANOPOLIS"";-;-;-;17020,74;-;17020,74"
"""292840 SANTA RITA DE CASSIA"";-;-;-;93314,24;-;93314,24"
"""292860 SANTO AMARO"";-;645014,80;-;92098,31;-;737113,11"
"""292870 SANTO ANTONIO DE JESUS"";151064,70;953975,65;-;1590335,42;-;2695375,77"
"""292880 SANTO ESTEVAO"";-;600914,89;-;264403,29;-;865318,18"
"""292890 SAO DESIDERIO"";-;-;-;193714,11;-;193714,11"
"""292900 SAO FELIX"";-;5697,12;-;240619,21;-;246316,33"
"""292905 SAO FELIX DO CORIBE"";-;-;-;17534,58;-;17534,58"
"""292910 SAO FELIPE"";-;120141,72;-;71005,52;-;191147,24"
"""292920 SAO FRANCISCO DO CONDE"";-;-;-;60401,14;-;60401,14"
"""292930 SAO GONCALO DOS CAMPOS"";-;-;-;134014,60;-;134014,60"
"""292935 SAO JOSE DA VITORIA"";-;-;-;8324,52;-;8324,52"
"""292940 SAO MIGUEL DAS MATAS"";-;-;-;2670,89;-;2670,89"
"""292950 SAO SEBASTIAO DO PASSE"";-;-;-;195198,88;-;195198,88"
"""292960 SAPEACU"";-;236830,54;-;152289,65;-;389120,19"
"""292975 SAUBARA"";-;38619,12;-;28265,31;-;66884,43"
"""292980 SAUDE"";-;36121,04;-;11982,43;-;48103,47"
"""292990 SEABRA"";57588,71;402456,35;-;401480,51;-;861525,57"
"""293000 SEBASTIAO LARANJEIRAS"";-;-;-;19229,77;-;19229,77"
"""293010 SENHOR DO BONFIM"";103800,62;1045048,04;-;528164,89;-;1677013,55"
"""293020 SENTO SE"";-;-;-;28320,75;-;28320,75"
"""293030 SERRA DOURADA"";-;-;-;226719,76;-;226719,76"
"""293040 SERRA PRETA"";-;43580,82;-;26713,02;-;70293,84"
"""293050 SERRINHA"";367769,40;849105,32;-;225029,15;-;1441903,87"
"""293060 SERROLANDIA"";-;-;-;42725,41;-;42725,41"
"""293070 SIMOES FILHO"";-;-;-;530017,09;-;530017,09"
"""293076 SITIO DO QUINTO"";-;94513,52;-;23729,73;-;118243,25"
"""293080 SOUTO SOARES"";-;-;-;26989,43;-;26989,43"
"""293110 TANQUINHO"";-;-;-;4754,77;-;4754,77"
"""293120 TAPEROA"";-;-;-;7068,09;-;7068,09"
"""293135 TEIXEIRA DE FREITAS"";121796,13;1041311,14;-;1010964,20;-;2174071,47"
"""293140 TEODORO SAMPAIO"";-;-;-;20250,00;-;20250,00"
"""293150 TEOFILANDIA"";-;-;-;2609,66;-;2609,66"
"""293160 TEOLANDIA"";-;108255,22;-;13473,36;-;121728,58"
"""293190 TUCANO"";-;-;-;142417,41;-;142417,41"
"""293200 UAUA"";-;-;-;480015,96;-;480015,96"
"""293210 UBAIRA"";-;-;-;22410,22;-;22410,22"
"""293220 UBAITABA"";-;-;-;115696,74;-;115696,74"
"""293230 UBATA"";-;-;-;31795,91;-;31795,91"
"""293245 UMBURANAS"";-;-;-;15219,76;-;15219,76"
"""293250 UNA"";-;-;-;84427,32;-;84427,32"
"""293260 URANDI"";-;60605,84;-;89603,58;-;150209,42"
"""293270 URUCUCA"";-;46866,48;-;32596,02;-;79462,50"
"""293280 UTINGA"";-;-;-;13203,81;-;13203,81"
"""293290 VALENCA"";-;888409,06;-;631867,59;-;1520276,65"
"""293300 VALENTE"";-;7820,00;-;69875,21;-;77695,21"
"""293305 VARZEA DA ROCA"";-;-;-;21355,50;-;21355,50"
"""293315 VARZEA NOVA"";-;-;-;16973,55;-;16973,55"
"""293320 VERA CRUZ"";-;206518,12;-;164469,47;-;370987,59"
"""293330 VITORIA DA CONQUISTA"";272992,28;2793068,33;-;2505122,43;-;5571183,04"
"""293340 WAGNER"";-;260933,85;-;27636,33;-;288570,18"
"""293345 WANDERLEY"";-;-;-;182883,58;-;182883,58"
"""293360 XIQUE-XIQUE"";-;-;-;173747,15;-;173747,15"
"""310010 ABADIA DOS DOURADOS"";-;-;-;41318,76;-;41318,76"
"""310020 ABAETE"";-;38743,20;-;1822448,68;-;1861191,88"
"""310030 ABRE CAMPO"";-;-;-;88746,36;-;88746,36"
"""310050 ACUCENA"";-;-;-;19599,17;-;19599,17"
"""310070 AGUA COMPRIDA"";-;-;-;12117,80;-;12117,80"
"""310080 AGUANIL"";-;-;-;6074,68;-;6074,68"
"""310090 AGUAS FORMOSAS"";-;-;-;63298,48;-;63298,48"
"""310100 AGUAS VERMELHAS"";-;-;-;44776,36;-;44776,36"
"""310110 AIMORES"";-;-;-;115611,69;-;115611,69"
"""310130 ALAGOA"";-;-;-;13107,69;-;13107,69"
"""310150 ALEM PARAIBA"";-;10260,00;-;168089,82;-;178349,82"
"""310160 ALFENAS"";612522,98;1384637,77;-;3035796,68;-;5032957,43"
"""310163 ALFREDO VASCONCELOS"";-;-;-;38033,32;-;38033,32"
"""310170 ALMENARA"";-;-;-;343945,08;-;343945,08"
"""310200 ALTEROSA"";-;36026,31;-;42359,85;-;78386,16"
"""310205 ALTO CAPARAO"";-;-;-;529,65;-;529,65"
"""310210 ALTO RIO DOCE"";-;-;-;34214,23;-;34214,23"
"""310220 ALVARENGA"";-;-;-;10554,36;-;10554,36"
"""310230 ALVINOPOLIS"";-;-;-;43689,76;-;43689,76"
"""310240 ALVORADA DE MINAS"";-;-;-;22597,33;-;22597,33"
"""310260 ANDRADAS"";-;-;1,00;216001,88;-;216002,88"
"""310270 CACHOEIRA DE PAJEU"";-;-;-;91031,72;-;91031,72"
"""310280 ANDRELANDIA"";-;-;-;45164,06;-;45164,06"
"""310285 ANGELANDIA"";-;-;-;6453,43;-;6453,43"
"""310290 ANTONIO CARLOS"";-;-;-;66858,43;-;66858,43"
"""310300 ANTONIO DIAS"";-;-;-;19980,56;-;19980,56"
"""310320 ARACAI"";-;-;-;3126,35;-;3126,35"
"""310330 ARACITABA"";-;-;-;6001,84;-;6001,84"
"""310340 ARACUAI"";-;-;-;143575,41;-;143575,41"
"""310350 ARAGUARI"";-;578554,66;-;1109142,90;-;1687697,56"
"""310370 ARAPONGA"";-;-;-;51252,17;-;51252,17"
"""310375 ARAPORA"";-;-;-;91710,00;-;91710,00"
"""310380 ARAPUA"";-;-;-;24226,73;-;24226,73"
"""310400 ARAXA"";-;496541,58;-;488797,57;-;985339,15"
"""310410 ARCEBURGO"";-;-;-;37191,77;-;37191,77"
"""310430 AREADO"";-;-;-;21859,17;-;21859,17"
"""310440 ARGIRITA"";-;-;-;9298,07;-;9298,07"
"""310445 ARICANDUVA"";-;-;-;17292,40;-;17292,40"
"""310460 ASTOLFO DUTRA"";-;-;-;56248,82;-;56248,82"
"""310470 ATALEIA"";-;-;-;20546,31;-;20546,31"
"""310480 AUGUSTO DE LIMA"";-;-;-;39034,82;-;39034,82"
"""310490 BAEPENDI"";-;-;-;57763,25;-;57763,25"
"""310500 BALDIM"";-;-;-;57909,46;-;57909,46"
"""310510 BAMBUI"";-;-;-;34119,67;-;34119,67"
"""310520 BANDEIRA"";-;-;-;21051,97;-;21051,97"
"""310550 BARAO DE MONTE ALTO"";-;19823,88;-;13438,12;-;33262,00"
"""310560 BARBACENA"";319298,97;867898,87;-;2054397,76;-;3241595,60"
"""310570 BARRA LONGA"";-;-;-;12956,75;-;12956,75"
"""310590 BARROSO"";-;61902,10;-;172316,23;-;234218,33"
"""310600 BELA VISTA DE MINAS"";-;-;-;69970,53;-;69970,53"
"""310610 BELMIRO BRAGA"";-;-;-;19815,90;-;19815,90"
"""310620 BELO HORIZONTE"";3974517,63;19342710,58;-;36589661,27;-;59906889,48"
"""310630 BELO ORIENTE"";-;-;-;181395,11;-;181395,11"
"""310640 BELO VALE"";-;-;-;37482,51;-;37482,51"
"""310665 BERIZAL"";-;-;-;38842,67;-;38842,67"
"""310670 BETIM"";-;2391203,37;-;3727664,06;-;6118867,43"
"""310690 BICAS"";-;5496,68;-;356478,27;-;361974,95"
"""310720 BOCAINA DE MINAS"";-;-;-;8220,20;-;8220,20"
"""310730 BOCAIUVA"";-;50692,62;-;464687,89;-;515380,51"
"""310740 BOM DESPACHO"";-;625428,27;-;414314,77;-;1039743,04"
"""310750 BOM JARDIM DE MINAS"";-;-;-;35241,80;-;35241,80"
"""310760 BOM JESUS DA PENHA"";-;-;-;40062,23;-;40062,23"
"""310780 BOM JESUS DO GALHO"";-;47067,60;-;57659,48;-;104727,08"
"""310810 BONFIM"";-;-;-;14006,62;-;14006,62"
"""310820 BONFINOPOLIS DE MINAS"";-;-;-;41904,11;-;41904,11"
"""310825 BONITO DE MINAS"";-;-;-;3048,92;-;3048,92"
"""310830 BORDA DA MATA"";-;-;-;169185,98;-;169185,98"
"""310840 BOTELHOS"";-;-;-;66977,35;-;66977,35"
"""310850 BOTUMIRIM"";-;-;-;38929,32;-;38929,32"
"""310860 BRASILIA DE MINAS"";-;716525,91;-;196228,17;-;912754,08"
"""310870 BRAS PIRES"";-;-;-;64041,65;311,74;64353,39"
"""310890 BRAZOPOLIS"";-;-;-;62770,84;-;62770,84"
"""310900 BRUMADINHO"";-;16193,44;-;513567,29;-;529760,73"
"""310910 BUENO BRANDAO"";-;-;-;72327,28;-;72327,28"
"""310920 BUENOPOLIS"";-;-;-;24479,68;-;24479,68"
"""310930 BURITIS"";-;-;-;312284,89;-;312284,89"
"""310945 CABECEIRA GRANDE"";-;-;-;5714,22;-;5714,22"
"""310950 CABO VERDE"";-;-;-;45488,77;-;45488,77"
"""310960 CACHOEIRA DA PRATA"";-;-;-;48678,56;-;48678,56"
"""310970 CACHOEIRA DE MINAS"";-;-;-;27334,96;-;27334,96"
"""310980 CACHOEIRA DOURADA"";-;-;-;13770,25;-;13770,25"
"""310990 CAETANOPOLIS"";-;-;-;40510,27;-;40510,27"
"""311010 CAIANA"";-;-;-;15836,25;-;15836,25"
"""311020 CAJURI"";-;-;-;33189,90;-;33189,90"
"""311040 CAMACHO"";-;-;-;7310,68;-;7310,68"
"""311050 CAMANDUCAIA"";-;-;-;113940,80;-;113940,80"
"""311060 CAMBUI"";-;-;-;174605,04;-;174605,04"
"""311070 CAMBUQUIRA"";-;16774,76;-;66810,55;-;83585,31"
"""311080 CAMPANARIO"";-;-;-;9032,65;-;9032,65"
"""311090 CAMPANHA"";-;55551,04;-;97763,76;-;153314,80"
"""311110 CAMPINA VERDE"";-;-;-;93630,15;-;93630,15"
"""311115 CAMPO AZUL"";-;-;-;13464,68;-;13464,68"
"""311120 CAMPO BELO"";-;341102,53;-;852749,78;-;1193852,31"
"""311130 CAMPO DO MEIO"";-;1800,00;-;25809,28;-;27609,28"
"""311140 CAMPO FLORIDO"";-;-;-;34578,22;-;34578,22"
"""311150 CAMPOS ALTOS"";-;-;-;60690,06;-;60690,06"
"""311170 CANAA"";-;-;-;53948,77;-;53948,77"
"""311180 CANAPOLIS"";-;-;-;92224,25;-;92224,25"
"""311190 CANA VERDE"";-;-;-;3666,69;-;3666,69"
"""311200 CANDEIAS"";-;-;-;48389,49;-;48389,49"
"""311205 CANTAGALO"";-;-;-;6797,73;-;6797,73"
"""311210 CAPARAO"";-;-;-;14913,45;-;14913,45"
"""311220 CAPELA NOVA"";-;-;-;26901,62;-;26901,62"
"""311230 CAPELINHA"";-;-;-;137485,75;-;137485,75"
"""311250 CAPIM BRANCO"";-;13835,88;-;48432,01;-;62267,89"
"""311260 CAPINOPOLIS"";-;-;-;88087,73;-;88087,73"
"""311270 CAPITAO ENEAS"";-;-;-;1895,85;-;1895,85"
"""311280 CAPITOLIO"";-;-;-;8682,09;-;8682,09"
"""311290 CAPUTIRA"";-;-;-;16295,90;-;16295,90"
"""311300 CARAI"";-;-;-;53401,96;-;53401,96"
"""311310 CARANAIBA"";-;-;-;14220,58;-;14220,58"
"""311320 CARANDAI"";-;11625,84;-;205453,07;-;217078,91"
"""311340 CARATINGA"";-;662294,70;-;787737,03;-;1450031,73"
"""311350 CARBONITA"";-;-;-;58510,34;-;58510,34"
"""311370 CARLOS CHAGAS"";-;16750,00;-;57192,54;-;73942,54"
"""311380 CARMESIA"";-;-;-;11899,82;-;11899,82"
"""311400 CARMO DA MATA"";-;-;-;65195,62;-;65195,62"
"""311410 CARMO DE MINAS"";-;-;-;55940,51;-;55940,51"
"""311420 CARMO DO CAJURU"";-;-;-;132185,65;-;132185,65"
"""311430 CARMO DO PARANAIBA"";-;18937,47;-;472331,15;-;491268,62"
"""311440 CARMO DO RIO CLARO"";-;-;-;119378,17;-;119378,17"
