"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""171280 MAURILANDIA DO TOCANTINS"";-;-;-;86908,30;-;86908,30"
"""171320 MIRACEMA DO TOCANTINS"";-;-;-;1620363,90;-;1620363,90"
"""171330 MIRANORTE"";-;-;-;655463,21;-;655463,21"
"""171360 MONTE DO CARMO"";-;-;-;183008,78;-;183008,78"
"""171370 MONTE SANTO DO TOCANTINS"";-;-;-;80139,33;-;80139,33"
"""171380 PALMEIRAS DO TOCANTINS"";-;-;-;205291,91;-;205291,91"
"""171395 MURICILANDIA"";-;-;-;10575,00;-;10575,00"
"""171420 NATIVIDADE"";-;-;-;461959,43;-;461959,43"
"""171430 NAZARE"";-;-;-;52360,78;-;52360,78"
"""171488 NOVA OLINDA"";-;-;-;617307,73;-;617307,73"
"""171500 NOVA ROSALANDIA"";-;-;-;153848,63;-;153848,63"
"""171510 NOVO ACORDO"";-;-;-;89,10;-;89,10"
"""171515 NOVO ALEGRE"";-;-;-;169841,21;-;169841,21"
"""171550 OLIVEIRA DE FATIMA"";-;-;-;19242,00;-;19242,00"
"""171575 PALMEIROPOLIS"";-;-;-;618317,57;-;618317,57"
"""171610 PARAISO DO TOCANTINS"";-;3490,00;-;4188980,33;-;4192470,33"
"""171620 PARANA"";-;-;-;633777,52;-;633777,52"
"""171630 PAU D'ARCO"";-;-;-;50996,60;-;50996,60"
"""171650 PEDRO AFONSO"";-;-;-;533926,46;-;533926,46"
"""171660 PEIXE"";-;31635,60;-;605829,56;-;637465,16"
"""171665 PEQUIZEIRO"";-;-;-;263630,75;-;263630,75"
"""171670 COLMEIA"";-;-;-;396761,27;-;396761,27"
"""171700 PINDORAMA DO TOCANTINS"";-;1752,96;-;236602,83;-;238355,79"
"""171720 PIRAQUE"";-;-;-;4723,57;-;4723,57"
"""171750 PIUM"";-;-;-;323033,24;-;323033,24"
"""171780 PONTE ALTA DO BOM JESUS"";-;-;-;6122,61;-;6122,61"
"""171790 PONTE ALTA DO TOCANTINS"";-;-;-;138446,69;-;138446,69"
"""171820 PORTO NACIONAL"";69027,34;199217,40;-;7275998,79;-;7544243,53"
"""171830 PRAIA NORTE"";-;-;-;89791,15;-;89791,15"
"""171840 PRESIDENTE KENNEDY"";-;-;-;220869,03;-;220869,03"
"""171845 PUGMIL"";-;-;-;133392,01;-;133392,01"
"""171850 RECURSOLANDIA"";-;-;-;52621,85;-;52621,85"
"""171855 RIACHINHO"";-;-;-;42756,70;-;42756,70"
"""171865 RIO DA CONCEICAO"";-;-;-;36387,60;-;36387,60"
"""171870 RIO DOS BOIS"";-;-;-;1202,23;-;1202,23"
"""171875 RIO SONO"";-;-;-;122810,11;-;122810,11"
"""171880 SAMPAIO"";-;-;-;32758,55;-;32758,55"
"""171884 SANDOLANDIA"";-;-;-;93121,15;-;93121,15"
"""171886 SANTA FE DO ARAGUAIA"";-;-;-;72358,20;-;72358,20"
"""171889 SANTA RITA DO TOCANTINS"";-;-;-;54703,55;-;54703,55"
"""171890 SANTA ROSA DO TOCANTINS"";-;-;-;57622,95;-;57622,95"
"""171900 SANTA TEREZA DO TOCANTINS"";-;-;-;61573,20;-;61573,20"
"""172000 SANTA TEREZINHA DO TOCANTINS"";-;-;-;107172,97;-;107172,97"
"""172010 SAO BENTO DO TOCANTINS"";-;-;-;45112,00;-;45112,00"
"""172020 SAO MIGUEL DO TOCANTINS"";-;-;-;172502,30;-;172502,30"
"""172025 SAO SALVADOR DO TOCANTINS"";-;-;-;114045,50;-;114045,50"
"""172030 SAO SEBASTIAO DO TOCANTINS"";-;-;-;74925,00;-;74925,00"
"""172049 SAO VALERIO"";-;-;-;154584,24;-;154584,24"
"""172065 SILVANOPOLIS"";-;-;-;229299,52;-;229299,52"
"""172080 SITIO NOVO DO TOCANTINS"";-;-;-;580254,24;-;580254,24"
"""172085 SUCUPIRA"";-;-;-;108924,44;-;108924,44"
"""172090 TAGUATINGA"";-;55879,20;-;844328,99;-;900208,19"
"""172093 TAIPAS DO TOCANTINS"";-;-;-;40050,00;-;40050,00"
"""172097 TALISMA"";-;-;-;74807,33;-;74807,33"
"""172100 PALMAS"";1132306,95;11783650,12;-;61538181,63;-;74454138,70"
"""172110 TOCANTINIA"";-;-;-;27267,23;-;27267,23"
"""172120 TOCANTINOPOLIS"";-;-;-;1538494,50;-;1538494,50"
"""172125 TUPIRAMA"";-;-;-;18836,80;-;18836,80"
"""172130 TUPIRATINS"";-;-;-;49950,00;-;49950,00"
"""172208 WANDERLANDIA"";-;-;-;81894,10;-;81894,10"
"""172210 XAMBIOA"";-;-;-;494272,58;-;494272,58"
"""210005 ACAILANDIA"";-;5585411,38;-;13277631,37;-;18863042,75"
"""210010 AFONSO CUNHA"";-;-;-;368836,57;-;368836,57"
"""210015 AGUA DOCE DO MARANHAO"";-;-;-;62209,67;-;62209,67"
"""210020 ALCANTARA"";-;-;-;101401,12;-;101401,12"
"""210030 ALDEIAS ALTAS"";-;-;23914,78;947708,34;-;971623,12"
"""210040 ALTAMIRA DO MARANHAO"";-;-;-;60835,89;-;60835,89"
"""210043 ALTO ALEGRE DO MARANHAO"";-;602879,88;-;2444084,22;-;3046964,10"
"""210047 ALTO ALEGRE DO PINDARE"";-;307911,78;-;3393765,16;-;3701676,94"
"""210050 ALTO PARNAIBA"";-;-;-;92876,61;-;92876,61"
"""210055 AMAPA DO MARANHAO"";-;-;-;216345,66;-;216345,66"
"""210060 AMARANTE DO MARANHAO"";-;-;-;1902772,60;-;1902772,60"
"""210070 ANAJATUBA"";-;-;-;1095444,34;-;1095444,34"
"""210080 ANAPURUS"";-;-;-;737496,53;-;737496,53"
"""210083 APICUM-ACU"";-;-;-;1264276,64;-;1264276,64"
"""210087 ARAGUANA"";-;-;-;279108,93;-;279108,93"
"""210090 ARAIOSES"";-;-;-;845077,14;-;845077,14"
"""210095 ARAME"";-;-;-;968075,23;-;968075,23"
"""210100 ARARI"";-;-;-;1573743,33;-;1573743,33"
"""210110 AXIXA"";-;-;-;935299,75;-;935299,75"
"""210120 BACABAL"";-;15036440,19;-;22792092,96;-;37828533,15"
"""210125 BACABEIRA"";-;-;-;1340525,87;-;1340525,87"
"""210130 BACURI"";-;-;-;783641,51;-;783641,51"
"""210135 BACURITUBA"";-;-;-;97402,35;-;97402,35"
"""210140 BALSAS"";-;1956331,07;-;8899321,79;-;10855652,86"
"""210150 BARAO DE GRAJAU"";-;-;-;652731,09;-;652731,09"
"""210160 BARRA DO CORDA"";-;4392,00;-;10960847,99;-;10965239,99"
"""210170 BARREIRINHAS"";-;-;-;6608580,62;-;6608580,62"
"""210173 BELAGUA"";-;-;-;23356,01;-;23356,01"
"""210177 BELA VISTA DO MARANHAO"";-;74845,20;-;1138797,51;-;1213642,71"
"""210190 BEQUIMAO"";-;-;-;339732,89;-;339732,89"
"""210193 BERNARDO DO MEARIM"";-;-;-;406238,48;-;406238,48"
"""210200 BOM JARDIM"";-;-;-;862640,43;-;862640,43"
"""210203 BOM JESUS DAS SELVAS"";-;-;-;1849089,37;-;1849089,37"
"""210207 BOM LUGAR"";-;-;-;178118,16;-;178118,16"
"""210210 BREJO"";-;-;-;1080355,92;-;1080355,92"
"""210215 BREJO DE AREIA"";-;-;-;26522,02;-;26522,02"
"""210220 BURITI"";-;-;-;846614,35;-;846614,35"
"""210230 BURITI BRAVO"";-;-;-;1106589,02;-;1106589,02"
"""210232 BURITICUPU"";-;-;-;3079370,52;-;3079370,52"
"""210235 BURITIRANA"";-;-;-;1060562,71;-;1060562,71"
"""210237 CACHOEIRA GRANDE"";-;-;-;447627,61;-;447627,61"
"""210240 CAJAPIO"";-;-;-;378251,44;-;378251,44"
"""210250 CAJARI"";-;-;-;749356,23;-;749356,23"
"""210255 CAMPESTRE DO MARANHAO"";-;-;-;809762,75;-;809762,75"
"""210260 CANDIDO MENDES"";-;-;-;373548,16;-;373548,16"
"""210270 CANTANHEDE"";-;-;-;1118144,88;-;1118144,88"
"""210275 CAPINZAL DO NORTE"";-;-;-;1358104,29;-;1358104,29"
"""210280 CAROLINA"";-;-;-;658782,67;-;658782,67"
"""210290 CARUTAPERA"";-;-;-;1198537,85;-;1198537,85"
"""210300 CAXIAS"";-;11956865,59;173265,00;27903235,29;5970,00;40039335,88"
"""210310 CEDRAL"";-;-;-;292291,49;-;292291,49"
"""210312 CENTRAL DO MARANHAO"";-;-;-;189214,20;-;189214,20"
"""210315 CENTRO DO GUILHERME"";-;-;-;1313730,44;-;1313730,44"
"""210320 CHAPADINHA"";-;4769165,41;-;6782380,68;-;11551546,09"
"""210325 CIDELANDIA"";-;-;-;743871,39;-;743871,39"
"""210330 CODO"";-;5943357,88;-;6607511,63;-;12550869,51"
"""210340 COELHO NETO"";-;-;-;2638190,70;-;2638190,70"
"""210350 COLINAS"";-;-;-;3705924,10;-;3705924,10"
"""210355 CONCEICAO DO LAGO-ACU"";-;-;-;111153,40;-;111153,40"
"""210360 COROATA"";-;386432,60;-;9502426,26;-;9888858,86"
"""210370 CURURUPU"";-;-;-;1630408,29;-;1630408,29"
"""210375 DAVINOPOLIS"";-;-;-;176664,64;-;176664,64"
"""210380 DOM PEDRO"";-;-;-;1095614,16;-;1095614,16"
"""210390 DUQUE BACELAR"";-;-;-;684250,13;-;684250,13"
"""210400 ESPERANTINOPOLIS"";-;-;-;1201741,20;-;1201741,20"
"""210405 ESTREITO"";-;-;-;2393871,95;-;2393871,95"
"""210407 FEIRA NOVA DO MARANHAO"";-;-;-;378351,57;-;378351,57"
"""210408 FERNANDO FALCAO"";-;-;-;634705,48;-;634705,48"
"""210409 FORMOSA DA SERRA NEGRA"";-;-;-;366620,59;-;366620,59"
"""210410 FORTALEZA DOS NOGUEIRAS"";-;-;-;48232,07;-;48232,07"
"""210420 FORTUNA"";-;-;-;2294549,28;-;2294549,28"
"""210430 GODOFREDO VIANA"";-;-;-;28895,42;-;28895,42"
"""210440 GONCALVES DIAS"";-;-;-;492990,64;-;492990,64"
"""210450 GOVERNADOR ARCHER"";-;-;-;1046935,77;-;1046935,77"
"""210455 GOVERNADOR EDISON LOBAO"";-;-;-;635165,54;-;635165,54"
"""210460 GOVERNADOR EUGENIO BARROS"";-;-;-;810499,07;-;810499,07"
"""210462 GOVERNADOR LUIZ ROCHA"";-;-;-;187509,50;-;187509,50"
"""210465 GOVERNADOR NEWTON BELLO"";-;-;-;751781,93;-;751781,93"
"""210467 GOVERNADOR NUNES FREIRE"";-;-;-;674321,29;-;674321,29"
"""210470 GRACA ARANHA"";-;-;-;572010,85;-;572010,85"
"""210480 GRAJAU"";-;236597,28;-;31649669,52;-;31886266,80"
"""210490 GUIMARAES"";-;-;-;6721,20;-;6721,20"
"""210500 HUMBERTO DE CAMPOS"";-;-;-;1293327,65;-;1293327,65"
"""210510 ICATU"";-;-;-;1257405,27;-;1257405,27"
"""210515 IGARAPE DO MEIO"";-;77931,60;-;970699,35;-;1048630,95"
"""210520 IGARAPE GRANDE"";-;-;-;859899,26;-;859899,26"
"""210530 IMPERATRIZ"";-;19782019,46;-;39023922,11;-;58805941,57"
"""210535 ITAIPAVA DO GRAJAU"";-;53780,52;-;1274271,13;-;1328051,65"
"""210540 ITAPECURU MIRIM"";-;-;-;2827554,26;-;2827554,26"
"""210542 ITINGA DO MARANHAO"";-;-;-;245463,61;-;245463,61"
"""210545 JATOBA"";-;-;-;27025,00;-;27025,00"
"""210547 JENIPAPO DOS VIEIRAS"";-;-;-;837205,33;-;837205,33"
"""210550 JOAO LISBOA"";-;-;-;588245,62;-;588245,62"
"""210560 JOSELANDIA"";-;-;-;1032785,92;-;1032785,92"
"""210570 LAGO DA PEDRA"";-;213826,95;-;6436568,67;-;6650395,62"
"""210580 LAGO DO JUNCO"";-;-;-;213711,03;-;213711,03"
"""210590 LAGO VERDE"";-;-;-;345253,07;-;345253,07"
"""210592 LAGOA DO MATO"";-;-;-;291811,40;-;291811,40"
"""210594 LAGO DOS RODRIGUES"";-;-;-;203569,81;-;203569,81"
"""210596 LAGOA GRANDE DO MARANHAO"";-;-;-;638693,21;-;638693,21"
"""210598 LAJEADO NOVO"";-;-;-;53230,38;-;53230,38"
"""210600 LIMA CAMPOS"";-;-;-;823813,08;-;823813,08"
"""210610 LORETO"";-;-;-;404419,25;-;404419,25"
"""210620 LUIS DOMINGUES"";-;-;-;68446,15;-;68446,15"
"""210630 MAGALHAES DE ALMEIDA"";-;-;-;730307,51;-;730307,51"
"""210632 MARACACUME"";-;-;-;1232602,85;-;1232602,85"
"""210635 MARAJA DO SENA"";-;-;-;62062,72;-;62062,72"
"""210637 MARANHAOZINHO"";-;-;-;1584300,71;-;1584300,71"
"""210640 MATA ROMA"";-;-;-;1024453,98;-;1024453,98"
"""210650 MATINHA"";-;-;-;567513,63;-;567513,63"
"""210660 MATOES"";-;92592,00;-;926360,60;-;1018952,60"
"""210663 MATOES DO NORTE"";-;-;-;2699557,23;-;2699557,23"
"""210667 MILAGRES DO MARANHAO"";-;-;-;313903,72;-;313903,72"
"""210670 MIRADOR"";-;-;-;1265873,46;-;1265873,46"
"""210675 MIRANDA DO NORTE"";-;155091,60;-;1522317,10;-;1677408,70"
"""210680 MIRINZAL"";-;-;-;897369,67;-;897369,67"
"""210690 MONCAO"";-;-;-;1191130,34;-;1191130,34"
"""210700 MONTES ALTOS"";-;-;-;1275969,04;-;1275969,04"
"""210710 MORROS"";-;-;-;1704324,67;-;1704324,67"
"""210720 NINA RODRIGUES"";-;-;-;544815,57;-;544815,57"
"""210725 NOVA COLINAS"";-;-;-;56424,23;-;56424,23"
"""210730 NOVA IORQUE"";-;-;-;297362,27;-;297362,27"
"""210735 NOVA OLINDA DO MARANHAO"";-;-;-;428505,02;-;428505,02"
"""210740 OLHO D'AGUA DAS CUNHAS"";-;-;-;207686,52;-;207686,52"
"""210745 OLINDA NOVA DO MARANHAO"";-;-;-;876790,78;-;876790,78"
"""210750 PACO DO LUMIAR"";-;-;-;3780091,37;-;3780091,37"
"""210760 PALMEIRANDIA"";-;-;-;594422,78;-;594422,78"
"""210770 PARAIBANO"";-;-;-;758012,19;-;758012,19"
"""210780 PARNARAMA"";-;-;-;1767286,45;-;1767286,45"
"""210790 PASSAGEM FRANCA"";-;-;-;216139,38;-;216139,38"
"""210800 PASTOS BONS"";-;-;-;2423013,91;-;2423013,91"
"""210805 PAULINO NEVES"";-;131247,24;-;1697272,65;-;1828519,89"
"""210810 PAULO RAMOS"";-;-;-;1454404,47;-;1454404,47"
"""210820 PEDREIRAS"";-;4083689,68;-;3749532,54;-;7833222,22"
"""210825 PEDRO DO ROSARIO"";-;-;-;546601,06;-;546601,06"
"""210830 PENALVA"";-;121141,20;-;743256,63;-;864397,83"
"""210840 PERI MIRIM"";-;-;-;944076,81;-;944076,81"
"""210845 PERITORO"";-;-;-;3318266,65;-;3318266,65"
"""210850 PINDARE-MIRIM"";-;-;-;449141,12;-;449141,12"
"""210860 PINHEIRO"";-;7614772,79;-;13924811,04;-;21539583,83"
"""210870 PIO XII"";-;-;-;881478,02;-;881478,02"
"""210880 PIRAPEMAS"";-;-;-;710196,51;-;710196,51"
"""210890 POCAO DE PEDRAS"";-;-;-;1133817,95;-;1133817,95"
"""210900 PORTO FRANCO"";-;-;-;2951915,30;-;2951915,30"
"""210905 PORTO RICO DO MARANHAO"";-;-;-;33669,32;-;33669,32"
"""210910 PRESIDENTE DUTRA"";-;3315264,50;-;7575042,62;-;10890307,12"
"""210920 PRESIDENTE JUSCELINO"";-;-;-;540945,13;-;540945,13"
"""210923 PRESIDENTE MEDICI"";-;-;-;647407,75;-;647407,75"
"""210927 PRESIDENTE SARNEY"";-;-;-;12600,00;-;12600,00"
"""210930 PRESIDENTE VARGAS"";-;-;-;355039,99;-;355039,99"
"""210940 PRIMEIRA CRUZ"";-;-;-;157382,27;-;157382,27"
"""210945 RAPOSA"";-;-;-;1901956,84;-;1901956,84"
"""210950 RIACHAO"";-;-;-;1117775,15;-;1117775,15"
"""210955 RIBAMAR FIQUENE"";-;-;-;375841,66;-;375841,66"
"""210960 ROSARIO"";-;40123,20;-;3008866,29;-;3048989,49"
"""210970 SAMBAIBA"";-;-;-;98415,55;-;98415,55"
"""210975 SANTA FILOMENA DO MARANHAO"";-;-;-;86927,56;-;86927,56"
"""210980 SANTA HELENA"";-;-;-;1408416,16;-;1408416,16"
"""210990 SANTA INES"";-;101864,00;-;7865681,24;-;7967545,24"
"""211000 SANTA LUZIA"";-;-;-;1914146,05;-;1914146,05"
"""211003 SANTA LUZIA DO PARUA"";-;205989,12;-;4702722,85;-;4908711,97"
"""211010 SANTA QUITERIA DO MARANHAO"";-;-;-;1154631,25;-;1154631,25"
"""211020 SANTA RITA"";-;-;-;3246396,58;-;3246396,58"
"""211023 SANTANA DO MARANHAO"";-;-;-;591033,76;-;591033,76"
"""211027 SANTO AMARO DO MARANHAO"";-;-;-;359834,87;-;359834,87"
"""211030 SANTO ANTONIO DOS LOPES"";-;-;-;241787,86;-;241787,86"
"""211040 SAO BENEDITO DO RIO PRETO"";-;-;-;475735,44;-;475735,44"
"""211050 SAO BENTO"";-;-;-;2868699,40;-;2868699,40"
"""211060 SAO BERNARDO"";-;-;-;1778232,90;-;1778232,90"
"""211065 SAO DOMINGOS DO AZEITAO"";-;-;-;549486,58;-;549486,58"
"""211070 SAO DOMINGOS DO MARANHAO"";-;-;-;1069525,07;-;1069525,07"
"""211080 SAO FELIX DE BALSAS"";-;44654,40;-;242147,88;-;286802,28"
"""211085 SAO FRANCISCO DO BREJAO"";-;-;-;370139,02;-;370139,02"
"""211090 SAO FRANCISCO DO MARANHAO"";-;-;-;241629,29;-;241629,29"
"""211100 SAO JOAO BATISTA"";-;-;-;1721656,20;-;1721656,20"
"""211102 SAO JOAO DO CARU"";-;-;-;118909,89;-;118909,89"
"""211105 SAO JOAO DO PARAISO"";-;-;-;57625,00;-;57625,00"
"""211107 SAO JOAO DO SOTER"";-;-;1227,00;411331,58;-;412558,58"
"""211110 SAO JOAO DOS PATOS"";-;-;-;2124452,87;-;2124452,87"
"""211120 SAO JOSE DE RIBAMAR"";-;335646,00;-;15815212,87;-;16150858,87"
"""211125 SAO JOSE DOS BASILIOS"";-;-;-;242245,78;-;242245,78"
"""211130 SAO LUIS"";9972046,60;64177863,73;-;293718146,06;-;367868056,39"
"""211140 SAO LUIS GONZAGA DO MARANHAO"";-;-;-;414067,25;-;414067,25"
"""211150 SAO MATEUS DO MARANHAO"";-;95678,40;-;2969470,94;-;3065149,34"
"""211153 SAO PEDRO DA AGUA BRANCA"";-;-;-;967783,66;-;967783,66"
"""211157 SAO PEDRO DOS CRENTES"";-;-;-;125198,70;-;125198,70"
"""211160 SAO RAIMUNDO DAS MANGABEIRAS"";-;-;-;1836275,42;-;1836275,42"
"""211163 SAO RAIMUNDO DO DOCA BEZERRA"";-;-;-;333364,37;-;333364,37"
"""211167 SAO ROBERTO"";-;-;-;246308,08;-;246308,08"
"""211170 SAO VICENTE FERRER"";-;-;-;1352198,02;-;1352198,02"
"""211172 SATUBINHA"";-;-;-;410715,38;-;410715,38"
"""211174 SENADOR ALEXANDRE COSTA"";-;-;-;146150,59;-;146150,59"
"""211176 SENADOR LA ROCQUE"";-;-;-;395333,87;-;395333,87"
"""211178 SERRANO DO MARANHAO"";-;-;-;459163,38;-;459163,38"
"""211180 SITIO NOVO"";-;-;-;302017,36;-;302017,36"
"""211190 SUCUPIRA DO NORTE"";-;-;-;416123,17;-;416123,17"
"""211195 SUCUPIRA DO RIACHAO"";-;-;-;180312,80;-;180312,80"
"""211200 TASSO FRAGOSO"";-;-;-;585629,59;-;585629,59"
"""211210 TIMBIRAS"";-;149874,24;-;2983801,14;-;3133675,38"
"""211220 TIMON"";-;4205511,23;-;12709975,82;-;16915487,05"
"""211223 TRIZIDELA DO VALE"";-;30171,15;-;1732408,72;-;1762579,87"
"""211227 TUFILANDIA"";-;-;-;173287,08;-;173287,08"
"""211230 TUNTUM"";-;-;-;6256101,33;-;6256101,33"
"""211240 TURIACU"";-;-;-;4119770,07;-;4119770,07"
"""211245 TURILANDIA"";-;-;-;2346925,69;-;2346925,69"
"""211250 TUTOIA"";-;-;-;1478764,52;-;1478764,52"
"""211260 URBANO SANTOS"";-;-;-;841961,07;-;841961,07"
"""211270 VARGEM GRANDE"";-;193697,07;-;1009605,49;-;1203302,56"
"""211280 VIANA"";-;144063,60;-;2210003,01;-;2354066,61"
"""211285 VILA NOVA DOS MARTIRIOS"";-;-;-;1063182,96;-;1063182,96"
"""211290 VITORIA DO MEARIM"";-;-;-;1463486,50;-;1463486,50"
"""211300 VITORINO FREIRE"";-;-;-;1717138,04;-;1717138,04"
"""211400 ZE DOCA"";-;499123,08;-;5421384,33;-;5920507,41"
"""220005 ACAUA"";-;-;-;58275,00;-;58275,00"
"""220010 AGRICOLANDIA"";-;-;-;85107,05;-;85107,05"
"""220020 AGUA BRANCA"";-;-;-;1053325,36;-;1053325,36"
"""220025 ALAGOINHA DO PIAUI"";-;-;-;100233,11;-;100233,11"
"""220027 ALEGRETE DO PIAUI"";-;-;-;60975,00;-;60975,00"
"""220030 ALTO LONGA"";-;-;-;328125,54;-;328125,54"
"""220040 ALTOS"";-;-;-;1247112,28;-;1247112,28"
"""220045 ALVORADA DO GURGUEIA"";-;-;-;49500,00;-;49500,00"
"""220050 AMARANTE"";-;-;-;377992,71;-;377992,71"
"""220060 ANGICAL DO PIAUI"";-;-;-;78447,66;-;78447,66"
"""220070 ANISIO DE ABREU"";-;-;-;49725,00;-;49725,00"
"""220080 ANTONIO ALMEIDA"";-;-;-;47700,00;-;47700,00"
"""220090 AROAZES"";-;-;-;79862,47;-;79862,47"
"""220095 AROEIRAS DO ITAIM"";-;-;-;31275,00;-;31275,00"
"""220100 ARRAIAL"";-;-;-;86571,53;-;86571,53"
"""220110 AVELINO LOPES"";-;-;-;69814,43;-;69814,43"
"""220115 BAIXA GRANDE DO RIBEIRO"";-;-;-;19350,00;-;19350,00"
"""220117 BARRA D'ALCANTARA"";-;-;-;39150,00;-;39150,00"
"""220120 BARRAS"";-;-;-;1796261,89;-;1796261,89"
"""220140 BARRO DURO"";-;-;-;104477,59;-;104477,59"
"""220150 BATALHA"";-;-;-;645857,74;-;645857,74"
"""220155 BELA VISTA DO PIAUI"";-;-;-;63900,00;-;63900,00"
"""220157 BELEM DO PIAUI"";-;-;-;52650,00;-;52650,00"
"""220160 BENEDITINOS"";-;-;-;339250,91;-;339250,91"
"""220173 BETANIA DO PIAUI"";-;-;-;22500,00;-;22500,00"
"""220177 BOA HORA"";-;-;-;54225,00;-;54225,00"
"""220180 BOCAINA"";-;-;-;121575,79;-;121575,79"
"""220190 BOM JESUS"";-;2664805,72;-;1368428,87;-;4033234,59"
"""220191 BOM PRINCIPIO DO PIAUI"";-;-;-;27225,00;-;27225,00"
"""220192 BONFIM DO PIAUI"";-;-;-;37575,00;-;37575,00"
"""220194 BOQUEIRAO DO PIAUI"";-;-;-;45900,00;-;45900,00"
"""220196 BRASILEIRA"";-;-;-;36000,00;-;36000,00"
"""220198 BREJO DO PIAUI"";-;-;-;64350,00;-;64350,00"
"""220200 BURITI DOS LOPES"";-;-;-;1284892,40;-;1284892,40"
"""220202 BURITI DOS MONTES"";-;-;-;128428,62;-;128428,62"
"""220205 CABECEIRAS DO PIAUI"";-;-;-;19978,45;-;19978,45"
"""220207 CAJAZEIRAS DO PIAUI"";-;-;-;51975,00;-;51975,00"
"""220209 CALDEIRAO GRANDE DO PIAUI"";-;-;-;54675,00;-;54675,00"
"""220210 CAMPINAS DO PIAUI"";-;-;-;59175,00;-;59175,00"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;-;-;58050,00;-;58050,00"
"""220213 CAMPO GRANDE DO PIAUI"";-;-;-;59400,00;-;59400,00"
"""220217 CAMPO LARGO DO PIAUI"";-;-;-;39076,00;-;39076,00"
"""220220 CAMPO MAIOR"";-;10634030,93;-;4719872,55;-;15353903,48"
"""220225 CANAVIEIRA"";-;-;-;52650,00;-;52650,00"
"""220230 CANTO DO BURITI"";-;-;-;1271602,04;-;1271602,04"
"""220240 CAPITAO DE CAMPOS"";-;-;-;68697,65;-;68697,65"
"""220245 CAPITAO GERVASIO OLIVEIRA"";-;-;-;29250,00;-;29250,00"
"""220250 CARACOL"";-;-;-;45000,00;-;45000,00"
"""220253 CARAUBAS DO PIAUI"";-;-;-;69075,00;-;69075,00"
"""220255 CARIDADE DO PIAUI"";-;-;-;31950,00;-;31950,00"
"""220260 CASTELO DO PIAUI"";-;-;-;692530,04;-;692530,04"
"""220265 CAXINGO"";-;-;-;51525,00;-;51525,00"
"""220270 COCAL"";-;-;-;153967,95;-;153967,95"
"""220271 COCAL DE TELHA"";-;-;-;64311,90;-;64311,90"
"""220272 COCAL DOS ALVES"";-;-;-;60075,00;-;60075,00"
"""220273 COIVARAS"";-;-;-;57600,00;-;57600,00"
"""220277 COLONIA DO PIAUI"";-;-;-;64350,00;-;64350,00"
"""220280 CONCEICAO DO CANINDE"";-;-;-;52425,00;-;52425,00"
"""220285 CORONEL JOSE DIAS"";-;-;-;16200,00;-;16200,00"
"""220290 CORRENTE"";-;-;-;274967,61;-;274967,61"
"""220300 CRISTALANDIA DO PIAUI"";-;-;-;42300,00;-;42300,00"
"""220310 CRISTINO CASTRO"";-;-;-;146306,00;-;146306,00"
"""220320 CURIMATA"";-;-;-;627698,88;-;627698,88"
"""220323 CURRAIS"";-;-;-;56475,00;-;56475,00"
"""220325 CURRALINHOS"";-;-;-;54675,00;-;54675,00"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;15975,00;-;15975,00"
"""220330 DEMERVAL LOBAO"";-;-;-;823142,08;-;823142,08"
"""220335 DIRCEU ARCOVERDE"";-;-;-;50177,25;-;50177,25"
"""220342 DOMINGOS MOURAO"";-;-;-;4500,00;-;4500,00"
"""220345 DOM INOCENCIO"";-;-;-;88391,39;-;88391,39"
"""220350 ELESBAO VELOSO"";-;-;-;617542,42;-;617542,42"
"""220370 ESPERANTINA"";-;237830,85;-;55292878,10;-;55530708,95"
"""220375 FARTURA DO PIAUI"";-;-;-;55575,00;-;55575,00"
"""220380 FLORES DO PIAUI"";-;-;-;51300,00;-;51300,00"
"""220385 FLORESTA DO PIAUI"";-;-;-;37800,00;-;37800,00"
"""220390 FLORIANO"";-;12604938,08;-;6803003,17;-;19407941,25"
"""220400 FRANCINOPOLIS"";-;-;-;53398,81;-;53398,81"
"""220410 FRANCISCO AYRES"";-;-;-;60750,00;-;60750,00"
"""220415 FRANCISCO MACEDO"";-;-;-;61425,00;-;61425,00"
"""220420 FRANCISCO SANTOS"";-;-;-;252251,59;-;252251,59"
"""220430 FRONTEIRAS"";-;-;-;409750,24;-;409750,24"
"""220440 GILBUES"";-;-;-;74900,93;-;74900,93"
"""220450 GUADALUPE"";-;-;-;199425,91;-;199425,91"
"""220455 GUARIBAS"";-;-;-;22500,00;-;22500,00"
"""220460 HUGO NAPOLEAO"";-;-;-;58825,00;-;58825,00"
"""220470 INHUMA"";-;-;-;307331,37;-;307331,37"
"""220480 IPIRANGA DO PIAUI"";-;-;-;83142,81;-;83142,81"
"""220490 ISAIAS COELHO"";-;-;-;137995,64;-;137995,64"
"""220500 ITAINOPOLIS"";-;-;-;210940,58;-;210940,58"
"""220510 ITAUEIRA"";-;-;-;134289,14;-;134289,14"
"""220515 JACOBINA DO PIAUI"";-;-;-;42075,00;-;42075,00"
"""220520 JAICOS"";-;-;-;824434,65;-;824434,65"
