"""Munic¡pio"";""M‚dia complexidade"";""Alta complexidade"";""Total"""
"""320210 ECOPORANGA"";1216;-;1216"
"""320230 GUACUI"";3048;-;3048"
"""320240 GUARAPARI"";3447;-;3447"
"""320245 IBATIBA"";402;-;402"
"""320280 ITAPEMIRIM"";4020;-;4020"
"""320290 ITARANA"";184;-;184"
"""320300 IUNA"";1868;-;1868"
"""320305 JAGUARE"";413;-;413"
"""320310 JERONIMO MONTEIRO"";2279;-;2279"
"""320313 JOAO NEIVA"";512;-;512"
"""320316 LARANJA DA TERRA"";199;-;199"
"""320320 LINHARES"";11219;1468;12687"
"""320340 MIMOSO DO SUL"";1680;-;1680"
"""320350 MONTANHA"";979;-;979"
"""320360 MUCURICI"";812;-;812"
"""320370 MUNIZ FREIRE"";171;-;171"
"""320380 MUQUI"";374;-;374"
"""320390 NOVA VENECIA"";3438;-;3438"
"""320400 PANCAS"";88;-;88"
"""320405 PEDRO CANARIO"";1478;-;1478"
"""320410 PINHEIROS"";396;-;396"
"""320435 RIO BANANAL"";88;-;88"
"""320450 SANTA LEOPOLDINA"";1308;-;1308"
"""320455 SANTA MARIA DE JETIBA"";2942;1;2943"
"""320460 SANTA TERESA"";4797;-;4797"
"""320470 SAO GABRIEL DA PALHA"";438;-;438"
"""320480 SAO JOSE DO CALCADO"";2134;1;2135"
"""320490 SAO MATEUS"";9967;22;9989"
"""320500 SERRA"";23178;618;23796"
"""320503 VARGEM ALTA"";475;-;475"
"""320506 VENDA NOVA DO IMIGRANTE"";2606;-;2606"
"""320520 VILA VELHA"";31156;3826;34982"
"""320530 VITORIA"";51723;11346;63069"
"""330010 ANGRA DOS REIS"";8726;9;8735"
"""330015 APERIBE"";1297;-;1297"
"""330020 ARARUAMA"";3689;647;4336"
"""330022 AREAL"";240;-;240"
"""330023 ARMACAO DOS BUZIOS"";3411;227;3638"
"""330025 ARRAIAL DO CABO"";1854;1;1855"
"""330030 BARRA DO PIRAI"";4981;23;5004"
"""330040 BARRA MANSA"";10081;4186;14267"
"""330045 BELFORD ROXO"";17813;-;17813"
"""330050 BOM JARDIM"";1672;1;1673"
"""330060 BOM JESUS DO ITABAPOANA"";4516;43;4559"
"""330070 CABO FRIO"";9509;1281;10790"
"""330080 CACHOEIRAS DE MACACU"";2941;-;2941"
"""330090 CAMBUCI"";1512;-;1512"
"""330100 CAMPOS DOS GOYTACAZES"";33372;2666;36038"
"""330110 CANTAGALO"";1592;-;1592"
"""330120 CARMO"";1029;-;1029"
"""330130 CASIMIRO DE ABREU"";3156;5;3161"
"""330140 CONCEICAO DE MACABU"";234;-;234"
"""330150 CORDEIRO"";998;-;998"
"""330160 DUAS BARRAS"";420;-;420"
"""330170 DUQUE DE CAXIAS"";56213;898;57111"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";331;-;331"
"""330185 GUAPIMIRIM"";2718;1;2719"
"""330190 ITABORAI"";7415;-;7415"
"""330200 ITAGUAI"";4730;2;4732"
"""330210 ITAOCARA"";1105;-;1105"
"""330220 ITAPERUNA"";6874;2627;9501"
"""330225 ITATIAIA"";1275;-;1275"
"""330227 JAPERI"";646;-;646"
"""330230 LAJE DO MURIAE"";128;-;128"
"""330240 MACAE"";14250;694;14944"
"""330250 MAGE"";5140;27;5167"
"""330260 MANGARATIBA"";2296;27;2323"
"""330270 MARICA"";9287;7;9294"
"""330280 MENDES"";354;-;354"
"""330285 MESQUITA"";8547;-;8547"
"""330290 MIGUEL PEREIRA"";3346;-;3346"
"""330300 MIRACEMA"";1886;-;1886"
"""330310 NATIVIDADE"";616;-;616"
"""330320 NILOPOLIS"";6469;-;6469"
"""330330 NITEROI"";28530;1712;30242"
"""330340 NOVA FRIBURGO"";7487;762;8249"
"""330350 NOVA IGUACU"";28915;606;29521"
"""330360 PARACAMBI"";1765;-;1765"
"""330370 PARAIBA DO SUL"";5555;1402;6957"
"""330380 PARATY"";2955;-;2955"
"""330390 PETROPOLIS"";16616;2572;19188"
"""330395 PINHEIRAL"";594;-;594"
"""330400 PIRAI"";2089;-;2089"
"""330411 PORTO REAL"";1357;-;1357"
"""330412 QUATIS"";577;-;577"
"""330414 QUEIMADOS"";5227;-;5227"
"""330415 QUISSAMA"";1954;-;1954"
"""330420 RESENDE"";9137;18;9155"
"""330430 RIO BONITO"";5504;957;6461"
"""330440 RIO CLARO"";367;-;367"
"""330450 RIO DAS FLORES"";529;-;529"
"""330452 RIO DAS OSTRAS"";5355;5;5360"
"""330455 RIO DE JANEIRO"";245703;31184;276887"
"""330460 SANTA MARIA MADALENA"";821;-;821"
"""330470 SANTO ANTONIO DE PADUA"";4936;-;4936"
"""330475 SAO FRANCISCO DE ITABAPOANA"";990;-;990"
"""330480 SAO FIDELIS"";2805;-;2805"
"""330490 SAO GONCALO"";33815;1084;34899"
"""330500 SAO JOAO DA BARRA"";2600;-;2600"
"""330510 SAO JOAO DE MERITI"";9625;-;9625"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";829;-;829"
"""330520 SAO PEDRO DA ALDEIA"";2454;124;2578"
"""330530 SAO SEBASTIAO DO ALTO"";851;-;851"
"""330550 SAQUAREMA"";3692;-;3692"
"""330555 SEROPEDICA"";1489;-;1489"
"""330560 SILVA JARDIM"";516;-;516"
"""330570 SUMIDOURO"";651;-;651"
"""330575 TANGUA"";509;-;509"
"""330580 TERESOPOLIS"";10537;908;11445"
"""330590 TRAJANO DE MORAES"";596;-;596"
"""330600 TRES RIOS"";4804;42;4846"
"""330610 VALENCA"";7345;340;7685"
"""330615 VARRE-SAI"";297;-;297"
"""330620 VASSOURAS"";3702;1412;5114"
"""330630 VOLTA REDONDA"";19651;1749;21400"
"""350010 ADAMANTINA"";4233;5;4238"
"""350030 AGUAI"";15;-;15"
"""350050 AGUAS DE LINDOIA"";1114;-;1114"
"""350070 AGUDOS"";1245;-;1245"
"""350100 ALTINOPOLIS"";1156;-;1156"
"""350110 ALTO ALEGRE"";80;-;80"
"""350130 ALVARES MACHADO"";640;-;640"
"""350160 AMERICANA"";6270;79;6349"
"""350170 AMERICO BRASILIENSE"";5394;1498;6892"
"""350190 AMPARO"";4299;-;4299"
"""350210 ANDRADINA"";2942;4;2946"
"""350220 ANGATUBA"";1537;-;1537"
"""350250 APARECIDA"";3720;3;3723"
"""350260 APARECIDA D'OESTE"";57;-;57"
"""350270 APIAI"";2526;-;2526"
"""350280 ARACATUBA"";11117;2058;13175"
"""350310 ARANDU"";94;-;94"
"""350320 ARARAQUARA"";12158;1641;13799"
"""350330 ARARAS"";5867;621;6488"
"""350340 AREALVA"";176;-;176"
"""350390 ARUJA"";1728;-;1728"
"""350400 ASSIS"";7837;343;8180"
"""350410 ATIBAIA"";4017;-;4017"
"""350420 AURIFLAMA"";1330;-;1330"
"""350450 AVARE"";6130;209;6339"
"""350520 BARIRI"";1891;-;1891"
"""350530 BARRA BONITA"";1779;1;1780"
"""350550 BARRETOS"";16739;8834;25573"
"""350570 BARUERI"";33497;1319;34816"
"""350580 BASTOS"";1121;-;1121"
"""350590 BATATAIS"";3990;590;4580"
"""350600 BAURU"";32776;5162;37938"
"""350610 BEBEDOURO"";2862;-;2862"
"""350630 BERNARDINO DE CAMPOS"";567;-;567"
"""350635 BERTIOGA"";2846;201;3047"
"""350640 BILAC"";199;-;199"
"""350650 BIRIGUI"";4707;5;4712"
"""350670 BOA ESPERANCA DO SUL"";39;-;39"
"""350680 BOCAINA"";173;-;173"
"""350700 BOITUVA"";2399;-;2399"
"""350710 BOM JESUS DOS PERDOES"";207;-;207"
"""350740 BORBOREMA"";821;-;821"
"""350750 BOTUCATU"";21172;4994;26166"
"""350760 BRAGANCA PAULISTA"";14792;1877;16669"
"""350790 BROTAS"";824;-;824"
"""350810 BURITAMA"";603;-;603"
"""350840 CABREUVA"";253;-;253"
"""350850 CACAPAVA"";3171;1;3172"
"""350860 CACHOEIRA PAULISTA"";744;-;744"
"""350870 CACONDE"";1093;-;1093"
"""350880 CAFELANDIA"";564;-;564"
"""350900 CAIEIRAS"";4193;-;4193"
"""350920 CAJAMAR"";2099;-;2099"
"""350930 CAJOBI"";319;-;319"
"""350940 CAJURU"";2784;1;2785"
"""350950 CAMPINAS"";66617;11554;78171"
"""350960 CAMPO LIMPO PAULISTA"";3548;-;3548"
"""350970 CAMPOS DO JORDAO"";2611;-;2611"
"""351000 CANDIDO MOTA"";1795;-;1795"
"""351020 CAPAO BONITO"";2742;-;2742"
"""351040 CAPIVARI"";2468;-;2468"
"""351050 CARAGUATATUBA"";15936;1149;17085"
"""351060 CARAPICUIBA"";18399;214;18613"
"""351070 CARDOSO"";420;-;420"
"""351080 CASA BRANCA"";2052;1;2053"
"""351100 CASTILHO"";412;-;412"
"""351110 CATANDUVA"";13634;1970;15604"
"""351140 CERQUEIRA CESAR"";1053;46;1099"
"""351150 CERQUILHO"";619;-;619"
"""351160 CESARIO LANGE"";432;-;432"
"""351170 CHARQUEADA"";397;-;397"
"""351190 CLEMENTINA"";265;-;265"
"""351200 COLINA"";956;-;956"
"""351210 COLOMBIA"";15;-;15"
"""351220 CONCHAL"";1618;-;1618"
"""351230 CONCHAS"";433;-;433"
"""351280 COSMOPOLIS"";1727;-;1727"
"""351300 COTIA"";12028;971;12999"
"""351310 CRAVINHOS"";399;130;529"
"""351340 CRUZEIRO"";5023;31;5054"
"""351350 CUBATAO"";5190;15;5205"
"""351360 CUNHA"";1213;-;1213"
"""351370 DESCALVADO"";1538;77;1615"
"""351380 DIADEMA"";22533;1019;23552"
"""351390 DIVINOLANDIA"";2847;92;2939"
"""351410 DOIS CORREGOS"";1300;1;1301"
"""351440 DRACENA"";3007;1;3008"
"""351450 DUARTINA"";1132;-;1132"
"""351500 EMBU DAS ARTES"";4099;-;4099"
"""351510 EMBU-GUACU"";1488;-;1488"
"""351518 ESPIRITO SANTO DO PINHAL"";3743;-;3743"
"""351520 ESTRELA D'OESTE"";349;-;349"
"""351540 FARTURA"";810;-;810"
"""351550 FERNANDOPOLIS"";4328;76;4404"
"""351570 FERRAZ DE VASCONCELOS"";10054;23;10077"
"""351600 FLORIDA PAULISTA"";723;-;723"
"""351620 FRANCA"";19172;2165;21337"
"""351630 FRANCISCO MORATO"";10567;1;10568"
"""351640 FRANCO DA ROCHA"";7362;745;8107"
"""351660 GALIA"";98;-;98"
"""351670 GARCA"";2555;-;2555"
"""351690 GENERAL SALGADO"";319;-;319"
"""351700 GETULINA"";145;-;145"
"""351740 GUAIRA"";2006;-;2006"
"""351760 GUAPIARA"";424;-;424"
"""351770 GUARA"";741;-;741"
"""351780 GUARACAI"";416;-;416"
"""351820 GUARARAPES"";1313;-;1313"
"""351830 GUARAREMA"";979;-;979"
"""351840 GUARATINGUETA"";5695;514;6209"
"""351860 GUARIBA"";1368;-;1368"
"""351870 GUARUJA"";11055;410;11465"
"""351880 GUARULHOS"";45271;1661;46932"
"""351900 HERCULANDIA"";732;3;735"
"""351907 HORTOLANDIA"";4432;1;4433"
"""351910 IACANGA"";386;-;386"
"""351930 IBATE"";889;1;890"
"""351940 IBIRA"";426;-;426"
"""351960 IBITINGA"";4125;91;4216"
"""351970 IBIUNA"";2492;-;2492"
"""351990 IEPE"";708;-;708"
"""352010 IGARAPAVA"";1112;-;1112"
"""352040 ILHABELA"";3253;2;3255"
"""352044 ILHA SOLTEIRA"";1979;-;1979"
"""352050 INDAIATUBA"";14058;1570;15628"
"""352070 INDIAPORA"";289;-;289"
"""352090 IPAUSSU"";564;-;564"
"""352130 IPUA"";630;-;630"
"""352170 ITABERA"";608;-;608"
"""352180 ITAI"";391;-;391"
"""352190 ITAJOBI"";406;-;406"
"""352210 ITANHAEM"";10077;2;10079"
"""352220 ITAPECERICA DA SERRA"";14782;1670;16452"
"""352230 ITAPETININGA"";8803;5;8808"
"""352240 ITAPEVA"";7768;422;8190"
"""352250 ITAPEVI"";14940;2;14942"
"""352260 ITAPIRA"";5846;15;5861"
"""352270 ITAPOLIS"";3385;1;3386"
"""352280 ITAPORANGA"";1224;-;1224"
"""352290 ITAPUI"";228;-;228"
"""352310 ITAQUAQUECETUBA"";14973;1;14974"
"""352320 ITARARE"";3723;-;3723"
"""352340 ITATIBA"";4758;5;4763"
"""352350 ITATINGA"";349;-;349"
"""352360 ITIRAPINA"";173;-;173"
"""352390 ITU"";8170;136;8306"
"""352400 ITUPEVA"";1405;-;1405"
"""352410 ITUVERAVA"";3562;4;3566"
"""352420 JABORANDI"";87;-;87"
"""352430 JABOTICABAL"";2454;-;2454"
"""352440 JACAREI"";11970;1463;13433"
"""352450 JACI"";389;-;389"
"""352470 JAGUARIUNA"";3427;-;3427"
"""352480 JALES"";5806;887;6693"
"""352520 JARINU"";473;-;473"
"""352530 JAU"";18105;7865;25970"
"""352550 JOANOPOLIS"";216;-;216"
"""352570 JOSE BONIFACIO"";1297;-;1297"
"""352590 JUNDIAI"";39799;2421;42220"
"""352600 JUNQUEIROPOLIS"";1522;-;1522"
"""352620 JUQUITIBA"";5;-;5"
"""352640 LARANJAL PAULISTA"";1450;-;1450"
"""352670 LEME"";5032;-;5032"
"""352680 LENCOIS PAULISTA"";2797;-;2797"
"""352690 LIMEIRA"";12961;1807;14768"
"""352710 LINS"";6041;63;6104"
"""352720 LORENA"";6055;-;6055"
"""352730 LOUVEIRA"";2429;24;2453"
"""352740 LUCELIA"";494;-;494"
"""352800 MACATUBA"";806;-;806"
"""352810 MACAUBAL"";53;-;53"
"""352850 MAIRIPORA"";2126;-;2126"
"""352880 MARACAI"";555;-;555"
"""352900 MARILIA"";23495;3952;27447"
"""352920 MARTINOPOLIS"";1747;-;1747"
"""352930 MATAO"";4682;543;5225"
"""352940 MAUA"";11901;12;11913"
"""352970 MIGUELOPOLIS"";1148;-;1148"
"""353010 MIRANDOPOLIS"";3258;1;3259"
"""353030 MIRASSOL"";1816;-;1816"
"""353050 MOCOCA"";4786;3;4789"
"""353060 MOGI DAS CRUZES"";27997;2618;30615"
"""353070 MOGI GUACU"";8751;1397;10148"
"""353080 MOGI MIRIM"";3822;62;3884"
"""353110 MONGAGUA"";961;-;961"
"""353130 MONTE ALTO"";2231;-;2231"
"""353140 MONTE APRAZIVEL"";2376;-;2376"
"""353150 MONTE AZUL PAULISTA"";1355;46;1401"
"""353180 MONTE MOR"";1144;-;1144"
"""353190 MORRO AGUDO"";1548;-;1548"
"""353200 MORUNGABA"";323;-;323"
"""353240 NAZARE PAULISTA"";339;-;339"
"""353250 NEVES PAULISTA"";52;-;52"
"""353260 NHANDEARA"";1414;-;1414"
"""353290 NOVA EUROPA"";242;-;242"
"""353300 NOVA GRANADA"";1253;-;1253"
"""353340 NOVA ODESSA"";1521;1;1522"
"""353350 NOVO HORIZONTE"";2437;1;2438"
"""353390 OLIMPIA"";2745;-;2745"
"""353430 ORLANDIA"";2881;-;2881"
"""353440 OSASCO"";24799;339;25138"
"""353460 OSVALDO CRUZ"";2070;-;2070"
"""353470 OURINHOS"";7575;923;8498"
"""353475 OUROESTE"";287;-;287"
"""353520 PALMEIRA D'OESTE"";521;-;521"
"""353530 PALMITAL"";1332;-;1332"
"""353540 PANORAMA"";273;-;273"
"""353550 PARAGUACU PAULISTA"";2927;-;2927"
"""353580 PARANAPANEMA"";717;2;719"
"""353600 PARAPUA"";469;-;469"
"""353620 PARIQUERA-ACU"";8693;460;9153"
"""353630 PATROCINIO PAULISTA"";849;-;849"
"""353650 PAULINIA"";6816;69;6885"
"""353660 PAULO DE FARIA"";78;-;78"
"""353670 PEDERNEIRAS"";1652;-;1652"
"""353700 PEDREGULHO"";884;-;884"
"""353710 PEDREIRA"";1209;-;1209"
"""353730 PENAPOLIS"";5040;4;5044"
"""353740 PEREIRA BARRETO"";1291;-;1291"
"""353760 PERUIBE"";759;-;759"
"""353780 PIEDADE"";2263;-;2263"
"""353790 PILAR DO SUL"";1215;-;1215"
"""353800 PINDAMONHANGABA"";6622;14;6636"
"""353860 PIRACAIA"";513;-;513"
"""353870 PIRACICABA"";27936;4383;32319"
"""353880 PIRAJU"";2091;-;2091"
"""353890 PIRAJUI"";1425;-;1425"
"""353900 PIRANGI"";410;-;410"
"""353930 PIRASSUNUNGA"";2304;-;2304"
"""353940 PIRATININGA"";262;-;262"
"""353950 PITANGUEIRAS"";1499;-;1499"
"""354000 POMPEIA"";472;-;472"
"""354020 PONTAL"";1506;233;1739"
"""354040 POPULINA"";112;-;112"
"""354060 PORTO FELIZ"";2582;15;2597"
"""354070 PORTO FERREIRA"";1960;-;1960"
"""354080 POTIRENDABA"";500;-;500"
"""354100 PRAIA GRANDE"";7432;5;7437"
"""354120 PRESIDENTE BERNARDES"";838;-;838"
"""354130 PRESIDENTE EPITACIO"";2370;-;2370"
"""354140 PRESIDENTE PRUDENTE"";31628;6946;38574"
"""354150 PRESIDENTE VENCESLAU"";2134;1;2135"
"""354160 PROMISSAO"";3092;-;3092"
"""354190 QUELUZ"";193;-;193"
"""354220 RANCHARIA"";3215;-;3215"
"""354240 REGENTE FEIJO"";576;-;576"
"""354260 REGISTRO"";8055;2;8057"
"""354290 RIBEIRAO BONITO"";324;-;324"
"""354300 RIBEIRAO BRANCO"";419;-;419"
"""354330 RIBEIRAO PIRES"";2226;-;2226"
"""354340 RIBEIRAO PRETO"";58588;13144;71732"
"""354380 RINOPOLIS"";247;-;247"
"""354390 RIO CLARO"";7877;619;8496"
"""354400 RIO DAS PEDRAS"";895;-;895"
"""354420 RIOLANDIA"";74;-;74"
"""354425 ROSANA"";3256;-;3256"
"""354490 SALES OLIVEIRA"";297;-;297"
"""354500 SALESOPOLIS"";384;-;384"
"""354520 SALTO"";4544;1;4545"
"""354530 SALTO DE PIRAPORA"";2186;-;2186"
"""354540 SALTO GRANDE"";540;-;540"
"""354560 SANTA ADELIA"";310;-;310"
"""354580 SANTA BARBARA D'OESTE"";8043;500;8543"
"""354630 SANTA CRUZ DAS PALMEIRAS"";1233;-;1233"
"""354640 SANTA CRUZ DO RIO PARDO"";3961;-;3961"
"""354660 SANTA FE DO SUL"";2496;10;2506"
"""354680 SANTA ISABEL"";2121;5;2126"
"""354730 SANTANA DE PARNAIBA"";3493;-;3493"
"""354750 SANTA RITA DO PASSA QUATRO"";1343;-;1343"
"""354760 SANTA ROSA DE VITERBO"";808;278;1086"
"""354770 SANTO ANASTACIO"";1607;-;1607"
"""354780 SANTO ANDRE"";45794;5752;51546"
"""354790 SANTO ANTONIO DA ALEGRIA"";104;-;104"
"""354850 SANTOS"";30799;2349;33148"
"""354860 SAO BENTO DO SAPUCAI"";363;-;363"
"""354870 SAO BERNARDO DO CAMPO"";33822;2262;36084"
"""354880 SAO CAETANO DO SUL"";10925;393;11318"
"""354890 SAO CARLOS"";13796;1621;15417"
"""354910 SAO JOAO DA BOA VISTA"";5397;411;5808"
"""354940 SAO JOAQUIM DA BARRA"";2504;-;2504"
"""354970 SAO JOSE DO RIO PARDO"";4425;75;4500"
"""354980 SAO JOSE DO RIO PRETO"";55271;11905;67176"
"""354990 SAO JOSE DOS CAMPOS"";41661;6023;47684"
"""355000 SAO LUIS DO PARAITINGA"";138;-;138"
"""355010 SAO MANUEL"";1192;-;1192"
"""355020 SAO MIGUEL ARCANJO"";1192;-;1192"
"""355030 SAO PAULO"";564564;73735;638299"
"""355040 SAO PEDRO"";2604;-;2604"
"""355060 SAO ROQUE"";3400;-;3400"
"""355070 SAO SEBASTIAO"";5322;6;5328"
"""355080 SAO SEBASTIAO DA GRAMA"";483;-;483"
"""355090 SAO SIMAO"";248;-;248"
"""355100 SAO VICENTE"";8523;939;9462"
"""355150 SERRANA"";4274;3;4277"
"""355160 SERRA NEGRA"";1191;-;1191"
"""355170 SERTAOZINHO"";6124;396;6520"
"""355200 SILVEIRAS"";40;-;40"
"""355210 SOCORRO"";2712;-;2712"
"""355220 SOROCABA"";46799;5321;52120"
"""355230 SUD MENNUCCI"";256;-;256"
"""355240 SUMARE"";11925;282;12207"
"""355250 SUZANO"";4305;-;4305"
"""355260 TABAPUA"";642;-;642"
"""355270 TABATINGA"";743;-;743"
"""355280 TABOAO DA SERRA"";18848;780;19628"
"""355300 TAGUAI"";738;-;738"
"""355330 TAMBAU"";1168;-;1168"
"""355340 TANABI"";1288;-;1288"
"""355360 TAPIRATIBA"";306;-;306"
"""355370 TAQUARITINGA"";4586;2;4588"
"""355380 TAQUARITUBA"";2139;-;2139"
"""355400 TATUI"";5308;5;5313"
"""355410 TAUBATE"";18767;3983;22750"
"""355430 TEODORO SAMPAIO"";1409;-;1409"
"""355440 TERRA ROXA"";142;-;142"
"""355450 TIETE"";2226;-;2226"
"""355470 TORRINHA"";93;-;93"
"""355500 TUPA"";7151;184;7335"
"""355510 TUPI PAULISTA"";1063;-;1063"
"""355540 UBATUBA"";4377;8;4385"
"""355580 URANIA"";188;-;188"
"""355600 URUPES"";424;-;424"
"""355620 VALINHOS"";3693;-;3693"
"""355630 VALPARAISO"";595;-;595"
"""355640 VARGEM GRANDE DO SUL"";2895;-;2895"
"""355650 VARZEA PAULISTA"";595;-;595"
"""355670 VINHEDO"";4289;5;4294"
"""355680 VIRADOURO"";392;-;392"
"""355700 VOTORANTIM"";4077;254;4331"
"""355710 VOTUPORANGA"";7993;690;8683"
"""355720 CHAVANTES"";877;-;877"
"""410045 ALTAMIRA DO PARANA"";140;-;140"
"""410050 ALTONIA"";666;-;666"
"""410060 ALTO PARANA"";629;-;629"
"""410080 ALVORADA DO SUL"";51;-;51"
"""410090 AMAPORA"";91;-;91"
"""410100 AMPERE"";1635;-;1635"
"""410110 ANDIRA"";899;-;899"
"""410120 ANTONINA"";263;-;263"
"""410140 APUCARANA"";12951;931;13882"
"""410150 ARAPONGAS"";12586;5107;17693"
"""410170 ARARUNA"";467;-;467"
"""410180 ARAUCARIA"";6312;95;6407"
"""410190 ASSAI"";409;-;409"
"""410200 ASSIS CHATEAUBRIAND"";3590;-;3590"
"""410210 ASTORGA"";2600;-;2600"
"""410240 BANDEIRANTES"";3316;1;3317"
"""410280 BELA VISTA DO PARAISO"";312;-;312"
"""410290 BITURUNA"";908;-;908"
"""410305 BOA VISTA DA APARECIDA"";365;-;365"
"""410310 BOCAIUVA DO SUL"";82;-;82"
"""410360 CAMBARA"";468;-;468"
"""410370 CAMBE"";5004;5;5009"
"""410390 CAMPINA DA LAGOA"";1170;-;1170"
"""410400 CAMPINA GRANDE DO SUL"";18214;7203;25417"
"""410420 CAMPO LARGO"";53596;8150;61746"
"""410430 CAMPO MOURAO"";11975;1334;13309"
"""410440 CANDIDO DE ABREU"";331;-;331"
"""410442 CANDOI"";1142;-;1142"
"""410450 CAPANEMA"";1046;-;1046"
"""410460 CAPITAO LEONIDAS MARQUES"";1168;-;1168"
"""410470 CARLOPOLIS"";527;-;527"
"""410480 CASCAVEL"";27077;16830;43907"
"""410490 CASTRO"";3297;8;3305"
"""410510 CENTENARIO DO SUL"";242;-;242"
"""410520 CERRO AZUL"";163;-;163"
"""410530 CEU AZUL"";1265;-;1265"
"""410540 CHOPINZINHO"";2918;1;2919"
"""410550 CIANORTE"";7457;1279;8736"
"""410560 CIDADE GAUCHA"";549;-;549"
"""410570 CLEVELANDIA"";524;-;524"
"""410580 COLOMBO"";3701;-;3701"
"""410590 COLORADO"";5356;2;5358"
"""410620 CONTENDA"";138;-;138"
"""410630 CORBELIA"";2119;-;2119"
"""410640 CORNELIO PROCOPIO"";7472;20;7492"
"""410650 CORONEL VIVIDA"";1525;-;1525"
"""410660 CRUZEIRO DO OESTE"";820;-;820"
"""410670 CRUZEIRO DO SUL"";75;-;75"
"""410680 CRUZ MACHADO"";640;-;640"
"""410690 CURITIBA"";144789;26360;171149"
"""410710 DIAMANTE DO NORTE"";65;-;65"
"""410715 DIAMANTE D'OESTE"";11;-;11"
"""410720 DOIS VIZINHOS"";3626;-;3626"
"""410750 ENGENHEIRO BELTRAO"";1457;-;1457"
"""410753 ENTRE RIOS DO OESTE"";237;-;237"
"""410760 FAXINAL"";1260;-;1260"
"""410765 FAZENDA RIO GRANDE"";1441;-;1441"
"""410775 FIGUEIRA"";154;-;154"
"""410790 FLORESTA"";233;-;233"
"""410800 FLORESTOPOLIS"";133;-;133"
"""410820 FORMOSA DO OESTE"";659;-;659"
"""410830 FOZ DO IGUACU"";17772;1776;19548"
"""410840 FRANCISCO BELTRAO"";16991;3145;20136"
"""410860 GOIOERE"";3348;-;3348"
"""410870 GRANDES RIOS"";76;-;76"
"""410880 GUAIRA"";1327;-;1327"
"""410890 GUAIRACA"";124;-;124"
"""410930 GUARANIACU"";1147;-;1147"
"""410940 GUARAPUAVA"";15654;1909;17563"
"""410960 GUARATUBA"";1120;-;1120"
"""410970 IBAITI"";457;-;457"
"""410975 IBEMA"";280;-;280"
"""410980 IBIPORA"";4643;6;4649"
"""411030 INAJA"";42;-;42"
"""411040 INDIANOPOLIS"";305;-;305"
"""411070 IRATI"";5231;5;5236"
"""411100 ITAMBARACA"";205;-;205"
"""411110 ITAMBE"";33;-;33"
"""411125 ITAPERUCU"";1022;-;1022"
"""411130 ITAUNA DO SUL"";113;-;113"
"""411140 IVAI"";498;-;498"
"""411150 IVAIPORA"";6353;7;6360"
"""411170 JABOTI"";152;-;152"
"""411180 JACAREZINHO"";4237;395;4632"
"""411190 JAGUAPITA"";252;-;252"
"""411200 JAGUARIAIVA"";1893;134;2027"
"""411210 JANDAIA DO SUL"";2702;-;2702"
"""411240 JAPURA"";558;-;558"
"""411250 JARDIM ALEGRE"";823;-;823"
"""411275 JESUITAS"";719;-;719"
"""411280 JOAQUIM TAVORA"";497;-;497"
"""411300 JUSSARA"";210;-;210"
"""411310 KALORE"";108;-;108"
"""411320 LAPA"";1670;-;1670"
"""411330 LARANJEIRAS DO SUL"";4999;-;4999"
"""411345 LINDOESTE"";227;-;227"
"""411350 LOANDA"";2210;-;2210"
"""411370 LONDRINA"";49611;12096;61707"
"""411375 LUNARDELLI"";372;-;372"
"""411380 LUPIONOPOLIS"";51;-;51"
"""411390 MALLET"";569;-;569"
"""411420 MANDAGUARI"";1868;-;1868"
"""411430 MANDIRITUBA"";566;-;566"
"""411440 MANGUEIRINHA"";1117;-;1117"
"""411450 MANOEL RIBAS"";365;-;365"
"""411460 MARECHAL CANDIDO RONDON"";1324;-;1324"
"""411500 MARILENA"";334;-;334"
"""411520 MARINGA"";35590;8509;44099"
"""411560 MATELANDIA"";1708;-;1708"
"""411570 MATINHOS"";406;-;406"
"""411580 MEDIANEIRA"";3397;1;3398"
"""411600 MIRASELVA"";18;-;18"
"""411605 MISSAL"";913;-;913"
"""411620 MORRETES"";94;-;94"
"""411670 NOVA AURORA"";2140;-;2140"
"""411680 NOVA CANTU"";231;-;231"
"""411690 NOVA ESPERANCA"";755;-;755"
"""411695 NOVA ESPERANCA DO SUDOESTE"";167;-;167"
"""411700 NOVA FATIMA"";238;-;238"
"""411710 NOVA LONDRINA"";487;-;487"
"""411722 NOVA SANTA ROSA"";221;-;221"
"""411727 NOVA TEBAS"";500;-;500"
"""411750 PAICANDU"";667;-;667"
"""411760 PALMAS"";3823;-;3823"
"""411770 PALMEIRA"";841;-;841"
"""411790 PALOTINA"";3427;-;3427"
"""411820 PARANAGUA"";8490;39;8529"
"""411840 PARANAVAI"";10810;104;10914"
"""411845 PATO BRAGADO"";160;-;160"
"""411850 PATO BRANCO"";12349;2094;14443"
"""411870 PAULO FRONTIN"";11;-;11"
"""411890 PEROLA"";122;-;122"
"""411910 PIEN"";848;-;848"
"""411915 PINHAIS"";4487;-;4487"
"""411920 PINHALAO"";245;-;245"
"""411930 PINHAO"";2045;-;2045"
"""411940 PIRAI DO SUL"";210;-;210"
"""411950 PIRAQUARA"";2406;-;2406"
"""411960 PITANGA"";5072;-;5072"
"""411970 PLANALTINA DO PARANA"";166;-;166"
