"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""430463 CAPAO DA CANOA"";1108;3998;-;-;-;-;5106"
"""430470 CARAZINHO"";908;4504;-;-;-;-;5412"
"""430480 CARLOS BARBOSA"";711;872;-;-;-;-;1583"
"""430490 CASCA"";453;341;-;-;-;-;794"
"""430510 CAXIAS DO SUL"";6707;20624;-;-;-;-;27331"
"""430520 CERRO LARGO"";48;495;-;-;-;-;543"
"""430530 CHAPADA"";-;347;-;-;-;-;347"
"""430535 CHARQUEADAS"";21;1198;-;-;-;-;1219"
"""430540 CHIAPETTA"";-;303;-;-;-;-;303"
"""430570 CONDOR"";-;499;-;-;-;-;499"
"""430580 CONSTANTINA"";45;492;-;-;-;-;537"
"""430590 CORONEL BICACO"";-;306;-;-;-;-;306"
"""430600 CRISSIUMAL"";1330;31;-;-;-;-;1361"
"""430610 CRUZ ALTA"";1390;3750;-;-;-;-;5140"
"""430620 CRUZEIRO DO SUL"";47;162;-;-;-;-;209"
"""430630 DAVID CANABARRO"";-;327;-;-;-;-;327"
"""430640 DOIS IRMAOS"";613;987;-;-;-;-;1600"
"""430645 DOIS LAJEADOS"";1;745;-;-;-;-;746"
"""430650 DOM FELICIANO"";-;402;-;-;-;-;402"
"""430660 DOM PEDRITO"";1;1924;-;-;-;-;1925"
"""430680 ENCANTADO"";266;2310;-;-;-;-;2576"
"""430690 ENCRUZILHADA DO SUL"";1231;1197;-;-;-;-;2428"
"""430700 ERECHIM"";6623;7031;-;-;-;-;13654"
"""430710 HERVAL"";-;127;-;-;-;-;127"
"""430750 ESPUMOSO"";739;585;-;-;-;-;1324"
"""430760 ESTANCIA VELHA"";-;1951;-;-;-;-;1951"
"""430770 ESTEIO"";2272;4785;-;-;-;-;7057"
"""430780 ESTRELA"";801;2795;-;-;3;-;3599"
"""430790 FARROUPILHA"";1658;4262;-;-;-;-;5920"
"""430800 FAXINAL DO SOTURNO"";408;1869;-;-;-;-;2277"
"""430810 FELIZ"";413;492;-;-;-;-;905"
"""430820 FLORES DA CUNHA"";7;885;-;-;-;-;892"
"""430840 FORMIGUEIRO"";-;129;-;-;-;-;129"
"""430850 FREDERICO WESTPHALEN"";2744;338;-;-;-;-;3082"
"""430860 GARIBALDI"";1271;1421;-;-;-;-;2692"
"""430870 GAURAMA"";-;157;-;-;-;-;157"
"""430890 GETULIO VARGAS"";781;1313;-;-;-;-;2094"
"""430900 GIRUA"";353;663;-;-;-;-;1016"
"""430910 GRAMADO"";2657;1171;-;-;-;-;3828"
"""430920 GRAVATAI"";1277;6166;-;-;-;-;7443"
"""430925 GUABIJU"";41;1;-;-;-;-;42"
"""430930 GUAIBA"";6;1776;-;-;-;-;1782"
"""430940 GUAPORE"";245;999;-;-;-;-;1244"
"""430950 GUARANI DAS MISSOES"";30;561;-;-;-;-;591"
"""430960 HORIZONTINA"";371;799;-;-;-;-;1170"
"""430970 HUMAITA"";-;158;-;-;-;-;158"
"""431000 IBIRUBA"";509;439;-;-;-;-;948"
"""431010 IGREJINHA"";2006;2041;-;-;-;-;4047"
"""431020 IJUI"";3706;7785;-;-;-;-;11491"
"""431030 ILOPOLIS"";15;290;-;-;-;-;305"
"""431050 IRAI"";-;803;-;-;-;-;803"
"""431060 ITAQUI"";181;2095;-;-;-;-;2276"
"""431075 IVORA"";-;77;-;-;-;-;77"
"""431080 IVOTI"";178;897;-;-;-;-;1075"
"""431085 JABOTICABA"";12;402;-;-;-;-;414"
"""431100 JAGUARAO"";109;1754;-;-;-;-;1863"
"""431110 JAGUARI"";1;733;-;-;-;-;734"
"""431112 JAQUIRANA"";-;46;-;-;-;-;46"
"""431120 JULIO DE CASTILHOS"";85;535;-;-;-;-;620"
"""431130 LAGOA VERMELHA"";109;1667;-;-;-;-;1776"
"""431140 LAJEADO"";2487;5239;-;-;-;-;7726"
"""431150 LAVRAS DO SUL"";94;-;-;-;-;-;94"
"""431180 MARAU"";557;1663;-;-;-;-;2220"
"""431190 MARCELINO RAMOS"";402;98;-;-;-;-;500"
"""431205 MARQUES DE SOUZA"";146;474;-;-;-;-;620"
"""431210 MATA"";2;168;-;-;-;-;170"
"""431220 MAXIMILIANO DE ALMEIDA"";1;398;-;-;-;-;399"
"""431240 MONTENEGRO"";668;4635;-;-;-;-;5303"
"""431250 MOSTARDAS"";1;115;-;-;-;-;116"
"""431260 MUCUM"";57;156;-;-;-;-;213"
"""431265 NAO-ME-TOQUE"";507;594;-;-;-;-;1101"
"""431270 NONOAI"";370;1726;-;-;-;-;2096"
"""431290 NOVA BASSANO"";21;493;-;-;-;-;514"
"""431300 NOVA BRESCIA"";-;367;-;-;-;-;367"
"""431310 NOVA PALMA"";495;403;-;-;-;-;898"
"""431320 NOVA PETROPOLIS"";37;1108;-;-;-;-;1145"
"""431330 NOVA PRATA"";435;1512;-;-;15;-;1962"
"""431340 NOVO HAMBURGO"";1225;11860;-;-;1;-;13086"
"""431350 OSORIO"";1123;2767;-;-;-;-;3890"
"""431360 PAIM FILHO"";48;477;-;-;-;-;525"
"""431365 PALMARES DO SUL"";57;242;-;-;-;-;299"
"""431370 PALMEIRA DAS MISSOES"";2896;59;-;-;-;-;2955"
"""431380 PALMITINHO"";67;1147;-;-;-;-;1214"
"""431390 PANAMBI"";273;1928;-;-;-;-;2201"
"""431400 PARAI"";146;176;-;-;-;-;322"
"""431402 PARAISO DO SUL"";-;404;-;-;-;-;404"
"""431405 PAROBE"";2007;5474;-;-;-;-;7481"
"""431410 PASSO FUNDO"";8882;24823;-;-;-;-;33705"
"""431420 PEDRO OSORIO"";-;421;-;-;-;-;421"
"""431430 PEJUCARA"";-;111;-;-;-;-;111"
"""431440 PELOTAS"";2036;19842;-;-;-;-;21878"
"""431447 PINHAL GRANDE"";-;184;-;-;-;-;184"
"""431450 PINHEIRO MACHADO"";229;-;-;-;-;-;229"
"""431460 PIRATINI"";164;1796;-;-;-;-;1960"
"""431470 PLANALTO"";15;797;-;-;-;-;812"
"""431480 PORTAO"";1600;752;-;-;-;-;2352"
"""431490 PORTO ALEGRE"";47826;130520;-;-;-;-;178346"
"""431500 PORTO LUCENA"";-;463;-;-;-;-;463"
"""431510 PORTO XAVIER"";33;514;-;-;-;-;547"
"""431515 PROGRESSO"";15;857;-;-;-;-;872"
"""431520 PUTINGA"";123;9;-;-;-;-;132"
"""431530 QUARAI"";70;1419;-;-;-;-;1489"
"""431535 QUINZE DE NOVEMBRO"";3;184;-;-;-;-;187"
"""431550 RESTINGA SECA"";1;674;-;-;-;-;675"
"""431560 RIO GRANDE"";1522;12742;-;-;-;-;14264"
"""431570 RIO PARDO"";862;2351;-;-;-;-;3213"
"""431575 RIOZINHO"";-;92;-;-;-;-;92"
"""431580 ROCA SALES"";53;302;-;-;-;-;355"
"""431590 RODEIO BONITO"";1576;1074;-;-;-;-;2650"
"""431600 ROLANTE"";1218;798;-;-;-;-;2016"
"""431610 RONDA ALTA"";1214;1047;-;-;-;-;2261"
"""431620 RONDINHA"";15;265;-;-;-;-;280"
"""431630 ROQUE GONZALES"";-;261;-;-;-;-;261"
"""431640 ROSARIO DO SUL"";247;2559;-;-;-;-;2806"
"""431643 SALDANHA MARINHO"";-;49;-;-;-;-;49"
"""431645 SALTO DO JACUI"";6;428;-;-;-;-;434"
"""431650 SALVADOR DO SUL"";-;114;-;-;-;-;114"
"""431660 SANANDUVA"";669;1747;-;-;-;-;2416"
"""431670 SANTA BARBARA DO SUL"";297;438;-;-;-;-;735"
"""431680 SANTA CRUZ DO SUL"";3936;8708;-;-;-;-;12644"
"""431690 SANTA MARIA"";9040;14761;-;-;-;-;23801"
"""431710 SANT'ANA DO LIVRAMENTO"";464;3899;-;-;-;-;4363"
"""431720 SANTA ROSA"";2297;5297;-;-;231;1003;8828"
"""431730 SANTA VITORIA DO PALMAR"";441;1102;-;-;-;-;1543"
"""431740 SANTIAGO"";2013;1921;-;-;-;-;3934"
"""431750 SANTO ANGELO"";1972;5754;-;-;-;-;7726"
"""431760 SANTO ANTONIO DA PATRULHA"";191;1774;-;-;-;-;1965"
"""431780 SANTO AUGUSTO"";564;2230;-;-;-;46;2840"
"""431790 SANTO CRISTO"";161;1181;-;-;-;-;1342"
"""431800 SAO BORJA"";1455;5618;-;-;-;-;7073"
"""431810 SAO FRANCISCO DE ASSIS"";29;958;-;-;-;-;987"
"""431820 SAO FRANCISCO DE PAULA"";-;1056;-;-;-;-;1056"
"""431830 SAO GABRIEL"";1493;4171;-;-;-;-;5664"
"""431840 SAO JERONIMO"";813;6222;-;-;-;-;7035"
"""431843 SAO JOAO DO POLESINE"";4;218;-;-;-;-;222"
"""431850 SAO JOSE DO NORTE"";6;648;-;-;-;-;654"
"""431860 SAO JOSE DO OURO"";371;957;-;-;-;-;1328"
"""431870 SAO LEOPOLDO"";301;8879;-;-;-;-;9180"
"""431880 SAO LOURENCO DO SUL"";312;2729;-;-;-;-;3041"
"""431890 SAO LUIZ GONZAGA"";514;4001;-;-;-;-;4515"
"""431900 SAO MARCOS"";1;825;-;-;-;-;826"
"""431910 SAO MARTINHO"";-;222;-;-;-;-;222"
"""431915 SAO MIGUEL DAS MISSOES"";4;445;-;-;-;-;449"
"""431930 SAO PAULO DAS MISSOES"";1;425;-;-;-;-;426"
"""431940 SAO PEDRO DO SUL"";116;549;-;-;-;-;665"
"""431950 SAO SEBASTIAO DO CAI"";591;514;-;-;-;-;1105"
"""431960 SAO SEPE"";318;1037;-;-;-;-;1355"
"""431980 SAO VICENTE DO SUL"";12;255;-;-;-;-;267"
"""431990 SAPIRANGA"";1381;4634;-;-;-;-;6015"
"""432000 SAPUCAIA DO SUL"";1566;7051;-;-;-;-;8617"
"""432010 SARANDI"";354;1392;-;-;-;-;1746"
"""432020 SEBERI"";382;1417;-;-;-;-;1799"
"""432026 SEGREDO"";-;296;-;-;-;-;296"
"""432030 SELBACH"";2;206;-;-;-;-;208"
"""432040 SERAFINA CORREA"";193;520;-;-;-;-;713"
"""432050 SERTAO"";144;418;-;-;-;-;562"
"""432060 SEVERIANO DE ALMEIDA"";6;256;-;-;-;-;262"
"""432067 SINIMBU"";2;438;-;-;-;-;440"
"""432070 SOBRADINHO"";-;1060;-;-;-;-;1060"
"""432080 SOLEDADE"";451;2470;-;-;-;-;2921"
"""432090 TAPEJARA"";1255;1382;-;-;-;-;2637"
"""432100 TAPERA"";257;565;-;-;-;-;822"
"""432120 TAQUARA"";1139;3312;-;-;-;-;4451"
"""432130 TAQUARI"";651;553;-;-;-;-;1204"
"""432140 TENENTE PORTELA"";4758;2238;-;-;-;-;6996"
"""432145 TEUTONIA"";1645;1948;-;-;-;-;3593"
"""432150 TORRES"";945;3289;-;-;-;-;4234"
"""432160 TRAMANDAI"";738;5293;-;-;-;-;6031"
"""432170 TRES COROAS"";373;801;-;-;-;-;1174"
"""432180 TRES DE MAIO"";472;1765;-;-;-;-;2237"
"""432190 TRES PASSOS"";1027;2416;-;-;-;-;3443"
"""432195 TRINDADE DO SUL"";247;622;-;-;-;-;869"
"""432200 TRIUNFO"";-;571;-;-;-;-;571"
"""432210 TUCUNDUVA"";1;598;-;-;-;-;599"
"""432220 TUPANCIRETA"";182;1241;-;-;-;-;1423"
"""432230 TUPARENDI"";85;400;-;-;-;-;485"
"""432240 URUGUAIANA"";1202;4649;-;-;-;-;5851"
"""432250 VACARIA"";1894;4716;-;-;-;-;6610"
"""432253 VALE DO SOL"";-;679;-;-;-;-;679"
"""432260 VENANCIO AIRES"";831;2769;-;-;-;-;3600"
"""432270 VERA CRUZ"";85;553;-;-;-;-;638"
"""432280 VERANOPOLIS"";652;1560;-;-;-;-;2212"
"""432290 VIADUTOS"";-;205;-;-;-;-;205"
"""432300 VIAMAO"";108;4363;-;-;-;-;4471"
"""500020 AGUA CLARA"";-;362;-;-;-;-;362"
"""500060 AMAMBAI"";732;2088;-;-;-;-;2820"
"""500070 ANASTACIO"";21;822;-;-;-;-;843"
"""500080 ANAURILANDIA"";6;402;-;-;-;-;408"
"""500085 ANGELICA"";-;436;-;-;-;-;436"
"""500090 ANTONIO JOAO"";-;332;-;-;-;-;332"
"""500100 APARECIDA DO TABOADO"";647;1239;-;-;-;-;1886"
"""500110 AQUIDAUANA"";540;4536;-;-;-;-;5076"
"""500124 ARAL MOREIRA"";-;357;-;-;-;-;357"
"""500150 BANDEIRANTES"";-;39;-;-;-;-;39"
"""500190 BATAGUASSU"";240;731;-;-;-;-;971"
"""500210 BELA VISTA"";140;1123;-;-;-;-;1263"
"""500215 BODOQUENA"";5;231;-;-;-;-;236"
"""500220 BONITO"";16;1191;-;-;-;-;1207"
"""500230 BRASILANDIA"";41;628;-;-;-;-;669"
"""500240 CAARAPO"";133;1124;-;-;-;-;1257"
"""500260 CAMAPUA"";-;191;-;-;-;-;191"
"""500270 CAMPO GRANDE"";19807;71597;-;-;-;1;91405"
"""500280 CARACOL"";-;306;-;-;-;-;306"
"""500290 CASSILANDIA"";162;787;-;-;-;-;949"
"""500295 CHAPADAO DO SUL"";389;2013;-;-;-;-;2402"
"""500315 CORONEL SAPUCAIA"";-;477;-;-;-;-;477"
"""500320 CORUMBA"";459;7147;-;-;-;-;7606"
"""500325 COSTA RICA"";539;1924;-;-;-;-;2463"
"""500330 COXIM"";871;1985;-;-;-;-;2856"
"""500345 DEODAPOLIS"";-;195;-;-;-;-;195"
"""500348 DOIS IRMAOS DO BURITI"";1;298;-;-;-;-;299"
"""500370 DOURADOS"";4374;16956;-;-;-;-;21330"
"""500375 ELDORADO"";-;430;-;-;-;-;430"
"""500380 FATIMA DO SUL"";827;1990;-;-;-;-;2817"
"""500400 GLORIA DE DOURADOS"";12;523;-;-;-;-;535"
"""500410 GUIA LOPES DA LAGUNA"";-;563;-;-;-;-;563"
"""500430 IGUATEMI"";-;2053;-;-;-;-;2053"
"""500440 INOCENCIA"";-;312;-;-;-;-;312"
"""500450 ITAPORA"";211;515;-;-;-;-;726"
"""500460 ITAQUIRAI"";3;824;-;-;-;-;827"
"""500470 IVINHEMA"";266;1298;-;-;-;-;1564"
"""500500 JARDIM"";208;1745;-;-;-;-;1953"
"""500510 JATEI"";-;52;-;-;-;-;52"
"""500515 JUTI"";-;322;-;-;-;-;322"
"""500525 LAGUNA CARAPA"";-;135;-;-;-;-;135"
"""500540 MARACAJU"";1742;2563;-;-;-;-;4305"
"""500560 MIRANDA"";274;996;-;-;-;-;1270"
"""500568 MUNDO NOVO"";-;1328;-;-;-;-;1328"
"""500570 NAVIRAI"";56;3301;-;-;-;-;3357"
"""500580 NIOAQUE"";-;223;-;-;-;-;223"
"""500600 NOVA ALVORADA DO SUL"";153;633;-;-;-;-;786"
"""500620 NOVA ANDRADINA"";469;3204;-;-;-;-;3673"
"""500625 NOVO HORIZONTE DO SUL"";1;215;-;-;-;-;216"
"""500630 PARANAIBA"";899;3616;-;-;-;-;4515"
"""500635 PARANHOS"";16;709;-;-;-;-;725"
"""500640 PEDRO GOMES"";-;107;-;-;-;2;109"
"""500660 PONTA PORA"";1050;7384;-;-;-;-;8434"
"""500690 PORTO MURTINHO"";40;532;-;-;-;-;572"
"""500710 RIBAS DO RIO PARDO"";48;254;-;-;-;-;302"
"""500720 RIO BRILHANTE"";775;1556;-;-;-;-;2331"
"""500730 RIO NEGRO"";13;209;-;-;-;-;222"
"""500740 RIO VERDE DE MATO GROSSO"";80;513;-;-;-;-;593"
"""500750 ROCHEDO"";-;1;-;-;-;-;1"
"""500755 SANTA RITA DO PARDO"";6;226;-;-;-;-;232"
"""500769 SAO GABRIEL DO OESTE"";193;1865;-;-;-;-;2058"
"""500770 SETE QUEDAS"";-;100;-;-;-;-;100"
"""500790 SIDROLANDIA"";485;881;-;-;-;-;1366"
"""500793 SONORA"";78;762;-;-;-;-;840"
"""500795 TACURU"";-;532;-;-;-;-;532"
"""500797 TAQUARUSSU"";-;161;-;-;-;-;161"
"""500830 TRES LAGOAS"";2626;7311;-;-;-;-;9937"
"""500840 VICENTINA"";-;245;-;-;-;-;245"
"""510020 AGUA BOA"";1164;4206;-;-;-;-;5370"
"""510025 ALTA FLORESTA"";752;3546;-;-;-;-;4298"
"""510030 ALTO ARAGUAIA"";507;318;-;-;-;-;825"
"""510060 ALTO TAQUARI"";173;246;-;-;-;-;419"
"""510080 APIACAS"";-;518;-;-;-;-;518"
"""510125 ARAPUTANGA"";-;153;-;-;-;-;153"
"""510130 ARENAPOLIS"";660;673;-;-;-;-;1333"
"""510140 ARIPUANA"";5;1118;-;-;-;-;1123"
"""510170 BARRA DO BUGRES"";545;516;-;-;-;-;1061"
"""510180 BARRA DO GARCAS"";874;3223;-;-;-;-;4097"
"""510190 BRASNORTE"";2;1830;-;-;-;-;1832"
"""510250 CACERES"";1535;11070;-;-;-;-;12605"
"""510260 CAMPINAPOLIS"";-;601;-;-;-;-;601"
"""510263 CAMPO NOVO DO PARECIS"";809;1876;-;-;-;-;2685"
"""510267 CAMPO VERDE"";651;2351;-;-;-;-;3002"
"""510268 CAMPOS DE JULIO"";-;409;-;-;-;-;409"
"""510270 CANARANA"";292;807;-;-;-;-;1099"
"""510305 CLAUDIA"";-;544;-;-;-;-;544"
"""510310 COCALINHO"";133;167;-;-;-;-;300"
"""510320 COLIDER"";402;2886;-;-;-;-;3288"
"""510325 COLNIZA"";-;1338;-;-;-;-;1338"
"""510330 COMODORO"";-;1240;-;-;-;-;1240"
"""510335 CONFRESA"";44;4132;-;-;-;-;4176"
"""510337 COTRIGUACU"";48;498;-;-;-;-;546"
"""510340 CUIABA"";15093;32662;-;-;-;-;47755"
"""510350 DIAMANTINO"";387;1484;-;-;-;-;1871"
"""510360 DOM AQUINO"";-;507;-;-;-;-;507"
"""510385 GAUCHA DO NORTE"";1;87;-;-;-;-;88"
"""510390 GENERAL CARNEIRO"";51;137;-;-;-;-;188"
"""510410 GUARANTA DO NORTE"";672;2250;-;-;-;-;2922"
"""510420 GUIRATINGA"";-;538;-;-;-;-;538"
"""510460 ITIQUIRA"";49;474;-;-;-;-;523"
"""510480 JACIARA"";187;1370;-;-;1;-;1558"
"""510500 JAURU"";-;129;-;-;-;-;129"
"""510510 JUARA"";430;1809;-;-;-;-;2239"
"""510515 JUINA"";911;3586;-;-;-;-;4497"
"""510517 JURUENA"";419;167;-;-;-;-;586"
"""510520 JUSCIMEIRA"";23;661;-;-;-;-;684"
"""510525 LUCAS DO RIO VERDE"";1693;4660;-;-;-;-;6353"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";252;1089;-;-;-;-;1341"
"""510558 MARCELANDIA"";-;559;-;-;-;-;559"
"""510560 MATUPA"";12;836;-;-;-;-;848"
"""510562 MIRASSOL D'OESTE"";7;1153;-;-;-;-;1160"
"""510590 NOBRES"";-;1095;-;-;-;-;1095"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";-;114;-;-;-;-;114"
"""510622 NOVA MUTUM"";491;3344;15;2;144;5;4001"
"""510623 NOVA OLIMPIA"";-;550;-;-;-;-;550"
"""510625 NOVA XAVANTINA"";1500;278;-;-;-;-;1778"
"""510627 NOVO HORIZONTE DO NORTE"";39;186;-;-;-;-;225"
"""510628 NOVO SAO JOAQUIM"";492;27;-;-;-;-;519"
"""510629 PARANAITA"";1344;-;-;-;-;-;1344"
"""510630 PARANATINGA"";292;1163;-;-;-;-;1455"
"""510637 PEDRA PRETA"";-;378;-;-;-;-;378"
"""510642 PEIXOTO DE AZEVEDO"";42;2669;-;-;153;-;2864"
"""510650 POCONE"";1;1631;-;-;-;-;1632"
"""510670 PONTE BRANCA"";48;104;-;-;-;-;152"
"""510675 PONTES E LACERDA"";581;4228;-;-;-;-;4809"
"""510680 PORTO DOS GAUCHOS"";480;90;-;-;-;-;570"
"""510700 POXOREO"";-;1348;-;-;-;-;1348"
"""510704 PRIMAVERA DO LESTE"";993;3448;-;-;-;-;4441"
"""510706 QUERENCIA"";-;1848;-;-;-;-;1848"
"""510718 RIBEIRAO CASCALHEIRA"";252;2;-;-;-;-;254"
"""510719 RIBEIRAOZINHO"";5;47;-;-;-;-;52"
"""510720 RIO BRANCO"";-;83;-;-;-;-;83"
"""510730 SAO JOSE DO RIO CLARO"";274;675;-;-;-;-;949"
"""510760 RONDONOPOLIS"";6846;21354;-;-;-;-;28200"
"""510770 ROSARIO OESTE"";147;606;-;-;-;-;753"
"""510775 SALTO DO CEU"";10;93;-;-;-;-;103"
"""510777 SANTA TEREZINHA"";1;505;-;-;-;-;506"
"""510785 SAO FELIX DO ARAGUAIA"";287;1289;-;-;-;-;1576"
"""510787 SAPEZAL"";274;1430;-;-;-;-;1704"
"""510790 SINOP"";528;9159;-;-;-;-;9687"
"""510792 SORRISO"";569;6716;-;-;-;-;7285"
"""510794 TABAPORA"";-;32;-;-;-;-;32"
"""510795 TANGARA DA SERRA"";10;2359;-;-;-;-;2369"
"""510800 TAPURAH"";95;458;-;-;-;-;553"
"""510805 TERRA NOVA DO NORTE"";115;360;-;-;-;-;475"
"""510810 TESOURO"";1;93;-;-;-;-;94"
"""510820 TORIXOREU"";373;23;-;-;-;-;396"
"""510840 VARZEA GRANDE"";6554;5912;-;-;-;-;12466"
"""510860 VILA RICA"";-;948;-;-;-;-;948"
"""520013 ACREUNA"";3;395;-;-;-;-;398"
"""520025 AGUAS LINDAS DE GOIAS"";137;1221;-;-;-;-;1358"
"""520030 ALEXANIA"";261;1240;-;-;-;-;1501"
"""520060 ALTO PARAISO DE GOIAS"";-;195;-;-;-;-;195"
"""520080 ALVORADA DO NORTE"";9;878;-;-;-;-;887"
"""520085 AMERICANO DO BRASIL"";-;418;-;-;-;-;418"
"""520090 AMORINOPOLIS"";-;126;-;-;-;-;126"
"""520110 ANAPOLIS"";6807;19042;-;-;-;-;25849"
"""520130 ANICUNS"";1;515;-;-;-;-;516"
"""520140 APARECIDA DE GOIANIA"";9621;16134;-;-;-;-;25755"
"""520150 APORE"";-;157;-;-;-;-;157"
"""520160 ARACU"";1;92;-;-;-;-;93"
"""520170 ARAGARCAS"";228;590;-;-;-;-;818"
"""520180 ARAGOIANIA"";-;23;-;-;-;-;23"
"""520215 ARAGUAPAZ"";-;62;-;-;-;-;62"
"""520235 ARENOPOLIS"";31;86;-;-;-;-;117"
"""520250 ARUANA"";80;345;-;-;-;-;425"
"""520280 AVELINOPOLIS"";-;17;-;-;-;-;17"
"""520320 BARRO ALTO"";19;413;-;-;-;-;432"
"""520330 BELA VISTA DE GOIAS"";58;1169;-;-;-;-;1227"
"""520340 BOM JARDIM DE GOIAS"";-;193;-;-;-;-;193"
"""520350 BOM JESUS DE GOIAS"";20;1707;-;-;-;-;1727"
"""520380 BRITANIA"";403;1;-;-;-;-;404"
"""520390 BURITI ALEGRE"";-;284;-;-;-;-;284"
"""520400 CABECEIRAS"";-;18;-;-;-;-;18"
"""520410 CACHOEIRA ALTA"";158;547;-;-;-;-;705"
"""520425 CACHOEIRA DOURADA"";1;162;-;-;-;-;163"
"""520430 CACU"";21;455;-;-;-;-;476"
"""520440 CAIAPONIA"";146;1158;-;-;-;-;1304"
"""520450 CALDAS NOVAS"";54;2194;-;-;-;-;2248"
"""520465 CAMPINACU"";-;474;-;-;-;-;474"
"""520470 CAMPINORTE"";-;229;-;-;-;-;229"
"""520480 CAMPO ALEGRE DE GOIAS"";-;12;-;-;-;-;12"
"""520490 CAMPOS BELOS"";-;760;-;-;-;-;760"
"""520500 CARMO DO RIO VERDE"";-;70;-;-;-;-;70"
"""520505 CASTELANDIA"";-;46;-;-;-;-;46"
"""520510 CATALAO"";2006;4781;-;-;-;-;6787"
"""520520 CATURAI"";-;147;-;-;-;-;147"
"""520530 CAVALCANTE"";-;170;-;-;-;-;170"
"""520540 CERES"";440;4776;-;-;-;-;5216"
"""520545 CEZARINA"";243;-;-;-;-;-;243"
"""520547 CHAPADAO DO CEU"";301;503;-;-;-;-;804"
"""520549 CIDADE OCIDENTAL"";197;1;-;-;-;-;198"
"""520551 COCALZINHO DE GOIAS"";-;371;-;-;-;-;371"
"""520570 CORREGO DO OURO"";-;60;-;-;-;-;60"
"""520580 CORUMBA DE GOIAS"";-;213;-;-;-;-;213"
"""520590 CORUMBAIBA"";18;407;-;-;-;-;425"
"""520620 CRISTALINA"";711;408;-;-;-;-;1119"
"""520630 CRISTIANOPOLIS"";94;2;-;-;-;-;96"
"""520640 CRIXAS"";-;588;-;-;-;-;588"
"""520650 CROMINIA"";-;151;-;-;-;-;151"
"""520660 CUMARI"";-;47;-;-;-;-;47"
"""520670 DAMIANOPOLIS"";-;288;-;-;-;-;288"
"""520680 DAMOLANDIA"";-;132;-;-;-;-;132"
"""520710 DIORAMA"";30;146;-;-;-;-;176"
"""520725 DOVERLANDIA"";1;50;-;-;-;-;51"
"""520735 EDEALINA"";-;11;-;-;-;-;11"
"""520740 EDEIA"";-;570;-;-;-;-;570"
"""520750 ESTRELA DO NORTE"";-;95;-;-;-;-;95"
"""520753 FAINA"";-;39;-;-;-;-;39"
"""520760 FAZENDA NOVA"";14;141;-;-;-;-;155"
"""520780 FIRMINOPOLIS"";-;106;-;-;-;-;106"
"""520800 FORMOSA"";1523;7508;-;-;-;-;9031"
"""520810 FORMOSO"";28;316;-;-;-;-;344"
"""520830 DIVINOPOLIS DE GOIAS"";-;358;-;-;-;-;358"
"""520840 GOIANAPOLIS"";107;60;-;-;-;-;167"
"""520850 GOIANDIRA"";-;30;-;-;-;-;30"
"""520860 GOIANESIA"";2;3418;-;-;-;-;3420"
"""520870 GOIANIA"";35580;133556;-;-;1;-;169137"
"""520880 GOIANIRA"";1;2131;-;-;-;-;2132"
"""520890 GOIAS"";481;950;-;-;-;-;1431"
"""520910 GOIATUBA"";220;1075;-;-;-;-;1295"
"""520929 GUARAITA"";-;16;-;-;-;-;16"
"""520960 HEITORAI"";-;345;-;-;-;-;345"
"""520970 HIDROLANDIA"";318;776;-;-;-;-;1094"
"""520980 HIDROLINA"";-;152;-;-;-;-;152"
"""520990 IACIARA"";1;854;-;-;-;-;855"
"""520993 INACIOLANDIA"";1;112;-;-;-;-;113"
"""520995 INDIARA"";4122;2;-;-;-;-;4124"
"""521000 INHUMAS"";96;1458;-;-;-;-;1554"
"""521010 IPAMERI"";378;-;-;-;-;-;378"
"""521020 IPORA"";187;752;-;-;-;-;939"
"""521040 ITABERAI"";261;807;-;-;-;-;1068"
"""521060 ITAGUARU"";52;65;-;-;-;-;117"
"""521080 ITAJA"";-;231;-;-;3;-;234"
"""521090 ITAPACI"";-;1213;-;-;-;-;1213"
"""521100 ITAPIRAPUA"";-;196;-;-;-;-;196"
"""521120 ITAPURANGA"";196;1431;-;-;-;-;1627"
"""521130 ITARUMA"";6;465;-;-;-;-;471"
"""521140 ITAUCU"";-;372;-;-;-;-;372"
"""521150 ITUMBIARA"";1026;10612;-;-;1;-;11639"
"""521160 IVOLANDIA"";-;74;-;-;-;-;74"
"""521170 JANDAIA"";10;3;-;-;-;-;13"
"""521180 JARAGUA"";436;3934;-;-;-;-;4370"
"""521190 JATAI"";629;2274;-;-;-;-;2903"
"""521200 JAUPACI"";42;116;-;-;-;-;158"
"""521210 JOVIANIA"";218;-;-;-;-;-;218"
"""521220 JUSSARA"";149;792;-;-;-;-;941"
"""521250 LUZIANIA"";2606;2890;-;-;1;-;5497"
"""521260 MAIRIPOTABA"";-;83;-;-;-;-;83"
"""521270 MAMBAI"";1;274;-;-;-;-;275"
"""521280 MARA ROSA"";128;291;-;-;-;-;419"
"""521290 MARZAGAO"";-;42;-;-;-;-;42"
"""521295 MATRINCHA"";-;114;-;-;-;-;114"
"""521300 MAURILANDIA"";-;194;-;-;-;-;194"
"""521308 MINACU"";141;1620;-;-;-;-;1761"
