"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""292430 PIATA"";-;352;-;-;-;-;352"
"""292450 PINDAI"";160;389;-;-;-;-;549"
"""292460 PINDOBACU"";673;1177;-;-;-;-;1850"
"""292465 PINTADAS"";-;202;-;-;-;-;202"
"""292470 PIRIPA"";-;309;-;-;-;-;309"
"""292480 PIRITIBA"";-;55;-;-;-;-;55"
"""292490 PLANALTINO"";-;504;-;-;-;-;504"
"""292500 PLANALTO"";311;299;-;-;-;-;610"
"""292510 POCOES"";2654;1746;-;-;-;-;4400"
"""292520 POJUCA"";719;1148;-;-;-;-;1867"
"""292525 PONTO NOVO"";7;596;-;-;-;-;603"
"""292530 PORTO SEGURO"";819;8944;-;-;-;-;9763"
"""292540 POTIRAGUA"";1;72;-;-;-;-;73"
"""292550 PRADO"";17;493;-;-;-;-;510"
"""292560 PRESIDENTE DUTRA"";-;258;-;-;-;-;258"
"""292575 PRESIDENTE TANCREDO NEVES"";36;295;-;-;-;-;331"
"""292580 QUEIMADAS"";-;273;-;-;-;-;273"
"""292590 QUIJINGUE"";-;603;-;-;-;-;603"
"""292595 RAFAEL JAMBEIRO"";-;270;-;-;-;-;270"
"""292600 REMANSO"";649;520;-;-;-;-;1169"
"""292610 RETIROLANDIA"";51;355;-;-;-;-;406"
"""292620 RIACHAO DAS NEVES"";-;445;-;-;-;-;445"
"""292630 RIACHAO DO JACUIPE"";42;1694;-;-;-;-;1736"
"""292640 RIACHO DE SANTANA"";1;1014;-;-;-;-;1015"
"""292650 RIBEIRA DO AMPARO"";-;147;-;-;-;-;147"
"""292660 RIBEIRA DO POMBAL"";1391;5643;-;-;-;-;7034"
"""292670 RIO DE CONTAS"";7;452;-;-;-;-;459"
"""292690 RIO DO PIRES"";170;167;-;-;-;-;337"
"""292700 RIO REAL"";-;1134;-;-;-;-;1134"
"""292720 RUY BARBOSA"";2657;3553;-;-;1060;1;7271"
"""292730 SALINAS DA MARGARIDA"";-;241;-;-;-;-;241"
"""292740 SALVADOR"";96003;156187;-;-;-;-;252190"
"""292750 SANTA BARBARA"";-;228;-;-;-;-;228"
"""292770 SANTA CRUZ CABRALIA"";110;314;-;-;-;-;424"
"""292790 SANTA INES"";114;635;-;-;-;-;749"
"""292800 SANTALUZ"";113;1190;-;-;-;-;1303"
"""292810 SANTA MARIA DA VITORIA"";322;1307;-;-;-;-;1629"
"""292820 SANTANA"";102;941;-;-;-;-;1043"
"""292830 SANTANOPOLIS"";-;42;-;-;-;-;42"
"""292840 SANTA RITA DE CASSIA"";143;1245;-;-;-;-;1388"
"""292850 SANTA TEREZINHA"";-;250;-;-;-;-;250"
"""292860 SANTO AMARO"";785;1;-;-;-;-;786"
"""292870 SANTO ANTONIO DE JESUS"";4637;15220;-;-;-;-;19857"
"""292880 SANTO ESTEVAO"";83;620;-;-;-;-;703"
"""292890 SAO DESIDERIO"";804;606;-;-;-;-;1410"
"""292895 SAO DOMINGOS"";-;266;-;-;-;-;266"
"""292900 SAO FELIX"";3097;1759;-;-;-;-;4856"
"""292905 SAO FELIX DO CORIBE"";86;639;-;-;-;-;725"
"""292910 SAO FELIPE"";1;344;-;-;-;-;345"
"""292925 SAO GABRIEL"";-;421;-;-;-;-;421"
"""292930 SAO GONCALO DOS CAMPOS"";207;81;-;-;-;-;288"
"""292940 SAO MIGUEL DAS MATAS"";-;1862;-;-;-;-;1862"
"""292950 SAO SEBASTIAO DO PASSE"";261;710;-;-;-;-;971"
"""292960 SAPEACU"";113;424;-;-;-;-;537"
"""292970 SATIRO DIAS"";-;506;-;-;-;-;506"
"""292980 SAUDE"";125;379;-;-;-;-;504"
"""292990 SEABRA"";1071;7605;-;-;-;-;8676"
"""293000 SEBASTIAO LARANJEIRAS"";-;202;-;-;-;-;202"
"""293010 SENHOR DO BONFIM"";389;3681;-;-;-;-;4070"
"""293015 SERRA DO RAMALHO"";42;746;-;-;-;-;788"
"""293020 SENTO SE"";-;529;-;-;-;-;529"
"""293030 SERRA DOURADA"";-;1158;-;-;-;-;1158"
"""293040 SERRA PRETA"";-;215;-;-;-;-;215"
"""293050 SERRINHA"";346;1834;-;-;-;-;2180"
"""293060 SERROLANDIA"";-;267;-;-;-;-;267"
"""293070 SIMOES FILHO"";624;1960;-;-;-;-;2584"
"""293075 SITIO DO MATO"";-;150;-;-;-;-;150"
"""293077 SOBRADINHO"";108;252;-;-;-;-;360"
"""293080 SOUTO SOARES"";-;371;-;-;-;-;371"
"""293090 TABOCAS DO BREJO VELHO"";429;19;-;-;-;-;448"
"""293100 TANHACU"";278;45;-;-;-;-;323"
"""293105 TANQUE NOVO"";104;732;-;-;-;-;836"
"""293110 TANQUINHO"";-;106;-;-;-;-;106"
"""293120 TAPEROA"";-;882;-;-;-;-;882"
"""293130 TAPIRAMUTA"";-;650;-;-;-;-;650"
"""293135 TEIXEIRA DE FREITAS"";4361;11408;-;-;-;-;15769"
"""293150 TEOFILANDIA"";-;164;-;-;-;-;164"
"""293160 TEOLANDIA"";1;256;-;-;-;-;257"
"""293180 TREMEDAL"";-;180;-;-;-;-;180"
"""293190 TUCANO"";20;1319;-;-;-;-;1339"
"""293200 UAUA"";-;707;-;-;-;-;707"
"""293210 UBAIRA"";273;1603;-;-;-;-;1876"
"""293220 UBAITABA"";1012;1774;-;-;-;-;2786"
"""293240 UIBAI"";-;307;-;-;-;-;307"
"""293250 UNA"";72;485;-;-;-;-;557"
"""293260 URANDI"";883;59;-;-;-;-;942"
"""293280 UTINGA"";-;455;-;-;2;-;457"
"""293290 VALENCA"";3415;5925;-;-;-;-;9340"
"""293300 VALENTE"";-;1034;-;-;-;-;1034"
"""293305 VARZEA DA ROCA"";-;192;-;-;-;-;192"
"""293310 VARZEA DO POCO"";-;368;-;-;-;-;368"
"""293315 VARZEA NOVA"";2;1111;-;-;1;-;1114"
"""293325 VEREDA"";-;148;-;-;-;-;148"
"""293330 VITORIA DA CONQUISTA"";6161;34059;-;-;1;-;40221"
"""293340 WAGNER"";24;1374;-;-;-;-;1398"
"""293345 WANDERLEY"";-;1663;-;-;-;-;1663"
"""293350 WENCESLAU GUIMARAES"";-;432;-;-;-;-;432"
"""293360 XIQUE-XIQUE"";697;1828;-;-;-;-;2525"
"""310020 ABAETE"";285;1295;-;-;-;-;1580"
"""310030 ABRE CAMPO"";750;1226;-;-;-;-;1976"
"""310060 AGUA BOA"";2;210;-;-;-;-;212"
"""310090 AGUAS FORMOSAS"";825;1842;-;-;-;-;2667"
"""310100 AGUAS VERMELHAS"";-;639;-;-;-;-;639"
"""310110 AIMORES"";132;2316;-;-;1;-;2449"
"""310120 AIURUOCA"";674;1172;-;-;-;-;1846"
"""310130 ALAGOA"";-;114;-;-;-;-;114"
"""310150 ALEM PARAIBA"";120;2275;-;-;-;-;2395"
"""310160 ALFENAS"";4776;12015;-;-;62;163;17016"
"""310170 ALMENARA"";563;4058;-;-;214;933;5768"
"""310190 ALPINOPOLIS"";211;973;-;-;-;-;1184"
"""310200 ALTEROSA"";98;743;-;-;-;-;841"
"""310210 ALTO RIO DOCE"";-;377;-;-;-;-;377"
"""310230 ALVINOPOLIS"";103;467;-;-;-;-;570"
"""310260 ANDRADAS"";615;3414;-;-;-;-;4029"
"""310270 CACHOEIRA DE PAJEU"";-;329;-;-;-;-;329"
"""310280 ANDRELANDIA"";80;609;-;-;-;-;689"
"""310290 ANTONIO CARLOS"";-;122;-;-;-;-;122"
"""310340 ARACUAI"";789;3751;-;-;-;-;4540"
"""310350 ARAGUARI"";3723;11056;-;-;-;-;14779"
"""310375 ARAPORA"";126;718;-;-;-;-;844"
"""310400 ARAXA"";895;5059;-;-;-;-;5954"
"""310410 ARCEBURGO"";-;16;-;-;-;-;16"
"""310420 ARCOS"";337;1316;-;-;-;-;1653"
"""310430 AREADO"";64;500;-;-;-;-;564"
"""310450 ARINOS"";104;441;-;-;-;-;545"
"""310470 ATALEIA"";171;426;-;-;-;-;597"
"""310490 BAEPENDI"";1776;2112;-;-;-;-;3888"
"""310510 BAMBUI"";329;1327;-;-;-;-;1656"
"""310540 BARAO DE COCAIS"";187;842;-;-;-;-;1029"
"""310560 BARBACENA"";4084;12943;-;-;-;-;17027"
"""310590 BARROSO"";756;1167;-;-;-;-;1923"
"""310620 BELO HORIZONTE"";48221;242410;-;-;-;-;290631"
"""310630 BELO ORIENTE"";1980;827;-;-;-;-;2807"
"""310640 BELO VALE"";3;650;-;-;-;-;653"
"""310650 BERILO"";-;307;-;-;-;-;307"
"""310670 BETIM"";2878;21700;-;-;275;-;24853"
"""310690 BICAS"";45;739;-;-;-;-;784"
"""310710 BOA ESPERANCA"";516;1329;-;-;-;-;1845"
"""310730 BOCAIUVA"";1062;3457;-;-;-;-;4519"
"""310740 BOM DESPACHO"";1382;3662;-;-;-;-;5044"
"""310750 BOM JARDIM DE MINAS"";-;388;-;-;-;-;388"
"""310780 BOM JESUS DO GALHO"";1641;78;-;-;1;-;1720"
"""310800 BOM SUCESSO"";200;702;-;-;-;-;902"
"""310840 BOTELHOS"";42;400;-;-;-;-;442"
"""310860 BRASILIA DE MINAS"";768;5871;-;-;-;-;6639"
"""310890 BRAZOPOLIS"";-;255;-;-;-;-;255"
"""310900 BRUMADINHO"";2141;1350;-;-;-;-;3491"
"""310910 BUENO BRANDAO"";-;482;-;-;2;4;488"
"""310930 BURITIS"";257;871;-;-;-;-;1128"
"""310940 BURITIZEIRO"";-;110;-;-;-;-;110"
"""310950 CABO VERDE"";149;827;-;-;-;-;976"
"""310990 CAETANOPOLIS"";-;955;-;-;-;-;955"
"""311000 CAETE"";664;1752;-;-;-;-;2416"
"""311030 CALDAS"";114;284;-;-;-;-;398"
"""311050 CAMANDUCAIA"";476;801;-;-;-;-;1277"
"""311060 CAMBUI"";647;1814;-;-;4;-;2465"
"""311070 CAMBUQUIRA"";275;523;-;-;-;-;798"
"""311090 CAMPANHA"";-;260;-;-;-;-;260"
"""311100 CAMPESTRE"";4;1316;-;-;-;-;1320"
"""311110 CAMPINA VERDE"";51;679;-;-;-;-;730"
"""311120 CAMPO BELO"";1888;5104;-;-;-;-;6992"
"""311130 CAMPO DO MEIO"";24;330;-;-;-;-;354"
"""311150 CAMPOS ALTOS"";78;694;-;-;-;-;772"
"""311160 CAMPOS GERAIS"";510;1065;-;-;-;-;1575"
"""311180 CANAPOLIS"";276;333;-;-;-;-;609"
"""311200 CANDEIAS"";-;597;-;-;-;-;597"
"""311230 CAPELINHA"";372;3766;-;-;-;-;4138"
"""311260 CAPINOPOLIS"";152;487;-;-;-;-;639"
"""311280 CAPITOLIO"";43;412;-;-;-;-;455"
"""311300 CARAI"";206;526;-;-;-;-;732"
"""311320 CARANDAI"";445;608;-;-;-;-;1053"
"""311330 CARANGOLA"";971;7368;-;-;-;-;8339"
"""311340 CARATINGA"";4813;7496;-;-;-;-;12309"
"""311350 CARBONITA"";-;541;-;-;-;-;541"
"""311360 CAREACU"";-;16;-;-;-;-;16"
"""311370 CARLOS CHAGAS"";181;1034;-;-;-;-;1215"
"""311390 CARMO DA CACHOEIRA"";1;510;-;-;-;-;511"
"""311400 CARMO DA MATA"";-;166;-;-;-;-;166"
"""311410 CARMO DE MINAS"";-;520;-;-;-;-;520"
"""311430 CARMO DO PARANAIBA"";401;846;-;-;-;-;1247"
"""311440 CARMO DO RIO CLARO"";186;1150;-;-;-;-;1336"
"""311450 CARMOPOLIS DE MINAS"";41;1026;-;-;-;-;1067"
"""311460 CARRANCAS"";10;202;-;-;-;-;212"
"""311510 CASSIA"";1316;2882;-;-;-;-;4198"
"""311530 CATAGUASES"";324;4547;-;-;-;-;4871"
"""311550 CAXAMBU"";266;1146;-;-;-;-;1412"
"""311570 CENTRAL DE MINAS"";25;194;-;-;-;-;219"
"""311580 CENTRALINA"";74;330;-;-;-;-;404"
"""311615 CHAPADA GAUCHA"";214;33;-;-;-;-;247"
"""311630 CIPOTANEA"";-;143;-;-;-;-;143"
"""311660 CLAUDIO"";888;1831;-;-;-;-;2719"
"""311680 COLUNA"";56;512;-;-;-;-;568"
"""311710 CONCEICAO DA APARECIDA"";128;444;-;-;-;-;572"
"""311730 CONCEICAO DAS ALAGOAS"";390;1649;-;-;-;-;2039"
"""311750 CONCEICAO DO MATO DENTRO"";335;1228;-;-;-;-;1563"
"""311770 CONCEICAO DO RIO VERDE"";257;388;-;-;-;-;645"
"""311800 CONGONHAS"";930;2367;-;-;-;-;3297"
"""311820 CONQUISTA"";1;141;-;-;-;-;142"
"""311830 CONSELHEIRO LAFAIETE"";1577;5780;-;-;-;-;7357"
"""311840 CONSELHEIRO PENA"";537;1469;-;-;-;-;2006"
"""311860 CONTAGEM"";3674;19874;-;-;-;-;23548"
"""311880 CORACAO DE JESUS"";928;1558;-;-;-;-;2486"
"""311930 COROMANDEL"";265;1563;-;-;-;-;1828"
"""311940 CORONEL FABRICIANO"";1114;3486;-;-;-;-;4600"
"""312020 CRISTAIS"";96;313;-;-;-;-;409"
"""312050 CRISTINA"";1;602;-;-;-;-;603"
"""312080 CRUZILIA"";698;1420;-;-;-;-;2118"
"""312090 CURVELO"";2613;6929;-;-;-;-;9542"
"""312120 DELFINOPOLIS"";-;194;-;-;-;-;194"
"""312160 DIAMANTINA"";1705;8252;-;-;-;-;9957"
"""312200 DIVINO"";100;884;-;-;-;-;984"
"""312210 DIVINO DAS LARANJEIRAS"";1;124;-;-;-;-;125"
"""312230 DIVINOPOLIS"";6923;9851;-;-;-;-;16774"
"""312260 DOM JOAQUIM"";1;230;-;-;-;-;231"
"""312270 DOM SILVERIO"";-;178;-;-;-;-;178"
"""312320 DORES DO INDAIA"";18;1268;-;-;-;-;1286"
"""312360 ELOI MENDES"";1276;948;-;-;-;-;2224"
"""312390 ENTRE RIOS DE MINAS"";198;1040;-;-;-;-;1238"
"""312400 ERVALIA"";-;812;-;-;-;-;812"
"""312410 ESMERALDAS"";495;2426;-;-;-;-;2921"
"""312420 ESPERA FELIZ"";149;1053;-;-;-;-;1202"
"""312430 ESPINOSA"";157;1197;-;-;-;-;1354"
"""312450 ESTIVA"";-;245;-;-;-;-;245"
"""312470 ESTRELA DO INDAIA"";32;105;-;-;-;-;137"
"""312490 EUGENOPOLIS"";-;672;-;-;-;-;672"
"""312510 EXTREMA"";1;2176;-;-;-;-;2177"
"""312560 FELISBURGO"";75;1078;-;-;-;-;1153"
"""312590 FERROS"";-;520;-;-;-;-;520"
"""312595 FERVEDOURO"";-;154;-;-;-;-;154"
"""312610 FORMIGA"";706;4676;-;-;-;-;5382"
"""312670 FRANCISCO SA"";588;1477;-;-;-;1;2066"
"""312710 FRUTAL"";360;2332;-;-;-;-;2692"
"""312760 GOUVEIA"";270;1062;-;-;-;-;1332"
"""312770 GOVERNADOR VALADARES"";3757;22708;-;-;-;-;26465"
"""312780 GRAO MOGOL"";258;1235;-;-;-;-;1493"
"""312800 GUANHAES"";1031;4664;-;-;-;-;5695"
"""312810 GUAPE"";68;348;-;-;-;-;416"
"""312830 GUARANESIA"";84;773;-;-;-;-;857"
"""312860 GUARDA-MOR"";116;215;-;-;-;-;331"
"""312870 GUAXUPE"";564;3748;-;-;-;-;4312"
"""312910 GURINHATA"";-;128;-;-;-;-;128"
"""312940 IBERTIOGA"";1;213;-;-;-;-;214"
"""312950 IBIA"";237;849;-;-;-;-;1086"
"""312980 IBIRITE"";1471;3913;-;-;-;-;5384"
"""313010 IGARAPE"";3607;-;-;-;-;-;3607"
"""313030 IGUATAMA"";3;626;-;-;-;-;629"
"""313050 ILICINEA"";764;258;-;-;-;-;1022"
"""313090 INHAPIM"";289;994;-;-;-;-;1283"
"""313120 IPANEMA"";788;1392;-;-;-;-;2180"
"""313130 IPATINGA"";3565;23580;-;-;-;-;27145"
"""313170 ITABIRA"";2574;9029;1;-;-;-;11604"
"""313180 ITABIRINHA"";1034;389;-;-;-;-;1423"
"""313190 ITABIRITO"";626;1673;-;-;-;-;2299"
"""313210 ITACARAMBI"";-;494;-;-;-;-;494"
"""313220 ITAGUARA"";202;1205;-;-;-;-;1407"
"""313230 ITAIPE"";1;395;-;-;-;-;396"
"""313240 ITAJUBA"";1760;10624;-;-;-;-;12384"
"""313250 ITAMARANDIBA"";798;2691;-;-;-;-;3489"
"""313270 ITAMBACURI"";1584;2978;-;-;-;-;4562"
"""313290 ITAMOGI"";-;19;-;-;-;-;19"
"""313300 ITAMONTE"";233;588;-;-;-;-;821"
"""313310 ITANHANDU"";1655;1412;-;-;-;-;3067"
"""313320 ITANHOMI"";658;717;-;-;-;-;1375"
"""313330 ITAOBIM"";514;2743;-;-;-;-;3257"
"""313350 ITAPECERICA"";290;763;-;-;-;-;1053"
"""313375 ITAU DE MINAS"";-;302;-;-;-;-;302"
"""313380 ITAUNA"";1459;4697;-;-;-;-;6156"
"""313420 ITUIUTABA"";953;4711;-;-;-;-;5664"
"""313440 ITURAMA"";415;1044;-;-;-;-;1459"
"""313460 JABOTICATUBAS"";4;368;-;-;-;-;372"
"""313470 JACINTO"";594;1063;-;-;-;-;1657"
"""313490 JACUTINGA"";89;1128;-;-;-;-;1217"
"""313505 JAIBA"";-;758;-;-;-;172;930"
"""313510 JANAUBA"";1700;10440;-;-;-;-;12140"
"""313520 JANUARIA"";1464;3439;-;-;-;-;4903"
"""313540 JECEABA"";-;135;-;-;-;-;135"
"""313580 JEQUITINHONHA"";61;1312;-;-;-;-;1373"
"""313600 JOAIMA"";-;596;-;-;-;-;596"
"""313620 JOAO MONLEVADE"";1152;5413;-;-;-;-;6565"
"""313630 JOAO PINHEIRO"";676;1980;-;-;-;1;2657"
"""313650 JORDANIA"";4;276;-;-;-;-;280"
"""313670 JUIZ DE FORA"";17050;36808;-;-;-;-;53858"
"""313690 JURUAIA"";198;361;-;-;-;-;559"
"""313700 LADAINHA"";-;637;-;-;-;-;637"
"""313710 LAGAMAR"";1;151;-;-;-;-;152"
"""313720 LAGOA DA PRATA"";2623;3061;-;-;-;-;5684"
"""313750 LAGOA FORMOSA"";339;290;-;-;-;-;629"
"""313760 LAGOA SANTA"";1047;2722;-;-;-;-;3769"
"""313770 LAJINHA"";82;419;-;-;-;-;501"
"""313780 LAMBARI"";13;444;-;-;-;-;457"
"""313820 LAVRAS"";1907;5968;-;-;-;-;7875"
"""313840 LEOPOLDINA"";543;2628;-;-;-;-;3171"
"""313860 LIMA DUARTE"";365;600;-;-;-;-;965"
"""313880 LUZ"";605;2922;-;-;-;-;3527"
"""313890 MACHACALIS"";-;1011;-;-;-;-;1011"
"""313900 MACHADO"";1532;2069;-;-;-;-;3601"
"""313920 MALACACHETA"";805;2409;-;-;-;-;3214"
"""313930 MANGA"";1545;2024;-;-;-;-;3569"
"""313940 MANHUACU"";1798;10012;-;-;-;-;11810"
"""313950 MANHUMIRIM"";462;2710;-;-;-;-;3172"
"""313960 MANTENA"";802;2071;-;-;-;-;2873"
"""313980 MAR DE ESPANHA"";61;598;-;-;-;-;659"
"""313990 MARIA DA FE"";-;246;-;-;-;-;246"
"""314000 MARIANA"";555;2096;-;-;-;-;2651"
"""314050 MARTINHO CAMPOS"";1;296;-;-;-;-;297"
"""314070 MATEUS LEME"";358;495;-;-;-;-;853"
"""314090 MATIPO"";554;620;-;-;-;-;1174"
"""314110 MATOZINHOS"";389;673;-;-;-;-;1062"
"""314120 MATUTINA"";-;61;-;-;-;-;61"
"""314140 MEDINA"";698;1768;-;-;-;-;2466"
"""314150 MENDES PIMENTEL"";335;206;-;-;-;-;541"
"""314160 MERCES"";8;534;-;-;-;-;542"
"""314180 MINAS NOVAS"";569;2777;-;-;-;-;3346"
"""314190 MINDURI"";-;3;-;-;-;-;3"
"""314200 MIRABELA"";199;1150;-;-;-;-;1349"
"""314220 MIRAI"";717;1;-;-;-;-;718"
"""314240 MOEMA"";29;357;-;-;-;-;386"
"""314260 MONSENHOR PAULO"";86;386;-;-;-;-;472"
"""314270 MONTALVANIA"";229;1203;-;-;-;-;1432"
"""314280 MONTE ALEGRE DE MINAS"";268;590;-;-;-;-;858"
"""314290 MONTE AZUL"";222;1916;-;-;-;-;2138"
"""314300 MONTE BELO"";3;426;-;-;-;-;429"
"""314310 MONTE CARMELO"";1213;4183;-;-;-;-;5396"
"""314320 MONTE SANTO DE MINAS"";469;1133;-;-;-;-;1602"
"""314330 MONTES CLAROS"";16377;38359;-;-;-;-;54736"
"""314350 MORADA NOVA DE MINAS"";2;539;-;-;-;-;541"
"""314390 MURIAE"";5352;18810;-;-;-;-;24162"
"""314400 MUTUM"";22;1412;-;-;-;-;1434"
"""314410 MUZAMBINHO"";152;1193;-;-;-;-;1345"
"""314430 NANUQUE"";729;2476;-;-;-;-;3205"
"""314450 NAZARENO"";-;161;-;-;-;-;161"
"""314460 NEPOMUCENO"";2;1305;-;-;-;-;1307"
"""314470 NOVA ERA"";-;579;-;-;-;-;579"
"""314480 NOVA LIMA"";1825;4897;-;-;-;-;6722"
"""314500 NOVA PONTE"";470;26;-;-;-;-;496"
"""314510 NOVA RESENDE"";-;322;-;-;-;-;322"
"""314520 NOVA SERRANA"";1428;3470;-;-;-;-;4898"
"""314530 NOVO CRUZEIRO"";-;1492;-;-;-;-;1492"
"""314560 OLIVEIRA"";1141;3862;-;-;-;-;5003"
"""314590 OURO BRANCO"";217;1318;-;-;-;-;1535"
"""314600 OURO FINO"";738;2987;-;-;-;-;3725"
"""314610 OURO PRETO"";1369;4254;-;-;-;-;5623"
"""314630 PADRE PARAISO"";342;1019;-;-;-;-;1361"
"""314650 PAINS"";1;220;-;-;-;-;221"
"""314670 PALMA"";-;282;-;-;-;-;282"
"""314700 PARACATU"";890;6887;-;-;-;-;7777"
"""314710 PARA DE MINAS"";2610;4650;-;-;1;-;7261"
"""314720 PARAGUACU"";342;607;-;-;-;-;949"
"""314730 PARAISOPOLIS"";55;862;-;-;-;-;917"
"""314750 PASSABEM"";-;41;-;-;-;-;41"
"""314760 PASSA QUATRO"";349;739;-;-;-;-;1088"
"""314770 PASSA TEMPO"";-;510;-;-;-;-;510"
"""314790 PASSOS"";5054;13475;-;-;-;-;18529"
"""314800 PATOS DE MINAS"";2795;13402;-;-;-;1;16198"
"""314810 PATROCINIO"";1563;5306;-;-;-;-;6869"
"""314860 PECANHA"";770;2169;-;-;-;-;2939"
"""314870 PEDRA AZUL"";909;1812;-;-;-;-;2721"
"""314910 PEDRALVA"";-;209;-;-;-;-;209"
"""314930 PEDRO LEOPOLDO"";1246;1096;-;-;-;-;2342"
"""314980 PERDIZES"";12;977;-;-;-;-;989"
"""314990 PERDOES"";207;697;-;-;-;-;904"
"""315030 PIEDADE DO RIO GRANDE"";-;165;-;-;-;-;165"
"""315050 PIMENTA"";-;244;-;-;-;-;244"
"""315080 PIRANGA"";-;11;-;-;-;-;11"
"""315110 PIRAPETINGA"";77;605;-;-;-;-;682"
"""315120 PIRAPORA"";1913;5853;-;-;-;-;7766"
"""315140 PITANGUI"";76;1415;-;-;-;-;1491"
"""315150 PIUMHI"";286;4996;-;-;-;-;5282"
"""315170 POCO FUNDO"";2035;845;-;-;-;-;2880"
"""315180 POCOS DE CALDAS"";4659;9483;-;-;-;-;14142"
"""315200 POMPEU"";457;782;-;-;-;-;1239"
"""315210 PONTE NOVA"";2489;10532;-;-;-;-;13021"
"""315220 PORTEIRINHA"";614;2067;-;-;-;-;2681"
"""315240 POTE"";-;448;-;-;-;-;448"
"""315250 POUSO ALEGRE"";5742;14031;-;-;21;-;19794"
"""315260 POUSO ALTO"";3;317;-;-;-;-;320"
"""315270 PRADOS"";-;451;-;-;-;-;451"
"""315280 PRATA"";110;1085;-;-;-;-;1195"
"""315290 PRATAPOLIS"";-;29;-;-;-;-;29"
"""315310 PRESIDENTE BERNARDES"";73;5;-;-;-;-;78"
"""315340 PRESIDENTE OLEGARIO"";601;12;-;-;-;-;613"
"""315400 RAUL SOARES"";424;1081;-;-;-;-;1505"
"""315410 RECREIO"";202;499;-;-;-;-;701"
"""315420 RESENDE COSTA"";243;946;-;-;-;-;1189"
"""315430 RESPLENDOR"";531;3874;-;-;-;-;4405"
"""315460 RIBEIRAO DAS NEVES"";1165;4470;-;-;-;-;5635"
"""315470 RIBEIRAO VERMELHO"";-;176;-;-;-;-;176"
"""315490 RIO CASCA"";189;490;-;-;-;-;679"
"""315520 RIO ESPERA"";-;51;-;-;-;-;51"
"""315550 RIO PARANAIBA"";112;207;-;-;-;-;319"
"""315560 RIO PARDO DE MINAS"";184;1042;-;-;-;-;1226"
"""315570 RIO PIRACICABA"";60;293;-;-;-;-;353"
"""315580 RIO POMBA"";560;1696;-;-;-;-;2256"
"""315590 RIO PRETO"";1;237;-;-;-;-;238"
"""315600 RIO VERMELHO"";-;439;-;-;-;-;439"
"""315660 RUBIM"";56;307;-;-;-;-;363"
"""315670 SABARA"";1;1517;-;-;-;-;1518"
"""315680 SABINOPOLIS"";237;1300;-;-;-;-;1537"
"""315690 SACRAMENTO"";485;1124;-;-;-;-;1609"
"""315700 SALINAS"";865;5575;-;-;-;-;6440"
"""315710 SALTO DA DIVISA"";1;270;-;-;-;-;271"
"""315720 SANTA BARBARA"";176;1335;-;-;-;-;1511"
"""315770 SANTA JULIANA"";-;231;-;-;-;-;231"
"""315780 SANTA LUZIA"";1870;4847;-;-;-;-;6717"
"""315790 SANTA MARGARIDA"";328;589;-;-;-;-;917"
"""315800 SANTA MARIA DE ITABIRA"";-;94;-;-;-;-;94"
"""315820 SANTA MARIA DO SUACUI"";353;1965;-;-;-;-;2318"
"""315930 SANTA RITA DE JACUTINGA"";1;231;-;-;-;-;232"
"""315960 SANTA RITA DO SAPUCAI"";1363;2760;-;-;-;-;4123"
"""315980 SANTA VITORIA"";238;844;-;-;-;-;1082"
"""315990 SANTO ANTONIO DO AMPARO"";1761;2099;-;-;-;-;3860"
"""316040 SANTO ANTONIO DO MONTE"";1089;2991;-;-;-;-;4080"
"""316070 SANTOS DUMONT"";525;2057;-;-;-;-;2582"
"""316100 SAO DOMINGOS DO PRATA"";128;599;-;-;-;-;727"
"""316110 SAO FRANCISCO"";666;4107;-;-;-;-;4773"
"""316200 SAO GONCALO DO SAPUCAI"";1;1719;-;-;-;-;1720"
"""316210 SAO GOTARDO"";664;1492;-;-;-;-;2156"
"""316220 SAO JOAO BATISTA DO GLORIA"";-;247;-;-;-;-;247"
"""316240 SAO JOAO DA PONTE"";863;1380;-;-;-;3;2246"
"""316250 SAO JOAO DEL REI"";1456;7579;-;-;-;-;9035"
"""316257 SAO JOAO DO MANTENINHA"";-;167;-;-;-;-;167"
"""316270 SAO JOAO DO PARAISO"";162;1524;-;-;-;-;1686"
"""316280 SAO JOAO EVANGELISTA"";958;1230;-;-;-;-;2188"
"""316290 SAO JOAO NEPOMUCENO"";333;1045;-;-;-;-;1378"
"""316370 SAO LOURENCO"";3187;5013;-;-;-;-;8200"
"""316390 SAO PEDRO DA UNIAO"";-;105;-;-;-;-;105"
"""316420 SAO ROMAO"";1;393;-;-;-;-;394"
"""316430 SAO ROQUE DE MINAS"";2;56;-;-;-;-;58"
"""316470 SAO SEBASTIAO DO PARAISO"";2134;7167;-;-;-;-;9301"
"""316500 SAO TIAGO"";2;575;-;-;-;-;577"
"""316530 SAO VICENTE DE MINAS"";32;345;-;-;-;-;377"
"""316570 SENADOR FIRMINO"";1;123;-;-;-;-;124"
"""316680 SERRA DO SALITRE"";725;467;-;-;-;-;1192"
"""316690 SERRANIA"";-;130;-;-;-;-;130"
"""316710 SERRO"";1146;2325;-;-;-;-;3471"
"""316720 SETE LAGOAS"";4791;16777;-;-;-;-;21568"
"""316800 TAIOBEIRAS"";1861;8187;-;-;-;-;10048"
