"""Munic¡pio"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""06 M‚dia e Alta Complexidade (MAC)"";""Total"""
"""411580 MEDIANEIRA"";1944,63;3235072,25;3237016,88"
"""411600 MIRASELVA"";-;4958,87;4958,87"
"""411605 MISSAL"";-;546755,28;546755,28"
"""411620 MORRETES"";-;36253,58;36253,58"
"""411670 NOVA AURORA"";964,52;1992627,45;1993591,97"
"""411680 NOVA CANTU"";-;118995,55;118995,55"
"""411690 NOVA ESPERANCA"";-;302813,47;302813,47"
"""411695 NOVA ESPERANCA DO SUDOESTE"";-;54718,44;54718,44"
"""411700 NOVA FATIMA"";-;120896,93;120896,93"
"""411710 NOVA LONDRINA"";-;281375,85;281375,85"
"""411722 NOVA SANTA ROSA"";-;107898,73;107898,73"
"""411727 NOVA TEBAS"";1607,08;227729,38;229336,46"
"""411750 PAICANDU"";-;266269,17;266269,17"
"""411760 PALMAS"";-;4356551,05;4356551,05"
"""411770 PALMEIRA"";-;342703,78;342703,78"
"""411790 PALOTINA"";-;2753478,76;2753478,76"
"""411820 PARANAGUA"";9535,89;9541472,77;9551008,66"
"""411840 PARANAVAI"";95965,89;13279621,71;13375587,60"
"""411845 PATO BRAGADO"";-;87377,80;87377,80"
"""411850 PATO BRANCO"";5759669,67;21353390,49;27113060,16"
"""411870 PAULO FRONTIN"";-;1942,20;1942,20"
"""411890 PEROLA"";-;48253,57;48253,57"
"""411910 PIEN"";-;365387,72;365387,72"
"""411915 PINHAIS"";-;2804307,53;2804307,53"
"""411920 PINHALAO"";-;127462,29;127462,29"
"""411930 PINHAO"";-;935193,53;935193,53"
"""411940 PIRAI DO SUL"";-;60099,15;60099,15"
"""411950 PIRAQUARA"";-;7798575,39;7798575,39"
"""411960 PITANGA"";-;2061781,11;2061781,11"
"""411970 PLANALTINA DO PARANA"";-;32851,89;32851,89"
"""411980 PLANALTO"";-;577193,43;577193,43"
"""411990 PONTA GROSSA"";3801556,89;48786123,86;52587680,75"
"""412000 PORECATU"";-;67535,12;67535,12"
"""412020 PORTO RICO"";-;40003,16;40003,16"
"""412033 PRADO FERREIRA"";-;7697,31;7697,31"
"""412035 PRANCHITA"";-;520805,01;520805,01"
"""412060 PRUDENTOPOLIS"";-;1278987,09;1278987,09"
"""412090 QUEDAS DO IGUACU"";-;1000122,46;1000122,46"
"""412100 QUERENCIA DO NORTE"";-;181643,76;181643,76"
"""412120 QUITANDINHA"";-;267777,86;267777,86"
"""412150 REBOUCAS"";-;688394,14;688394,14"
"""412180 RIBEIRAO CLARO"";-;242472,20;242472,20"
"""412190 RIBEIRAO DO PINHAL"";-;597797,60;597797,60"
"""412200 RIO AZUL"";-;350675,89;350675,89"
"""412220 RIO BRANCO DO SUL"";-;473059,99;473059,99"
"""412230 RIO NEGRO"";-;369869,52;369869,52"
"""412240 ROLANDIA"";9525,00;6856156,65;6865681,65"
"""412250 RONCADOR"";-;689776,98;689776,98"
"""412260 RONDON"";-;485704,83;485704,83"
"""412290 SALTO DO ITARARE"";-;20620,84;20620,84"
"""412350 SANTA HELENA"";-;1133084,07;1133084,07"
"""412370 SANTA ISABEL DO IVAI"";-;80100,78;80100,78"
"""412380 SANTA IZABEL DO OESTE"";-;436812,34;436812,34"
"""412390 SANTA MARIANA"";-;5549902,13;5549902,13"
"""412400 SANTANA DO ITARARE"";-;99600,75;99600,75"
"""412410 SANTO ANTONIO DA PLATINA"";2498,03;6349539,64;6352037,67"
"""412420 SANTO ANTONIO DO CAIUA"";-;13860,49;13860,49"
"""412440 SANTO ANTONIO DO SUDOESTE"";-;594063,45;594063,45"
"""412460 SAO CARLOS DO IVAI"";-;75976,10;75976,10"
"""412490 SAO JOAO DO CAIUA"";-;51618,45;51618,45"
"""412500 SAO JOAO DO IVAI"";-;169273,22;169273,22"
"""412510 SAO JOAO DO TRIUNFO"";-;78232,62;78232,62"
"""412520 SAO JORGE D'OESTE"";-;127134,29;127134,29"
"""412535 SAO JORGE DO PATROCINIO"";-;130108,65;130108,65"
"""412540 SAO JOSE DA BOA VISTA"";-;164033,47;164033,47"
"""412545 SAO JOSE DAS PALMEIRAS"";-;64342,28;64342,28"
"""412550 SAO JOSE DOS PINHAIS"";8235,43;18248162,77;18256398,20"
"""412560 SAO MATEUS DO SUL"";-;710453,55;710453,55"
"""412570 SAO MIGUEL DO IGUACU"";-;479982,27;479982,27"
"""412580 SAO PEDRO DO IVAI"";-;181713,57;181713,57"
"""412620 SAPOPEMA"";-;2104,13;2104,13"
"""412625 SARANDI"";423664,57;16881527,70;17305192,27"
"""412640 SERTANEJA"";-;1494,18;1494,18"
"""412650 SERTANOPOLIS"";-;28439,66;28439,66"
"""412660 SIQUEIRA CAMPOS"";-;254598,79;254598,79"
"""412667 TAMARANA"";-;48145,01;48145,01"
"""412670 TAMBOARA"";-;118664,88;118664,88"
"""412700 TEIXEIRA SOARES"";-;155762,56;155762,56"
"""412710 TELEMACO BORBA"";-;8153048,37;8153048,37"
"""412720 TERRA BOA"";-;795223,83;795223,83"
"""412730 TERRA RICA"";-;228322,47;228322,47"
"""412750 TIBAGI"";-;158061,21;158061,21"
"""412760 TIJUCAS DO SUL"";-;100114,24;100114,24"
"""412770 TOLEDO"";78843,58;15745761,75;15824605,33"
"""412780 TOMAZINA"";-;326712,39;326712,39"
"""412785 TRES BARRAS DO PARANA"";-;232241,11;232241,11"
"""412790 TUNEIRAS DO OESTE"";-;90537,30;90537,30"
"""412795 TUPASSI"";-;10043,53;10043,53"
"""412796 TURVO"";-;190927,45;190927,45"
"""412800 UBIRATA"";-;1458479,52;1458479,52"
"""412810 UMUARAMA"";2041786,28;38426601,24;40468387,52"
"""412820 UNIAO DA VITORIA"";29489,04;8928937,03;8958426,07"
"""412840 URAI"";-;128831,85;128831,85"
"""412850 WENCESLAU BRAZ"";-;188296,69;188296,69"
"""412855 VERA CRUZ DO OESTE"";-;162453,77;162453,77"
"""412860 VERE"";-;233878,32;233878,32"
"""420010 ABELARDO LUZ"";-;1357959,34;1357959,34"
"""420040 AGUA DOCE"";-;121428,96;121428,96"
"""420070 ALFREDO WAGNER"";-;84224,93;84224,93"
"""420090 ANGELINA"";-;1016814,63;1016814,63"
"""420100 ANITA GARIBALDI"";-;365189,22;365189,22"
"""420110 ANITAPOLIS"";-;45816,16;45816,16"
"""420127 ARABUTA"";-;118674,21;118674,21"
"""420140 ARARANGUA"";9399,76;7576017,17;7585416,93"
"""420150 ARMAZEM"";-;317121,75;317121,75"
"""420160 ARROIO TRINTA"";-;192466,94;192466,94"
"""420200 BALNEARIO CAMBORIU"";62334,63;12716217,75;12778552,38"
"""420230 BIGUACU"";-;3050038,60;3050038,60"
"""420240 BLUMENAU"";31716978,52;62629695,72;94346674,24"
"""420260 BOM RETIRO"";-;562100,50;562100,50"
"""420280 BRACO DO NORTE"";612,94;2002707,27;2003320,21"
"""420290 BRUSQUE"";92196,51;10207990,39;10300186,90"
"""420300 CACADOR"";415509,67;10009003,65;10424513,32"
"""420310 CAIBI"";-;100159,20;100159,20"
"""420320 CAMBORIU"";612,94;881296,54;881909,48"
"""420330 CAMPO ALEGRE"";5885,60;282684,88;288570,48"
"""420340 CAMPO BELO DO SUL"";-;200262,71;200262,71"
"""420350 CAMPO ERE"";-;223063,68;223063,68"
"""420360 CAMPOS NOVOS"";54926,18;3906570,48;3961496,66"
"""420370 CANELINHA"";-;30089,24;30089,24"
"""420380 CANOINHAS"";4206,19;4711423,03;4715629,22"
"""420390 CAPINZAL"";8739,80;974278,50;983018,30"
"""420410 CAXAMBU DO SUL"";-;182348,85;182348,85"
"""420420 CHAPECO"";1217580,58;38355908,30;39573488,88"
"""420430 CONCORDIA"";85689,56;16714629,91;16800319,47"
"""420440 CORONEL FREITAS"";-;440302,35;440302,35"
"""420455 CORREIA PINTO"";-;71162,03;71162,03"
"""420460 CRICIUMA"";5272274,44;41318566,77;46590841,21"
"""420470 CUNHA PORA"";-;356328,49;356328,49"
"""420480 CURITIBANOS"";6040,00;8815941,29;8821981,29"
"""420490 DESCANSO"";-;496501,68;496501,68"
"""420500 DIONISIO CERQUEIRA"";-;687649,64;687649,64"
"""420530 FAXINAL DOS GUEDES"";-;738490,43;738490,43"
"""420540 FLORIANOPOLIS"";11801285,38;66681601,92;78482887,30"
"""420550 FRAIBURGO"";17570,17;1412665,84;1430236,01"
"""420590 GASPAR"";-;4353344,22;4353344,22"
"""420640 GUARACIABA"";-;655798,25;655798,25"
"""420650 GUARAMIRIM"";-;509746,45;509746,45"
"""420660 GUARUJA DO SUL"";-;294997,94;294997,94"
"""420690 IBIRAMA"";-;5366728,99;5366728,99"
"""420700 ICARA"";6517,26;6252770,52;6259287,78"
"""420720 IMARUI"";-;180627,52;180627,52"
"""420730 IMBITUBA"";-;3044713,06;3044713,06"
"""420750 INDAIAL"";7077,26;4111713,55;4118790,81"
"""420760 IPIRA"";-;53476,02;53476,02"
"""420765 IPORA DO OESTE"";-;1490278,35;1490278,35"
"""420770 IPUMIRIM"";-;97452,20;97452,20"
"""420790 IRINEOPOLIS"";-;166279,26;166279,26"
"""420800 ITA"";1244,17;343135,41;344379,58"
"""420810 ITAIOPOLIS"";-;152326,12;152326,12"
"""420820 ITAJAI"";5256830,33;57984375,85;63241206,18"
"""420830 ITAPEMA"";7041,40;848387,16;855428,56"
"""420840 ITAPIRANGA"";-;701751,44;701751,44"
"""420850 ITUPORANGA"";-;3691117,90;3691117,90"
"""420870 JACINTO MACHADO"";-;354067,78;354067,78"
"""420880 JAGUARUNA"";-;352953,39;352953,39"
"""420890 JARAGUA DO SUL"";315290,12;33812170,74;34127460,86"
"""420900 JOACABA"";189646,59;25165870,40;25355516,99"
"""420910 JOINVILLE"";17082903,37;98711348,88;115794252,25"
"""420930 LAGES"";483532,88;38152773,41;38636306,29"
"""420940 LAGUNA"";4816,69;3940966,44;3945783,13"
"""420960 LAURO MULLER"";-;241038,26;241038,26"
"""420970 LEBON REGIS"";-;76446,72;76446,72"
"""420985 LINDOIA DO SUL"";-;491125,96;491125,96"
"""421000 LUIZ ALVES"";-;102016,48;102016,48"
"""421003 LUZERNA"";-;964101,14;964101,14"
"""421010 MAFRA"";3023790,45;22842801,66;25866592,11"
"""421030 MAJOR VIEIRA"";-;349793,78;349793,78"
"""421050 MARAVILHA"";12689,24;4816740,84;4829430,08"
"""421060 MASSARANDUBA"";-;266837,62;266837,62"
"""421080 MELEIRO"";2947,56;879297,76;882245,32"
"""421090 MODELO"";-;152855,16;152855,16"
"""421100 MONDAI"";-;424726,45;424726,45"
"""421120 MORRO DA FUMACA"";2476,32;1422765,45;1425241,77"
"""421130 NAVEGANTES"";-;1281279,93;1281279,93"
"""421140 NOVA ERECHIM"";-;829546,88;829546,88"
"""421150 NOVA TRENTO"";-;865310,17;865310,17"
"""421160 NOVA VENEZA"";1920,93;451968,35;453889,28"
"""421170 ORLEANS"";1738,10;871097,20;872835,30"
"""421175 OTACILIO COSTA"";-;505291,20;505291,20"
"""421200 PALMA SOLA"";-;460425,70;460425,70"
"""421210 PALMITOS"";-;1173795,91;1173795,91"
"""421220 PAPANDUVA"";-;403237,69;403237,69"
"""421250 PENHA"";1838,82;3616353,88;3618192,70"
"""421260 PERITIBA"";-;176756,97;176756,97"
"""421290 PINHALZINHO"";-;536206,67;536206,67"
"""421320 POMERODE"";2345,66;1389019,91;1391365,57"
"""421340 PONTE SERRADA"";-;1930133,26;1930133,26"
"""421360 PORTO UNIAO"";16261,77;5643025,17;5659286,94"
"""421370 POUSO REDONDO"";-;348822,18;348822,18"
"""421380 PRAIA GRANDE"";726,90;1339136,46;1339863,36"
"""421400 PRESIDENTE GETULIO"";167,00;290155,87;290322,87"
"""421420 QUILOMBO"";-;643304,62;643304,62"
"""421450 RIO DO CAMPO"";-;129847,29;129847,29"
"""421470 RIO DOS CEDROS"";-;305404,18;305404,18"
"""421480 RIO DO SUL"";3837148,42;26076089,32;29913237,74"
"""421490 RIO FORTUNA"";-;260798,20;260798,20"
"""421500 RIO NEGRINHO"";7831,38;3070701,82;3078533,20"
"""421530 SALETE"";-;86141,91;86141,91"
"""421540 SALTO VELOSO"";-;45599,56;45599,56"
"""421550 SANTA CECILIA"";-;856330,35;856330,35"
"""421570 SANTO AMARO DA IMPERATRIZ"";9202,94;1478966,07;1488169,01"
"""421580 SAO BENTO DO SUL"";67025,78;7190302,12;7257327,90"
"""421590 SAO BONIFACIO"";-;144545,95;144545,95"
"""421600 SAO CARLOS"";-;1034047,76;1034047,76"
"""421620 SAO FRANCISCO DO SUL"";-;600708,29;600708,29"
"""421625 SAO JOAO DO OESTE"";-;168700,92;168700,92"
"""421630 SAO JOAO BATISTA"";2249,80;712552,05;714801,85"
"""421650 SAO JOAQUIM"";1211,77;929302,93;930514,70"
"""421660 SAO JOSE"";4632394,43;65113352,91;69745747,34"
"""421670 SAO JOSE DO CEDRO"";-;331812,84;331812,84"
"""421690 SAO LOURENCO DO OESTE"";-;715644,93;715644,93"
"""421710 SAO MARTINHO"";-;28289,50;28289,50"
"""421720 SAO MIGUEL DO OESTE"";31951,71;8981195,80;9013147,51"
"""421725 SAO PEDRO DE ALCANTARA"";-;694524,75;694524,75"
"""421730 SAUDADES"";-;276519,43;276519,43"
"""421750 SEARA"";-;609358,44;609358,44"
"""421770 SOMBRIO"";1236,55;3210464,24;3211700,79"
"""421780 TAIO"";-;490782,05;490782,05"
"""421790 TANGARA"";-;31242,50;31242,50"
"""421800 TIJUCAS"";-;686410,46;686410,46"
"""421810 TIMBE DO SUL"";1328,05;1336142,23;1337470,28"
"""421820 TIMBO"";2043,63;7671490,46;7673534,09"
"""421830 TRES BARRAS"";3767,04;826801,86;830568,90"
"""421840 TREZE DE MAIO"";1195,77;1486421,45;1487617,22"
"""421860 TROMBUDO CENTRAL"";-;1282131,69;1282131,69"
"""421870 TUBARAO"";2325292,12;32445924,75;34771216,87"
"""421875 TUNAPOLIS"";-;562448,94;562448,94"
"""421880 TURVO"";-;350052,89;350052,89"
"""421890 URUBICI"";-;184986,11;184986,11"
"""421900 URUSSANGA"";-;923210,28;923210,28"
"""421910 VARGEAO"";-;370301,28;370301,28"
"""421920 VIDAL RAMOS"";-;56442,83;56442,83"
"""421930 VIDEIRA"";3179,72;5578896,86;5582076,58"
"""421935 VITOR MEIRELES"";-;66519,67;66519,67"
"""421940 WITMARSUM"";-;12098,06;12098,06"
"""421950 XANXERE"";5588366,13;20714302,87;26302669,00"
"""421960 XAVANTINA"";-;107306,53;107306,53"
"""421970 XAXIM"";-;1040892,91;1040892,91"
"""430003 ACEGUA"";-;209571,26;209571,26"
"""430010 AGUDO"";-;745978,83;745978,83"
"""430020 AJURICABA"";-;333828,95;333828,95"
"""430030 ALECRIM"";-;380908,70;380908,70"
"""430040 ALEGRETE"";-;6720951,66;6720951,66"
"""430050 ALPESTRE"";-;191632,07;191632,07"
"""430060 ALVORADA"";-;5382015,03;5382015,03"
"""430064 AMETISTA DO SUL"";-;231689,82;231689,82"
"""430070 ANTA GORDA"";-;132671,24;132671,24"
"""430080 ANTONIO PRADO"";-;434644,26;434644,26"
"""430090 ARATIBA"";-;431052,36;431052,36"
"""430100 ARROIO DO MEIO"";-;1765631,33;1765631,33"
"""430120 ARROIO DO TIGRE"";-;813408,46;813408,46"
"""430130 ARROIO GRANDE"";-;384422,90;384422,90"
"""430140 ARVOREZINHA"";-;360931,83;360931,83"
"""430150 AUGUSTO PESTANA"";-;284700,62;284700,62"
"""430160 BAGE"";-;11488693,88;11488693,88"
"""430210 BENTO GONCALVES"";51874,61;13587246,19;13639120,80"
"""430220 BOA VISTA DO BURICA"";-;254411,93;254411,93"
"""430230 BOM JESUS"";-;125660,62;125660,62"
"""430235 BOM PRINCIPIO"";-;235397,19;235397,19"
"""430240 BOM RETIRO DO SUL"";-;471240,10;471240,10"
"""430245 BOQUEIRAO DO LEAO"";-;226455,19;226455,19"
"""430270 BUTIA"";-;21547,38;21547,38"
"""430280 CACAPAVA DO SUL"";-;959952,08;959952,08"
"""430290 CACEQUI"";-;364182,01;364182,01"
"""430300 CACHOEIRA DO SUL"";41222,19;13227322,20;13268544,39"
"""430310 CACHOEIRINHA"";-;4542232,61;4542232,61"
"""430330 CAIBATE"";-;177401,28;177401,28"
"""430340 CAICARA"";-;284691,54;284691,54"
"""430350 CAMAQUA"";2095,15;5414271,96;5416367,11"
"""430360 CAMBARA DO SUL"";-;79355,33;79355,33"
"""430370 CAMPINA DAS MISSOES"";-;523821,92;523821,92"
"""430380 CAMPINAS DO SUL"";-;125785,50;125785,50"
"""430390 CAMPO BOM"";-;4267479,01;4267479,01"
"""430400 CAMPO NOVO"";-;122024,55;122024,55"
"""430420 CANDELARIA"";-;1495765,13;1495765,13"
"""430430 CANDIDO GODOI"";-;389206,98;389206,98"
"""430440 CANELA"";-;1786904,98;1786904,98"
"""430450 CANGUCU"";-;3397352,86;3397352,86"
"""430460 CANOAS"";1433013,60;69516426,82;70949440,42"
"""430463 CAPAO DA CANOA"";-;5660577,39;5660577,39"
"""430470 CARAZINHO"";-;6879380,90;6879380,90"
"""430480 CARLOS BARBOSA"";7175,38;857861,89;865037,27"
"""430490 CASCA"";-;312670,55;312670,55"
"""430510 CAXIAS DO SUL"";4636933,34;63358879,78;67995813,12"
"""430520 CERRO LARGO"";-;327709,10;327709,10"
"""430530 CHAPADA"";-;119257,50;119257,50"
"""430535 CHARQUEADAS"";-;1876759,98;1876759,98"
"""430540 CHIAPETTA"";-;196076,48;196076,48"
"""430570 CONDOR"";-;226570,93;226570,93"
"""430580 CONSTANTINA"";-;255460,12;255460,12"
"""430590 CORONEL BICACO"";-;170667,78;170667,78"
"""430600 CRISSIUMAL"";-;696742,49;696742,49"
"""430610 CRUZ ALTA"";3823,63;9195882,03;9199705,66"
"""430620 CRUZEIRO DO SUL"";-;77933,20;77933,20"
"""430630 DAVID CANABARRO"";-;147619,61;147619,61"
"""430640 DOIS IRMAOS"";-;874220,57;874220,57"
"""430645 DOIS LAJEADOS"";-;433076,56;433076,56"
"""430650 DOM FELICIANO"";-;249485,08;249485,08"
"""430660 DOM PEDRITO"";-;2156819,39;2156819,39"
"""430680 ENCANTADO"";-;2563721,35;2563721,35"
"""430690 ENCRUZILHADA DO SUL"";-;1291562,07;1291562,07"
"""430700 ERECHIM"";4140,00;20032918,35;20037058,35"
"""430710 HERVAL"";-;68576,48;68576,48"
"""430750 ESPUMOSO"";-;700643,54;700643,54"
"""430760 ESTANCIA VELHA"";-;828145,19;828145,19"
"""430770 ESTEIO"";-;8251137,06;8251137,06"
"""430780 ESTRELA"";2858,63;6005014,65;6007873,28"
"""430790 FARROUPILHA"";21931,26;8168023,65;8189954,91"
"""430800 FAXINAL DO SOTURNO"";4239,63;5045586,57;5049826,20"
"""430810 FELIZ"";-;514037,90;514037,90"
"""430820 FLORES DA CUNHA"";-;642876,07;642876,07"
"""430840 FORMIGUEIRO"";-;10147,83;10147,83"
"""430850 FREDERICO WESTPHALEN"";-;3361952,25;3361952,25"
"""430860 GARIBALDI"";123535,50;2684947,57;2808483,07"
"""430870 GAURAMA"";-;93718,35;93718,35"
"""430890 GETULIO VARGAS"";-;1114500,54;1114500,54"
"""430900 GIRUA"";-;688474,02;688474,02"
"""430910 GRAMADO"";-;2672541,74;2672541,74"
"""430920 GRAVATAI"";7800,00;9497180,68;9504980,68"
"""430925 GUABIJU"";-;10339,85;10339,85"
"""430930 GUAIBA"";-;3566736,86;3566736,86"
"""430940 GUAPORE"";-;675836,80;675836,80"
"""430950 GUARANI DAS MISSOES"";-;421559,95;421559,95"
"""430960 HORIZONTINA"";-;801318,58;801318,58"
"""430970 HUMAITA"";-;36796,27;36796,27"
"""431000 IBIRUBA"";-;195064,41;195064,41"
"""431010 IGREJINHA"";-;3053788,29;3053788,29"
"""431020 IJUI"";4131302,49;27598531,05;31729833,54"
"""431030 ILOPOLIS"";-;132806,53;132806,53"
"""431050 IRAI"";-;553997,44;553997,44"
"""431060 ITAQUI"";-;1427596,27;1427596,27"
"""431075 IVORA"";-;27780,67;27780,67"
"""431080 IVOTI"";-;583030,41;583030,41"
"""431085 JABOTICABA"";-;284351,75;284351,75"
"""431100 JAGUARAO"";-;1025088,80;1025088,80"
"""431110 JAGUARI"";-;398824,41;398824,41"
"""431112 JAQUIRANA"";-;27911,34;27911,34"
"""431120 JULIO DE CASTILHOS"";-;272069,73;272069,73"
"""431130 LAGOA VERMELHA"";-;1024496,51;1024496,51"
"""431140 LAJEADO"";2104049,28;16156097,16;18260146,44"
"""431150 LAVRAS DO SUL"";-;40631,39;40631,39"
"""431180 MARAU"";-;1412800,31;1412800,31"
"""431190 MARCELINO RAMOS"";-;382900,52;382900,52"
"""431205 MARQUES DE SOUZA"";-;262578,12;262578,12"
"""431210 MATA"";-;42548,95;42548,95"
"""431220 MAXIMILIANO DE ALMEIDA"";-;218988,29;218988,29"
"""431240 MONTENEGRO"";2918,63;6353211,30;6356129,93"
"""431250 MOSTARDAS"";-;58796,68;58796,68"
"""431260 MUCUM"";-;203132,01;203132,01"
"""431265 NAO-ME-TOQUE"";-;455040,90;455040,90"
"""431270 NONOAI"";-;1547625,21;1547625,21"
"""431290 NOVA BASSANO"";-;335329,38;335329,38"
"""431300 NOVA BRESCIA"";-;176377,33;176377,33"
"""431310 NOVA PALMA"";-;515072,90;515072,90"
"""431320 NOVA PETROPOLIS"";-;741052,42;741052,42"
"""431330 NOVA PRATA"";-;1165254,32;1165254,32"
"""431340 NOVO HAMBURGO"";1974184,83;25166474,84;27140659,67"
"""431350 OSORIO"";-;4064391,18;4064391,18"
"""431360 PAIM FILHO"";-;389648,73;389648,73"
"""431365 PALMARES DO SUL"";-;124931,09;124931,09"
"""431370 PALMEIRA DAS MISSOES"";-;3529679,74;3529679,74"
"""431380 PALMITINHO"";-;860357,93;860357,93"
"""431390 PANAMBI"";-;1405918,51;1405918,51"
"""431400 PARAI"";-;188280,65;188280,65"
"""431402 PARAISO DO SUL"";-;183534,71;183534,71"
"""431405 PAROBE"";-;5505753,45;5505753,45"
"""431410 PASSO FUNDO"";6220277,21;91064614,94;97284892,15"
"""431420 PEDRO OSORIO"";-;180800,54;180800,54"
"""431430 PEJUCARA"";-;32017,02;32017,02"
"""431440 PELOTAS"";2063060,88;48204058,14;50267119,02"
"""431447 PINHAL GRANDE"";-;70874,74;70874,74"
"""431450 PINHEIRO MACHADO"";-;128440,48;128440,48"
"""431460 PIRATINI"";-;719106,43;719106,43"
"""431470 PLANALTO"";-;409913,48;409913,48"
"""431480 PORTAO"";3941,72;1169972,51;1173914,23"
"""431490 PORTO ALEGRE"";84079010,93;329567499,04;413646509,97"
"""431500 PORTO LUCENA"";-;161988,96;161988,96"
"""431510 PORTO XAVIER"";-;370106,26;370106,26"
"""431515 PROGRESSO"";-;438216,15;438216,15"
"""431520 PUTINGA"";-;52841,25;52841,25"
"""431530 QUARAI"";-;1077601,50;1077601,50"
"""431535 QUINZE DE NOVEMBRO"";-;109170,22;109170,22"
"""431550 RESTINGA SECA"";-;308775,90;308775,90"
"""431560 RIO GRANDE"";1287679,80;26715522,41;28003202,21"
"""431570 RIO PARDO"";-;1895334,80;1895334,80"
"""431575 RIOZINHO"";-;77803,41;77803,41"
"""431580 ROCA SALES"";-;176951,65;176951,65"
"""431590 RODEIO BONITO"";-;1760345,63;1760345,63"
"""431600 ROLANTE"";-;731942,96;731942,96"
"""431610 RONDA ALTA"";-;1608138,53;1608138,53"
"""431620 RONDINHA"";-;156338,39;156338,39"
"""431630 ROQUE GONZALES"";-;111093,29;111093,29"
"""431640 ROSARIO DO SUL"";-;3174257,23;3174257,23"
"""431643 SALDANHA MARINHO"";-;5806,51;5806,51"
"""431645 SALTO DO JACUI"";-;251284,67;251284,67"
"""431650 SALVADOR DO SUL"";-;74737,57;74737,57"
"""431660 SANANDUVA"";-;1341590,69;1341590,69"
"""431670 SANTA BARBARA DO SUL"";-;470906,43;470906,43"
"""431680 SANTA CRUZ DO SUL"";872416,84;22560356,55;23432773,39"
"""431690 SANTA MARIA"";2395948,36;34897529,01;37293477,37"
"""431710 SANT'ANA DO LIVRAMENTO"";-;5373628,83;5373628,83"
"""431720 SANTA ROSA"";68469,71;16473936,83;16542406,54"
"""431730 SANTA VITORIA DO PALMAR"";-;981350,13;981350,13"
"""431740 SANTIAGO"";-;4649558,84;4649558,84"
"""431750 SANTO ANGELO"";600052,60;12241324,96;12841377,56"
"""431760 SANTO ANTONIO DA PATRULHA"";-;741141,83;741141,83"
"""431780 SANTO AUGUSTO"";1554,66;1631237,94;1632792,60"
"""431790 SANTO CRISTO"";2944,68;824433,21;827377,89"
"""431800 SAO BORJA"";-;5841644,57;5841644,57"
"""431810 SAO FRANCISCO DE ASSIS"";-;429044,49;429044,49"
"""431820 SAO FRANCISCO DE PAULA"";-;599330,96;599330,96"
"""431830 SAO GABRIEL"";-;6892560,28;6892560,28"
"""431840 SAO JERONIMO"";-;3869253,54;3869253,54"
"""431843 SAO JOAO DO POLESINE"";-;311717,99;311717,99"
"""431850 SAO JOSE DO NORTE"";-;374183,46;374183,46"
"""431860 SAO JOSE DO OURO"";-;695472,47;695472,47"
"""431870 SAO LEOPOLDO"";10482,38;15573767,88;15584250,26"
"""431880 SAO LOURENCO DO SUL"";-;1990952,79;1990952,79"
"""431890 SAO LUIZ GONZAGA"";-;3047731,29;3047731,29"
"""431900 SAO MARCOS"";-;613207,87;613207,87"
"""431910 SAO MARTINHO"";-;131613,62;131613,62"
"""431915 SAO MIGUEL DAS MISSOES"";-;335985,70;335985,70"
"""431930 SAO PAULO DAS MISSOES"";-;297781,05;297781,05"
"""431940 SAO PEDRO DO SUL"";-;283821,85;283821,85"
"""431950 SAO SEBASTIAO DO CAI"";-;789924,13;789924,13"
"""431960 SAO SEPE"";7362,26;823660,02;831022,28"
"""431980 SAO VICENTE DO SUL"";-;160956,65;160956,65"
"""431990 SAPIRANGA"";8600,00;7346065,70;7354665,70"
"""432000 SAPUCAIA DO SUL"";10265,89;10364150,69;10374416,58"
"""432010 SARANDI"";-;1448176,71;1448176,71"
"""432020 SEBERI"";11130,47;859494,43;870624,90"
"""432026 SEGREDO"";-;195464,25;195464,25"
"""432030 SELBACH"";-;77922,89;77922,89"
"""432040 SERAFINA CORREA"";-;380028,23;380028,23"
"""432050 SERTAO"";-;196552,69;196552,69"
"""432060 SEVERIANO DE ALMEIDA"";-;130464,62;130464,62"
"""432067 SINIMBU"";-;226911,49;226911,49"
"""432070 SOBRADINHO"";-;582037,23;582037,23"
"""432080 SOLEDADE"";9623,56;2293808,73;2303432,29"
"""432090 TAPEJARA"";-;1261031,30;1261031,30"
"""432100 TAPERA"";-;287530,42;287530,42"
"""432120 TAQUARA"";-;6855251,23;6855251,23"
"""432130 TAQUARI"";-;1063495,64;1063495,64"
"""432140 TENENTE PORTELA"";1386,10;6399915,52;6401301,62"
"""432145 TEUTONIA"";540,00;2129512,09;2130052,09"
"""432150 TORRES"";1535,00;5104005,29;5105540,29"
"""432160 TRAMANDAI"";10533,05;10137080,09;10147613,14"
"""432170 TRES COROAS"";-;442626,04;442626,04"
"""432180 TRES DE MAIO"";-;2587962,15;2587962,15"
"""432190 TRES PASSOS"";-;4428838,92;4428838,92"
"""432195 TRINDADE DO SUL"";-;252991,56;252991,56"
"""432200 TRIUNFO"";-;323846,56;323846,56"
"""432210 TUCUNDUVA"";-;263894,51;263894,51"
"""432220 TUPANCIRETA"";-;505065,78;505065,78"
"""432230 TUPARENDI"";2807,08;273560,87;276367,95"
"""432240 URUGUAIANA"";3445,00;8519123,73;8522568,73"
"""432250 VACARIA"";-;5512696,80;5512696,80"
"""432253 VALE DO SOL"";-;302354,19;302354,19"
