"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""353090 MOMBUCA"";-;-;-;9992,88;12418,86;12308,46;15495,31;23407,70;11935,41;24256,31;23589,99;20015,91;21964,03;19559,18;8881,24;14304,25;13954,49;21267,52;2902,88;16197,72;14594,33;11216,15;36994,68;29015,51;34655,14;29604,07;33209,31;29053,53;490794,86"
"""353100 MONCOES"";-;-;-;1139,69;804,35;1523,64;3251,18;2453,58;2524,13;2642,56;2719,49;2824,65;2377,71;1198,42;1624,10;1625,64;1624,24;1623,80;9368,00;9786,34;9991,57;10830,17;7766,47;7394,54;10544,48;11081,99;3441,38;9673,01;119835,13"
"""353110 MONGAGUA"";-;-;45,00;528096,57;399696,55;463692,41;540309,56;536375,95;428304,83;400068,30;418172,62;477494,43;512054,43;519781,93;442221,78;566373,57;474937,96;401366,73;502088,89;516877,91;464334,36;409570,66;383580,19;495468,35;511309,15;472758,60;454734,20;560194,94;11879909,87"
"""353120 MONTE ALEGRE DO SUL"";-;-;-;47987,40;52163,74;53846,58;59195,51;63938,51;63857,06;65548,86;58385,33;58618,48;66750,74;54851,77;54971,39;60945,31;56525,34;68897,86;62766,44;67634,18;59915,96;64852,75;60862,44;61812,86;62478,76;49769,62;46007,62;48532,99;1471117,50"
"""353130 MONTE ALTO"";-;-;-;386533,55;398768,32;406704,75;481094,28;449447,34;434708,36;399970,82;441941,48;469564,68;471133,53;408820,04;338486,07;446946,75;458724,11;479404,98;458160,37;426442,01;410219,87;444880,03;410565,72;442143,43;441929,82;394541,25;308676,70;396934,59;10606742,85"
"""353140 MONTE APRAZIVEL"";-;-;180,00;73075,17;71170,88;76964,41;91698,50;92192,82;99329,02;127230,65;131301,19;148765,35;157797,74;132435,10;107677,32;138502,59;152857,08;186997,58;231414,66;230848,26;208609,85;209012,49;225660,14;236221,27;266220,40;263811,17;245471,43;289407,43;4194852,50"
"""353150 MONTE AZUL PAULISTA"";-;-;-;170078,90;177982,84;186410,53;192434,36;188155,28;314095,58;328128,22;786003,41;357680,91;420841,71;359459,77;375852,85;294733,20;361902,65;385944,44;367865,51;422348,76;338556,55;809471,52;608942,64;830735,11;713045,84;1014739,15;810436,73;827290,53;11643136,99"
"""353160 MONTE CASTELO"";-;-;-;1409,78;2512,23;3705,28;2266,43;2784,16;1803,07;2631,70;2982,43;2890,22;1276,35;2020,89;1607,53;1891,79;3160,72;3037,28;3211,58;2881,33;2694,74;2445,71;2503,42;2488,52;2761,01;2242,85;2098,09;1619,29;60926,40"
"""353170 MONTEIRO LOBATO"";-;-;-;-;-;3541,35;8540,46;45228,53;45325,25;30291,85;41273,09;45138,71;44731,81;37308,04;31857,59;37095,59;38073,66;17583,81;19300,50;28961,81;25938,19;24005,68;31262,17;23115,55;4500,00;24408,94;4500,00;18650,72;630633,30"
"""353180 MONTE MOR"";-;-;34,60;294841,38;354805,00;418773,36;495645,44;469918,84;430408,47;367145,56;412776,55;435779,01;428564,12;327410,99;261804,53;309044,33;383907,01;395167,74;369661,21;426114,36;399603,16;317871,42;533181,90;506744,90;609988,50;482099,83;377589,25;380752,01;10189633,47"
"""353190 MORRO AGUDO"";-;-;-;281245,43;297449,99;268143,75;337955,53;320005,74;342475,45;313990,07;751280,72;280274,37;353712,49;315046,66;230757,68;259667,13;335897,27;330138,15;360234,95;341149,08;274446,47;330355,32;304309,37;320500,34;354504,06;320801,30;297608,70;291915,07;8213865,09"
"""353200 MORUNGABA"";-;-;-;45801,54;43176,23;45099,68;51034,15;156538,79;172669,32;161153,21;175159,67;154744,38;147234,15;149449,40;125038,44;165585,21;169799,68;146741,95;199953,22;201556,35;191807,88;206297,11;201978,88;200891,96;227063,56;175934,32;172932,72;165810,82;3853452,62"
"""353205 MOTUCA"";-;-;-;938,69;5942,05;5054,42;5103,86;4563,53;4634,49;4711,09;4591,04;8358,53;4629,42;4915,86;4588,27;4685,01;4827,63;4576,77;4565,43;4582,36;4989,05;4559,55;4560,72;115,51;4623,57;4563,90;4762,23;4577,62;114020,60"
"""353210 MURUTINGA DO SUL"";-;-;-;11108,16;14281,45;13288,22;15413,22;15608,20;14526,34;13493,87;18877,68;17946,05;17175,05;12409,57;20157,32;19623,75;16745,73;18370,89;16429,96;16720,17;13220,79;16988,54;21638,56;20192,76;17471,66;9257,74;18538,11;17875,13;407358,92"
"""353215 NANTES"";-;-;-;752,78;999,17;1014,48;5481,72;5478,53;4041,59;3164,57;2590,63;2584,61;1435,65;1404,13;1191,18;1383,79;1091,30;1280,91;1867,26;1520,33;1480,65;2255,08;999,72;864,81;2692,99;3017,76;-;-;48593,64"
"""353220 NARANDIBA"";-;-;-;19931,48;24085,43;27507,51;23851,59;30226,73;22825,22;23665,84;27744,65;23930,82;29356,69;52221,46;23597,18;22230,81;26359,45;23756,91;29352,68;25425,50;20728,87;31228,24;28973,40;31388,33;61854,11;53766,49;38703,15;28028,03;750740,57"
"""353230 NATIVIDADE DA SERRA"";-;-;-;3450,00;2170,00;1923,00;1960,00;2050,00;3510,00;2420,00;4050,00;3810,00;4570,00;3180,00;2550,00;3860,00;4070,00;3103,00;3000,00;3790,00;2780,00;-;-;3670,00;4710,00;-;-;-;64626,00"
"""353240 NAZARE PAULISTA"";-;-;-;77457,80;87703,64;103098,66;124388,61;114967,34;97417,70;90781,62;103691,85;129720,28;114060,85;94235,02;79618,19;101878,87;107612,69;142686,36;139126,61;156520,18;135649,91;126866,31;127098,56;138428,94;135762,66;126636,29;118376,36;119065,69;2892850,99"
"""353250 NEVES PAULISTA"";-;-;-;26463,75;29963,91;32594,93;40542,68;32491,60;40424,49;33911,44;37829,60;36292,94;36164,45;32533,33;36199,04;42222,25;38136,62;36035,07;39129,19;12423,79;32360,99;32026,98;36176,66;35445,85;34213,11;30095,11;22145,11;-;805822,89"
"""353260 NHANDEARA"";-;-;-;66193,62;69524,36;74847,83;85315,13;86558,99;65646,88;78677,34;71275,57;71051,60;76333,62;71177,92;74991,97;96566,30;76640,60;81596,14;80613,58;106421,96;98543,17;76828,59;75613,75;89087,41;85127,14;84228,52;74492,44;77635,59;1994990,02"
"""353270 NIPOA"";-;-;-;8982,38;17414,46;10733,28;14442,01;16624,41;14527,46;13834,91;14696,70;6547,48;13664,67;13342,18;10904,51;14087,24;20567,58;19363,02;29254,12;35180,89;113350,54;44366,04;35179,48;35674,70;35696,18;29470,30;-;-;567904,54"
"""353280 NOVA ALIANCA"";-;-;-;16992,35;17346,64;18117,81;20399,39;18898,97;20594,28;24475,50;24634,06;19359,93;22428,61;17398,68;17251,54;18726,27;23089,29;16379,33;27986,20;20697,48;18943,98;22950,08;22641,65;20855,45;22951,86;26152,69;24053,81;18506,40;521832,25"
"""353282 NOVA CAMPINA"";-;-;-;13507,14;9668,99;7690,06;9683,54;1450,98;8605,20;6372,59;8126,67;8126,67;7166,86;10792,97;7304,14;9552,19;10275,23;10236,60;10648,14;20126,03;16123,94;18193,30;15337,12;-;-;-;-;-;208988,36"
"""353284 NOVA CANAA PAULISTA"";-;-;-;34916,55;28137,41;22509,00;29276,90;23401,16;27155,89;26350,34;18535,50;31043,43;28142,15;28061,31;27926,67;22606,42;23526,23;21758,32;20818,46;21956,52;12664,13;6232,25;17181,56;25068,76;20940,38;21233,53;21752,63;18517,42;579712,92"
"""353286 NOVA CASTILHO"";-;-;-;18803,17;19737,98;23740,75;11254,61;21139,08;17326,62;13964,32;12116,09;16021,63;14834,64;13020,51;11313,18;14331,57;22947,25;11461,58;16445,56;15708,83;14708,71;14333,43;27236,65;8148,38;8769,37;-;-;-;347363,91"
"""353290 NOVA EUROPA"";-;-;-;53926,24;59416,59;34999,09;68548,26;69880,16;33548,06;31072,46;35015,88;64221,51;58375,87;55178,05;28243,72;66816,11;68731,00;73395,02;66331,68;38523,19;31778,25;35302,09;61425,85;67998,34;67717,11;36796,19;69911,14;38097,31;1315249,17"
"""353300 NOVA GRANADA"";-;-;-;94099,93;94038,73;107138,71;124287,11;124179,53;133616,87;97167,30;118015,08;104572,57;97388,77;90465,06;99368,97;101215,19;118328,85;117909,43;15295,91;126585,32;117873,19;127453,25;107264,91;91942,98;131371,88;17181,26;14959,29;17129,57;2388849,66"
"""353310 NOVA GUATAPORANGA"";-;-;-;-;-;-;-;-;-;-;3204,46;-;8820,00;8265,74;8866,14;9605,57;2833,43;9631,35;9411,56;9816,49;12995,60;15161,02;17324,55;17170,98;24326,75;16805,63;12336,96;19766,68;206342,91"
"""353320 NOVA INDEPENDENCIA"";-;-;-;726,00;290,40;290,40;290,40;363,00;556,60;338,80;508,20;290,40;387,20;338,80;532,40;338,80;508,20;411,40;314,60;580,80;363,00;363,00;193,60;96,80;290,40;411,40;668,63;-;9453,23"
"""353325 NOVAIS"";-;-;-;10159,21;38175,59;24702,85;15882,47;17956,65;15424,14;14678,92;19315,65;17527,75;18673,62;14615,13;13144,67;32820,77;35850,10;46109,34;32739,12;55660,26;35049,80;40796,44;73341,56;49742,35;40964,52;32735,69;31668,30;-;727734,90"
"""353330 NOVA LUZITANIA"";-;-;-;5554,00;4643,38;4698,85;6328,77;5269,25;13478,45;11468,55;8591,04;9149,32;9043,66;14883,61;14497,84;4314,02;12428,38;49041,18;22016,99;17291,85;24620,41;12585,22;20940,68;12240,97;52765,68;15173,33;9757,24;5188,19;365970,86"
"""353340 NOVA ODESSA"";-;-;-;462416,51;385855,63;437864,15;587154,45;465174,01;268951,95;422551,76;330511,03;510505,71;293284,65;96975,81;370608,29;345523,38;693216,88;420372,86;463894,41;346338,35;169921,36;987810,44;612425,50;586243,28;574194,59;656351,80;417672,29;388227,77;11294046,86"
"""353350 NOVO HORIZONTE"";-;-;-;224904,99;231009,28;220809,70;246230,43;241420,84;240381,86;226631,07;232985,18;243625,28;265405,08;252773,26;234968,17;260325,59;269681,48;263155,67;269239,28;288703,15;249547,31;259915,59;252446,99;261994,06;248231,05;162876,60;194191,02;232584,74;6074037,67"
"""353360 NUPORANGA"";-;-;-;4490,59;4578,29;5120,15;3748,72;743,73;2951,87;3422,26;3325,27;3633,57;1983,09;761,45;285,69;515,40;3308,35;3157,91;3433,10;3802,12;3319,47;4207,27;4279,79;4158,39;4517,33;4057,29;2980,37;3433,92;80215,39"
"""353370 OCAUCU"";-;-;-;393,19;-;-;-;-;1281,03;-;-;-;-;-;-;-;-;-;-;-;5166,85;5859,61;-;-;-;-;-;-;12700,68"
"""353380 OLEO"";-;-;-;14110,24;16148,61;14299,64;14727,03;14390,85;14052,90;11024,52;14792,79;14792,36;13875,68;14954,20;12587,41;13991,14;13417,04;11569,89;12312,09;20380,43;17495,87;20247,98;17057,39;17674,36;25611,10;18366,57;15826,09;16249,42;389955,60"
"""353390 OLIMPIA"";-;-;-;502741,14;596034,83;611619,46;600928,33;576420,35;546778,71;518758,79;467268,67;463667,01;474657,16;459629,39;531748,63;533471,98;531034,53;533861,80;554447,83;398488,87;507358,13;564849,37;578925,45;537811,54;703941,19;567930,17;686901,75;623710,25;13672985,33"
"""353400 ONDA VERDE"";-;-;-;537,53;436,84;627,28;346,21;397,19;390,13;333,33;287,34;364,25;429,46;536,64;-;4197,34;5148,01;3724,21;2902,23;4919,21;5335,76;5610,08;7045,40;7404,01;8026,82;10057,06;4574,68;4795,36;78426,37"
"""353410 ORIENTE"";-;-;-;4727,86;12162,54;10264,40;9604,66;10072,35;9512,00;8854,95;10127,87;13909,60;13086,73;14915,61;11049,41;10564,87;11712,15;13790,63;16899,27;14701,88;13657,99;17006,81;16812,61;15492,93;17471,55;31854,44;29150,85;29724,35;367128,31"
"""353420 ORINDIUVA"";-;-;-;44753,21;47066,55;44307,26;55164,59;51950,51;51515,72;48284,14;48816,35;50787,94;54881,92;45936,20;44896,61;48753,47;55805,98;49911,44;55778,09;56154,96;51614,93;51790,84;58729,86;60261,46;54816,79;52827,80;48807,60;49128,19;1282742,41"
"""353430 ORLANDIA"";-;45,00;4547,24;82508,97;86188,96;87519,84;103322,29;95461,41;100952,44;93566,88;98685,91;102330,37;113567,02;86071,12;113550,41;101463,59;123218,49;107748,42;123251,75;136375,26;133997,01;133293,50;134459,36;126156,22;138963,81;142176,17;136906,89;143640,33;2849968,66"
"""353440 OSASCO"";4462,73;29134,58;193967,46;8449336,58;7522072,92;10268593,32;10223911,02;10129006,50;9328048,77;9076997,26;9728366,67;8749444,38;10079886,23;8961219,33;8430324,67;8939271,18;9263041,69;10598963,38;10010020,43;10241323,88;9882217,70;9984375,01;10760676,65;10628314,84;11112054,92;9731789,92;9657298,66;9984124,57;241968245,25"
"""353450 OSCAR BRESSANE"";-;-;-;3800,15;4720,05;3504,95;5338,59;6391,34;4463,82;4919,22;4502,81;460,27;173,63;224,25;4876,04;288,80;185,79;3433,18;1688,35;3311,05;2203,22;3035,69;3641,71;4050,48;4513,49;4520,20;2391,02;5136,83;81774,93"
"""353460 OSVALDO CRUZ"";-;-;-;81724,11;110849,01;142986,77;157316,78;174648,51;149016,76;162744,05;169418,64;188826,83;184444,14;176139,95;151877,45;116730,96;146964,22;123630,88;174491,11;165297,75;151845,54;143244,14;148518,85;179453,72;195201,16;173663,38;161025,94;102841,61;3832902,26"
"""353470 OURINHOS"";-;123,05;7180,10;2297318,70;2202699,42;2340522,34;2322510,36;2897059,75;2653621,93;2686188,26;3006548,54;2627165,74;2898859,99;2976868,71;2764549,43;2586804,75;2667486,17;2614667,83;2708027,18;2651316,17;2691399,10;2808958,22;2853974,62;3029249,38;3016465,64;2735999,86;2583687,26;2374495,11;67003747,61"
"""353475 OUROESTE"";-;-;-;45796,04;44648,31;48382,81;53609,91;49287,87;49807,44;51958,13;49993,39;46919,93;49247,51;44931,54;46655,58;57039,63;53296,38;54844,69;51205,56;98007,01;92925,84;90158,48;98154,40;100248,50;103024,56;88459,52;95153,67;83660,19;1647416,89"
"""353480 OURO VERDE"";-;-;-;15979,70;15624,50;20335,30;19047,15;17911,80;18404,10;16741,35;18533,25;16553,25;20817,90;16276,05;9570,43;25483,73;15271,75;5973,22;23449,98;25580,45;25568,13;23210,76;26643,49;27500,14;30037,53;24568,55;21405,07;23634,84;504122,42"
"""353490 PACAEMBU"";-;-;-;35012,26;35812,64;56583,50;61509,68;49312,30;59943,66;66228,58;47498,96;41033,44;37787,28;34262,49;28755,83;30988,13;35768,61;42611,75;38804,87;38372,51;32223,18;31539,84;31886,56;45886,68;55203,54;-;47162,52;50004,11;1034192,92"
"""353500 PALESTINA"";-;-;-;37409,40;31852,11;38710,96;39058,27;34009,91;41647,85;35162,55;20193,85;19503,13;47202,20;48703,77;37176,56;55303,25;58249,38;46828,64;48493,12;67172,13;42859,35;46915,50;45293,38;56425,42;54207,72;45100,08;38887,82;73980,31;1110346,66"
"""353510 PALMARES PAULISTA"";-;-;5683,10;9600,62;8948,99;11334,51;10661,10;8707,79;4967,96;8554,12;4191,05;7788,91;1440,17;3827,47;3395,03;7185,11;3379,87;3861,91;5259,53;6535,06;12122,11;1004,15;801,15;146,21;3475,11;1332,22;3639,46;-;137842,71"
"""353520 PALMEIRA D'OESTE"";-;-;-;65166,46;80316,93;76315,69;137684,90;136313,95;180540,40;189869,12;204583,76;145645,86;221312,13;180125,56;130385,75;180983,90;263861,44;163140,48;179513,31;140620,15;125271,78;154414,00;165412,90;131204,78;113053,42;115135,87;111566,38;142997,75;3735436,67"
"""353530 PALMITAL"";-;-;-;179691,87;159514,71;349426,01;233682,44;223631,05;254620,92;239366,11;404532,13;468742,09;542301,37;268318,06;152346,90;198152,01;268514,43;294970,41;340758,61;329342,60;281531,40;286848,93;365930,67;391289,51;395878,00;422079,70;306988,06;343663,74;7702121,73"
"""353540 PANORAMA"";-;-;-;23699,21;48807,66;50383,55;55237,02;50757,31;39894,96;34619,16;42114,48;33837,90;43291,40;33249,05;35946,75;44343,70;50639,95;61909,95;75187,55;90603,20;75384,75;76849,56;81511,52;109648,97;83864,14;71196,94;66245,90;59542,71;1438767,29"
"""353550 PARAGUACU PAULISTA"";-;-;-;185049,83;189245,95;168741,03;293564,46;251472,63;257681,97;207574,05;247694,04;232732,06;243386,96;247620,83;232895,18;290092,40;187459,39;190753,47;238681,93;271017,30;183214,13;213985,75;220709,31;247406,22;256531,84;192733,05;201970,67;241013,27;5693227,72"
"""353560 PARAIBUNA"";-;-;-;16168,97;16442,12;18204,85;19593,91;11549,72;16497,85;13910,13;14147,43;15626,44;16392,17;16221,32;15802,50;15846,32;16350,14;16424,76;16358,00;15201,43;16536,52;15652,51;16694,79;19018,99;22541,84;20721,05;22326,66;21180,63;425411,05"
"""353570 PARAISO"";-;-;-;32754,61;37251,56;52253,48;58181,12;58631,98;51116,78;42801,46;49443,11;49674,76;46476,06;39392,26;34982,21;40866,60;45762,24;47440,56;45156,89;44715,00;39682,02;41328,80;41141,43;43022,77;42831,09;42526,43;36269,98;37951,94;1101655,14"
"""353580 PARANAPANEMA"";-;-;-;61495,25;57911,59;66871,81;51484,43;48856,45;65032,18;59340,32;59858,27;60919,76;48937,31;42186,61;44400,33;55925,91;51950,61;58483,30;60648,72;116615,18;108158,94;88028,25;98858,45;91058,75;92585,28;148602,34;99975,55;112055,91;1850241,50"
"""353590 PARANAPUA"";-;-;-;2995,40;3027,15;872,46;1014,24;956,52;1200,61;3835,17;15506,45;28994,58;31959,42;26963,71;16079,66;25962,68;27507,79;24096,72;22040,04;29799,14;20874,63;29846,67;28417,87;31432,45;24454,28;27815,37;19833,90;29439,17;474926,08"
"""353600 PARAPUA"";-;-;-;-;-;-;-;-;-;-;-;-;-;27071,60;28727,82;28366,77;27419,25;28077,25;30694,16;30558,08;30335,16;28594,13;30931,34;31173,96;29183,41;-;-;-;351132,93"
"""353610 PARDINHO"";-;-;262,70;23538,92;21523,11;29785,95;26600,03;34108,98;27597,63;31250,50;27959,86;27493,49;35402,06;22822,51;26309,76;29751,35;27821,68;31295,60;36201,08;34898,32;24023,80;26218,64;26275,25;8258,24;31690,89;24782,40;24660,14;29911,57;690444,46"
"""353620 PARIQUERA-ACU"";-;-;247,08;1755084,67;1788251,97;1952703,50;1980108,60;1905397,16;1764022,98;2221564,40;2587988,91;2199626,82;2310545,83;2040411,62;1953252,37;1930922,27;1916909,13;2043791,32;1969747,47;1958392,04;1869676,19;1672128,72;2160836,95;2233516,80;2354159,71;2147466,32;1883127,58;1993113,35;50592993,76"
"""353625 PARISI"";-;-;-;25724,53;26149,32;24406,42;17025,28;22825,04;20729,41;17995,31;18679,35;23947,28;18135,48;19842,87;17732,34;18088,11;20387,78;21977,31;19715,91;23451,15;43945,43;47678,06;43259,23;46018,77;43819,65;45596,91;39487,68;45094,03;711712,65"
"""353630 PATROCINIO PAULISTA"";-;-;-;28410,13;23514,53;36646,67;222559,41;220774,36;191966,87;230114,00;138466,60;151453,89;122366,72;35698,41;46561,58;81974,63;49307,23;172794,31;168586,37;126285,79;190245,47;243904,99;308582,06;125144,34;114103,87;104759,70;-;-;3134221,93"
"""353640 PAULICEIA"";-;-;-;19324,80;25124,03;20970,45;30669,82;21809,70;20743,20;25005,15;26051,85;22067,55;25682,85;20275,20;20030,40;22603,95;23445,45;26955,90;32607,00;29924,10;27107,55;31026,60;31408,65;29227,05;-;-;-;-;532061,25"
"""353650 PAULINIA"";-;-;16584,56;1116173,71;621968,88;1046041,09;880623,45;1239869,75;626301,26;935439,39;952084,26;1224557,43;839402,38;818464,55;894678,41;396599,28;1152549,02;1179864,97;1161802,38;1256584,43;1101228,61;1085584,83;443853,11;106547,16;-;-;-;-;19096802,91"
"""353657 PAULISTANIA"";-;-;-;4832,49;5231,65;5228,88;5009,89;4401,47;3699,44;2961,39;6202,02;6310,37;6436,76;4801,30;2725,86;3821,04;5838,42;7688,02;5420,34;4515,69;4410,39;3917,93;4449,28;2503,14;3833,97;4332,97;3191,88;-;111764,59"
"""353660 PAULO DE FARIA"";-;-;-;28535,55;22936,43;37248,68;56806,55;48400,05;39977,62;38046,24;39433,48;39936,22;51744,74;33680,78;35388,37;46578,40;50076,68;59769,75;51093,52;52189,33;39284,23;45925,24;46612,91;41873,59;41836,40;43516,13;37453,73;28381,06;1056725,68"
"""353670 PEDERNEIRAS"";-;-;1,00;241072,18;284155,99;300734,24;286445,37;290961,51;273811,69;271362,69;293769,34;300218,10;292490,77;285557,83;264508,35;233688,98;273411,26;254164,24;263799,63;288854,24;262820,86;284481,31;276101,00;294689,22;243533,59;272584,27;283847,97;229666,32;6846731,95"
"""353680 PEDRA BELA"";-;-;-;4987,37;4784,74;1403,01;3848,90;6296,72;1957,73;2615,61;3495,25;4079,55;4961,94;2126,82;1298,70;1530,28;1438,46;1464,63;3,26;-;-;-;-;-;-;-;-;-;46292,97"
"""353690 PEDRANOPOLIS"";-;-;-;-;-;-;3375,00;3150,00;225,00;1125,00;1125,00;4275,00;4050,00;2025,00;225,00;3825,00;2250,00;3364,90;1800,00;4936,50;4185,00;1350,00;2700,00;3150,00;4036,05;8716,95;5890,50;5056,20;70836,10"
"""353700 PEDREGULHO"";-;-;-;61031,69;70387,21;68173,08;62778,08;63334,94;67720,49;64759,32;66918,22;66210,10;65304,95;63474,45;55118,88;70241,07;61799,34;56756,90;73235,72;104705,11;107516,62;101535,12;110342,32;64163,14;125816,66;125526,30;96243,00;50671,79;1923764,50"
"""353710 PEDREIRA"";-;-;29860,80;211702,58;245810,17;269621,28;299483,69;291554,89;295672,57;301365,32;316684,25;332522,22;312046,24;296668,30;257468,42;359231,62;369346,54;364026,39;358493,72;369065,17;316649,14;353838,20;355503,11;358649,15;356799,25;307088,45;308263,75;341442,01;7978857,23"
"""353715 PEDRINHAS PAULISTA"";-;-;-;24436,67;7918,02;9260,72;35622,88;23764,64;19024,44;24643,49;33881,69;29988,41;35053,02;36613,02;9591,57;35445,05;23592,51;23023,34;20574,03;29620,50;18194,90;20552,37;25171,11;24750,57;38028,46;38698,59;34293,98;43983,23;665727,21"
"""353720 PEDRO DE TOLEDO"";-;-;-;40284,91;44501,90;46168,78;45862,50;44128,77;43818,90;35950,74;45487,48;38909,06;42785,01;41753,83;25903,17;28274,51;35363,30;50078,63;50772,07;58913,62;40654,08;39844,28;40644,27;46927,30;54873,08;48817,43;47456,12;-;1038173,74"
"""353730 PENAPOLIS"";-;-;-;401733,58;488475,20;548073,77;576844,39;573446,97;528023,61;542828,33;603909,99;587654,32;579610,40;573176,27;512132,42;513955,74;600347,05;539958,37;645468,60;614203,03;558492,53;595342,58;604602,40;602203,89;335596,60;520022,51;485260,43;317622,90;13448985,88"
"""353740 PEREIRA BARRETO"";-;-;-;69901,96;75944,31;87678,95;97403,75;98297,30;88392,21;84884,05;95549,58;94389,16;92739,50;91603,72;84470,52;89891,96;96974,56;84170,83;88102,01;92813,09;87508,72;85521,29;94987,37;91270,37;88306,56;89665,69;90983,38;80367,83;2221818,67"
"""353750 PEREIRAS"";-;-;-;14403,94;13623,94;14772,21;14263,31;37785,95;27733,26;39101,89;32996,46;28150,79;30997,00;31275,28;23448,26;20267,61;8434,64;3831,26;15783,05;17008,19;11453,15;15060,08;15541,89;16900,00;15920,00;11000,00;12573,79;19940,00;492265,95"
"""353760 PERUIBE"";-;-;-;651140,47;607241,62;720303,44;778665,69;697195,33;628204,84;601079,48;628737,68;675968,75;665664,25;626858,87;598892,74;648575,24;691328,56;692662,01;762281,28;791110,89;715394,44;746719,94;768413,89;858715,62;865035,16;798358,74;622575,50;783831,87;17624956,30"
"""353770 PIACATU"";-;-;-;7563,79;12996,51;8504,77;37758,54;36921,53;34972,41;52583,49;52186,99;37850,35;11305,35;52694,96;25072,43;49688,57;56853,23;31643,53;32868,60;48634,53;13069,40;66162,81;40285,96;64191,07;61105,60;46685,40;42128,79;47624,35;971352,96"
"""353780 PIEDADE"";-;-;-;79127,93;83330,72;95557,00;106641,46;99815,97;95161,65;89538,57;89702,28;91073,79;96162,11;81685,24;76176,40;99677,60;102755,87;288300,75;251631,03;309208,75;231830,22;255422,63;236433,22;279253,06;309443,30;304655,56;269223,07;262599,02;4284407,20"
"""353790 PILAR DO SUL"";1921,91;2376,59;-;151431,73;158684,98;200331,09;225063,42;237493,97;222125,28;253205,61;183234,83;199377,23;181419,05;169253,88;139775,80;174255,73;177004,71;245361,21;177600,97;205154,34;169549,11;201322,98;209404,55;215665,52;225394,32;216464,15;170457,96;205146,21;4918477,13"
"""353800 PINDAMONHANGABA"";-;-;26154,53;1971166,78;1961712,78;2222749,02;2153242,31;2179125,92;1987809,09;1976841,21;2243403,51;2264684,55;2355073,46;2153210,50;1979626,81;2164643,60;2154911,13;2307786,00;2415621,48;2455528,92;2209783,33;2118389,60;2371403,46;2299095,55;2404093,03;2183922,43;2200589,90;2215162,75;54975731,65"
"""353810 PINDORAMA"";-;-;-;33133,46;49100,79;49098,06;57173,39;58292,19;47246,46;40915,83;44166,88;46623,97;43788,50;39889,20;33715,18;39479,42;43670,59;45661,61;45058,64;49011,40;44397,01;44459,25;58906,85;53173,91;57762,58;55350,02;51255,40;51521,81;1182852,40"
"""353820 PINHALZINHO"";-;-;-;100586,58;108420,63;122488,40;138805,36;137704,39;145438,13;119195,87;123291,94;120680,63;123484,12;106475,84;93440,42;113188,36;126980,50;123181,33;131642,04;150065,84;127496,43;140512,80;147752,04;144331,09;156383,69;129785,33;116763,05;146650,24;3194745,05"
"""353830 PIQUEROBI"";-;-;-;1667,89;347,88;92,15;1206,75;2414,35;1683,97;1933,60;4406,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13752,94"
"""353850 PIQUETE"";-;-;-;32620,35;39691,99;18556,07;67130,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;157999,27"
"""353860 PIRACAIA"";-;-;-;89037,18;90183,89;113359,50;137610,35;145037,76;108819,53;109068,24;109062,39;113692,13;122383,34;108333,47;97133,41;104453,62;108302,62;117302,88;127290,93;163438,08;153788,71;146156,55;151399,29;168681,98;158431,33;154019,00;128283,85;145904,19;3171174,22"
"""353870 PIRACICABA"";18,90;1549,60;38857,40;7095983,95;7797286,49;7894767,35;9457024,56;9704133,96;9565218,05;9348628,39;9101588,13;8262713,46;8800283,54;8251985,44;7604090,25;8367494,54;8293613,22;8900956,64;9363806,11;9998624,48;9419681,99;9978738,44;10316050,79;10754052,58;11212078,06;10244973,99;10065069,37;10314892,12;230154161,80"
"""353880 PIRAJU"";-;-;-;131684,04;154447,79;166423,29;175441,70;118145,04;158121,29;151328,33;170672,70;152207,22;188045,55;166446,27;156903,85;162278,18;176951,38;136327,17;156946,04;181115,30;184286,78;182690,13;176571,60;160064,19;144436,93;207447,61;177261,76;189643,49;4125887,63"
"""353890 PIRAJUI"";-;-;-;90780,24;85279,71;86849,94;84982,59;88656,54;86616,91;83867,98;54757,51;86834,85;79630,61;82602,52;86901,56;80508,55;79007,10;81949,38;125587,24;120508,33;115609,86;114961,02;125631,48;110293,69;113752,20;114711,34;115118,25;117186,70;2412586,10"
"""353900 PIRANGI"";-;-;-;43868,59;47177,69;55529,89;58043,54;593633,31;54614,97;331234,62;59693,85;61300,42;109973,30;84868,64;92734,09;94450,36;86860,23;413437,43;91325,62;264451,08;310450,57;391816,48;94635,82;748394,61;184362,64;698220,70;951983,85;466188,54;6389250,84"
