"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""354800 SANTO ANTONIO DE POSSE"";-;-;-;285255,67;228347,20;285646,63;525511,57;405883,60;320068,55;355950,97;412393,16;368111,32;244790,79;152553,12;191756,87;119969,31;238805,70;324907,65;255872,64;272824,29;201655,84;246568,57;265641,57;246148,15;246749,05;256172,56;215200,29;271907,47;6938692,54"
"""354805 SANTO ANTONIO DO ARACANGUA"";-;-;-;22651,94;13214,65;16149,97;13112,41;21773,15;30741,11;25106,21;13920,86;24914,01;20868,46;15013,51;8415,79;25551,24;11758,52;24008,55;15004,56;31361,26;14572,56;23066,18;12649,63;19489,40;22308,05;19508,26;10560,63;18817,13;474538,04"
"""354810 SANTO ANTONIO DO JARDIM"";-;-;75,90;12089,52;8728,51;11172,77;14694,61;11192,82;12689,98;12544,40;14338,31;26939,46;39656,40;34768,93;30894,73;22962,59;26292,00;26420,12;25710,96;26593,85;24606,99;29061,67;29461,27;30421,74;37856,93;25174,27;11700,91;-;546049,64"
"""354820 SANTO ANTONIO DO PINHAL"";-;-;-;11444,70;17677,19;34766,95;37687,32;39363,49;16907,00;35465,45;34564,35;30444,82;37346,47;33999,71;35087,72;28429,87;35896,86;30252,24;35440,67;37755,36;37644,09;36747,88;36278,77;48664,80;44515,87;37904,31;32283,83;30755,42;837325,14"
"""354830 SANTO EXPEDITO"";-;-;-;780,43;638,08;849,34;950,57;282,99;-;7675,66;6287,02;7463,33;8454,22;11786,26;5783,25;18962,60;8895,48;14188,09;15876,20;13794,23;6170,30;18036,82;21445,80;17774,66;16852,16;9802,79;18105,08;13537,30;244392,66"
"""354840 SANTOPOLIS DO AGUAPEI"";-;-;-;17087,96;19677,33;18045,06;23408,03;10251,45;22802,59;21296,89;20479,68;20827,44;20972,41;19226,69;18764,05;24810,04;22669,77;20701,45;22375,34;19412,51;14702,22;15780,40;22689,81;19222,90;22916,37;16743,98;17671,48;17323,42;489859,27"
"""354850 SANTOS"";212,93;7329,33;963599,60;9383756,12;9107573,59;9855184,12;10966064,87;10856435,45;10273037,47;10332269,10;11083432,09;11058397,90;11541131,91;10744483,34;10019537,61;10173487,33;10436009,83;10730650,35;11528880,23;12127188,12;12239881,36;12036955,19;12051362,35;12655643,50;12890541,42;11929654,45;11990513,69;11147727,46;278130940,71"
"""354860 SAO BENTO DO SAPUCAI"";-;-;-;33929,49;20594,79;42524,99;44513,65;42597,04;18145,29;35860,95;20995,64;4275,00;120233,36;35268,54;37330,93;15976,29;17383,33;26941,25;38181,34;36547,62;41663,16;40882,87;36667,31;39275,39;36357,27;37424,08;34924,97;42311,53;900806,08"
"""354870 SAO BERNARDO DO CAMPO"";15864,58;17812,40;94368,28;9063260,74;9020823,29;9963008,88;10430953,40;9937844,22;9602252,01;9904878,62;10547171,47;10528348,50;11044024,03;10193294,65;9095765,26;10335636,18;10778408,77;11189354,68;11810178,03;12316910,52;12058835,44;12533468,84;11890600,20;12242187,33;12297701,69;10342340,88;10107915,09;10556000,14;267919208,12"
"""354880 SAO CAETANO DO SUL"";170,49;419,37;3958,36;4503258,80;4413094,36;4873588,36;5146946,81;4669147,84;4550516,10;4662295,03;5058006,05;4894409,27;5029384,95;4652753,91;4308745,92;4772349,25;4785947,37;5036146,67;5140690,00;5182812,18;4691057,04;4963186,53;4797631,68;4922036,16;5156608,55;4369503,15;4176073,20;4099872,87;118860610,27"
"""354890 SAO CARLOS"";2561,29;3154,87;61912,70;2318950,16;2317112,57;2656720,58;2887395,61;3138753,03;2564532,45;2749702,03;2606785,00;2498630,53;2504514,24;2144395,72;2263949,80;2443454,47;2529062,36;2532963,30;2863804,43;3316799,85;2582165,51;2635747,53;2416007,88;2677324,64;2903809,41;2440815,35;2362621,80;2465568,66;64889215,77"
"""354900 SAO FRANCISCO"";-;-;-;6695,93;7040,48;8474,36;6459,29;9717,28;8731,42;4748,45;7616,53;9921,21;8081,37;10733,56;5866,19;9864,82;8383,70;7595,37;9112,29;10864,30;10455,36;8482,78;9289,13;10648,97;9302,00;8596,23;3894,85;6259,70;206835,57"
"""354910 SAO JOAO DA BOA VISTA"";-;-;-;3083685,79;3138442,72;3325873,95;3478243,50;3478618,49;3229466,17;3572437,60;3731219,91;3792491,10;3981477,21;3610251,91;3319881,32;3699941,02;3799799,93;3845706,52;3632624,36;4198947,52;3898033,09;4125118,53;4279495,58;4386268,55;4459977,18;4319548,56;4400433,59;4581583,56;95369567,66"
"""354920 SAO JOAO DAS DUAS PONTES"";-;-;-;5481,96;5791,16;5549,23;7121,92;6206,42;6373,06;5687,33;6540,58;6598,74;7183,46;6103,80;4960,43;5926,91;6948,12;5799,21;7010,91;7063,73;5259,86;6438,24;7214,95;8732,02;10717,39;9710,49;12057,68;9890,22;176367,82"
"""354925 SAO JOAO DE IRACEMA"";-;-;-;8540,44;1198,92;2724,86;302,19;934,22;909,16;2163,63;1704,40;1295,49;1482,73;1692,18;1143,34;1789,86;873,37;776,73;969,80;1738,06;1043,40;526,57;972,60;953,31;852,93;994,24;863,36;1013,78;37459,57"
"""354930 SAO JOAO DO PAU D'ALHO"";-;-;-;1279,01;523,41;-;-;-;-;-;-;1097,45;210,15;76,40;-;944,08;564,50;478,02;107,41;-;699,56;1222,42;2253,47;962,80;1165,31;814,38;550,53;1054,31;14003,21"
"""354940 SAO JOAQUIM DA BARRA"";-;-;-;515475,30;498849,68;440178,03;421941,35;415206,15;427596,61;456428,12;464490,07;376526,60;449818,21;470415,57;498816,19;476122,30;409942,13;448838,89;451931,70;483771,56;471125,06;490215,15;500208,11;579360,31;550733,57;529930,06;479214,12;592183,08;11899317,92"
"""354960 SAO JOSE DO BARREIRO"";-;-;-;55516,91;52774,62;50816,48;55860,84;58049,53;61474,37;59620,70;47757,51;57648,57;58482,73;60230,27;52500,92;55088,13;50220,32;54908,63;51594,84;53328,65;52916,10;46179,33;46257,22;70020,82;68517,37;-;-;-;1219764,86"
"""354970 SAO JOSE DO RIO PARDO"";-;30,00;3610,70;664017,32;725207,26;784885,04;745112,58;940371,32;854413,67;913265,17;877428,72;934847,05;902558,28;842121,54;858755,71;897741,06;857243,70;883382,07;899157,96;961641,50;961376,97;894587,23;934808,26;939456,12;907464,30;867896,71;861955,17;875755,02;21789090,43"
"""354980 SAO JOSE DO RIO PRETO"";85040,63;29582,70;148074,18;17114825,10;16665990,81;16824539,84;18542696,03;18367669,52;18352096,36;19369375,15;19739929,25;19139163,19;20232256,08;19048601,74;18329031,68;19892451,69;19370860,36;18797726,31;20022685,47;20423140,48;20002002,31;21278803,20;22023841,76;21869682,47;22465384,88;20573073,82;19603733,57;20445373,12;488757631,70"
"""354990 SAO JOSE DOS CAMPOS"";79335,88;5697,43;136846,90;15348072,04;15270270,75;15339409,41;16328965,69;15919842,30;15880497,97;15466777,50;17205499,89;15763416,86;16652679,05;15944905,27;12509243,13;15424338,15;15451485,92;15482857,30;15725273,92;16288811,44;15963334,48;16876713,12;16408431,97;17501779,54;17386777,97;15399833,74;14599692,71;15537663,84;395898454,17"
"""354995 SAO LOURENCO DA SERRA"";-;-;-;69376,30;80428,84;95022,26;99476,45;101084,67;94765,98;78491,14;79716,10;90114,43;88763,71;84781,54;72152,23;74884,13;80219,61;92044,40;91873,55;98483,74;83060,29;79210,82;87579,27;91942,41;96561,65;90874,46;81144,58;81595,56;2163648,12"
"""355000 SAO LUIS DO PARAITINGA"";-;-;-;2198,35;2991,63;5417,44;56813,81;56913,19;49333,00;40400,15;39672,22;45721,48;43490,96;41209,20;35278,59;48343,49;36355,73;47351,61;50264,43;52098,98;51117,13;43027,33;42878,87;53702,68;51294,69;50362,91;48804,89;48288,87;1043331,63"
"""355010 SAO MANUEL"";-;-;-;141745,82;144064,93;183794,39;188305,60;173272,74;147339,92;143358,34;137652,90;154231,77;166316,45;195612,97;156182,41;169069,47;168314,47;169121,69;163473,01;201926,88;157820,66;175332,33;183553,75;191427,61;150702,91;164824,04;180151,31;156624,88;4164221,25"
"""355020 SAO MIGUEL ARCANJO"";-;-;-;158380,08;169118,80;202900,97;204886,70;203498,01;196224,41;188630,12;197314,26;208298,85;204126,65;162811,51;144003,80;184464,65;154921,03;123678,34;131930,74;160168,73;132299,10;123521,52;147245,21;208486,58;206447,22;195270,38;166539,33;195710,67;4370877,66"
"""355030 SAO PAULO"";694230,50;2473072,26;22369437,92;179575756,59;179289356,20;188207030,49;193709551,95;190878926,99;185891476,94;188856253,56;201380421,02;198549220,75;207624781,49;194635688,28;186293661,80;190845570,78;196843835,53;198491638,56;206562842,28;209813804,81;201022422,59;214237116,78;215016597,28;222206359,58;224849052,72;207554684,16;194791692,22;172701738,43;4975366222,46"
"""355040 SAO PEDRO"";-;-;-;585058,65;539395,00;646116,27;697031,01;825415,38;715951,81;662055,94;699896,96;528391,97;639852,93;563676,72;587177,86;517820,44;474770,54;477382,56;482052,35;687554,16;417844,66;673606,72;815198,40;766101,49;458083,23;421114,25;393448,05;405372,59;14680369,94"
"""355050 SAO PEDRO DO TURVO"";-;-;-;27425,43;20257,67;33275,77;51817,17;30203,17;16926,77;36761,57;44405,09;26885,47;50818,93;37947,96;22617,55;42998,30;53502,31;61903,73;54139,84;57417,14;53121,29;61206,55;60076,17;49063,43;50385,81;14391,55;26698,51;32798,85;1017046,03"
"""355060 SAO ROQUE"";-;-;-;445739,97;419189,25;464208,08;560513,61;528222,21;487214,70;489556,37;510172,33;556546,89;522354,05;482244,73;469818,34;548205,49;513738,62;548259,80;584033,14;551207,10;529553,21;578083,50;559680,39;613620,03;724723,69;629567,10;586771,56;683668,21;13586892,37"
"""355070 SAO SEBASTIAO"";-;-;-;439101,40;333557,47;419303,85;603369,17;680827,77;908400,98;1181934,20;1281441,96;1016250,59;1087986,27;1014964,89;804770,54;2006709,23;1154334,94;1130743,08;1091164,10;1049434,70;1056313,67;952381,93;1034089,68;1078119,76;1075981,90;1042255,97;943758,07;932674,00;24319870,12"
"""355080 SAO SEBASTIAO DA GRAMA"";-;-;-;53577,63;51953,37;64561,08;72041,34;66965,94;56840,25;66856,12;37896,73;66614,52;46457,73;43175,21;41616,99;64854,58;82769,44;73778,02;105820,96;89050,67;82812,96;68810,51;29963,45;49355,49;61343,56;57379,43;63872,36;54478,63;1552846,97"
"""355090 SAO SIMAO"";-;-;-;106528,19;120813,17;123072,75;125321,17;129143,08;119180,57;113067,76;131022,91;94237,82;127651,57;111296,44;95372,62;112655,76;129054,25;134315,56;128774,22;130282,89;114335,07;109090,05;147066,57;147136,76;175919,28;148897,39;132352,45;145174,14;3151762,44"
"""355100 SAO VICENTE"";3804,78;14483,09;18735,46;2464971,82;2433400,53;2694661,90;2748330,35;2647983,86;2522004,40;2476552,32;2750027,26;2763859,50;2978187,74;2658229,99;2589772,71;2678874,55;2614634,99;2898895,29;2888259,04;2778767,72;2749630,68;2673898,70;2626361,45;2783131,74;2913525,45;2473296,89;2526063,44;2439758,90;66810104,55"
"""355110 SARAPUI"";-;-;-;33122,20;17549,67;39650,87;37328,81;37832,82;38180,36;40258,18;38537,59;38352,53;40774,19;43300,58;32524,70;42496,21;44626,20;35139,25;46873,35;58935,20;47844,16;51623,55;55293,60;59906,24;65461,62;55660,80;58583,42;53745,06;1113601,16"
"""355120 SARUTAIA"";-;-;-;11531,65;9739,10;9449,95;9046,75;6784,60;7513,70;8168,10;8968,05;5991,35;8468,40;8844,45;8428,20;8255,50;8686,55;9395,35;9711,95;10963,85;10215,60;8989,20;10402,45;9955,60;10957,75;11221,60;10795,60;12049,30;234534,60"
"""355130 SEBASTIANOPOLIS DO SUL"";2925,00;-;-;10701,20;7502,69;9111,57;12997,74;14238,13;17374,29;16686,85;15010,85;12299,93;16900,09;13844,85;-;11853,86;14759,97;10622,24;15566,04;9689,57;8869,55;9798,02;13928,87;19597,04;21333,88;15469,25;13373,52;17028,36;331483,36"
"""355140 SERRA AZUL"";-;-;-;16942,27;14317,82;48423,49;54979,07;-;57243,77;-;-;-;-;-;-;12911,51;52822,32;36177,76;20868,97;28590,76;19534,01;45073,65;59656,12;18510,64;80087,70;42407,24;43612,51;63965,60;716125,21"
"""355150 SERRANA"";-;-;-;258874,39;524392,77;472752,67;441891,38;418467,34;379417,55;274830,59;234021,65;431472,12;367259,64;369618,00;308058,21;374533,47;408342,77;415465,98;437071,27;465957,66;447741,95;388423,38;415700,94;419332,75;452556,17;389406,33;319619,48;381668,62;9796877,08"
"""355160 SERRA NEGRA"";-;-;-;82808,17;198183,70;118858,00;138268,46;134518,25;134939,44;130874,65;148094,48;149405,70;116157,08;134585,16;169282,62;235351,62;282330,03;209941,14;335907,80;441286,55;474006,09;459440,00;443536,15;466517,65;459164,60;431344,16;417345,62;566091,88;6878239,00"
"""355170 SERTAOZINHO"";-;-;-;1780050,18;1260806,32;959606,28;2502890,48;1723163,29;1613256,39;3283696,24;1586502,94;1707017,63;1032183,88;1650297,98;1804251,08;2352397,05;3015931,35;2209755,10;1897367,63;1933848,17;1711909,77;1993072,54;2158651,76;1363574,25;4900343,70;1414241,51;1701694,46;1927259,65;49483769,63"
"""355180 SETE BARRAS"";-;-;-;42184,07;56340,30;59242,80;56590,01;57290,93;15516,52;47398,52;58540,87;51776,09;64081,92;55277,00;32089,44;47656,46;51339,80;63614,01;65492,43;27803,27;26752,13;33653,09;79489,58;87539,83;88367,37;91244,36;83024,82;72998,24;1415303,86"
"""355190 SEVERINIA"";-;-;-;50724,66;53001,54;59677,49;81941,43;80016,75;54221,60;49862,21;47478,17;55724,31;52541,05;47173,84;47122,70;52761,32;53476,11;58561,18;66127,00;70574,36;72545,77;57929,54;86116,62;78682,63;882759,92;70483,39;86339,43;71553,92;2387396,94"
"""355200 SILVEIRAS"";-;-;-;30269,18;27854,84;31126,55;38062,61;39210,42;37301,49;31261,29;-;34394,01;43706,82;27233,75;25900,60;27190,42;27090,79;28064,91;27991,81;28908,40;32499,45;134855,05;34988,80;31408,93;32624,44;34786,59;29916,41;29596,85;866244,41"
"""355210 SOCORRO"";-;-;-;112674,44;102457,95;116737,12;115710,30;109715,31;117413,78;110249,60;105195,42;112850,89;116701,04;102926,25;66654,43;65682,86;65149,64;9445,62;98157,01;-;93409,17;100206,67;108483,96;975663,83;155829,84;158636,79;166275,61;130600,23;3416827,76"
"""355220 SOROCABA"";1845,00;5858,03;1155488,69;15177000,94;15411646,99;16440721,70;17253893,56;16989612,59;16088731,65;16664873,89;17276237,33;16554419,69;17840945,36;16861946,85;15945646,02;16460330,69;17340208,65;17847758,60;17907473,66;18230404,62;18150812,52;18918420,71;19018963,07;19532509,50;19445945,97;18177712,81;17832215,02;15756839,71;434288463,82"
"""355230 SUD MENNUCCI"";-;-;-;76698,62;80505,95;83076,48;97874,04;103242,88;98030,20;97959,20;94211,06;85615,49;77117,13;77704,10;61641,81;94856,45;105539,29;98359,17;86726,16;50726,39;40798,84;64232,77;80855,10;77589,04;43941,33;95791,37;66777,81;36519,82;1976390,50"
"""355240 SUMARE"";-;-;489946,32;3118187,93;3391815,78;3676043,94;3906640,30;4202487,94;3795934,07;3644691,83;4012911,60;3870331,02;3890479,69;3411132,39;3785381,49;2753416,42;3590965,05;4026735,93;3212237,48;3935024,28;4102628,12;3514306,79;4249013,24;3761517,21;3675365,95;3516263,26;3485415,88;2886402,67;91905276,58"
"""355250 SUZANO"";-;20,00;13949,47;3137696,75;3075274,67;3457411,10;3586268,52;3304528,02;2985435,47;2939196,56;3049767,41;3038186,39;3133961,78;3141382,45;2971336,83;3161623,29;3164521,14;3278765,34;3392263,82;3518166,69;3020423,94;3194969,06;3201948,41;3346408,96;3322104,33;3109026,26;3033628,61;3051883,72;79630148,99"
"""355255 SUZANAPOLIS"";-;-;-;169,26;5966,66;6347,21;2654,66;1616,55;2334,48;2152,09;9145,60;2855,93;2767,31;5499,62;3125,58;1402,24;1673,50;2549,48;2570,82;2539,85;1177,70;1411,60;1720,39;2166,40;2021,50;1743,90;1246,65;-;66858,98"
"""355260 TABAPUA"";-;-;-;58660,31;60575,27;58930,99;65384,76;58242,37;55102,29;52763,18;42928,12;76649,71;76716,74;65186,48;80940,50;74099,13;63978,89;69866,87;57242,64;60599,35;65882,56;64724,71;69089,57;65032,91;81419,08;56489,59;62430,72;58781,36;1601718,10"
"""355270 TABATINGA"";-;-;-;68239,47;55042,43;77793,28;73147,72;77769,14;69448,68;69174,29;72595,43;78348,78;68273,14;150058,18;52938,66;73145,04;44964,76;34942,72;84985,43;54251,04;54618,84;54997,16;64713,54;76097,96;59138,03;65910,51;47202,97;39310,65;1667107,85"
"""355280 TABOAO DA SERRA"";-;-;1220376,26;4532367,85;4436442,90;4789854,01;5170438,96;4948410,70;4509289,05;4501804,28;4778168,92;4531242,70;4700834,27;4290411,47;3870664,09;4261809,94;4198639,21;4474333,47;4592851,30;3617062,37;3369659,54;3301086,69;3517033,31;3688543,77;3666207,27;3420673,42;3267029,71;2897741,37;104552976,83"
"""355290 TACIBA"";-;-;-;10951,60;11777,53;14247,60;19873,49;25291,38;28884,20;29358,16;30645,24;32016,26;32670,61;34432,99;26589,08;27917,29;20541,80;27455,11;34062,01;40386,12;23897,17;31573,76;30911,28;35885,40;33156,84;22776,01;25468,51;31735,86;682505,30"
"""355300 TAGUAI"";-;-;-;122510,28;136907,36;200503,64;230967,73;126369,58;154431,40;144460,16;157104,41;148754,69;100447,96;156118,49;125879,87;147552,88;156799,38;161006,81;160163,37;156932,98;143315,02;150164,61;155268,21;164602,79;172242,45;113630,05;127430,00;142877,44;3756441,56"
"""355310 TAIACU"";-;-;-;47477,13;12352,25;38851,50;40995,35;31746,22;12969,19;13192,34;17880,38;28559,16;24220,63;31852,05;-;9928,20;8294,17;4020,70;7231,29;13522,18;6410,11;9186,08;23284,62;34543,73;-;26622,38;23156,99;-;466296,65"
"""355320 TAIUVA"";-;-;-;24235,00;41296,16;33216,75;41394,10;35899,61;35767,41;44537,41;46583,35;34066,20;31562,95;25050,78;27026,94;53310,44;49400,09;46827,38;58917,64;62793,97;20847,10;24155,86;26431,87;30555,70;22881,57;24685,66;25663,59;26133,67;893241,20"
"""355330 TAMBAU"";-;-;-;131202,46;139115,83;162595,48;188238,30;198665,32;174408,43;164229,83;149438,59;164129,57;166794,38;159055,25;140701,51;142823,13;162441,51;175056,76;181538,02;197385,48;170407,72;194763,36;197098,21;198013,86;229121,33;221266,62;186439,56;190734,16;4385664,67"
"""355340 TANABI"";-;-;45,00;64805,12;70063,75;79874,51;82956,17;85557,27;1109156,09;48719,58;51689,77;54882,01;68307,90;54384,59;60787,72;62261,76;57599,38;64270,88;68294,47;69585,69;65223,61;62310,94;77272,80;84064,46;84021,35;77868,52;78549,36;70752,32;2753305,02"
"""355350 TAPIRAI"";-;-;-;27244,52;29796,28;38796,92;43433,70;43449,74;35993,02;30182,44;34624,91;38447,41;31726,88;32241,90;25983,53;28054,90;20586,65;22292,88;28223,56;28360,44;26111,76;55294,93;22399,21;5578,80;6133,00;62900,50;25107,02;22286,77;765251,67"
"""355360 TAPIRATIBA"";-;-;-;65260,42;65649,12;80107,18;79812,95;70569,59;53154,09;50690,55;55467,52;104944,54;60520,93;58289,96;55793,98;62655,42;59049,76;61343,76;69532,16;71350,58;60915,11;57386,72;60407,18;58449,22;62133,41;54133,83;63515,86;58305,75;1599439,59"
"""355365 TAQUARAL"";-;-;-;21673,95;17098,39;19660,75;29125,35;30563,55;20197,31;15648,69;14880,58;15756,01;14084,70;-;-;-;-;-;-;-;18642,43;1992,35;26538,83;904,64;-;-;-;-;246767,53"
"""355370 TAQUARITINGA"";-;-;-;525737,88;667243,65;647190,07;724323,87;736573,66;706750,66;703549,44;750925,47;686520,43;689690,75;676941,47;650402,46;547745,87;484519,12;508695,86;506262,31;530634,50;550003,54;471866,32;532335,70;578394,26;582869,02;493575,65;488664,77;434194,69;14875611,42"
"""355380 TAQUARITUBA"";-;-;-;144682,64;201866,53;232270,49;257829,15;254702,02;249052,79;212311,71;253998,08;241002,23;298706,89;237164,97;190827,00;249377,94;250886,94;223029,81;322316,88;243713,03;276976,62;271532,42;285227,21;267041,93;351681,77;242788,97;374493,23;205181,02;6338662,27"
"""355385 TAQUARIVAI"";-;-;-;19135,65;20798,35;26037,05;32206,20;27549,50;27228,25;23797,30;26209,20;29390,55;27655,40;27049,40;26793,05;26371,40;17204,20;26061,85;28369,25;29226,50;31829,10;23844,90;28586,10;24781,90;24754,00;23291,00;16985,00;23482,09;638637,19"
"""355390 TARABAI"";-;-;-;1177,14;3363,92;5979,73;5744,16;3364,34;3819,16;6065,45;1574,94;5168,84;2777,58;3575,60;610,25;5695,56;6032,64;20742,02;24774,66;27077,71;19893,90;26073,67;26840,67;29044,67;97601,19;44453,63;22405,87;38459,85;432317,15"
"""355395 TARUMA"";-;-;-;91687,83;79672,27;90246,24;161393,29;141660,75;138047,37;126398,51;128512,72;160471,75;142684,45;120517,52;102600,75;112077,07;114496,55;131932,13;85920,32;87022,59;104479,37;104497,04;87115,82;101050,60;133403,62;103555,38;109034,94;139928,88;2898407,76"
"""355400 TATUI"";-;458,10;3228,93;1148131,14;1177153,21;1175188,36;1426754,88;1455278,28;1778869,03;1408268,37;1461732,73;1463953,75;1567552,24;1202586,05;1199381,40;1372588,20;1438827,06;1401848,73;1520826,46;1690027,51;1397997,64;1431348,30;1573632,02;1517132,47;1658813,55;1416809,92;1055282,42;1115618,59;35059289,34"
"""355410 TAUBATE"";-;-;63376,95;8504072,14;8366877,50;9173278,08;9349919,51;9298368,15;9600487,47;9299218,68;9715012,24;9047511,84;9798691,52;9172934,87;8473408,90;9475758,13;9398318,93;9405015,47;9781282,20;10050608,22;23543612,70;10465017,17;10481420,79;10332470,85;10409162,87;9579607,69;9724988,50;9762272,71;252272694,08"
"""355430 TEODORO SAMPAIO"";-;-;-;141400,57;137042,72;153005,91;162927,56;154743,97;152209,95;159221,47;171904,16;181075,85;174261,26;146704,36;177901,48;149342,47;170799,59;178632,65;181218,68;200526,22;176366,47;169741,57;193416,42;200254,24;182451,72;170892,47;173378,85;181466,69;4240887,30"
"""355440 TERRA ROXA"";-;-;-;60919,23;45134,20;9013,87;14728,96;12285,20;9206,60;10453,80;15362,26;6452,76;6070,56;55826,73;29347,35;48000,41;7335,11;44616,01;50753,42;54534,17;50348,26;43054,61;17355,11;53852,00;55869,93;50183,03;47680,73;48970,77;847355,08"
"""355450 TIETE"";-;-;-;169355,37;171230,70;154378,76;248346,38;252956,14;205498,65;209346,94;206439,16;211670,75;220986,83;196097,65;178291,99;207112,36;219369,85;225350,99;248665,50;270006,96;250164,99;274196,33;268242,07;265626,71;202050,20;183198,85;154138,25;342234,17;5534956,55"
"""355460 TIMBURI"";-;-;-;20676,54;15552,75;21515,15;24833,20;32118,46;21868,34;28193,17;22206,88;21923,21;20358,66;144,77;4937,55;7443,90;12721,41;12917,83;21613,81;23136,84;38586,56;33879,04;38478,65;27978,85;53385,32;45480,79;25904,49;34027,00;609883,17"
"""355470 TORRINHA"";-;-;-;38371,94;36249,50;36531,74;48735,37;44719,32;46345,91;41846,24;118646,98;87313,06;104136,15;53212,76;37671,11;37600,34;39318,95;48518,26;45616,19;99782,76;98107,07;68550,94;78767,92;84485,07;64337,00;81831,86;72973,76;-;1513670,20"
"""355475 TRABIJU"";-;-;-;7626,11;3788,00;4545,65;5452,45;3870,45;4180,37;4434,90;4856,07;8942,32;2668,67;3207,60;3157,45;894,30;3432,00;3687,62;3793,95;1844,20;1240,00;1300,00;1140,00;1070,00;1060,00;-;4642,95;-;80835,06"
"""355480 TREMEMBE"";-;27,44;1756,16;142880,54;39167,40;222716,41;163900,28;202210,01;216428,93;152274,33;230227,28;170253,46;231623,06;193838,77;171982,18;166728,88;202651,59;162557,84;294601,11;313739,98;236434,56;220034,52;244120,29;239317,39;190542,93;264080,07;218020,58;206922,68;5099038,67"
"""355490 TRES FRONTEIRAS"";-;-;-;20938,15;29489,74;17203,76;22376,56;34570,80;23377,13;33386,21;26808,08;22425,52;30705,33;64155,85;19303,72;32374,75;28071,03;42166,76;34995,85;31567,25;36089,33;32956,37;30448,68;35754,66;27861,80;38929,58;35284,64;30742,58;781984,13"
"""355495 TUIUTI"";-;-;-;1040,00;1170,00;1180,00;1400,00;980,00;1050,00;1070,00;1630,00;1270,00;1550,00;1170,00;1350,00;1280,00;1180,00;1530,00;1450,00;1270,00;1590,00;1530,00;1690,00;1730,00;1540,00;1570,00;1370,00;1050,00;33640,00"
"""355500 TUPA"";-;71,20;1210,40;1223213,31;1097061,21;1206087,14;1299362,48;1401416,56;1275090,09;1452279,06;1270545,97;1479985,72;1653459,99;1498546,60;1341823,45;1528509,02;1508061,96;1495175,15;1454998,66;1586776,42;1479419,87;1540444,26;1587721,69;1672692,45;1692775,97;1419495,01;1453917,26;1529123,31;36149264,21"
"""355510 TUPI PAULISTA"";-;-;-;98267,99;100243,20;104882,64;118452,81;118182,57;130225,96;117749,71;126374,42;150581,61;71772,84;76877,59;94649,01;102526,72;103855,93;102662,07;114219,42;138288,10;108506,07;120724,03;114276,97;140368,77;137294,88;123080,48;126697,39;165145,59;2905906,77"
"""355520 TURIUBA"";-;-;-;10281,15;7167,60;8241,75;9028,80;9439,65;9073,35;5053,95;6,35;6,35;2652,52;1666,98;1826,46;2450,34;2399,14;2800,50;1975,75;1515,06;1152,50;6390,38;8382,40;4003,76;4614,48;4084,81;1631,74;1914,74;107760,51"
"""355530 TURMALINA"";-;-;-;-;4415,40;46950,75;10370,25;7657,65;8385,30;9340,65;7672,50;5910,30;7098,30;-;-;-;-;-;-;-;-;-;-;370,29;2560,05;-;-;-;110731,44"
"""355535 UBARANA"";-;-;-;15411,50;15789,46;12698,68;24157,29;28342,33;27109,40;23509,56;30669,76;34799,37;25703,05;19665,95;21837,22;15642,94;6410,68;11316,88;24097,28;41146,54;31019,69;24558,70;21716,05;24867,49;29586,35;25416,68;16237,39;-;551710,24"
"""355540 UBATUBA"";-;-;-;825672,19;871230,54;803475,33;845647,14;866354,34;735887,85;763354,97;990012,84;803683,19;826637,66;1298476,92;1033468,40;1180063,78;1035489,51;964573,06;972218,41;1075712,02;893651,96;953536,44;955038,73;1003267,57;1066805,91;950008,53;742796,58;1094232,21;23551296,08"
"""355550 UBIRAJARA"";-;-;-;11263,32;7255,93;1473,71;18959,30;25075,42;25961,70;22453,66;19074,17;21173,89;23990,72;14994,46;10967,08;6855,72;5919,86;6345,47;5180,35;13516,59;18279,39;5464,85;16037,05;25356,37;25599,15;20617,27;-;7245,44;359060,87"
"""355560 UCHOA"";-;-;-;38855,54;40438,79;49017,70;57784,96;65215,25;65489,08;63620,86;69094,47;61217,81;71668,17;56199,96;45253,23;61127,84;59375,73;59413,89;61577,56;28937,65;60704,74;27847,05;29664,54;4410,73;27615,85;27145,24;2616,47;-;1134293,11"
"""355570 UNIAO PAULISTA"";-;-;-;1575,00;900,00;4275,00;4500,00;4477,55;8306,35;4728,71;11566,80;16056,40;18790,46;16496,84;9233,34;12455,15;8561,91;9193,18;20529,06;11988,64;14942,84;17774,46;17868,86;19717,72;17493,31;9496,69;14940,39;8428,15;284296,81"
